Word	Declension	Gender	TotFreq	Declined	0	1
aestas:Nom.Pl	3	f	89	aestātēs	ees	
aestas:Acc.Sg	3	f	89	aestātem	em	
aestas:Dat.Pl	3	f	89	aestātibus	ibus	
aestus:Nom.Sg	4	m	105	aestus	us	
aestus:Abl.Pl	4	m	105	aestibus	ibus	
aestus:Dat.Sg	4	m	105	aestuī	uii	
aestus:Acc.Pl	4	m	105	aestūs	uus	
aestus:Gen.Sg	4	m	105	aestūs	uus	
aestus:Gen.Pl	4	m	105	aestuum	uum	
aestus:Abl.Sg	4	m	105	aestū	uu	
aestus:Nom.Pl	4	m	105	aestūs	uus	
aestus:Acc.Sg	4	m	105	aestum	um	
aestus:Dat.Pl	4	m	105	aestibus	ibus	
aetas:Nom.Sg	3	f	418	aetās		
aetas:Abl.Pl	3	f	418	aetātibus	ibus	
aetas:Dat.Sg	3	f	418	aetātī	ii	
aetas:Acc.Pl	3	f	418	aetātēs	ees	
aetas:Gen.Sg	3	f	418	aetātis	is	
aetas:Gen.Pl	3	f	418	aetātum	um	
aetas:Abl.Sg	3	f	418	aetāte	e	
aetas:Nom.Pl	3	f	418	aetātēs	ees	
aetas:Acc.Sg	3	f	418	aetātem	em	
aetas:Dat.Pl	3	f	418	aetātibus	ibus	
aevum:Nom.Sg	2	n	91	aevum	um	
aevum:Abl.Pl	2	n	91	aevīs	iis	
aevum:Dat.Sg	2	n	91	aevō	oo	
aevum:Acc.Pl	2	n	91	aeva	a	
aevum:Gen.Sg	2	n	91	aevī	ii	
aevum:Gen.Pl	2	n	91	aevōrum	oorum	
aevum:Abl.Sg	2	n	91	aevō	oo	
aevum:Nom.Pl	2	n	91	aeva	a	
aevum:Acc.Sg	2	n	91	aevum	um	
aevum:Dat.Pl	2	n	91	aevīs	iis	
affectus:Nom.Sg	4	m	185	affectus	us	
affectus:Abl.Pl	4	m	185	affectibus	ibus	
affectus:Dat.Sg	4	m	185	affectuī	uii	
affectus:Acc.Pl	4	m	185	affectūs	uus	
affectus:Gen.Sg	4	m	185	affectūs	uus	
affectus:Gen.Pl	4	m	185	affectuum	uum	
affectus:Abl.Sg	4	m	185	affectū	uu	
affectus:Nom.Pl	4	m	185	affectūs	uus	
affectus:Acc.Sg	4	m	185	affectum	um	
affectus:Dat.Pl	4	m	185	affectibus	ibus	
ager:Nom.Sg	2	m	337	ager		
ager:Abl.Pl	2	m	337	agrīs	iis	
ager:Dat.Sg	2	m	337	agrō	oo	
ager:Acc.Pl	2	m	337	agrōs	oos	
ager:Gen.Sg	2	m	337	agrī	ii	
ager:Gen.Pl	2	m	337	agrōrum	oorum	
ager:Abl.Sg	2	m	337	agrō	oo	
ager:Nom.Pl	2	m	337	agrī	ii	
ager:Acc.Sg	2	m	337	agrum	um	
ager:Dat.Pl	2	m	337	agrīs	iis	
agger:Nom.Sg	3	m	76	agger		
agger:Abl.Pl	3	m	76	aggeribus	ibus	
agger:Dat.Sg	3	m	76	aggerī	ii	
agger:Acc.Pl	3	m	76	aggerēs	ees	
agger:Gen.Sg	3	m	76	aggeris	is	
agger:Gen.Pl	3	m	76	aggerum	um	
agger:Abl.Sg	3	m	76	aggere	e	
agger:Nom.Pl	3	m	76	aggerēs	ees	
agger:Acc.Sg	3	m	76	aggerem	em	
agger:Dat.Pl	3	m	76	aggeribus	ibus	
agmen:Nom.Sg	3	n	360	agmen		
agmen:Abl.Pl	3	n	360	agminibus	ibus	
agmen:Dat.Sg	3	n	360	agminī	ii	
agmen:Acc.Pl	3	n	360	agmina	a	
agmen:Gen.Sg	3	n	360	agminis	is	
agmen:Gen.Pl	3	n	360	agminum	um	
agmen:Abl.Sg	3	n	360	agmine	e	
agmen:Nom.Pl	3	n	360	agmina	a	
agmen:Acc.Sg	3	n	360	agmen		
agmen:Dat.Pl	3	n	360	agminibus	ibus	
ala:Nom.Sg	1	f	73	āla	a	
ala:Abl.Pl	1	f	73	ālīs	iis	
ala:Dat.Sg	1	f	73	ālae	ae	
ala:Acc.Pl	1	f	73	ālās	aas	
ala:Gen.Sg	1	f	73	ālae	ae	
ala:Gen.Pl	1	f	73	ālārum	aarum	
ala:Abl.Sg	1	f	73	ālā	aa	
ala:Nom.Pl	1	f	73	ālae	ae	
ala:Acc.Sg	1	f	73	ālam	am	
ala:Dat.Pl	1	f	73	ālīs	iis	
altum:Nom.Sg	2	n	96	altum	um	
altum:Abl.Pl	2	n	96	altīs	iis	
altum:Dat.Sg	2	n	96	altō	oo	
altum:Acc.Pl	2	n	96	alta	a	
altum:Gen.Sg	2	n	96	altī	ii	
altum:Gen.Pl	2	n	96	altōrum	oorum	
altum:Abl.Sg	2	n	96	altō	oo	
altum:Nom.Pl	2	n	96	alta	a	
altum:Acc.Sg	2	n	96	altum	um	
altum:Dat.Pl	2	n	96	altīs	iis	
amica:Nom.Sg	1	f	564	amīca	a	
amica:Abl.Pl	1	f	564	amīcīs	iis	
amica:Dat.Sg	1	f	564	amīcae	ae	
amica:Acc.Pl	1	f	564	amīcās	aas	
amica:Gen.Sg	1	f	564	amīcae	ae	
amica:Gen.Pl	1	f	564	amīcārum	aarum	
amica:Abl.Sg	1	f	564	amīcā	aa	
amica:Nom.Pl	1	f	564	amīcae	ae	
amica:Acc.Sg	1	f	564	amīcam	am	
amica:Dat.Pl	1	f	564	amīcīs	iis	
amicus:Nom.Sg	2	m	564	amīcus	us	
amicus:Abl.Pl	2	m	564	amīcīs	iis	
amicus:Dat.Sg	2	m	564	amīcō	oo	
amicus:Acc.Pl	2	m	564	amīcōs	oos	
amicus:Gen.Sg	2	m	564	amīcī	ii	
amicus:Gen.Pl	2	m	564	amīcōrum	oorum	
amicus:Abl.Sg	2	m	564	amīcō	oo	
amicus:Nom.Pl	2	m	564	amīcī	ii	
amicus:Acc.Sg	2	m	564	amīcum	um	
amicus:Dat.Pl	2	m	564	amīcīs	iis	
amnis:Nom.Sg	3	m	244	amnis	is	
amnis:Abl.Pl	3	m	244	amnibus	ibus	
amnis:Dat.Sg	3	m	244	amnī	ii	
amnis:Acc.Pl	3	m	244	amnēs	ees	
amnis:Gen.Sg	3	m	244	amnis	is	
amnis:Gen.Pl	3	m	244	amnium	jum	
amnis:Abl.Sg	3	m	244	amne	e	
amnis:Nom.Pl	3	m	244	amnēs	ees	
amnis:Acc.Sg	3	m	244	amnem	em	
amnis:Dat.Pl	3	m	244	amnibus	ibus	
amor:Nom.Sg	3	m	539	amor		
amor:Abl.Pl	3	m	539	amōribus	ibus	
amor:Dat.Sg	3	m	539	amōrī	ii	
amor:Acc.Pl	3	m	539	amōrēs	ees	
amor:Gen.Sg	3	m	539	amōris	is	
amor:Gen.Pl	3	m	539	amōrum	um	
amor:Abl.Sg	3	m	539	amōre	e	
amor:Nom.Pl	3	m	539	amōrēs	ees	
amor:Acc.Sg	3	m	539	amōrem	em	
amor:Dat.Pl	3	m	539	amōribus	ibus	
anima:Nom.Sg	1	f	182	anima	a	
anima:Abl.Pl	1	f	182	animīs	iis	
anima:Dat.Sg	1	f	182	animae	ae	
anima:Acc.Pl	1	f	182	animās	aas	
anima:Gen.Sg	1	f	182	animae	ae	
anima:Gen.Pl	1	f	182	animārum	aarum	
anima:Abl.Sg	1	f	182	animā	aa	
anima:Nom.Pl	1	f	182	animae	ae	
anima:Acc.Sg	1	f	182	animam	am	
anima:Dat.Pl	1	f	182	animīs	iis	
animal:Nom.Sg	3	n	307	animal		
animal:Abl.Pl	3	n	307	animālibus	ibus	
animal:Dat.Sg	3	n	307	animālī	ii	
animal:Acc.Pl	3	n	307	animālia	ia	
animal:Gen.Sg	3	n	307	animālis	is	
animal:Gen.Pl	3	n	307	animālium	jum	
animal:Abl.Sg	3	n	307	animālī	ii	
animal:Nom.Pl	3	n	307	animālia	ia	
animal:Acc.Sg	3	n	307	animal		
animal:Dat.Pl	3	n	307	animālibus	ibus	
animus:Nom.Sg	2	m	2407	animus	us	
animus:Abl.Pl	2	m	2407	animīs	iis	
animus:Dat.Sg	2	m	2407	animō	oo	
animus:Acc.Pl	2	m	2407	animōs	oos	
animus:Gen.Sg	2	m	2407	animī	ii	
animus:Gen.Pl	2	m	2407	animōrum	oorum	
animus:Abl.Sg	2	m	2407	animō	oo	
animus:Nom.Pl	2	m	2407	animī	ii	
animus:Acc.Sg	2	m	2407	animum	um	
animus:Dat.Pl	2	m	2407	animīs	iis	
annus:Nom.Sg	2	m	650	annus	us	
annus:Abl.Pl	2	m	650	annīs	iis	
annus:Dat.Sg	2	m	650	annō	oo	
annus:Acc.Pl	2	m	650	annōs	oos	
annus:Gen.Sg	2	m	650	annī	ii	
annus:Gen.Pl	2	m	650	annōrum	oorum	
annus:Abl.Sg	2	m	650	annō	oo	
annus:Nom.Pl	2	m	650	annī	ii	
annus:Acc.Sg	2	m	650	annum	um	
annus:Dat.Pl	2	m	650	annīs	iis	
aqua:Nom.Sg	1	f	383	aqua	a	
aqua:Abl.Pl	1	f	383	aquīs	iis	
aqua:Dat.Sg	1	f	383	aquae	ae	
aqua:Acc.Pl	1	f	383	aquās	aas	
aqua:Gen.Sg	1	f	383	aquae	ae	
aqua:Gen.Pl	1	f	383	aquārum	aarum	
aqua:Abl.Sg	1	f	383	aquā	aa	
aqua:Nom.Pl	1	f	383	aquae	ae	
aqua:Acc.Sg	1	f	383	aquam	am	
aqua:Dat.Pl	1	f	383	aquīs	iis	
ara:Nom.Sg	1	f	199	āra	a	
ara:Abl.Pl	1	f	199	ārīs	iis	
ara:Dat.Sg	1	f	199	ārae	ae	
ara:Acc.Pl	1	f	199	ārās	aas	
ara:Gen.Sg	1	f	199	ārae	ae	
ara:Gen.Pl	1	f	199	ārārum	aarum	
ara:Abl.Sg	1	f	199	ārā	aa	
ara:Nom.Pl	1	f	199	ārae	ae	
ara:Acc.Sg	1	f	199	āram	am	
ara:Dat.Pl	1	f	199	ārīs	iis	
arbiter:Nom.Sg	2	m	54	arbiter		
arbiter:Abl.Pl	2	m	54	arbitrīs	iis	
arbiter:Dat.Sg	2	m	54	arbitrō	oo	
arbiter:Acc.Pl	2	m	54	arbitrōs	oos	
arbiter:Gen.Sg	2	m	54	arbitrī	ii	
arbiter:Gen.Pl	2	m	54	arbitrōrum	oorum	
arbiter:Abl.Sg	2	m	54	arbitrō	oo	
arbiter:Nom.Pl	2	m	54	arbitrī	ii	
arbiter:Acc.Sg	2	m	54	arbitrum	um	
arbiter:Dat.Pl	2	m	54	arbitrīs	iis	
arbitrium:Nom.Sg	2	n	98	arbitrium	um	
arbitrium:Abl.Pl	2	n	98	arbitriīs	iis	
arbitrium:Dat.Sg	2	n	98	arbitriō	oo	
arbitrium:Acc.Pl	2	n	98	arbitria	a	
arbitrium:Gen.Sg	2	n	98	arbitriī	ii	
arbitrium:Gen.Pl	2	n	98	arbitriōrum	oorum	
arbitrium:Abl.Sg	2	n	98	arbitriō	oo	
arbitrium:Nom.Pl	2	n	98	arbitria	a	
arbitrium:Acc.Sg	2	n	98	arbitrium	um	
arbitrium:Dat.Pl	2	n	98	arbitriīs	iis	
arbor:Nom.Sg	3	f	202	arbor		
arbor:Abl.Pl	3	f	202	arboribus	ibus	
arbor:Dat.Sg	3	f	202	arborī	ii	
arbor:Acc.Pl	3	f	202	arborēs	ees	
arbor:Gen.Sg	3	f	202	arboris	is	
arbor:Gen.Pl	3	f	202	arborum	um	
arbor:Abl.Sg	3	f	202	arbore	e	
arbor:Nom.Pl	3	f	202	arborēs	ees	
arbor:Acc.Sg	3	f	202	arborem	em	
arbor:Dat.Pl	3	f	202	arboribus	ibus	
arcus:Nom.Sg	4	m	86	arcus	us	
arcus:Abl.Pl	4	m	86	arcubus	ubus	
arcus:Dat.Sg	4	m	86	arcuī	uii	
arcus:Acc.Pl	4	m	86	arcūs	uus	
arcus:Gen.Sg	4	m	86	arcūs	uus	
arcus:Gen.Pl	4	m	86	arcuum	uum	
arcus:Abl.Sg	4	m	86	arcū	uu	
arcus:Nom.Pl	4	m	86	arcūs	uus	
arcus:Acc.Sg	4	m	86	arcum	um	
arcus:Dat.Pl	4	m	86	arcubus	ubus	
arena:Nom.Sg	1	f	103	arēna	a	
arena:Abl.Pl	1	f	103	arēnīs	iis	
arena:Dat.Sg	1	f	103	arēnae	ae	
arena:Acc.Pl	1	f	103	arēnās	aas	
arena:Gen.Sg	1	f	103	arēnae	ae	
arena:Gen.Pl	1	f	103	arēnārum	aarum	
arena:Abl.Sg	1	f	103	arēnā	aa	
arena:Nom.Pl	1	f	103	arēnae	ae	
arena:Acc.Sg	1	f	103	arēnam	am	
arena:Dat.Pl	1	f	103	arēnīs	iis	
argentum:Nom.Sg	2	n	131	argentum	um	
argentum:Abl.Pl	2	n	131	argentīs	iis	
argentum:Dat.Sg	2	n	131	argentō	oo	
argentum:Acc.Pl	2	n	131	argenta	a	
argentum:Gen.Sg	2	n	131	argentī	ii	
argentum:Gen.Pl	2	n	131	argentōrum	oorum	
argentum:Abl.Sg	2	n	131	argentō	oo	
argentum:Nom.Pl	2	n	131	argenta	a	
argentum:Acc.Sg	2	n	131	argentum	um	
argentum:Dat.Pl	2	n	131	argentīs	iis	
arma:Nom.Sg	2	n	864	N/AN/A		
arma:Abl.Pl	2	n	864	armīs	iis	
arma:Dat.Sg	2	n	864	N/AN/A		
arma:Acc.Pl	2	n	864	arma	a	
arma:Gen.Sg	2	n	864	N/AN/A		
arma:Gen.Pl	2	n	864	armōrum	oorum	
arma:Abl.Sg	2	n	864	N/AN/A		
arma:Nom.Pl	2	n	864	arma	a	
arma:Acc.Sg	2	n	864	N/AN/A		
arma:Dat.Pl	2	n	864	armīs	iis	
armentum:Nom.Sg	2	n	56	armentum	um	
armentum:Abl.Pl	2	n	56	armentīs	iis	
armentum:Dat.Sg	2	n	56	armentō	oo	
armentum:Acc.Pl	2	n	56	armenta	a	
armentum:Gen.Sg	2	n	56	armentī	ii	
armentum:Gen.Pl	2	n	56	armentōrum	oorum	
armentum:Abl.Sg	2	n	56	armentō	oo	
armentum:Nom.Pl	2	n	56	armenta	a	
armentum:Acc.Sg	2	n	56	armentum	um	
armentum:Dat.Pl	2	n	56	armentīs	iis	
ars:Nom.Sg	3	f	446	ars		
ars:Abl.Pl	3	f	446	artibus	ibus	
ars:Dat.Sg	3	f	446	artī	ii	
ars:Acc.Pl	3	f	446	artēs	ees	
ars:Gen.Sg	3	f	446	artis	is	
ars:Gen.Pl	3	f	446	artium	jum	
ars:Abl.Sg	3	f	446	arte	e	
ars:Nom.Pl	3	f	446	artēs	ees	
ars:Acc.Sg	3	f	446	artem	em	
ars:Dat.Pl	3	f	446	artibus	ibus	
artifex:Nom.Sg	3	m	70	artifex		
artifex:Abl.Pl	3	m	70	artificibus	ibus	
artifex:Dat.Sg	3	m	70	artificī	ii	
artifex:Acc.Pl	3	m	70	artificēs	ees	
artifex:Gen.Sg	3	m	70	artificis	is	
artifex:Gen.Pl	3	m	70	artificum	um	
artifex:Abl.Sg	3	m	70	artifice	e	
artifex:Nom.Pl	3	m	70	artificēs	ees	
artifex:Acc.Sg	3	m	70	artificem	em	
artifex:Dat.Pl	3	m	70	artificibus	ibus	
artus:Nom.Sg	4	m	106	artus	us	
artus:Abl.Pl	4	m	106	artubus	ubus	
artus:Dat.Sg	4	m	106	artuī	uii	
artus:Acc.Pl	4	m	106	artūs	uus	
artus:Gen.Sg	4	m	106	artūs	uus	
artus:Gen.Pl	4	m	106	artuum	uum	
artus:Abl.Sg	4	m	106	artū	uu	
artus:Nom.Pl	4	m	106	artūs	uus	
artus:Acc.Sg	4	m	106	artum	um	
artus:Dat.Pl	4	m	106	artubus	ubus	
arvum:Nom.Sg	2	n	113	arvum	um	
arvum:Abl.Pl	2	n	113	arvīs	iis	
arvum:Dat.Sg	2	n	113	arvō	oo	
arvum:Acc.Pl	2	n	113	arva	a	
arvum:Gen.Sg	2	n	113	arvī	ii	
arvum:Gen.Pl	2	n	113	arvōrum	oorum	
arvum:Abl.Sg	2	n	113	arvō	oo	
arvum:Nom.Pl	2	n	113	arva	a	
arvum:Acc.Sg	2	n	113	arvum	um	
arvum:Dat.Pl	2	n	113	arvīs	iis	
arx:Nom.Sg	3	f	147	arx		
arx:Abl.Pl	3	f	147	arcibus	ibus	
arx:Dat.Sg	3	f	147	arcī	ii	
arx:Acc.Pl	3	f	147	arcēs	ees	
arx:Gen.Sg	3	f	147	arcis	is	
arx:Gen.Pl	3	f	147	arcium	um	
arx:Abl.Sg	3	f	147	arce	e	
arx:Nom.Pl	3	f	147	arcēs	ees	
arx:Acc.Sg	3	f	147	arcem	em	
arx:Dat.Pl	3	f	147	arcibus	ibus	
aspectus:Nom.Sg	4	m	76	aspectus	us	
aspectus:Abl.Pl	4	m	76	aspectibus	ibus	
aspectus:Dat.Sg	4	m	76	aspectuī	uii	
aspectus:Acc.Pl	4	m	76	aspectūs	uus	
aspectus:Gen.Sg	4	m	76	aspectūs	uus	
aspectus:Gen.Pl	4	m	76	aspectuum	uum	
aspectus:Abl.Sg	4	m	76	aspectū	uu	
aspectus:Nom.Pl	4	m	76	aspectūs	uus	
aspectus:Acc.Sg	4	m	76	aspectum	um	
aspectus:Dat.Pl	4	m	76	aspectibus	ibus	
astrum:Nom.Sg	2	n	103	astrum	um	
astrum:Abl.Pl	2	n	103	astrīs	iis	
astrum:Dat.Sg	2	n	103	astrō	oo	
astrum:Acc.Pl	2	n	103	astra	a	
astrum:Gen.Sg	2	n	103	astrī	ii	
astrum:Gen.Pl	2	n	103	astrōrum	oorum	
astrum:Abl.Sg	2	n	103	astrō	oo	
astrum:Nom.Pl	2	n	103	astra	a	
astrum:Acc.Sg	2	n	103	astrum	um	
astrum:Dat.Pl	2	n	103	astrīs	iis	
auctor:Nom.Sg	3	m	248	auctor		
auctor:Abl.Pl	3	m	248	auctōribus	ibus	
auctor:Dat.Sg	3	m	248	auctōrī	ii	
auctor:Acc.Pl	3	m	248	auctōrēs	ees	
auctor:Gen.Sg	3	m	248	auctōris	is	
auctor:Gen.Pl	3	m	248	auctōrum	um	
auctor:Abl.Sg	3	m	248	auctōre	e	
auctor:Nom.Pl	3	m	248	auctōrēs	ees	
auctor:Acc.Sg	3	m	248	auctōrem	em	
auctor:Dat.Pl	3	m	248	auctōribus	ibus	
aura:Nom.Sg	1	f	159	aura	a	
aura:Abl.Pl	1	f	159	aurīs	iis	
aura:Dat.Sg	1	f	159	aurae	ae	
aura:Acc.Pl	1	f	159	aurās	aas	
aura:Gen.Sg	1	f	159	aurae	ae	
aura:Gen.Pl	1	f	159	aurārum	aarum	
aura:Abl.Sg	1	f	159	aurā	aa	
aura:Nom.Pl	1	f	159	aurae	ae	
aura:Acc.Sg	1	f	159	auram	am	
aura:Dat.Pl	1	f	159	aurīs	iis	
auris:Nom.Sg	3	f	275	auris	is	
auris:Abl.Pl	3	f	275	auribus	ibus	
auris:Dat.Sg	3	f	275	aurī	ii	
auris:Acc.Pl	3	f	275	aurēs	ees	
auris:Gen.Sg	3	f	275	auris	is	
auris:Gen.Pl	3	f	275	aurium	jum	
auris:Abl.Sg	3	f	275	aure	e	
auris:Nom.Pl	3	f	275	aurēs	ees	
auris:Acc.Sg	3	f	275	aurem	em	
auris:Dat.Pl	3	f	275	auribus	ibus	
aurum:Nom.Sg	2	n	300	aurum	um	
aurum:Abl.Pl	2	n	300	aurīs	iis	
aurum:Dat.Sg	2	n	300	aurō	oo	
aurum:Acc.Pl	2	n	300	aura	a	
aurum:Gen.Sg	2	n	300	aurī	ii	
aurum:Gen.Pl	2	n	300	aurōrum	oorum	
aurum:Abl.Sg	2	n	300	aurō	oo	
aurum:Nom.Pl	2	n	300	aura	a	
aurum:Acc.Sg	2	n	300	aurum	um	
aurum:Dat.Pl	2	n	300	aurīs	iis	
auxilium:Nom.Sg	2	n	278	auxilium	um	
auxilium:Abl.Pl	2	n	278	auxiliīs	iis	
auxilium:Dat.Sg	2	n	278	auxiliō	oo	
auxilium:Acc.Pl	2	n	278	auxilia	a	
auxilium:Gen.Sg	2	n	278	auxiliī	ii	
auxilium:Gen.Pl	2	n	278	auxiliōrum	oorum	
auxilium:Abl.Sg	2	n	278	auxiliō	oo	
auxilium:Nom.Pl	2	n	278	auxilia	a	
auxilium:Acc.Sg	2	n	278	auxilium	um	
auxilium:Dat.Pl	2	n	278	auxiliīs	iis	
avis:Nom.Sg	3	f	94	avis	is	
avis:Abl.Pl	3	f	94	avibus	ibus	
avis:Dat.Sg	3	f	94	avī	ii	
avis:Acc.Pl	3	f	94	avēs	ees	
avis:Gen.Sg	3	f	94	avis	is	
avis:Gen.Pl	3	f	94	avium	jum	
avis:Abl.Sg	3	f	94	ave	e	
avis:Nom.Pl	3	f	94	avēs	ees	
avis:Acc.Sg	3	f	94	avem	em	
avis:Dat.Pl	3	f	94	avibus	ibus	
avus:Nom.Sg	2	m	91	avus	us	
avus:Abl.Pl	2	m	91	avīs	iis	
avus:Dat.Sg	2	m	91	avō	oo	
avus:Acc.Pl	2	m	91	avōs	oos	
avus:Gen.Sg	2	m	91	avī	ii	
avus:Gen.Pl	2	m	91	avōrum	oorum	
avus:Abl.Sg	2	m	91	avō	oo	
avus:Nom.Pl	2	m	91	avī	ii	
avus:Acc.Sg	2	m	91	avum	um	
avus:Dat.Pl	2	m	91	avīs	iis	
axis:Nom.Sg	3	m	72	axis	is	
axis:Abl.Pl	3	m	72	axibus	ibus	
axis:Dat.Sg	3	m	72	axī	ii	
axis:Acc.Pl	3	m	72	axēs	ees	
axis:Gen.Sg	3	m	72	axis	is	
axis:Gen.Pl	3	m	72	axium	jum	
axis:Abl.Sg	3	m	72	axe	e	
axis:Nom.Pl	3	m	72	axēs	ees	
axis:Acc.Sg	3	m	72	axem	em	
axis:Dat.Pl	3	m	72	axibus	ibus	
bellua:Nom.Sg	1	f	61	bellua	a	
bellua:Abl.Pl	1	f	61	belluīs	iis	
bellua:Dat.Sg	1	f	61	belluae	ae	
bellua:Acc.Pl	1	f	61	belluās	aas	
bellua:Gen.Sg	1	f	61	belluae	ae	
bellua:Gen.Pl	1	f	61	belluārum	aarum	
bellua:Abl.Sg	1	f	61	belluā	aa	
bellua:Nom.Pl	1	f	61	belluae	ae	
bellua:Acc.Sg	1	f	61	belluam	am	
bellua:Dat.Pl	1	f	61	belluīs	iis	
bellum:Nom.Sg	2	n	1167	bellum	um	
bellum:Abl.Pl	2	n	1167	bellīs	iis	
bellum:Dat.Sg	2	n	1167	bellō	oo	
bellum:Acc.Pl	2	n	1167	bella	a	
bellum:Gen.Sg	2	n	1167	bellī	ii	
bellum:Gen.Pl	2	n	1167	bellōrum	oorum	
bellum:Abl.Sg	2	n	1167	bellō	oo	
bellum:Nom.Pl	2	n	1167	bella	a	
bellum:Acc.Sg	2	n	1167	bellum	um	
bellum:Dat.Pl	2	n	1167	bellīs	iis	
bonum:Nom.Sg	2	n	919	bonum	um	
bonum:Abl.Pl	2	n	919	bonīs	iis	
bonum:Dat.Sg	2	n	919	bonō	oo	
bonum:Acc.Pl	2	n	919	bona	a	
bonum:Gen.Sg	2	n	919	bonī	ii	
bonum:Gen.Pl	2	n	919	bonōrum	oorum	
bonum:Abl.Sg	2	n	919	bonō	oo	
bonum:Nom.Pl	2	n	919	bona	a	
bonum:Acc.Sg	2	n	919	bonum	um	
bonum:Dat.Pl	2	n	919	bonīs	iis	
bos:Nom.Sg	3	m	90	bōs		
bos:Abl.Pl	3	m	90	bōbus		
bos:Dat.Sg	3	m	90	bovī	ii	
bos:Acc.Pl	3	m	90	bovēs	ees	
bos:Gen.Sg	3	m	90	bovis	is	
bos:Gen.Pl	3	m	90	boum		
bos:Abl.Sg	3	m	90	bove	e	
bos:Nom.Pl	3	m	90	bovēs	ees	
bos:Acc.Sg	3	m	90	bovem	em	
