Word	Declined	0	1	2	3	4	5	6	7	8	9	10
effigies:Acc.Pl	effigiēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
effigies:Gen.Sg	effigiēī	ēī	ēs	ēs	ēs	ēs	ēs	ēs	ī	N/A	a	a
effigies:Gen.Pl	effigiērum	ērum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
effigies:Abl.Sg	effigiē	ē	em	ēs	ēs	ēs	ēs	em	ēs	ēs	ēs	ēs
effigies:Nom.Pl	effigiēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
effigies:Acc.Sg	effigiem	em	em	em	um	um	ēs	em	ēs	ēs	ēs	ēs
effigies:Dat.Pl	effigiēbus	ēbus	us	ēs	um	uum	ibus	is	ibus	ibus	ibus	uī
epulae:Nom.Sg	N/AN/A	N/A	a	a	us	us	a	a	a	a	a	a
epulae:Abl.Pl	epulīs	īs	īs	īs	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs
epulae:Dat.Sg	N/AN/A	N/A	a	a	a	us	a	a	a	a	a	a
epulae:Acc.Pl	epulās	ās	am	am	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
epulae:Gen.Sg	N/AN/A	N/A	a	a	a	us	a	a	a	a	a	a
epulae:Gen.Pl	epulārum	ārum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	um	um	um	um
epulae:Abl.Sg	N/AN/A	N/A	a	a	a	a	a	a	a	a	e	e
epulae:Nom.Pl	epulae	ae	a	a	a	a	a	a	a	a	a	a
epulae:Acc.Sg	N/AN/A	N/A	a	a	us	us	a	a	a	a	a	a
epulae:Dat.Pl	epulīs	īs	īs	īs	īs	ēī	īs	a	a	a	a	ium
eques:Nom.Sg	eques	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
eques:Abl.Pl	equitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
eques:Dat.Sg	equitī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī
eques:Acc.Pl	equitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
eques:Gen.Sg	equitis	is	is	ērum	is	is	is	is	ae	e	e	e
eques:Gen.Pl	equitum	um	um	um	um	um	um	um	um	um	ēs	um
eques:Abl.Sg	equite	e	e	ē	e	e	e	e	e	e	e	e
eques:Nom.Pl	equitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
eques:Acc.Sg	equitem	em	em	em	em	em	em	em	em	em	em	ēs
eques:Dat.Pl	equitibus	ibus	ibus	ibus	uum	ibus	ibus	ibus	ibus	ibus	ibus	ibus
equus:Nom.Sg	equus	us	us	us	us	us	ī	a	a	a	a	a
equus:Abl.Pl	equīs	īs	īs	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
equus:Dat.Sg	equō	ō	ōrum	ō	ēs	ēs	ēs	e	e	e	e	e
equus:Acc.Pl	equōs	ōs	ōs	ibus	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
equus:Gen.Sg	equī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
equus:Gen.Pl	equōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	um	um	um	um
equus:Abl.Sg	equō	ō	ō	ō	ēs	ēs	ēs	ō	ō	em	ē	e
equus:Nom.Pl	equī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
equus:Acc.Sg	equum	um	um	um	um	um	um	um	um	um	um	um
equus:Dat.Pl	equīs	īs	īs	ēī	ēī	us	uī	a	a	a	a	a
error:Nom.Sg	error	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
error:Abl.Pl	errōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
error:Dat.Sg	errōrī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī	ī
error:Acc.Pl	errōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
error:Gen.Sg	errōris	is	is	is	is	is	is	is	ae	e	e	e
error:Gen.Pl	errōrum	um	um	um	um	um	um	um	um	um	um	um
error:Abl.Sg	errōre	e	e	e	e	e	e	e	e	e	e	e
error:Nom.Pl	errōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
error:Acc.Sg	errōrem	em	em	em	em	em	em	ō	em	em	em	em
error:Dat.Pl	errōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
exemplum:Nom.Sg	exemplum	um	um	um	um	um	um	um	um	um	um	um
exemplum:Abl.Pl	exemplīs	īs	īs	īs	īs	īs	ēs	a	a	ēs	ēs	ēs
exemplum:Dat.Sg	exemplō	ō	ō	ō	em	em	ō	e	e	e	e	e
exemplum:Acc.Pl	exempla	a	a	a	a	a	a	a	a	a	a	a
exemplum:Gen.Sg	exemplī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
exemplum:Gen.Pl	exemplōrum	ōrum	ōrum	ōrum	em	ēs	ēs	ēs	um	um	um	um
exemplum:Abl.Sg	exemplō	ō	ō	ō	ō	ō	ō	e	e	e	e	e
exemplum:Nom.Pl	exempla	a	a	a	a	a	a	a	a	a	a	a
exemplum:Acc.Sg	exemplum	um	um	um	um	um	um	um	um	um	um	um
exemplum:Dat.Pl	exemplīs	īs	īs	īs	ēī	ēī	a	a	a	a	e	ium
exiguus:Nom.Sg	exiguus	us	us	us	ēs	ēī	us	a	a	a	a	a
exiguus:Abl.Pl	exiguīs	īs	īs	īs	ēī	īs	ēs	ēī	ēs	ēs	ēs	ēs
exiguus:Dat.Sg	exiguō	ō	ō	ō	ō	em	em	e	e	e	e	e
exiguus:Acc.Pl	exiguōs	ōs	ōs	ibus	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
exiguus:Gen.Sg	exiguī	ī	ī	ī	uī	ī	ī	ī	ī	ī	ī	ī
exiguus:Gen.Pl	exiguōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
exiguus:Abl.Sg	exiguō	ō	ō	ō	ō	ō	ō	ō	ō	ō	e	e
exiguus:Nom.Pl	exiguī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
exiguus:Acc.Sg	exiguum	um	um	um	um	um	um	um	um	um	um	um
exiguus:Dat.Pl	exiguīs	īs	īs	īs	īs	ēī	ēs	a	a	a	a	a
exitium:Nom.Sg	exitium	um	um	um	um	um	um	um	um	um	um	um
exitium:Abl.Pl	exitiīs	īs	īs	īs	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs
exitium:Dat.Sg	exitiō	ō	ō	ō	ō	em	ō	e	e	e	e	e
exitium:Acc.Pl	exitia	a	a	a	a	a	a	a	a	a	a	a
exitium:Gen.Sg	exitiī	ī	ī	ī	uī	ī	ī	ī	ī	ī	ī	ī
exitium:Gen.Pl	exitiōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
exitium:Abl.Sg	exitiō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e
exitium:Nom.Pl	exitia	a	a	a	a	a	a	a	a	a	a	a
exitium:Acc.Sg	exitium	um	um	um	um	um	um	um	um	um	um	um
exitium:Dat.Pl	exitiīs	īs	is	īs	īs	ēī	ēs	a	a	a	a	a
exitus:Nom.Sg	exitus	us	us	us	us	us	a	a	a	a	a	a
exitus:Abl.Pl	exitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
exitus:Dat.Sg	exituī	uī	uī	ēs	ī	ī	ī	ī	ī	ī	ī	N/A
exitus:Acc.Pl	exitūs	ūs	ūs	ēī	ēbus	ēs	a	a	a	a	a	a
exitus:Gen.Sg	exitūs	ūs	ūs	ēī	ēī	ēs	ēī	īs	a	ī	ī	a
exitus:Gen.Pl	exituum	uum	uī	um	ū	ī	ī	ī	ī	ī	ī	N/A
exitus:Abl.Sg	exitū	ū	ēbus	ēbus	ēbus	us	ī	ī	ī	ī	ī	ī
exitus:Nom.Pl	exitūs	ūs	ūs	ēī	ēs	ēs	a	a	a	a	a	a
exitus:Acc.Sg	exitum	um	um	um	um	um	um	um	um	um	um	um
exitus:Dat.Pl	exitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
exsilium:Nom.Sg	exsilium	um	um	um	um	um	um	um	um	um	um	um
exsilium:Abl.Pl	exsiliīs	īs	īs	īs	īs	īs	ēs	a	ēs	ēs	ēs	ēs
exsilium:Dat.Sg	exsiliō	ō	ō	ō	ō	ō	em	e	e	e	e	e
exsilium:Acc.Pl	exsilia	a	a	a	a	a	a	a	a	a	a	a
exsilium:Gen.Sg	exsiliī	ī	ī	ī	uī	ī	ī	ī	ī	ī	ī	ī
exsilium:Gen.Pl	exsiliōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
exsilium:Abl.Sg	exsiliō	ō	ō	ō	ō	ō	ō	e	e	e	e	e
exsilium:Nom.Pl	exsilia	a	a	a	a	a	a	a	a	a	a	a
exsilium:Acc.Sg	exsilium	um	um	um	um	um	um	um	um	um	um	um
exsilium:Dat.Pl	exsiliīs	īs	īs	īs	īs	īs	ēs	a	a	a	a	a
exsul:Nom.Sg	exsul	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
exsul:Abl.Pl	exsulibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
exsul:Dat.Sg	exsulī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
exsul:Acc.Pl	exsulēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
exsul:Gen.Sg	exsulis	is	is	is	is	is	is	ae	e	e	e	e
exsul:Gen.Pl	exsulum	um	um	um	um	um	um	um	um	um	um	um
exsul:Abl.Sg	exsule	e	e	e	e	e	e	e	e	e	e	e
exsul:Nom.Pl	exsulēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
exsul:Acc.Sg	exsulem	em	em	em	em	em	em	em	em	em	ēs	ēs
exsul:Dat.Pl	exsulibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fabula:Nom.Sg	fābula	a	a	a	a	a	a	a	a	a	a	a
fabula:Abl.Pl	fābulīs	īs	īs	ōrum	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs
fabula:Dat.Sg	fābulae	ae	a	a	īs	a	a	a	a	a	a	a
fabula:Acc.Pl	fābulās	ās	am	am	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fabula:Gen.Sg	fābulae	ae	a	a	īs	a	a	a	a	a	a	a
fabula:Gen.Pl	fābulārum	ārum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	ium	um	um	um
fabula:Abl.Sg	fābulā	ā	īs	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fabula:Nom.Pl	fābulae	ae	a	a	a	a	a	a	a	a	a	a
fabula:Acc.Sg	fābulam	am	am	am	am	ōrum	ēs	em	ēs	ēs	ēs	ēs
fabula:Dat.Pl	fābulīs	īs	īs	īs	īs	ēī	īs	a	a	a	ium	ēbus
facies:Nom.Sg	faciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
facies:Abl.Pl	faciēbus	ēbus	us	ēī	uī	ēs	ibus	uum	ibus	ibus	ibus	ibus
facies:Dat.Sg	faciēī	ēī	ēs	ēs	ēs	ēs	ēs	ēs	a	a	a	a
facies:Acc.Pl	faciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
facies:Gen.Sg	faciēī	ēī	ēs	ēs	ēs	ēs	ēs	ēs	a	a	a	a
facies:Gen.Pl	faciērum	ērum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
facies:Abl.Sg	faciē	ē	em	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
facies:Nom.Pl	faciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
facies:Acc.Sg	faciem	em	em	uum	um	um	ēs	ēs	ēs	ēs	ēs	ēs
facies:Dat.Pl	faciēbus	ēbus	us	ēī	uī	uum	ibus	ibus	ibus	ibus	ibus	uī
facinus:Nom.Sg	facinus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
facinus:Abl.Pl	facinoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
facinus:Dat.Sg	facinorī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
facinus:Acc.Pl	facinora	a	a	a	a	a	a	a	a	a	a	a
facinus:Gen.Sg	facinoris	is	is	is	is	is	e	ae	e	e	e	e
facinus:Gen.Pl	facinorum	um	um	um	um	um	um	um	um	um	um	um
facinus:Abl.Sg	facinore	e	e	e	e	e	e	e	e	e	e	e
facinus:Nom.Pl	facinora	a	a	a	a	a	a	a	a	a	a	a
facinus:Acc.Sg	facinus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
facinus:Dat.Pl	facinoribus	ibus	ibus	ibus	ibus	ibus	ā	ibus	ibus	ibus	ibus	ibus
factum:Nom.Sg	factum	um	um	um	um	um	um	um	um	um	um	um
factum:Abl.Pl	factīs	īs	īs	īs	īs	īs	a	us	ēs	ēs	ēs	ēs
factum:Dat.Sg	factō	ō	ō	ō	ō	em	ō	e	e	e	e	e
factum:Acc.Pl	facta	a	a	a	a	a	a	a	a	a	a	a
factum:Gen.Sg	factī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
factum:Gen.Pl	factōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
factum:Abl.Sg	factō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e
factum:Nom.Pl	facta	a	a	a	a	a	a	a	a	a	a	a
factum:Acc.Sg	factum	um	um	um	um	um	um	um	um	um	um	um
factum:Dat.Pl	factīs	īs	is	īs	īs	īs	a	a	a	a	a	a
fama:Nom.Sg	fāma	a	a	a	a	a	a	a	a	a	a	a
fama:Abl.Pl	fāmīs	īs	īs	īs	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs
fama:Dat.Sg	fāmae	ae	a	a	a	a	a	a	a	a	a	a
fama:Acc.Pl	fāmās	ās	am	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fama:Gen.Sg	fāmae	ae	a	a	a	a	a	a	a	a	a	a
fama:Gen.Pl	fāmārum	ārum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	um	um	um	um
fama:Abl.Sg	fāmā	ā	īs	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fama:Nom.Pl	fāmae	ae	a	a	a	a	a	a	a	a	a	a
fama:Acc.Sg	fāmam	am	am	am	am	ōrum	ēs	em	ēs	ēs	em	ēs
fama:Dat.Pl	fāmīs	īs	īs	īs	īs	īs	a	a	a	a	ium	ium
fames:Nom.Sg	famēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fames:Abl.Pl	famibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fames:Dat.Sg	famī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fames:Acc.Pl	famēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fames:Gen.Sg	famis	is	is	is	is	is	is	is	e	e	e	e
fames:Gen.Pl	famum	um	um	um	um	um	um	um	um	um	um	um
fames:Abl.Sg	fame	e	e	e	e	e	e	e	e	e	e	e
fames:Nom.Pl	famēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fames:Acc.Sg	famem	em	em	em	em	em	em	em	em	em	em	ēs
fames:Dat.Pl	famibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fastigium:Nom.Sg	fastīgium	um	um	um	um	um	um	um	um	um	um	um
fastigium:Abl.Pl	fastīgiīs	īs	īs	īs	ēs	īs	ēs	ēs	ēs	ēs	ēs	ēs
fastigium:Dat.Sg	fastīgiō	ō	ō	ō	ō	em	ō	e	e	e	e	e
fastigium:Acc.Pl	fastīgia	a	a	a	a	a	a	a	a	a	a	a
fastigium:Gen.Sg	fastīgiī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fastigium:Gen.Pl	fastīgiōrum	ōrum	ōrum	īs	ēs	ēs	ēs	ēs	um	um	um	um
fastigium:Abl.Sg	fastīgiō	ō	ō	ō	ō	ō	ō	ō	ō	em	e	e
fastigium:Nom.Pl	fastīgia	a	a	a	a	a	a	a	a	a	a	a
fastigium:Acc.Sg	fastīgium	um	um	um	um	um	um	um	um	um	ēs	um
fastigium:Dat.Pl	fastīgiīs	īs	īs	a	īs	ēī	a	a	a	a	e	ium
fatum:Nom.Sg	fātum	um	um	um	um	um	um	um	um	um	um	um
fatum:Abl.Pl	fātīs	īs	īs	īs	īs	īs	ōrum	ēbus	ēs	ēs	ēs	ēs
fatum:Dat.Sg	fātō	ō	ō	ō	ō	ō	ō	e	e	e	e	e
fatum:Acc.Pl	fāta	a	a	a	a	a	a	a	a	a	a	a
fatum:Gen.Sg	fātī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fatum:Gen.Pl	fātōrum	ōrum	ōrum	am	ēs	ēs	ēs	ēs	um	um	um	um
fatum:Abl.Sg	fātō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e
fatum:Nom.Pl	fāta	a	a	a	a	a	a	a	a	a	a	a
fatum:Acc.Sg	fātum	um	um	um	um	um	um	um	um	um	um	um
fatum:Dat.Pl	fātīs	īs	īs	a	īs	īs	a	a	a	a	a	a
favor:Nom.Sg	favor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
favor:Abl.Pl	favōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
favor:Dat.Sg	favōrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
favor:Acc.Pl	favōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
favor:Gen.Sg	favōris	is	is	is	is	is	is	is	ae	e	e	e
favor:Gen.Pl	favōrum	um	um	um	um	um	um	um	um	um	um	um
favor:Abl.Sg	favōre	e	e	e	e	e	e	e	e	e	e	e
favor:Nom.Pl	favōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
favor:Acc.Sg	favōrem	em	em	em	em	em	em	em	em	em	em	em
favor:Dat.Pl	favōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fax:Nom.Sg	fax	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
fax:Abl.Pl	facibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fax:Dat.Sg	facī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
fax:Acc.Pl	facēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fax:Gen.Sg	facis	is	is	is	is	is	is	is	ae	e	e	e
fax:Gen.Pl	facum	um	um	um	um	um	um	um	um	um	um	um
fax:Abl.Sg	face	e	e	e	e	e	e	e	e	e	e	e
fax:Nom.Pl	facēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fax:Acc.Sg	facem	em	em	em	em	em	em	em	em	em	em	em
fax:Dat.Pl	facibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
femina:Nom.Sg	fēmina	a	a	a	a	a	a	a	a	a	a	a
femina:Abl.Pl	fēminīs	īs	īs	ōrum	īs	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
femina:Dat.Sg	fēminae	ae	īs	a	īs	a	a	a	a	a	a	a
femina:Acc.Pl	fēminās	ās	am	am	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
femina:Gen.Sg	fēminae	ae	a	a	īs	a	a	a	a	a	a	a
femina:Gen.Pl	fēminārum	ārum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	um	um	um	um
femina:Abl.Sg	fēminā	ā	ōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
femina:Nom.Pl	fēminae	ae	a	a	a	a	a	a	a	a	a	a
femina:Acc.Sg	fēminam	am	am	am	am	um	ēs	ēs	ēs	ēs	ēs	ēs
femina:Dat.Pl	fēminīs	īs	īs	īs	īs	ēī	īs	īs	a	a	a	a
fera:Nom.Sg	fera	a	a	a	a	a	a	a	a	a	a	a
fera:Abl.Pl	ferīs	īs	īs	ōrum	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs
fera:Dat.Sg	ferae	ae	a	a	a	a	a	a	a	a	a	a
fera:Acc.Pl	ferās	ās	am	am	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fera:Gen.Sg	ferae	ae	a	a	a	a	a	a	a	a	a	a
fera:Gen.Pl	ferārum	ārum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	um	um	um	um
fera:Abl.Sg	ferā	ā	īs	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fera:Nom.Pl	ferae	ae	a	a	a	a	a	a	a	a	a	a
fera:Acc.Sg	feram	am	am	am	am	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
fera:Dat.Pl	ferīs	īs	īs	īs	īs	ēī	īs	a	a	a	a	a
ferrum:Nom.Sg	ferrum	um	um	um	um	um	um	um	um	um	um	um
ferrum:Abl.Pl	ferrīs	īs	īs	a	īs	īs	a	ēs	ēs	ēs	ēs	ēs
ferrum:Dat.Sg	ferrō	ō	ō	ō	ō	ō	ō	e	e	e	e	e
ferrum:Acc.Pl	ferra	a	a	a	a	a	a	a	a	a	a	a
ferrum:Gen.Sg	ferrī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
ferrum:Gen.Pl	ferrōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
ferrum:Abl.Sg	ferrō	ō	ō	ō	ō	ō	ō	ō	ō	e	e	e
ferrum:Nom.Pl	ferra	a	a	a	a	a	a	a	a	a	a	a
ferrum:Acc.Sg	ferrum	um	um	um	um	um	um	um	um	um	um	um
ferrum:Dat.Pl	ferrīs	īs	īs	a	ēī	īs	us	a	a	a	a	a
fetus:Nom.Sg	fētus	us	us	us	us	us	us	a	a	a	a	a
fetus:Abl.Pl	fētibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fetus:Dat.Sg	fētuī	uī	ī	us	ī	ī	ī	ī	ī	ī	ī	ī
fetus:Acc.Pl	fētūs	ūs	ūs	ēī	us	us	us	a	a	a	a	a
fetus:Gen.Sg	fētūs	ūs	ērum	ēī	ēī	ēs	ēī	us	ī	ī	a	N/A
fetus:Gen.Pl	fētuum	uum	um	um	ēbus	us	ī	ī	ī	ī	a	N/A
fetus:Abl.Sg	fētū	ū	ēbus	ēbus	ēbus	us	ī	ī	ī	ī	ī	ī
fetus:Nom.Pl	fētūs	ūs	ūs	ēī	ēs	ēbus	a	a	a	a	a	a
fetus:Acc.Sg	fētum	um	um	um	um	um	um	um	um	um	um	um
fetus:Dat.Pl	fētibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
fides:Nom.Sg	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fides:Abl.Pl	fidēbus	ēbus	ērum	ēī	ēī	ēs	ibus	ērum	um	ibus	ibus	ibus
fides:Dat.Sg	fideī	eī	a	us	a	a	a	a	a	a	a	a
fides:Acc.Pl	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fides:Gen.Sg	fideī	eī	a	us	a	a	a	a	a	e	a	a
fides:Gen.Pl	fidērum	ērum	ōrum	ōrum	ēs	ēs	ēs	ēs	ū	um	um	um
fides:Abl.Sg	fidē	ē	em	ēs	ēs	ēs	ēs	ēs	em	ēs	ēs	ēs
fides:Nom.Pl	fidēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
fides:Acc.Sg	fidem	em	em	uum	um	ēs	ēs	ēs	em	ēs	ēs	ēs
fides:Dat.Pl	fidēbus	ēbus	ēī	ēī	uī	ērum	ibus	uī	um	ibus	ibus	uī
filia:Nom.Sg	fīlia	a	a	a	a	a	a	a	a	a	a	a
filia:Abl.Pl	fīliīs	īs	īs	īs	īs	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
filia:Dat.Sg	fīliae	ae	a	a	a	a	a	a	a	a	a	a
filia:Acc.Pl	fīliās	ās	am	am	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
filia:Gen.Sg	fīliae	ae	a	a	a	a	a	a	a	a	a	a
filia:Gen.Pl	fīliārum	ārum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	um	um	um	um
filia:Abl.Sg	fīliā	ā	īs	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs	ēs
filia:Nom.Pl	fīliae	ae	a	a	a	a	a	a	a	a	a	a
filia:Acc.Sg	fīliam	am	am	am	am	um	ēs	em	ēs	ēs	ēs	ēs
filia:Dat.Pl	fīliīs	īs	īs	īs	īs	ēī	īs	īs	a	a	ium	ēbus
filius:Nom.Sg	fīlius	us	us	us	us	us	a	a	a	a	a	a
filius:Abl.Pl	fīliīs	īs	īs	īs	īs	īs	ēs	ēs	ēs	ēs	ēs	ēs
filius:Dat.Sg	fīliō	ō	ō	ō	ō	ō	ō	e	e	e	e	e
filius:Acc.Pl	fīliōs	ōs	ērum	ūs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
filius:Gen.Sg	fīliī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
filius:Gen.Pl	fīliōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	um	um	um	um
filius:Abl.Sg	fīliō	ō	ō	ō	ō	ō	ō	ō	e	e	e	e
filius:Nom.Pl	fīliī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
filius:Acc.Sg	fīlium	um	um	um	um	um	um	um	um	um	um	um
filius:Dat.Pl	fīliīs	īs	a	īs	ēī	īs	a	a	a	a	a	a
finis:Nom.Sg	fīnis	is	is	is	ae	a	a	a	a	a	a	a
finis:Abl.Pl	fīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
finis:Dat.Sg	fīnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
finis:Acc.Pl	fīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
finis:Gen.Sg	fīnis	is	is	is	is	ae	is	is	a	a	e	e
finis:Gen.Pl	fīnium	ium	īs	a	us	us	us	a	a	N/A	a	a
finis:Abl.Sg	fīne	e	e	e	e	e	e	e	e	e	e	e
finis:Nom.Pl	fīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
finis:Acc.Sg	fīnem	em	em	em	em	em	em	ēs	em	em	ēs	em
