Word	Declined	0	1	2	3	4	5	6	7	8	9	10
currus:Gen.Sg	currūs	ūs	ūs	ūs	ūs	ūs	ūs	ae	ae	ae	ae	ae
currus:Gen.Pl	curruum	uum	ēbus	N/A	a	a	a	a	a	a	a	a
currus:Abl.Sg	currū	ū	ēbus	ī	ī	ī	ōs	ōs	ōs	NULL	NULL	NULL
currus:Nom.Pl	currūs	ūs	ūs	ae	ūs	ūs	a	a	īs	a	a	a
currus:Acc.Sg	currum	um	um	um	um	um	um	um	um	um	um	um
currus:Dat.Pl	curribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cursus:Nom.Sg	cursus	us	us	ūs	ūs	ūs	ae	ae	ae	ae	a	ae
cursus:Abl.Pl	cursibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cursus:Dat.Sg	cursuī	uī	ū	ī	ī	ī	ī	ī	ae	ae	ae	ae
cursus:Acc.Pl	cursūs	ūs	ūs	ae	ūs	ūs	ae	a	īs	īs	īs	ōrum
cursus:Gen.Sg	cursūs	ūs	ūs	ūs	ūs	ūs	ae	ae	is	ae	ae	ae
cursus:Gen.Pl	cursuum	uum	ēbus	N/A	a	a	a	a	a	a	a	a
cursus:Abl.Sg	cursū	ū	ēbus	ī	ī	ī	ōs	ōs	ōs	NULL	NULL	NULL
cursus:Nom.Pl	cursūs	ūs	ūs	ūs	ūs	ūs	ae	a	īs	a	a	a
cursus:Acc.Sg	cursum	um	um	um	um	um	um	um	um	um	um	um
cursus:Dat.Pl	cursibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
custodia:Nom.Sg	custōdia	a	a	a	a	a	a	a	a	a	a	a
custodia:Abl.Pl	custōdiīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
custodia:Dat.Sg	custōdiae	ae	a	a	a	a	a	a	a	a	a	a
custodia:Acc.Pl	custōdiās	ās	ās	ās	īs	īs	īs	īs	ōrum	ōrum	ōrum	ōrum
custodia:Gen.Sg	custōdiae	ae	a	a	a	a	a	a	a	a	a	a
custodia:Gen.Pl	custōdiārum	ārum	ārum	īs	īs	īs	īs	īs	ōrum	īs	a	a
custodia:Abl.Sg	custōdiā	ā	ās	ās	ās	ās	uum	ō	ō	ō	ō	ō
custodia:Nom.Pl	custōdiae	ae	a	a	a	a	a	a	a	a	a	a
custodia:Acc.Sg	custōdiam	am	am	am	am	um	um	um	um	um	um	um
custodia:Dat.Pl	custōdiīs	īs	īs	ārum	īs	īs	īs	īs	īs	īs	īs	a
custos:Nom.Sg	custōs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
custos:Abl.Pl	custōdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
custos:Dat.Sg	custōdī	ī	ēbus	ī	ū	ī	ōs	ōs	ōs	ōs	NULL	NULL
custos:Acc.Pl	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
custos:Gen.Sg	custōdis	is	is	is	ō	ō	is	is	ō	ae	ae	ae
custos:Gen.Pl	custōdum	um	um	um	um	um	um	um	um	um	um	um
custos:Abl.Sg	custōde	e	e	e	e	e	ae	ae	ae	ae	ae	ae
custos:Nom.Pl	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
custos:Acc.Sg	custōdem	em	em	em	em	em	em	em	ō	ō	ō	ō
custos:Dat.Pl	custōdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
damnum:Nom.Sg	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Abl.Pl	damnīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
damnum:Dat.Sg	damnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
damnum:Acc.Pl	damna	a	a	a	a	a	a	a	a	a	a	a
damnum:Gen.Sg	damnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
damnum:Gen.Pl	damnōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
damnum:Abl.Sg	damnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
damnum:Nom.Pl	damna	a	a	a	a	a	a	a	a	a	a	a
damnum:Acc.Sg	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Dat.Pl	damnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a
dea:Nom.Sg	dea	a	a	a	a	a	a	a	a	a	a	a
dea:Abl.Pl	deābus	ābus	is	ārum	a	ārum	īs	ibus	ibus	ibus	uum	ibus
dea:Dat.Sg	deae	ae	a	a	a	a	a	a	a	a	a	a
dea:Acc.Pl	deās	ās	ās	īs	ōrum	īs	īs	īs	ōrum	ōrum	ōrum	ōrum
dea:Gen.Sg	deae	ae	a	a	a	a	a	a	a	a	a	a
dea:Gen.Pl	deārum	ārum	īs	īs	īs	īs	īs	īs	īs	a	a	a
dea:Abl.Sg	deā	ā	ās	ās	uum	uum	ō	ō	ō	ō	ō	ō
dea:Nom.Pl	deae	ae	a	a	us	a	a	a	a	a	a	a
dea:Acc.Sg	deam	am	am	am	am	um	um	um	um	um	um	um
dea:Dat.Pl	deābus	ābus	a	a	a	a	īs	uī	uī	ibus	ibus	uī
decus:Nom.Sg	decus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
decus:Abl.Pl	decoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
decus:Dat.Sg	decorī	ī	ī	ī	ī	ī	ōs	ōs	ōs	ōs	ōs	NULL
decus:Acc.Pl	decora	a	a	a	a	a	a	a	a	a	a	a
decus:Gen.Sg	decoris	is	is	is	ō	ō	is	is	ae	ae	ae	ae
decus:Gen.Pl	decorum	um	um	um	um	um	um	um	um	um	um	um
decus:Abl.Sg	decore	e	e	e	ae	ae	ae	ae	ae	ae	ae	ae
decus:Nom.Pl	decora	a	a	a	a	a	a	a	a	a	a	a
decus:Acc.Sg	decus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
decus:Dat.Pl	decoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
delicia:Nom.Sg	dēlicia	a	a	a	a	a	a	a	a	a	a	a
delicia:Abl.Pl	dēliciīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
delicia:Dat.Sg	dēliciae	ae	a	a	a	a	a	a	a	a	īs	a
delicia:Acc.Pl	dēliciās	ās	ās	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum	ōrum
delicia:Gen.Sg	dēliciae	ae	a	a	a	a	a	a	a	a	a	a
delicia:Gen.Pl	dēliciārum	ārum	ārum	īs	īs	īs	īs	īs	ōrum	īs	īs	a
delicia:Abl.Sg	dēliciā	ā	ās	ās	ās	uum	uum	uum	ō	ō	ōrum	ō
delicia:Nom.Pl	dēliciae	ae	a	a	a	a	a	a	a	a	a	a
delicia:Acc.Sg	dēliciam	am	am	am	ēs	um	um	um	um	um	um	um
delicia:Dat.Pl	dēliciīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	a
dens:Nom.Sg	dēns	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dens:Abl.Pl	dentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
dens:Dat.Sg	dentī	ī	ēbus	ī	ī	ī	ōs	ōs	ōs	ōs	NULL	NULL
dens:Acc.Pl	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dens:Gen.Sg	dentis	is	is	is	is	is	is	is	ae	ae	ae	ae
dens:Gen.Pl	dentium	ium	e	a	a	a	a	a	a	a	a	a
dens:Abl.Sg	dente	e	e	e	e	ae	ae	ae	ae	ae	ae	ae
dens:Nom.Pl	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dens:Acc.Sg	dentem	em	em	em	em	em	em	ō	ō	ō	ō	ō
dens:Dat.Pl	dentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
deus:Nom.Sg	deus	us	ū	ū	NULL	NULL	NULL	NULL	NULL	ū	NULL	NULL
deus:Abl.Pl	dīs	īs	ū	ī	ī	ū	NULL	ū	ū	ū	ōs	ī
deus:Dat.Sg	deō	ō	e	ō	ō	ō	ō	ō	ō	ō	ō	ō
deus:Acc.Pl	deōs	ōs	ūs	ae	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
deus:Gen.Sg	deī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī
deus:Gen.Pl	deōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	ōrum
deus:Abl.Sg	deō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
deus:Nom.Pl	dī	ī	ī	ī	ī	ī	ī	ū	ū	ī	ī	ī
deus:Acc.Sg	deum	um	ū	ū	NULL	NULL	NULL	NULL	ū	NULL	NULL	NULL
deus:Dat.Pl	dīs	īs	ū	ī	ī	ī	ū	ū	ū	ī	ī	ī
dictum:Nom.Sg	dictum	um	um	um	um	um	um	um	um	um	um	um
dictum:Abl.Pl	dictīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a
dictum:Dat.Sg	dictō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
dictum:Acc.Pl	dicta	a	a	a	a	a	a	a	a	a	a	a
dictum:Gen.Sg	dictī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī
dictum:Gen.Pl	dictōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	a	a
dictum:Abl.Sg	dictō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
dictum:Nom.Pl	dicta	a	a	a	a	a	a	a	a	a	a	a
dictum:Acc.Sg	dictum	um	um	um	um	um	um	um	um	um	um	um
dictum:Dat.Pl	dictīs	īs	īs	īs	īs	īs	īs	īs	īs	a	a	a
dies:Nom.Sg	diēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dies:Abl.Pl	diēbus	ēbus	ēs	ēī	īs	īs	is	uī	uī	ibus	uum	ibus
dies:Dat.Sg	diēī	ēī	ēs	us	īs	ōrum	a	īs	īs	īs	a	a
dies:Acc.Pl	diēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dies:Gen.Sg	diēī	ēī	ēs	a	īs	īs	a	īs	īs	a	a	a
dies:Gen.Pl	diērum	ērum	ōrum	īs	īs	īs	īs	īs	īs	a	a	a
dies:Abl.Sg	diē	ē	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
dies:Nom.Pl	diēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	īs	ōrum	ōrum	ōrum
dies:Acc.Sg	diem	em	ō	ō	ō	ō	ō	ōrum	ō	ōrum	ōrum	ō
dies:Dat.Pl	diēbus	ēbus	ēs	us	īs	a	is	uī	uī	ibus	ibus	ibus
digitus:Nom.Sg	digitus	us	us	us	a	a	īs	a	a	a	a	a
digitus:Abl.Pl	digitīs	īs	īs	īs	īs	īs	īs	īs	īs	a	a	a
digitus:Dat.Sg	digitō	ō	ō	ō	ōrum	is	ō	is	ō	ō	īs	ōrum
digitus:Acc.Pl	digitōs	ōs	ōs	a	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
digitus:Gen.Sg	digitī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
digitus:Gen.Pl	digitōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	a	a	a
digitus:Abl.Sg	digitō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
digitus:Nom.Pl	digitī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
digitus:Acc.Sg	digitum	um	um	um	um	um	um	um	um	um	um	um
digitus:Dat.Pl	digitīs	īs	īs	īs	īs	īs	īs	īs	īs	a	a	a
discrimen:Nom.Sg	discrīmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
discrimen:Abl.Pl	discrīminibus	ibus	ibus	ibus	ibus	ibus	is	ibus	ibus	ibus	ibus	ibus
discrimen:Dat.Sg	discrīminī	ī	ēbus	N/A	us	ī	ae	ōs	ōs	ī	NULL	NULL
discrimen:Acc.Pl	discrīmina	a	a	a	a	a	a	a	a	a	a	a
discrimen:Gen.Sg	discrīminis	is	is	is	is	ō	is	is	ō	ae	ae	ae
discrimen:Gen.Pl	discrīminum	um	um	um	um	um	um	um	um	um	um	um
discrimen:Abl.Sg	discrīmine	e	e	ae	ae	ae	ae	ae	ae	ae	ae	ae
discrimen:Nom.Pl	discrīmina	a	a	a	a	a	a	a	a	a	a	a
discrimen:Acc.Sg	discrīmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
discrimen:Dat.Pl	discrīminibus	ibus	ibus	ibus	ibus	ibus	is	ibus	ibus	ibus	ibus	ibus
divitiae:Nom.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ī	ī	ī
divitiae:Abl.Pl	dīvitiīs	īs	īs	īs	ārum	īs	īs	īs	īs	ōrum	ōrum	ōrum
divitiae:Dat.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ū	ī	ī
divitiae:Acc.Pl	dīvitiās	ās	ās	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum	ōrum
divitiae:Gen.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ī	ī	ī
divitiae:Gen.Pl	dīvitiārum	ārum	īs	īs	īs	īs	īs	īs	ōrum	īs	a	a
divitiae:Abl.Sg	N/AN/A	N/A	ī	ū	ī	ū	ū	ū	ū	ū	ū	ū
divitiae:Nom.Pl	dīvitiae	ae	a	a	a	a	a	īs	a	a	a	a
divitiae:Acc.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ū	ī	ū
divitiae:Dat.Pl	dīvitiīs	īs	īs	īs	īs	a	īs	īs	īs	ōrum	a	a
dolor:Nom.Sg	dolor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dolor:Abl.Pl	dolōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
dolor:Dat.Sg	dolōrī	ī	ī	ī	ī	ī	ōs	ōs	ōs	ōs	NULL	NULL
dolor:Acc.Pl	dolōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dolor:Gen.Sg	dolōris	is	is	is	ō	is	is	is	ō	ae	ae	ae
dolor:Gen.Pl	dolōrum	um	um	um	um	um	um	um	um	um	um	um
dolor:Abl.Sg	dolōre	e	e	e	e	ae	ae	ae	ae	ae	ae	ae
dolor:Nom.Pl	dolōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dolor:Acc.Sg	dolōrem	em	em	ō	em	em	em	ō	ō	ō	ō	ō
dolor:Dat.Pl	dolōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
dolus:Nom.Sg	dolus	us	us	ūs	us	us	a	a	a	a	a	a
dolus:Abl.Pl	dolīs	īs	īs	īs	īs	īs	īs	īs	īs	a	a	īs
dolus:Dat.Sg	dolō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ōrum	ō
dolus:Acc.Pl	dolōs	ōs	ōs	ae	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
dolus:Gen.Sg	dolī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
dolus:Gen.Pl	dolōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	a	a	a
dolus:Abl.Sg	dolō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
dolus:Nom.Pl	dolī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
dolus:Acc.Sg	dolum	um	um	um	um	um	um	um	um	um	um	um
dolus:Dat.Pl	dolīs	īs	īs	is	īs	īs	īs	īs	īs	a	a	a
domina:Nom.Sg	domina	a	a	a	a	a	a	a	a	a	a	a
domina:Abl.Pl	dominīs	īs	īs	ārum	īs	īs	īs	īs	īs	īs	īs	ōrum
domina:Dat.Sg	dominae	ae	a	a	a	a	a	a	a	a	a	a
domina:Acc.Pl	dominās	ās	ās	ās	īs	īs	īs	īs	ōrum	ōrum	ōrum	ōrum
domina:Gen.Sg	dominae	ae	a	a	a	a	a	a	a	a	a	a
domina:Gen.Pl	dominārum	ārum	ārum	īs	īs	īs	īs	īs	īs	a	a	a
domina:Abl.Sg	dominā	ā	ās	ās	ās	uum	uum	uum	ō	ō	ō	ō
domina:Nom.Pl	dominae	ae	a	a	a	a	a	a	a	a	a	a
domina:Acc.Sg	dominam	am	am	am	um	um	um	um	um	um	um	um
domina:Dat.Pl	dominīs	īs	īs	ās	īs	īs	īs	īs	īs	īs	a	a
dominus:Nom.Sg	dominus	us	us	ī	us	a	īs	īs	a	a	a	a
dominus:Abl.Pl	dominīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
dominus:Dat.Sg	dominō	ō	ō	ō	ō	is	ō	ō	ō	ōrum	ōrum	ō
dominus:Acc.Pl	dominōs	ōs	ūs	a	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
dominus:Gen.Sg	dominī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī
dominus:Gen.Pl	dominōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	īs	īs	a
dominus:Abl.Sg	dominō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
dominus:Nom.Pl	dominī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
dominus:Acc.Sg	dominum	um	um	um	um	um	um	um	um	um	um	um
dominus:Dat.Pl	dominīs	īs	īs	ārum	īs	īs	īs	īs	īs	īs	a	a
domus:Nom.Sg	domus	us	us	us	us	a	a	a	ae	ae	ae	ae
domus:Abl.Pl	domibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
domus:Dat.Sg	domuī	uī	ū	ī	ī	ī	ī	ī	ae	ae	ae	ae
domus:Acc.Pl	domūs	ūs	ae	a	a	a	a	a	īs	īs	ōrum	ōrum
domus:Gen.Sg	domūs	ūs	ae	us	ūs	ūs	ae	ae	ae	ae	ae	ae
domus:Gen.Pl	domuum	uum	ium	N/A	ī	N/A	a	a	a	a	a	a
domus:Abl.Sg	domū	ū	ēbus	ī	ī	ī	ōs	ōs	ōs	NULL	NULL	NULL
domus:Nom.Pl	domūs	ūs	ae	a	a	us	a	a	īs	a	a	a
domus:Acc.Sg	domum	um	um	um	um	um	um	um	um	um	um	um
domus:Dat.Pl	domibus	ibus	ibus	ibus	uī	ibus	ibus	ibus	ibus	ibus	ibus	ibus
donum:Nom.Sg	dōnum	um	um	um	um	um	um	um	um	um	um	um
donum:Abl.Pl	dōnīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
donum:Dat.Sg	dōnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
donum:Acc.Pl	dōna	a	a	a	a	a	a	a	a	a	a	a
donum:Gen.Sg	dōnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
donum:Gen.Pl	dōnōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
donum:Abl.Sg	dōnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
donum:Nom.Pl	dōna	a	a	a	a	a	a	a	a	a	a	a
donum:Acc.Sg	dōnum	um	um	um	um	um	um	um	um	um	um	um
donum:Dat.Pl	dōnīs	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs	a
dux:Nom.Sg	dux	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dux:Abl.Pl	ducibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
dux:Dat.Sg	ducī	ī	ū	ī	ī	ī	ōs	ōs	ōs	ōs	NULL	NULL
dux:Acc.Pl	ducēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dux:Gen.Sg	ducis	is	is	is	is	is	is	is	is	ae	ae	ae
dux:Gen.Pl	ducum	um	um	um	um	um	um	um	um	um	um	um
dux:Abl.Sg	duce	e	e	e	e	e	ae	ae	ae	ae	ae	ae
dux:Nom.Pl	ducēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
dux:Acc.Sg	ducem	em	em	em	em	em	em	em	ō	ō	ō	ō
dux:Dat.Pl	ducibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
effigies:Nom.Sg	effigiēs	ēs	ēs	em	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum
effigies:Abl.Pl	effigiēbus	ēbus	em	ē	ae	a	is	ibus	uī	ibus	ōrum	ibus
effigies:Dat.Sg	effigiēī	ēī	ēbus	ē	īs	īs	īs	īs	īs	a	a	īs
effigies:Acc.Pl	effigiēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
effigies:Gen.Sg	effigiēī	ēī	ēbus	ē	a	īs	īs	īs	a	a	a	a
effigies:Gen.Pl	effigiērum	ērum	ōrum	ōrum	īs	īs	īs	īs	īs	a	a	ōrum
effigies:Abl.Sg	effigiē	ē	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
effigies:Nom.Pl	effigiēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	īs	ōrum	ōrum	ōrum
effigies:Acc.Sg	effigiem	em	ō	ō	ō	ō	ō	ōrum	em	ōrum	ōrum	ō
effigies:Dat.Pl	effigiēbus	ēbus	ium	us	a	a	is	uī	uī	ibus	īs	ibus
epulae:Nom.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ī	ī	ī
epulae:Abl.Pl	epulīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	īs	īs
epulae:Dat.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ū	ī	ī
epulae:Acc.Pl	epulās	ās	ās	ārum	īs	īs	īs	īs	ōrum	ōrum	ōrum	ōrum
epulae:Gen.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ī	ī	ī
epulae:Gen.Pl	epulārum	ārum	īs	īs	īs	īs	īs	īs	a	īs	a	a
epulae:Abl.Sg	N/AN/A	N/A	ī	ū	ī	ū	ū	ū	ū	ū	ū	ū
epulae:Nom.Pl	epulae	ae	a	a	a	a	a	a	a	a	a	a
epulae:Acc.Sg	N/AN/A	N/A	ī	ī	ī	ū	ū	ū	ū	ū	ī	ū
epulae:Dat.Pl	epulīs	īs	īs	is	īs	īs	īs	īs	īs	īs	a	a
eques:Nom.Sg	eques	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
eques:Abl.Pl	equitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
eques:Dat.Sg	equitī	ī	ū	ī	ī	ī	ōs	ōs	ōs	NULL	ōs	NULL
eques:Acc.Pl	equitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum
eques:Gen.Sg	equitis	is	is	is	is	is	is	ae	is	ae	ae	ae
eques:Gen.Pl	equitum	um	um	um	um	um	um	um	um	um	um	um
eques:Abl.Sg	equite	e	e	ae	e	ō	ae	ae	ae	ae	ae	ae
eques:Nom.Pl	equitēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum
eques:Acc.Sg	equitem	em	em	ēs	em	em	em	em	ō	ō	ō	ō
eques:Dat.Pl	equitibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
equus:Nom.Sg	equus	us	a	a	us	ārum	īs	īs	a	īs	a	a
equus:Abl.Pl	equīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	īs
equus:Dat.Sg	equō	ō	ō	ae	ō	is	ō	ō	ōrum	ō	ō	ō
equus:Acc.Pl	equōs	ōs	ōs	a	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
equus:Gen.Sg	equī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
equus:Gen.Pl	equōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	ōrum	ōrum	a
equus:Abl.Sg	equō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
equus:Nom.Pl	equī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
equus:Acc.Sg	equum	um	um	um	um	um	um	um	um	um	um	um
equus:Dat.Pl	equīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	īs	īs
error:Nom.Sg	error	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
error:Abl.Pl	errōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
error:Dat.Sg	errōrī	ī	ī	ī	ī	ī	ōs	ī	ōs	NULL	NULL	NULL
error:Acc.Pl	errōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
error:Gen.Sg	errōris	is	is	is	is	is	is	is	ae	ae	ae	ae
error:Gen.Pl	errōrum	um	um	um	um	um	um	um	um	um	um	um
error:Abl.Sg	errōre	e	e	e	e	e	ae	ae	ae	ae	ae	ae
error:Nom.Pl	errōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum
error:Acc.Sg	errōrem	em	ō	em	em	em	em	em	ō	ō	ō	ō
error:Dat.Pl	errōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
exemplum:Nom.Sg	exemplum	um	um	um	um	um	um	um	um	um	um	um
exemplum:Abl.Pl	exemplīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
exemplum:Dat.Sg	exemplō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ōrum	ō
exemplum:Acc.Pl	exempla	a	a	a	a	a	a	a	a	a	a	a
exemplum:Gen.Sg	exemplī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī	ī
exemplum:Gen.Pl	exemplōrum	ōrum	ōrum	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
exemplum:Abl.Sg	exemplō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
exemplum:Nom.Pl	exempla	a	a	a	a	a	a	a	a	a	a	a
exemplum:Acc.Sg	exemplum	um	um	um	um	um	um	um	um	um	um	um
exemplum:Dat.Pl	exemplīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	a
exiguus:Nom.Sg	exiguus	us	us	ī	a	īs	a	īs	īs	a	a	a
exiguus:Abl.Pl	exiguīs	īs	īs	īs	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
exiguus:Dat.Sg	exiguō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ōrum
exiguus:Acc.Pl	exiguōs	ōs	ūs	a	īs	īs	īs	īs	īs	ōrum	ōrum	ōrum
