Word	Declined	0	1	2	3	4	5	6	7	8	9	10
concilium:Acc.Pl	concilia	a	a	a	a	a	a	a	a	a	a	a
concilium:Gen.Sg	conciliī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
concilium:Gen.Pl	conciliōrum	ōrum	am	ārum	um	um	um	um	um	um	um	um
concilium:Abl.Sg	conciliō	ō	ō	ō	ō	ōrum	ōrum	ōrum	ium	ōrum	ium	e
concilium:Nom.Pl	concilia	a	a	a	a	a	a	a	a	a	a	a
concilium:Acc.Sg	concilium	um	um	um	um	um	um	um	um	um	um	um
concilium:Dat.Pl	conciliīs	īs	īs	īs	a	a	us	a	a	a	ēī	us
coniux:Nom.Sg	coniūx	NULL	NULL	NULL	ū	ī	ī	ī	ī	ī	ī	ī
coniux:Abl.Pl	coniugibus	ibus	ū	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
coniux:Dat.Sg	coniugī	ī	ī	ū	ū	ī	us	ī	ī	ī	ī	ī
coniux:Acc.Pl	coniugēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
coniux:Gen.Sg	coniugis	is	is	is	īs	ō	is	is	is	is	īs	īs
coniux:Gen.Pl	coniugum	um	um	um	um	um	um	um	um	um	um	um
coniux:Abl.Sg	coniuge	e	e	e	e	e	ē	e	e	e	e	e
coniux:Nom.Pl	coniugēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
coniux:Acc.Sg	coniugem	em	uum	uum	uum	um	um	um	um	um	um	um
coniux:Dat.Pl	coniugibus	ibus	ī	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
consul:Nom.Sg	cōnsul	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
consul:Abl.Pl	cōnsulibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
consul:Dat.Sg	cōnsulī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
consul:Acc.Pl	cōnsulēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
consul:Gen.Sg	cōnsulis	is	is	is	is	is	is	is	is	is	is	īs
consul:Gen.Pl	cōnsulum	um	um	um	um	um	um	um	um	um	um	um
consul:Abl.Sg	cōnsule	e	e	e	e	e	e	e	e	e	e	e
consul:Nom.Pl	cōnsulēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
consul:Acc.Sg	cōnsulem	em	uum	uum	uum	um	um	um	um	um	um	um
consul:Dat.Pl	cōnsulibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
convivium:Nom.Sg	convīvium	um	um	um	um	um	um	um	um	um	um	um
convivium:Abl.Pl	convīviīs	īs	īs	īs	ōrum	ōrum	us	a	a	a	a	a
convivium:Dat.Sg	convīviō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	um	ēbus	ū	um
convivium:Acc.Pl	convīvia	a	a	a	a	a	a	a	a	a	a	a
convivium:Gen.Sg	convīviī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
convivium:Gen.Pl	convīviōrum	ōrum	am	um	um	um	um	um	um	um	um	um
convivium:Abl.Sg	convīviō	ō	ō	ō	ōrum	ōrum	ōrum	ōrum	ōrum	e	e	e
convivium:Nom.Pl	convīvia	a	a	a	a	a	a	a	a	a	a	a
convivium:Acc.Sg	convīvium	um	um	um	um	um	um	um	um	um	um	um
convivium:Dat.Pl	convīviīs	īs	ārum	īs	a	a	us	a	a	ae	ī	us
copia:Nom.Sg	cōpia	a	a	a	a	a	a	a	a	a	a	a
copia:Abl.Pl	cōpiīs	īs	īs	īs	īs	ōrum	a	a	ae	is	īs	a
copia:Dat.Sg	cōpiae	ae	ae	ae	a	īs	a	a	a	a	a	a
copia:Acc.Pl	cōpiās	ās	ās	ās	ās	am	ōrum	ōrum	ēs	ēs	ēs	ēs
copia:Gen.Sg	cōpiae	ae	ae	ae	a	a	a	a	a	a	a	a
copia:Gen.Pl	cōpiārum	ārum	ā	ārum	am	am	ōrum	ōrum	um	um	um	um
copia:Abl.Sg	cōpiā	ā	ā	ās	ō	am	ōrum	ō	e	e	e	e
copia:Nom.Pl	cōpiae	ae	ae	a	a	a	a	a	a	a	a	a
copia:Acc.Sg	cōpiam	am	am	am	am	am	am	am	um	um	um	um
copia:Dat.Pl	cōpiīs	īs	īs	īs	a	a	us	a	a	is	ēī	us
cor:Nom.Sg	cor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
cor:Abl.Pl	cordibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cor:Dat.Sg	cordī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
cor:Acc.Pl	corda	a	a	a	a	a	a	a	a	a	a	a
cor:Gen.Sg	cordis	is	is	is	is	is	is	is	is	is	is	īs
cor:Gen.Pl	cordium	ium	ia	ī	ī	ī	ī	ī	ōs	ī	ī	ī
cor:Abl.Sg	corde	e	e	e	e	e	e	e	e	e	e	e
cor:Nom.Pl	corda	a	a	a	a	a	a	a	a	a	a	a
cor:Acc.Sg	cor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
cor:Dat.Pl	cordibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
cornu:Nom.Sg	cornū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī
cornu:Abl.Pl	cornibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cornu:Dat.Sg	cornū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī
cornu:Acc.Pl	cornua	ua	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
cornu:Gen.Sg	cornūs	ūs	ūs	us	īs	is	is	ērum	is	N/A	ī	ī
cornu:Gen.Pl	cornuum	uum	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
cornu:Abl.Sg	cornū	ū	ū	ū	ū	ū	NULL	NULL	NULL	NULL	ū	ī
cornu:Nom.Pl	cornua	ua	ū	ū	ī	ī	ī	ī	ī	ī	ī	ī
cornu:Acc.Sg	cornū	ū	ū	ū	ū	ī	ī	ī	ī	ī	ī	ī
cornu:Dat.Pl	cornibus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
corona:Nom.Sg	corōna	a	a	a	a	a	a	a	a	a	a	a
corona:Abl.Pl	corōnīs	īs	īs	īs	īs	ōrum	a	a	is	is	a	īs
corona:Dat.Sg	corōnae	ae	ae	ae	a	ōrum	a	a	a	a	a	a
corona:Acc.Pl	corōnās	ās	ās	ās	ōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs
corona:Gen.Sg	corōnae	ae	ae	ae	a	a	a	a	a	a	a	a
corona:Gen.Pl	corōnārum	ārum	ārum	am	ōrum	am	am	ōrum	um	um	um	um
corona:Abl.Sg	corōnā	ā	ā	ās	ō	ās	ās	ō	e	e	e	e
corona:Nom.Pl	corōnae	ae	ae	a	a	a	a	a	a	a	us	a
corona:Acc.Sg	corōnam	am	am	am	am	am	am	ōrum	um	um	um	um
corona:Dat.Pl	corōnīs	īs	īs	īs	īs	a	a	a	īs	is	ēī	us
corpus:Nom.Sg	corpus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
corpus:Abl.Pl	corporibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
corpus:Dat.Sg	corporī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
corpus:Acc.Pl	corpora	a	a	a	a	a	a	a	a	a	a	a
corpus:Gen.Sg	corporis	is	is	is	is	is	is	is	is	is	is	īs
corpus:Gen.Pl	corporum	um	um	um	um	um	um	um	um	um	um	um
corpus:Abl.Sg	corpore	e	e	e	e	e	e	e	e	e	e	e
corpus:Nom.Pl	corpora	a	a	a	a	a	a	a	a	a	a	a
corpus:Acc.Sg	corpus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
corpus:Dat.Pl	corporibus	ibus	ibus	ibus	uī	ibus	ibus	ibus	ibus	ibus	ibus	ibus
crimen:Nom.Sg	crīmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
crimen:Abl.Pl	crīminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
crimen:Dat.Sg	crīminī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
crimen:Acc.Pl	crīmina	a	a	a	a	a	a	a	a	a	a	a
crimen:Gen.Sg	crīminis	is	is	is	is	is	is	is	is	is	is	īs
crimen:Gen.Pl	crīminum	um	um	um	um	um	um	um	um	um	um	um
crimen:Abl.Sg	crīmine	e	e	e	e	e	e	e	e	e	e	e
crimen:Nom.Pl	crīmina	a	a	a	a	a	a	a	a	a	a	a
crimen:Acc.Sg	crīmen	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
crimen:Dat.Pl	crīminibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
crinis:Nom.Sg	crīnis	is	is	is	is	is	is	is	is	is	is	a
crinis:Abl.Pl	crīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
crinis:Dat.Sg	crīnī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
crinis:Acc.Pl	crīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
crinis:Gen.Sg	crīnis	is	is	is	is	is	is	is	is	is	is	īs
crinis:Gen.Pl	crīnium	ium	ia	ī	ī	ī	ī	ī	ī	ī	ī	ī
crinis:Abl.Sg	crīne	e	e	e	e	e	e	e	e	e	e	e
crinis:Nom.Pl	crīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
crinis:Acc.Sg	crīnem	em	uum	uum	uum	um	um	um	um	um	um	um
crinis:Dat.Pl	crīnibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
cruor:Nom.Sg	cruor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
cruor:Abl.Pl	cruōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cruor:Dat.Sg	cruōrī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
cruor:Acc.Pl	cruōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cruor:Gen.Sg	cruōris	is	is	is	is	is	is	is	is	is	īs	īs
cruor:Gen.Pl	cruōrum	um	um	um	um	um	um	um	um	um	um	um
cruor:Abl.Sg	cruōre	e	e	e	e	e	e	e	e	e	e	e
cruor:Nom.Pl	cruōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cruor:Acc.Sg	cruōrem	em	uum	uum	uum	uum	um	um	um	um	um	um
cruor:Dat.Pl	cruōribus	ibus	ibus	ibus	ibus	um	ibus	ibus	ibus	ibus	ibus	ibus
cubile:Nom.Sg	cubīle	e	e	ium	ium	a	e	e	ium	a	a	a
cubile:Abl.Pl	cubīlibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cubile:Dat.Sg	cubīlī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
cubile:Acc.Pl	cubīlia	ia	N/A	ī	ī	um	ī	ī	ī	ī	ī	ī
cubile:Gen.Sg	cubīlis	is	is	is	is	is	is	is	is	is	is	īs
cubile:Gen.Pl	cubīlium	ium	ia	ū	ī	ī	ī	ī	ī	ī	ī	ī
cubile:Abl.Sg	cubīlī	ī	ū	ū	ū	ū	ī	ī	NULL	NULL	a	a
cubile:Nom.Pl	cubīlia	ia	N/A	ī	ī	ī	ī	ī	ī	ī	ī	ī
cubile:Acc.Sg	cubīle	e	ae	ēbus	ium	ium	e	e	a	a	a	a
cubile:Dat.Pl	cubīlibus	ibus	ibus	ibus	uī	um	ibus	ibus	ibus	ibus	ibus	ibus
culpa:Nom.Sg	culpa	a	a	a	a	a	a	a	a	a	a	a
culpa:Abl.Pl	culpīs	īs	īs	īs	īs	is	is	is	is	is	a	a
culpa:Dat.Sg	culpae	ae	ae	ae	a	īs	a	a	a	a	a	a
culpa:Acc.Pl	culpās	ās	ās	ās	ōrum	am	ōrum	ōrum	ēs	ēs	ēs	ēs
culpa:Gen.Sg	culpae	ae	ae	ae	a	a	a	a	a	a	a	a
culpa:Gen.Pl	culpārum	ārum	ā	N/A	ōrum	am	am	ōrum	um	um	um	ū
culpa:Abl.Sg	culpā	ā	ā	e	ō	ās	ās	ō	e	e	e	e
culpa:Nom.Pl	culpae	ae	ae	a	a	a	a	a	a	a	a	a
culpa:Acc.Sg	culpam	am	am	am	am	am	am	ōrum	um	um	um	um
culpa:Dat.Pl	culpīs	īs	īs	īs	īs	is	is	is	is	is	ēī	us
cultus:Nom.Sg	cultus	us	ōs	ibus	uī	uī	uī	ī	ī	ī	ī	ī
cultus:Abl.Pl	cultibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cultus:Dat.Sg	cultuī	uī	um	ū	ū	ī	ī	ī	ī	ī	ī	ī
cultus:Acc.Pl	cultūs	ūs	ūs	ēbus	us	us	us	us	us	ī	ī	ī
cultus:Gen.Sg	cultūs	ūs	ūs	ērum	ēī	īs	īs	us	ōs	ī	ī	ī
cultus:Gen.Pl	cultuum	uum	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
cultus:Abl.Sg	cultū	ū	ū	ū	ū	ū	ī	ī	ī	ī	ī	ī
cultus:Nom.Pl	cultūs	ūs	ūs	us	us	us	us	us	ī	ī	ī	ī
cultus:Acc.Sg	cultum	um	um	um	um	um	um	um	um	um	um	um
cultus:Dat.Pl	cultibus	ibus	ibus	ibus	uī	ī	ibus	ibus	ibus	ibus	ibus	ibus
cupido:Nom.Sg	cupīdō	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
cupido:Abl.Pl	cupīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cupido:Dat.Sg	cupīdinī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
cupido:Acc.Pl	cupīdinēs	ēs	ēs	ēs	um	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cupido:Gen.Sg	cupīdinis	is	is	is	is	is	is	is	is	is	is	īs
cupido:Gen.Pl	cupīdinum	um	um	um	um	um	um	um	um	um	um	um
cupido:Abl.Sg	cupīdine	e	e	e	e	e	e	e	e	e	e	e
cupido:Nom.Pl	cupīdinēs	ēs	ēs	ēs	um	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cupido:Acc.Sg	cupīdinem	em	uum	uum	um	um	um	um	um	um	um	um
cupido:Dat.Pl	cupīdinibus	ibus	ibus	ibus	uī	um	us	ibus	ibus	ibus	ibus	ibus
cura:Nom.Sg	cūra	a	a	a	a	a	a	a	a	a	a	a
cura:Abl.Pl	cūrīs	īs	īs	īs	is	is	is	is	is	is	īs	a
cura:Dat.Sg	cūrae	ae	ae	ae	a	īs	a	a	a	a	a	a
cura:Acc.Pl	cūrās	ās	ās	ās	ās	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs
cura:Gen.Sg	cūrae	ae	ae	ae	a	a	a	a	a	a	a	a
cura:Gen.Pl	cūrārum	ārum	ā	ārum	am	am	am	ōrum	um	um	um	um
cura:Abl.Sg	cūrā	ā	ā	ās	ās	ās	ās	ō	e	e	e	e
cura:Nom.Pl	cūrae	ae	ae	a	a	a	a	a	a	a	a	a
cura:Acc.Sg	cūram	am	am	am	am	am	am	am	um	um	um	um
cura:Dat.Pl	cūrīs	īs	īs	īs	īs	is	is	is	is	is	ēī	us
currus:Nom.Sg	currus	us	ōs	uī	uī	uī	uī	ibus	ibus	ī	ī	ī
currus:Abl.Pl	curribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
currus:Dat.Sg	curruī	uī	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
currus:Acc.Pl	currūs	ūs	ūs	ēbus	us	us	us	us	us	us	ī	ī
currus:Gen.Sg	currūs	ūs	ūs	ērum	ēī	ēī	ēī	ērum	ērum	N/A	ī	ī
currus:Gen.Pl	curruum	uum	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
currus:Abl.Sg	currū	ū	ū	ū	ū	ū	NULL	NULL	NULL	NULL	ī	ī
currus:Nom.Pl	currūs	ūs	ūs	us	us	us	us	us	us	us	ī	ī
currus:Acc.Sg	currum	um	um	um	um	um	um	um	um	um	um	um
currus:Dat.Pl	curribus	ibus	ibus	ibus	uī	ī	ibus	ibus	ibus	ibus	ibus	ibus
cursus:Nom.Sg	cursus	us	ūs	ī	uī	uī	uī	ibus	ibus	ī	ī	ī
cursus:Abl.Pl	cursibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
cursus:Dat.Sg	cursuī	uī	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
cursus:Acc.Pl	cursūs	ūs	ūs	ēbus	us	us	us	us	us	us	ī	ī
cursus:Gen.Sg	cursūs	ūs	ūs	us	ēī	ēī	ēī	ērum	ērum	N/A	ī	ī
cursus:Gen.Pl	cursuum	uum	um	ū	ī	ī	ī	ī	ī	ī	ī	ī
cursus:Abl.Sg	cursū	ū	ū	ū	ū	ū	NULL	NULL	ī	ī	ī	ī
cursus:Nom.Pl	cursūs	ūs	ūs	us	us	us	us	us	us	a	ī	ī
cursus:Acc.Sg	cursum	um	um	um	um	um	um	um	um	um	um	um
cursus:Dat.Pl	cursibus	ibus	ibus	ibus	uī	ī	ibus	ibus	ibus	ibus	ibus	ibus
custodia:Nom.Sg	custōdia	a	a	a	a	a	a	a	a	a	a	a
custodia:Abl.Pl	custōdiīs	īs	ārum	ēs	a	īs	us	ae	a	is	a	a
custodia:Dat.Sg	custōdiae	ae	a	ae	N/A	īs	a	a	a	a	a	a
custodia:Acc.Pl	custōdiās	ās	ās	ās	ās	am	ōrum	ōrum	ēs	ēs	ēs	ēs
custodia:Gen.Sg	custōdiae	ae	a	a	N/A	a	a	a	a	a	a	a
custodia:Gen.Pl	custōdiārum	ārum	ā	ārum	um	am	ōrum	ōrum	a	um	um	ū
custodia:Abl.Sg	custōdiā	ā	ā	ās	ās	ās	ubus	e	e	e	e	e
custodia:Nom.Pl	custōdiae	ae	N/A	a	N/A	a	a	a	a	a	a	a
custodia:Acc.Sg	custōdiam	am	am	um	um	am	am	ōrum	um	um	um	um
custodia:Dat.Pl	custōdiīs	īs	ārum	ēs	a	īs	us	a	a	is	ēī	us
custos:Nom.Sg	custōs	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
custos:Abl.Pl	custōdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
custos:Dat.Sg	custōdī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
custos:Acc.Pl	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custos:Gen.Sg	custōdis	is	is	is	is	is	is	is	is	is	is	īs
custos:Gen.Pl	custōdum	um	um	um	um	um	um	um	um	um	um	um
custos:Abl.Sg	custōde	e	e	e	e	e	e	e	e	e	e	e
custos:Nom.Pl	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custos:Acc.Sg	custōdem	em	uum	uum	uum	uum	um	um	um	um	um	um
custos:Dat.Pl	custōdibus	ibus	ibus	ibus	ibus	um	ibus	ibus	ibus	ibus	ibus	ibus
damnum:Nom.Sg	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Abl.Pl	damnīs	īs	īs	īs	īs	a	a	is	ae	a	a	a
damnum:Dat.Sg	damnō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	um	ēs	ū	um
damnum:Acc.Pl	damna	a	a	a	a	a	a	a	a	a	a	a
damnum:Gen.Sg	damnī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
damnum:Gen.Pl	damnōrum	ōrum	am	ārum	um	um	um	um	um	um	um	um
damnum:Abl.Sg	damnō	ō	ō	ō	ō	ō	ōrum	ō	ō	e	e	e
damnum:Nom.Pl	damna	a	a	a	a	a	a	a	a	a	a	a
damnum:Acc.Sg	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Dat.Pl	damnīs	īs	īs	īs	a	a	us	is	ae	is	ēī	us
dea:Nom.Sg	dea	a	ium	a	a	a	a	a	a	a	a	a
dea:Abl.Pl	deābus	ābus	am	ās	am	am	ās	ō	e	uum	um	ibus
dea:Dat.Sg	deae	ae	ae	ae	ium	a	a	a	a	a	a	a
dea:Acc.Pl	deās	ās	ās	ās	ās	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs
dea:Gen.Sg	deae	ae	ae	ae	a	a	a	a	a	a	a	a
dea:Gen.Pl	deārum	ārum	ārum	ās	am	am	am	ōrum	um	um	um	um
dea:Abl.Sg	deā	ā	ā	ās	ās	ās	ās	ō	e	e	e	e
dea:Nom.Pl	deae	ae	ae	a	a	a	a	a	a	a	a	a
dea:Acc.Sg	deam	am	am	ās	ōrum	am	am	um	um	am	um	um
dea:Dat.Pl	deābus	ābus	N/A	es	um	am	ārum	īs	ī	um	uī	uum
decus:Nom.Sg	decus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
decus:Abl.Pl	decoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
decus:Dat.Sg	decorī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
decus:Acc.Pl	decora	a	a	a	a	a	a	a	a	a	a	a
decus:Gen.Sg	decoris	is	is	is	is	is	is	is	is	is	is	īs
decus:Gen.Pl	decorum	um	um	um	um	um	um	um	um	um	um	um
decus:Abl.Sg	decore	e	e	e	e	e	e	e	e	e	e	e
decus:Nom.Pl	decora	a	a	a	a	a	a	a	a	a	a	a
decus:Acc.Sg	decus	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
decus:Dat.Pl	decoribus	ibus	ibus	ibus	uī	uī	ibus	ibus	ibus	ibus	ibus	ibus
delicia:Nom.Sg	dēlicia	a	a	a	a	a	a	a	a	a	a	a
delicia:Abl.Pl	dēliciīs	īs	īs	ōrum	a	īs	a	is	a	ae	īs	a
delicia:Dat.Sg	dēliciae	ae	ae	ae	a	īs	a	a	a	a	a	a
delicia:Acc.Pl	dēliciās	ās	ās	ās	ōrum	am	ōrum	ōrum	ēs	ēs	ēs	ēs
delicia:Gen.Sg	dēliciae	ae	ae	ae	a	a	a	a	a	a	a	a
delicia:Gen.Pl	dēliciārum	ārum	ā	ārum	ōrum	am	ōrum	am	um	um	um	um
delicia:Abl.Sg	dēliciā	ā	ā	ās	ōrum	ās	am	ō	e	e	e	e
delicia:Nom.Pl	dēliciae	ae	ae	a	a	a	a	a	a	a	us	a
delicia:Acc.Sg	dēliciam	am	am	um	ōrum	am	am	um	um	um	um	um
delicia:Dat.Pl	dēliciīs	īs	īs	ium	a	īs	us	is	a	is	ēī	us
dens:Nom.Sg	dēns	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dens:Abl.Pl	dentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus
dens:Dat.Sg	dentī	ī	ī	ū	ī	ī	ī	ī	ī	ī	ī	ī
dens:Acc.Pl	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dens:Gen.Sg	dentis	is	is	is	is	is	is	is	is	is	is	īs
dens:Gen.Pl	dentium	ium	ia	ū	ī	ī	ī	ī	ī	ī	ī	ī
dens:Abl.Sg	dente	e	e	e	e	e	e	e	e	e	e	e
dens:Nom.Pl	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dens:Acc.Sg	dentem	em	uum	uum	uum	um	um	um	um	um	um	um
dens:Dat.Pl	dentibus	ibus	ibus	ibus	ibus	uī	ibus	ibus	ibus	ibus	ibus	ibus
deus:Nom.Sg	deus	us	ū	NULL	ū	NULL	NULL	NULL	NULL	NULL	NULL	NULL
deus:Abl.Pl	dīs	īs	N/A	NULL	NULL	NULL	ubus	NULL	NULL	NULL	NULL	e
deus:Dat.Sg	deō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	um	um	ū	um
deus:Acc.Pl	deōs	ōs	ūs	ūs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
deus:Gen.Sg	deī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
deus:Gen.Pl	deōrum	ōrum	am	um	um	um	um	um	um	um	um	um
deus:Abl.Sg	deō	ō	ō	ō	ō	ō	ōrum	ō	ō	e	e	e
deus:Nom.Pl	dī	ī	ī	ī	a	us	ī	ī	NULL	ī	ōs	ī
deus:Acc.Sg	deum	um	ia	ū	ū	ū	NULL	NULL	NULL	NULL	NULL	ū
deus:Dat.Pl	dīs	īs	N/A	ū	ū	ū	NULL	NULL	NULL	ū	NULL	ī
dictum:Nom.Sg	dictum	um	um	um	um	um	um	um	um	um	um	um
dictum:Abl.Pl	dictīs	īs	īs	īs	īs	īs	īs	is	is	is	a	a
dictum:Dat.Sg	dictō	ō	ō	ō	ōrum	ōrum	ēs	ōrum	um	ēs	ū	uī
dictum:Acc.Pl	dicta	a	a	a	a	a	a	a	a	a	a	a
dictum:Gen.Sg	dictī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
dictum:Gen.Pl	dictōrum	ōrum	am	ārum	um	um	um	um	um	um	um	um
dictum:Abl.Sg	dictō	ō	ō	ō	ō	ō	ōrum	ōrum	ō	e	e	e
dictum:Nom.Pl	dicta	a	a	a	a	a	a	a	a	a	a	a
dictum:Acc.Sg	dictum	um	um	um	um	um	um	um	um	um	um	um
dictum:Dat.Pl	dictīs	īs	īs	īs	a	īs	īs	is	ae	is	ēī	ī
dies:Nom.Sg	diēs	ēs	ēs	ōrum	ōrum	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs
dies:Abl.Pl	diēbus	ēbus	ōs	uum	um	um	ās	uum	um	um	um	ibus
dies:Dat.Sg	diēī	ēī	NULL	NULL	ū	um	um	uum	um	um	ū	ū
dies:Acc.Pl	diēs	ēs	ēs	īs	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs
dies:Gen.Sg	diēī	ēī	NULL	NULL	ū	um	um	NULL	um	ū	ī	ī
dies:Gen.Pl	diērum	ērum	e	ārum	um	um	um	um	um	um	um	um
dies:Abl.Sg	diē	ē	e	ō	ō	ō	ō	ō	ō	e	e	e
dies:Nom.Pl	diēs	ēs	ēs	īs	ōrum	ōrum	ōrum	ēs	ēs	ēs	ēs	ēs
dies:Acc.Sg	diem	em	uum	uum	um	um	um	um	um	um	um	um
dies:Dat.Pl	diēbus	ēbus	ōs	um	ī	um	uī	uī	um	um	uī	em
digitus:Nom.Sg	digitus	us	ī	ī	ī	ī	ī	ī	ī	ī	ī	ī
digitus:Abl.Pl	digitīs	īs	īs	īs	īs	a	a	ae	a	a	a	a
