Word	Declension	Gender	CaseNum	Case	Num	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	Nom	Sg	328	ēs	aciēs	es	e	e	e	e	e	e	e	e	e	e
acies:Abl.Pl	5	f	Abl.Pl	Abl	Pl	328	ēbus	aciēbus	ebos	es	e	es	es	es	es	es	es	e	e
acies:Dat.Sg	5	f	Dat.Sg	Dat	Sg	328	ēī	aciēī	ei	e	e	e	e	e	e	e	e	e	e
acies:Acc.Pl	5	f	Acc.Pl	Acc	Pl	328	ēs	aciēs	es	es	e	es	es	es	es	es	es	e	e
acies:Gen.Sg	5	f	Gen.Sg	Gen	Sg	328	ēī	aciēī	ei	er	e	e	e	e	e	e	e	e	e
acies:Gen.Pl	5	f	Gen.Pl	Gen	Pl	328	ērum	aciērum	ero	e	es	es	es	es	es	es	es	e	e
acies:Abl.Sg	5	f	Abl.Sg	Abl	Sg	328	ē	aciē	e	e	e	e	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	Nom	Pl	328	ēs	aciēs	es	es	es	es	es	es	es	es	es	e	e
acies:Acc.Sg	5	f	Acc.Sg	Acc	Sg	328	em	aciem	e	e	e	e	e	e	e	e	e	e	e
acies:Dat.Pl	5	f	Dat.Pl	Dat	Pl	328	ēbus	aciēbus	ebos	es	e	es	es	es	es	es	es	e	e
aditus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	107	us	aditus	os	os	o	o	o	o	o	o	o	o	o
aditus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	107	ibus	aditibus	ebos	s	s	-	e	es	e	e	e	e	e
aditus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	107	uī	adituī	oi	s	-	e	e	e	e	e	e	e	e
aditus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	107	ūs	aditūs	us	s	s	-	es	es	e	es	e	e	e
aditus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	107	ūs	aditūs	us	us	-	e	e	e	e	e	e	e	e
aditus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	107	uum	adituum	u	s	s	es	es	es	e	es	e	e	e
aditus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	107	ū	aditū	u	o	o	o	o	o	o	o	o	o	o
aditus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	107	ūs	aditūs	us	s	s	-	s	es	e	es	e	e	e
aditus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	107	um	aditum	o	o	o	o	o	o	o	o	o	o	o
aditus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	107	ibus	aditibus	ebos	s	s	es	es	es	es	es	e	e	e
adulter:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	55		adulter	-	o	o	o	o	o	o	o	o	o	o
adulter:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	55	īs	adulterīs	is	e	-	-	s	s	s	s	s	-	-
adulter:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	55	ō	adulterō	o	e	e	-	e	e	e	e	e	e	e
adulter:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	55	ōs	adulterōs	os	-	-	-	s	s	s	s	s	-	-
adulter:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	55	ī	adulterī	i	e	e	-	e	e	e	e	e	e	e
adulter:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	55	ōrum	adulterōrum	oro	e	e	es	es	es	es	es	es	e	e
adulter:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	55	ō	adulterō	o	o	o	o	o	o	o	o	o	o	o
adulter:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	55	ī	adulterī	i	e	-	-	s	s	s	s	s	-	-
adulter:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	55	um	adulterum	o	o	o	o	o	o	o	o	o	o	o
