Word	Declension	Gender	Case	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	328	aciēs	ēs	ēs	e	e							
acies:Abl.Pl	5	f	Abl.Pl	328	aciēbus	ēbus	īs	īs	is	e			e	e	e	e
acies:Dat.Sg	5	f	Dat.Sg	328	aciēī	ēī	īs	ī	ī	ī	ī	īs	ī	īs	īs	īs
acies:Acc.Pl	5	f	Acc.Pl	328	aciēs	ēs	ēs	ēs	es	e	e	e	e	e	e	e
acies:Gen.Sg	5	f	Gen.Sg	328	aciēī	ēī	īs	īs	īs	īs	ī	īs	īs	īs	īs	īs
acies:Gen.Pl	5	f	Gen.Pl	328	aciērum	ērum		is	is	is						
acies:Abl.Sg	5	f	Abl.Sg	328	aciē	ē	e	e	es	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	328	aciēs	ēs	ēs	ēs	es							
acies:Acc.Sg	5	f	Acc.Sg	328	aciem	em	em	em	em	em	em	em	em	em	em	em
acies:Dat.Pl	5	f	Dat.Pl	328	aciēbus	ēbus	is	es	is							
aditus:Nom.Sg	4	m	Nom.Sg	107	aditus	us	us	us	us	us	us	us	us		um	um
aditus:Abl.Pl	4	m	Abl.Pl	107	aditibus	ibus	ibus	ubus	ibus	ibus	ibus	ibus				
aditus:Dat.Sg	4	m	Dat.Sg	107	adituī	uī	us	us	us	is	ī	īs	īs	īs	īs	īs
aditus:Acc.Pl	4	m	Acc.Pl	107	aditūs	ūs	us	us	us							
aditus:Gen.Sg	4	m	Gen.Sg	107	aditūs	ūs	ūs	us	us	īs	īs	īs	īs	īs	īs	īs
aditus:Gen.Pl	4	m	Gen.Pl	107	adituum	uum	uum	ibus	ibus	ibus	ibus	ibus				
aditus:Abl.Sg	4	m	Abl.Sg	107	aditū	ū	ū	ū	ū	ō	ō	ōs	ō	ō	ō	ō
aditus:Nom.Pl	4	m	Nom.Pl	107	aditūs	ūs	us	us	us	is						
aditus:Acc.Sg	4	m	Acc.Sg	107	aditum	um	ū	ū	ū	ū	ū	um	um	um	um	um
aditus:Dat.Pl	4	m	Dat.Pl	107	aditibus	ibus	ibus	ibus	is	is						
adulter:Nom.Sg	2	mh	Nom.Sg	55	adulter		us	us	us	us	us	us	us	um	um	um
adulter:Abl.Pl	2	mh	Abl.Pl	55	adulterīs	īs	īs	īs	is	is						
adulter:Dat.Sg	2	mh	Dat.Sg	55	adulterō	ō	ī	ī	ī	ī	ī	ī	ī	īs	īs	īs
adulter:Acc.Pl	2	mh	Acc.Pl	55	adulterōs	ōs										
adulter:Gen.Sg	2	mh	Gen.Sg	55	adulterī	ī	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
adulter:Gen.Pl	2	mh	Gen.Pl	55	adulterōrum	ōrum										
adulter:Abl.Sg	2	mh	Abl.Sg	55	adulterō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
adulter:Nom.Pl	2	mh	Nom.Pl	55	adulterī	ī										
adulter:Acc.Sg	2	mh	Acc.Sg	55	adulterum	um	um	um	um	um	um	um	um	um	um	um
adulter:Dat.Pl	2	mh	Dat.Pl	55	adulterīs	īs										
adventus:Nom.Sg	4	m	Nom.Sg	112	adventus	us	us	us	us	us	us	us	us	um	um	um
adventus:Abl.Pl	4	m	Abl.Pl	112	adventibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus				
adventus:Dat.Sg	4	m	Dat.Sg	112	adventuī	uī	us	us	us	is	ī	īs	īs	īs	īs	īs
adventus:Acc.Pl	4	m	Acc.Pl	112	adventūs	ūs	us	us	us							
adventus:Gen.Sg	4	m	Gen.Sg	112	adventūs	ūs	us	us	us	īs	īs	īs	īs	īs	īs	īs
adventus:Gen.Pl	4	m	Gen.Pl	112	adventuum	uum	uum	ibus	ibus	ibus	ibus	ibus				
adventus:Abl.Sg	4	m	Abl.Sg	112	adventū	ū	ū	ū	ū	ō	ō	ōs	ō	ō	ō	ō
adventus:Nom.Pl	4	m	Nom.Pl	112	adventūs	ūs	us	us	us	is						
adventus:Acc.Sg	4	m	Acc.Sg	112	adventum	um	ū	ū	ū	ū	ū	um	um	um	um	um
adventus:Dat.Pl	4	m	Dat.Pl	112	adventibus	ibus	ibus	ibus	is	is						
aedes:Nom.Sg	3	f	Nom.Sg	68	aedēs	ēs										
aedes:Abl.Pl	3	f	Abl.Pl	68	aedibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	e	e	e
aedes:Dat.Sg	3	f	Dat.Sg	68	aedī	ī	ī	e	ī	ī	ī	īs	īs	īs	īs	īs
aedes:Acc.Pl	3	f	Acc.Pl	68	aedēs	ēs	ēs	ē	e	e	e	e	e	e	e	e
aedes:Gen.Sg	3	f	Gen.Sg	68	aedis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
aedes:Gen.Pl	3	f	Gen.Pl	68	aedium	ium	uum	ibus	ibus	ibus	ibus	ibus				
aedes:Abl.Sg	3	f	Abl.Sg	68	aede	e	e	e	e	e	e	e	e	e	e	e
aedes:Nom.Pl	3	f	Nom.Pl	68	aedēs	ēs	ēs	ēs	es							
aedes:Acc.Sg	3	f	Acc.Sg	68	aedem	em	em	em	em	em	em	em	em	em	em	em
aedes:Dat.Pl	3	f	Dat.Pl	68	aedibus	ibus	ibus	ibus	is							
aer:Nom.Sg	3	m	Nom.Sg	78	āēr											
aer:Abl.Pl	3	m	Abl.Pl	78	āeribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	e	e	e
aer:Dat.Sg	3	m	Dat.Sg	78	āerī	ī	e	e	ī	ī	ī	īs	īs	īs	īs	īs
aer:Acc.Pl	3	m	Acc.Pl	78	āerēs	ēs	ēs	ē	ē	e	e	e	e	e	e	e
aer:Gen.Sg	3	m	Gen.Sg	78	āeris	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
aer:Gen.Pl	3	m	Gen.Pl	78	āerum	um	uum	ibus	ibus	ibus	ibus	ibus				
aer:Abl.Sg	3	m	Abl.Sg	78	āere	e	e	e	e	e	e	e	e	e	e	e
aer:Nom.Pl	3	m	Nom.Pl	78	āerēs	ēs	ēs	ēs	es							
aer:Acc.Sg	3	m	Acc.Sg	78	āera	a	em	em	em	em	em	em	em	em	em	em
aer:Dat.Pl	3	m	Dat.Pl	78	āeribus	ibus	ibus	ibus	ibus							
aes:Nom.Sg	3	n	Nom.Sg	141	aes											
aes:Abl.Pl	3	n	Abl.Pl	141	aeribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus				
aes:Dat.Sg	3	n	Dat.Sg	141	aerī	ī	e	ī	ī	ī	ī	ī	īs	īs	īs	īs
aes:Acc.Pl	3	n	Acc.Pl	141	aera	a										
aes:Gen.Sg	3	n	Gen.Sg	141	aeris	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs
aes:Gen.Pl	3	n	Gen.Pl	141	aerum	um	m	m	ibus	ibus	ibus	ibus				
aes:Abl.Sg	3	n	Abl.Sg	141	aere	e	e	e	e	e						
aes:Nom.Pl	3	n	Nom.Pl	141	aera	a										
aes:Acc.Sg	3	n	Acc.Sg	141	aes		m	m	m	m	m	m	m	m		
aes:Dat.Pl	3	n	Dat.Pl	141	aeribus	ibus										
aestas:Nom.Sg	3	f	Nom.Sg	89	aestās		e									
aestas:Abl.Pl	3	f	Abl.Pl	89	aestātibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	e	e	e	e
aestas:Dat.Sg	3	f	Dat.Sg	89	aestātī	ī	e	e	ī	ī	īs	īs	īs	īs	īs	īs
aestas:Acc.Pl	3	f	Acc.Pl	89	aestātēs	ēs	ēs	ēs	e	e	e	e	e	e	e	e
aestas:Gen.Sg	3	f	Gen.Sg	89	aestātis	is	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
aestas:Gen.Pl	3	f	Gen.Pl	89	aestātum	um	ibus	ibus	ibus	ibus	ibus	ibus				
