Word	Declension	Gender	Case	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	328	aciēs	ēs	ē	e	e	e	e	e	e	e	e	e
acies:Abl.Pl	5	f	Abl.Pl	328	aciēbus	ēbus	is	is	e	e	e	e	e	e	e	e
acies:Dat.Sg	5	f	Dat.Sg	328	aciēī	ēī	ē	e	e	e	e	e	e	e	e	e
acies:Acc.Pl	5	f	Acc.Pl	328	aciēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	e
acies:Gen.Sg	5	f	Gen.Sg	328	aciēī	ēī	ēs	e	e	e	e	e	e	e	e	e
acies:Gen.Pl	5	f	Gen.Pl	328	aciērum	ērum	ērum	ē	e	e	e	e	e	e	e	e
acies:Abl.Sg	5	f	Abl.Sg	328	aciē	ē	es	e	e	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	328	aciēs	ēs	ēs	ēs	ēs	es	es	ēs	ēs	ēs	ēs	e
acies:Acc.Sg	5	f	Acc.Sg	328	aciem	em	em	em	e	e	e	e	e	e	e	e
acies:Dat.Pl	5	f	Dat.Pl	328	aciēbus	ēbus	e	ē	e	e	e	e	e	e	e	e
aditus:Nom.Sg	4	m	Nom.Sg	107	aditus	us	us	us	us	ū	us	us	us	us	us	us
aditus:Abl.Pl	4	m	Abl.Pl	107	aditibus	ibus	ū	us	us	us	us	us	us	us	us	us
aditus:Dat.Sg	4	m	Dat.Sg	107	adituī	uī	us	ū	us	us	us	us	us	us	us	us
aditus:Acc.Pl	4	m	Acc.Pl	107	aditūs	ūs	us	us	us	us	us	us	us	us	us	us
aditus:Gen.Sg	4	m	Gen.Sg	107	aditūs	ūs	us	us	us	ūs	us	us	us	us	us	us
aditus:Gen.Pl	4	m	Gen.Pl	107	adituum	uum	ū	ū	us	us	us	us	us	us	us	us
aditus:Abl.Sg	4	m	Abl.Sg	107	aditū	ū	ū	ū	ū	ūs	ūs	us	us	us	us	us
aditus:Nom.Pl	4	m	Nom.Pl	107	aditūs	ūs	ūs	us	us	us	us	us	us	us	us	us
aditus:Acc.Sg	4	m	Acc.Sg	107	aditum	um	um	ū	ū	ū	us	us	us	us	us	us
aditus:Dat.Pl	4	m	Dat.Pl	107	aditibus	ibus	ū	ū	us	us	us	us	us	us	us	us
adulter:Nom.Sg	2	mh	Nom.Sg	55	adulter		us	us	um	um	um	um	um	um	um	um
adulter:Abl.Pl	2	mh	Abl.Pl	55	adulterīs	īs	is	is	e	e	e	e			e	e
adulter:Dat.Sg	2	mh	Dat.Sg	55	adulterō	ō										
adulter:Acc.Pl	2	mh	Acc.Pl	55	adulterōs	ōs										
adulter:Gen.Sg	2	mh	Gen.Sg	55	adulterī	ī	is	us	us							
adulter:Gen.Pl	2	mh	Gen.Pl	55	adulterōrum	ōrum	ōrum									
adulter:Abl.Sg	2	mh	Abl.Sg	55	adulterō	ō	ō	ōs	ō	ō	ō	ō	ō	ō	ō	ō
adulter:Nom.Pl	2	mh	Nom.Pl	55	adulterī	ī										
adulter:Acc.Sg	2	mh	Acc.Sg	55	adulterum	um	um	um	um	um	um	um	um	um	um	um
adulter:Dat.Pl	2	mh	Dat.Pl	55	adulterīs	īs										
adventus:Nom.Sg	4	m	Nom.Sg	112	adventus	us	us	us	us	ū	us	us	us	us	us	us
adventus:Abl.Pl	4	m	Abl.Pl	112	adventibus	ibus	ū	us	us	us	us	us	us	us	us	us
adventus:Dat.Sg	4	m	Dat.Sg	112	adventuī	uī	us	ū	us	us	us	us	us	us	us	us
adventus:Acc.Pl	4	m	Acc.Pl	112	adventūs	ūs	us	us	us	us	us	us	us	us	us	us
adventus:Gen.Sg	4	m	Gen.Sg	112	adventūs	ūs	us	us	us	ūs	us	us	us	us	us	us
adventus:Gen.Pl	4	m	Gen.Pl	112	adventuum	uum	ū	ū	us	us	us	us	us	us	us	us
adventus:Abl.Sg	4	m	Abl.Sg	112	adventū	ū	ū	ū	ū	ūs	ūs	us	us	us	us	us
adventus:Nom.Pl	4	m	Nom.Pl	112	adventūs	ūs	ūs	us	us	us	us	us	us	us	us	us
adventus:Acc.Sg	4	m	Acc.Sg	112	adventum	um	um	ū	ū	ū	us	us	us	us	us	us
adventus:Dat.Pl	4	m	Dat.Pl	112	adventibus	ibus	ū	ū	us	us	us	us	us	us	us	us
aedes:Nom.Sg	3	f	Nom.Sg	68	aedēs	ēs										
aedes:Abl.Pl	3	f	Abl.Pl	68	aedibus	ibus	ibus	is	e	e	e	e	e	e	e	e
aedes:Dat.Sg	3	f	Dat.Sg	68	aedī	ī	e	e	e							
aedes:Acc.Pl	3	f	Acc.Pl	68	aedēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
aedes:Gen.Sg	3	f	Gen.Sg	68	aedis	is	is	is	is	is						
aedes:Gen.Pl	3	f	Gen.Pl	68	aedium	ium		e	e	e	e	e	e	e	e	e
aedes:Abl.Sg	3	f	Abl.Sg	68	aede	e	e	e	e	e	e	e	e	e	e	e
aedes:Nom.Pl	3	f	Nom.Pl	68	aedēs	ēs	es	es	es	ēs	es	ēs	ēs	ēs	ēs	ēs
aedes:Acc.Sg	3	f	Acc.Sg	68	aedem	em	em	e								
aedes:Dat.Pl	3	f	Dat.Pl	68	aedibus	ibus	ibus	e	e	e	e	e	e	e	e	e
aer:Nom.Sg	3	m	Nom.Sg	78	āēr											
aer:Abl.Pl	3	m	Abl.Pl	78	āeribus	ibus	ibus	ibus	e	e	e	e	ē	e	e	e
aer:Dat.Sg	3	m	Dat.Sg	78	āerī	ī	e	e								
aer:Acc.Pl	3	m	Acc.Pl	78	āerēs	ēs	ēs	es	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
aer:Gen.Sg	3	m	Gen.Sg	78	āeris	is	is	is	is	is						
aer:Gen.Pl	3	m	Gen.Pl	78	āerum	um	m	e	e	e	e	e	e	e	e	e
aer:Abl.Sg	3	m	Abl.Sg	78	āere	e	e	e	e	e	e	e	e	e	e	e
aer:Nom.Pl	3	m	Nom.Pl	78	āerēs	ēs	es	es	es	es	es	ēs	ēs	ēs	ēs	ēs
aer:Acc.Sg	3	m	Acc.Sg	78	āera	a	em	e								
aer:Dat.Pl	3	m	Dat.Pl	78	āeribus	ibus	ibus	e	e	e	e	e	e	e	e	e
aes:Nom.Sg	3	n	Nom.Sg	141	aes											
aes:Abl.Pl	3	n	Abl.Pl	141	aeribus	ibus	ibus	ibus	e	e	e	e	e	e	e	e
aes:Dat.Sg	3	n	Dat.Sg	141	aerī	ī	is	e								
aes:Acc.Pl	3	n	Acc.Pl	141	aera	a	a	a	a	a	a	a				
aes:Gen.Sg	3	n	Gen.Sg	141	aeris	is	is	is	is	is						
aes:Gen.Pl	3	n	Gen.Pl	141	aerum	um	m		e	e	e	e				
aes:Abl.Sg	3	n	Abl.Sg	141	aere	e	e	e	e	e	e	e	e	e	e	e
aes:Nom.Pl	3	n	Nom.Pl	141	aera	a	a	a	a	a	a	a				
aes:Acc.Sg	3	n	Acc.Sg	141	aes		m	m	m	m						
aes:Dat.Pl	3	n	Dat.Pl	141	aeribus	ibus	m	e	e	e	e	e				
aestas:Nom.Sg	3	f	Nom.Sg	89	aestās											
aestas:Abl.Pl	3	f	Abl.Pl	89	aestātibus	ibus	ibus	is	e	e	e	e	e	e	e	e
aestas:Dat.Sg	3	f	Dat.Sg	89	aestātī	ī	e	e	e							
aestas:Acc.Pl	3	f	Acc.Pl	89	aestātēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
aestas:Gen.Sg	3	f	Gen.Sg	89	aestātis	is	is	is	is	is						
aestas:Gen.Pl	3	f	Gen.Pl	89	aestātum	um		e	e	e	e	e	e	e	e	e
aestas:Abl.Sg	3	f	Abl.Sg	89	aestāte	e	e	e	e	e	e	e	e	e	e	e
aestas:Nom.Pl	3	f	Nom.Pl	89	aestātēs	ēs	es	es	es	es	ēs	ēs	ēs	ēs	ēs	ēs
aestas:Acc.Sg	3	f	Acc.Sg	89	aestātem	em	em	e								
aestas:Dat.Pl	3	f	Dat.Pl	89	aestātibus	ibus	ibus	e	e	e	e	e	e	e	e	e
aestus:Nom.Sg	4	m	Nom.Sg	105	aestus	us	us	us	ū	ū	us	us	us	us	us	us
aestus:Abl.Pl	4	m	Abl.Pl	105	aestibus	ibus	ū	ū	us	us	us	us	us	us	us	us
aestus:Dat.Sg	4	m	Dat.Sg	105	aestuī	uī	ūs	ū	us	us	us	us	us	us	us	us
