Word	Declension	Gender	CaseNum	Case	Num	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
1273	error:Dat.Sg	3	m	Dat.Sg	Dat	Sg	127	ī	errōrī	i	e	e	e	e	e	e	e	e	e	e
1274	error:Acc.Pl	3	m	Acc.Pl	Acc	Pl	127	ēs	errōrēs	es	es	e	e	e	e	e	e	e	e	e
1275	error:Gen.Sg	3	m	Gen.Sg	Gen	Sg	127	is	errōris	es	es	e	e	e	e	e	e	e	e	e
1276	error:Gen.Pl	3	m	Gen.Pl	Gen	Pl	127	um	errōrum	o	e	e	e	e	e	e	e	e	e	e
1277	error:Abl.Sg	3	m	Abl.Sg	Abl	Sg	127	e	errōre	e	e	e	e	e	e	e	e	e	e	e
1278	error:Nom.Pl	3	m	Nom.Pl	Nom	Pl	127	ēs	errōrēs	es	es	e	e	e	e	e	e	e	e	e
1279	error:Acc.Sg	3	m	Acc.Sg	Acc	Sg	127	em	errōrem	e	e	e	e	e	e	e	e	e	e	e
1280	error:Dat.Pl	3	m	Dat.Pl	Dat	Pl	127	ibus	errōribus	ebos	e	e	e	e	e	e	e	e	e	e
1281	exemplum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	286	um	exemplum	o	o	o	o	o	o	o	o	o	o	o
1282	exemplum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	286	īs	exemplīs	is			a	a	a	a	a	a	a	a
1283	exemplum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	286	ō	exemplō	o	o	o								
1284	exemplum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	286	a	exempla	a	a	a	a	a	a	a	a	a	a	a
1285	exemplum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	286	ī	exemplī	i										
1286	exemplum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	286	ōrum	exemplōrum	oro										
1287	exemplum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	286	ō	exemplō	o	o	o	o	o	o	o	o	o	o	o
1288	exemplum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	286	a	exempla	a	a	a	a	a	a	a	a	a	a	a
1289	exemplum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	286	um	exemplum	o	o	o	o	o	o	o	o	o	o	o
1290	exemplum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	286	īs	exemplīs	is										
1291	exiguus:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	124	us	exiguus	os	o	o	o	o	o	o	o	o	o	o
1292	exiguus:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	124	īs	exiguīs	is										
1293	exiguus:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	124	ō	exiguō	o	o	o								
1294	exiguus:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	124	ōs	exiguōs	os	us									
1295	exiguus:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	124	ī	exiguī	i										
1296	exiguus:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	124	ōrum	exiguōrum	oro										e
1297	exiguus:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	124	ō	exiguō	o	o	o	o	o	o	o	o	o	o	o
1298	exiguus:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	124	ī	exiguī	i										
1299	exiguus:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	124	um	exiguum	o	o	o	o	o	o	o	o	o	o	o
1300	exiguus:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	124	īs	exiguīs	is										e
1301	exitium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	122	um	exitium	o	o	o	o	o	o	o	o	o	o	o
1302	exitium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	122	īs	exitiīs	is			a	a	a	a	a	a	a	a
1303	exitium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	122	ō	exitiō	o	o	o								
1304	exitium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	122	a	exitia	a	a	a	a	a	a	a	a	a	a	a
1305	exitium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	122	ī	exitiī	i										
1306	exitium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	122	ōrum	exitiōrum	oro										
1307	exitium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	122	ō	exitiō	o	o	o	o	o	o	o	o	o	o	o
1308	exitium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	122	a	exitia	a	a	a	a	a	a	a	a	a	a	a
1309	exitium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	122	um	exitium	o	o	o	o	o	o	o	o	o	o	o
1310	exitium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	122	īs	exitiīs	is										
1311	exitus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	146	us	exitus	os	o	o	o	o	o	o	o	o	o	o
1312	exitus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	146	ibus	exitibus	ebos										
1313	exitus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	146	uī	exituī	oi	o	o								
1314	exitus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	146	ūs	exitūs	us	os	o								
1315	exitus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	146	ūs	exitūs	us	s									
1316	exitus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	146	uum	exituum	u										e
1317	exitus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	146	ū	exitū	u	o	o	o	o	o	o	o	o	o	o
1318	exitus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	146	ūs	exitūs	us	s									
1319	exitus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	146	um	exitum	o	o	o	o	o	o	o	o	o	o	o
1320	exitus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	146	ibus	exitibus	ebos										e
1321	exsilium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	165	um	exsilium	o	o	o	o	o	o	o	o	o	o	o
1322	exsilium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	165	īs	exsiliīs	is			a	a	a	a	a	a	a	a
1323	exsilium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	165	ō	exsiliō	o	o	o								
1324	exsilium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	165	a	exsilia	a	a	a	a	a	a	a	a	a	a	a
1325	exsilium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	165	ī	exsiliī	i										
1326	exsilium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	165	ōrum	exsiliōrum	oro										
1327	exsilium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	165	ō	exsiliō	o	o	o	o	o	o	o	o	o	o	o
1328	exsilium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	165	a	exsilia	a	a	a	a	a	a	a	a	a	a	a
1329	exsilium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	165	um	exsilium	o	o	o	o	o	o	o	o	o	o	o
1330	exsilium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	165	īs	exsiliīs	is										
1331	exsul:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	81		exsul			e	e	e	e	e	e	e	e	e
1332	exsul:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	81	ibus	exsulibus	ebos	e	e	e	e	e	e	e	e	e	e
1333	exsul:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	81	ī	exsulī	i	e	e	e	e	e	e	e	e	e	e
1334	exsul:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	81	ēs	exsulēs	es	es	e	e	e	e	e	e	e	e	e
1335	exsul:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	81	is	exsulis	es	es	e	e	e	e	e	e	e	e	e
1336	exsul:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	81	um	exsulum	o	e	e	e	e	e	e	e	e	e	e
1337	exsul:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	81	e	exsule	e	e	e	e	e	e	e	e	e	e	e
1338	exsul:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	81	ēs	exsulēs	es	es	e	e	e	e	e	e	e	e	e
1339	exsul:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	81	em	exsulem	e	e	e	e	e	e	e	e	e	e	e
1340	exsul:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	81	ibus	exsulibus	ebos	e	e	e	e	e	e	e	e	e	e
1341	fabula:Nom.Sg	1	f	Nom.Sg	Nom	Sg	64	a	fābula	a	a	a	a	a	a	a	a	a	a	a
1342	fabula:Abl.Pl	1	f	Abl.Pl	Abl	Pl	64	īs	fābulīs	is	e		a	a	a	a	a	a	a	a
1343	fabula:Dat.Sg	1	f	Dat.Sg	Dat	Sg	64	ae	fābulae	e										
1344	fabula:Acc.Pl	1	f	Acc.Pl	Acc	Pl	64	ās	fābulās	as	as	a	a	a	a	a	a	a	a	a
1345	fabula:Gen.Sg	1	f	Gen.Sg	Gen	Sg	64	ae	fābulae	e										
1346	fabula:Gen.Pl	1	f	Gen.Pl	Gen	Pl	64	ārum	fābulārum	aro										
1347	fabula:Abl.Sg	1	f	Abl.Sg	Abl	Sg	64	ā	fābulā	a	a	a	a	a	a	a	a	a	a	a
1348	fabula:Nom.Pl	1	f	Nom.Pl	Nom	Pl	64	ae	fābulae	e	as	a	a	a	a	a	a	a	a	a
1349	fabula:Acc.Sg	1	f	Acc.Sg	Acc	Sg	64	am	fābulam	a	a	a	a	a	a	a	a	a	a	a
1350	fabula:Dat.Pl	1	f	Dat.Pl	Dat	Pl	64	īs	fābulīs	is										
1351	facies:Nom.Sg	5	f	Nom.Sg	Nom	Sg	202	ēs	faciēs	es	e	e	e	e	e	e	e	e	e	e
1352	facies:Abl.Pl	5	f	Abl.Pl	Abl	Pl	202	ēbus	faciēbus	ebos	e	e	e	e	e	e	e	e	e	e
1353	facies:Dat.Sg	5	f	Dat.Sg	Dat	Sg	202	ēī	faciēī	ei	e	e	e	e	e	e	e	e	e	e
1354	facies:Acc.Pl	5	f	Acc.Pl	Acc	Pl	202	ēs	faciēs	es	es	e	e	e	e	e	e	e	e	e
1355	facies:Gen.Sg	5	f	Gen.Sg	Gen	Sg	202	ēī	faciēī	ei	es	e	e	e	e	e	e	e	e	e
1356	facies:Gen.Pl	5	f	Gen.Pl	Gen	Pl	202	ērum	faciērum	ero	e	e	e	e	e	e	e	e	e	e
1357	facies:Abl.Sg	5	f	Abl.Sg	Abl	Sg	202	ē	faciē	e	e	e	e	e	e	e	e	e	e	e
1358	facies:Nom.Pl	5	f	Nom.Pl	Nom	Pl	202	ēs	faciēs	es	es	e	e	e	e	e	e	e	e	e
1359	facies:Acc.Sg	5	f	Acc.Sg	Acc	Sg	202	em	faciem	e	e	e	e	e	e	e	e	e	e	e
1360	facies:Dat.Pl	5	f	Dat.Pl	Dat	Pl	202	ēbus	faciēbus	ebos	e	e	e	e	e	e	e	e	e	e
1361	facinus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	191		facinus											
1362	facinus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	191	ibus	facinoribus	ebos	e			a	a	a	a	a	a	a
1363	facinus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	191	ī	facinorī	i										
1364	facinus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	191	a	facinora	a	a	a	a	a	a	a	a	a	a	a
1365	facinus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	191	is	facinoris	es	es									
1366	facinus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	191	um	facinorum	o										
1367	facinus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	191	e	facinore	e	e									
1368	facinus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	191	a	facinora	a	a	a	a	a	a	a	a	a	a	a
1369	facinus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	191		facinus											
1370	facinus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	191	ibus	facinoribus	ebos	e									
1371	factum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	188	um	factum	o	o	o	o	o	o	o	o	o	o	o
1372	factum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	188	īs	factīs	is			a	a	a	a	a	a	a	a
1373	factum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	188	ō	factō	o	o	o								
1374	factum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	188	a	facta	a	a	a	a	a	a	a	a	a	a	a
1375	factum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	188	ī	factī	i										
1376	factum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	188	ōrum	factōrum	oro										
1377	factum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	188	ō	factō	o	o	o	o	o	o	o	o	o	o	o
1378	factum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	188	a	facta	a	a	a	a	a	a	a	a	a	a	a
1379	factum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	188	um	factum	o	o	o	o	o	o	o	o	o	o	o
1380	factum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	188	īs	factīs	is										
1381	fama:Nom.Sg	1	f	Nom.Sg	Nom	Sg	425	a	fāma	a	a	a	a	a	a	a	a	a	a	a
1382	fama:Abl.Pl	1	f	Abl.Pl	Abl	Pl	425	īs	fāmīs	is	e		a	a	a	a	a	a	a	a
1383	fama:Dat.Sg	1	f	Dat.Sg	Dat	Sg	425	ae	fāmae	e										
1384	fama:Acc.Pl	1	f	Acc.Pl	Acc	Pl	425	ās	fāmās	as	as	as	a	a	a	a	a	a	a	a
1385	fama:Gen.Sg	1	f	Gen.Sg	Gen	Sg	425	ae	fāmae	e										
1386	fama:Gen.Pl	1	f	Gen.Pl	Gen	Pl	425	ārum	fāmārum	aro										
1387	fama:Abl.Sg	1	f	Abl.Sg	Abl	Sg	425	ā	fāmā	a	a	a	a	a	a	a	a	a	a	a
1388	fama:Nom.Pl	1	f	Nom.Pl	Nom	Pl	425	ae	fāmae	e	as	a	a	a	a	a	a	a	a	a
1389	fama:Acc.Sg	1	f	Acc.Sg	Acc	Sg	425	am	fāmam	a	a	a	a	a	a	a	a	a	a	a
1390	fama:Dat.Pl	1	f	Dat.Pl	Dat	Pl	425	īs	fāmīs	is										
1391	fames:Nom.Sg	3	f	Nom.Sg	Nom	Sg	127	ēs	famēs	es	e	e	e	e	e	e	e	e	e	e
1392	fames:Abl.Pl	3	f	Abl.Pl	Abl	Pl	127	ibus	famibus	ebos	e	e	e	e	e	e	e	e	e	e
1393	fames:Dat.Sg	3	f	Dat.Sg	Dat	Sg	127	ī	famī	i	e	e	e	e	e	e	e	e	e	e
1394	fames:Acc.Pl	3	f	Acc.Pl	Acc	Pl	127	ēs	famēs	es	es	e	e	e	e	e	e	e	e	e
1395	fames:Gen.Sg	3	f	Gen.Sg	Gen	Sg	127	is	famis	es	es	e	e	e	e	e	e	e	e	e
1396	fames:Gen.Pl	3	f	Gen.Pl	Gen	Pl	127	um	famum	o	e	e	e	e	e	e	e	e	e	e
1397	fames:Abl.Sg	3	f	Abl.Sg	Abl	Sg	127	e	fame	e	e	e	e	e	e	e	e	e	e	e
1398	fames:Nom.Pl	3	f	Nom.Pl	Nom	Pl	127	ēs	famēs	es	es	e	e	e	e	e	e	e	e	e
1399	fames:Acc.Sg	3	f	Acc.Sg	Acc	Sg	127	em	famem	e	e	e	e	e	e	e	e	e	e	e
1400	fames:Dat.Pl	3	f	Dat.Pl	Dat	Pl	127	ibus	famibus	ebos	e	e	e	e	e	e	e	e	e	e
1401	fastigium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	93	um	fastīgium	o	o	o	o	o	o	o	o	o	o	o
1402	fastigium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	93	īs	fastīgiīs	is			a	a	a	a	a	a	a	a
1403	fastigium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	93	ō	fastīgiō	o	o	o								
1404	fastigium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	93	a	fastīgia	a	a	a	a	a	a	a	a	a	a	a
1405	fastigium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	93	ī	fastīgiī	i										
1406	fastigium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	93	ōrum	fastīgiōrum	oro										
1407	fastigium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	93	ō	fastīgiō	o	o	o	o	o	o	o	o	o	o	o
1408	fastigium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	93	a	fastīgia	a	a	a	a	a	a	a	a	a	a	a
1409	fastigium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	93	um	fastīgium	o	o	o	o	o	o	o	o	o	o	o
1410	fastigium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	93	īs	fastīgiīs	is										
1411	fatum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	424	um	fātum	o	o	o	o	o	o	o	o	o	o	o
1412	fatum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	424	īs	fātīs	is			a	a	a	a	a	a	a	a
1413	fatum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	424	ō	fātō	o	o	o								
1414	fatum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	424	a	fāta	a	a	a	a	a	a	a	a	a	a	a
1415	fatum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	424	ī	fātī	i										
1416	fatum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	424	ōrum	fātōrum	oro										
1417	fatum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	424	ō	fātō	o	o	o	o	o	o	o	o	o	o	o
1418	fatum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	424	a	fāta	a	a	a	a	a	a	a	a	a	a	a
1419	fatum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	424	um	fātum	o	o	o	o	o	o	o	o	o	o	o
1420	fatum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	424	īs	fātīs	is										
1421	favor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	56		favor		e	e	e	e	e	e	e	e	e	e
1422	favor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	56	ibus	favōribus	ebos	e	e	e	e	e	e	e	e	e	e
1423	favor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	56	ī	favōrī	i	e	e	e	e	e	e	e	e	e	e
1424	favor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	56	ēs	favōrēs	es	es	e	e	e	e	e	e	e	e	e
1425	favor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	56	is	favōris	es	es	e	e	e	e	e	e	e	e	e
1426	favor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	56	um	favōrum	o	e	e	e	e	e	e	e	e	e	e
1427	favor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	56	e	favōre	e	e	e	e	e	e	e	e	e	e	e
1428	favor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	56	ēs	favōrēs	es	es	e	e	e	e	e	e	e	e	e
1429	favor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	56	em	favōrem	e	e	e	e	e	e	e	e	e	e	e
1430	favor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	56	ibus	favōribus	ebos	e	e	e	e	e	e	e	e	e	e
1431	fax:Nom.Sg	3	f	Nom.Sg	Nom	Sg	147		fax			e	e	e	e	e	e	e	e	e
1432	fax:Abl.Pl	3	f	Abl.Pl	Abl	Pl	147	ibus	facibus	ebos	e	e	e	e	e	e	e	e	e	e
1433	fax:Dat.Sg	3	f	Dat.Sg	Dat	Sg	147	ī	facī	i	e	e	e	e	e	e	e	e	e	e
1434	fax:Acc.Pl	3	f	Acc.Pl	Acc	Pl	147	ēs	facēs	es	es	e	e	e	e	e	e	e	e	e
1435	fax:Gen.Sg	3	f	Gen.Sg	Gen	Sg	147	is	facis	es	es	e	e	e	e	e	e	e	e	e
1436	fax:Gen.Pl	3	f	Gen.Pl	Gen	Pl	147	um	facum	o	e	e	e	e	e	e	e	e	e	e
1437	fax:Abl.Sg	3	f	Abl.Sg	Abl	Sg	147	e	face	e	e	e	e	e	e	e	e	e	e	e
1438	fax:Nom.Pl	3	f	Nom.Pl	Nom	Pl	147	ēs	facēs	es	es	e	e	e	e	e	e	e	e	e
1439	fax:Acc.Sg	3	f	Acc.Sg	Acc	Sg	147	em	facem	e	e	e	e	e	e	e	e	e	e	e
1440	fax:Dat.Pl	3	f	Dat.Pl	Dat	Pl	147	ibus	facibus	ebos	e	e	e	e	e	e	e	e	e	e
1441	femina:Nom.Sg	1	fh	Nom.Sg	Nom	Sg	238	a	fēmina	a	a	a	a	a	a	a	a	a	a	a
1442	femina:Abl.Pl	1	fh	Abl.Pl	Abl	Pl	238	īs	fēminīs	is	e		a	a	a	a	a	a	a	a
1443	femina:Dat.Sg	1	fh	Dat.Sg	Dat	Sg	238	ae	fēminae	e										
1444	femina:Acc.Pl	1	fh	Acc.Pl	Acc	Pl	238	ās	fēminās	as	as	as	a	a	a	a	a	a	a	a
1445	femina:Gen.Sg	1	fh	Gen.Sg	Gen	Sg	238	ae	fēminae	e										
1446	femina:Gen.Pl	1	fh	Gen.Pl	Gen	Pl	238	ārum	fēminārum	aro										
1447	femina:Abl.Sg	1	fh	Abl.Sg	Abl	Sg	238	ā	fēminā	a	a	a	a	a	a	a	a	a	a	a
1448	femina:Nom.Pl	1	fh	Nom.Pl	Nom	Pl	238	ae	fēminae	e	as	as	a	a	a	a	a	a	a	a
1449	femina:Acc.Sg	1	fh	Acc.Sg	Acc	Sg	238	am	fēminam	a	a	a	a	a	a	a	a	a	a	a
1450	femina:Dat.Pl	1	fh	Dat.Pl	Dat	Pl	238	īs	fēminīs	is										
1451	fera:Nom.Sg	1	f	Nom.Sg	Nom	Sg	218	a	fera	a	a	a	a	a	a	a	a	a	a	a
1452	fera:Abl.Pl	1	f	Abl.Pl	Abl	Pl	218	īs	ferīs	is	e		a	a	a	a	a	a	a	a
1453	fera:Dat.Sg	1	f	Dat.Sg	Dat	Sg	218	ae	ferae	e										
1454	fera:Acc.Pl	1	f	Acc.Pl	Acc	Pl	218	ās	ferās	as	as	as	a	a	a	a	a	a	a	a
1455	fera:Gen.Sg	1	f	Gen.Sg	Gen	Sg	218	ae	ferae	e										
1456	fera:Gen.Pl	1	f	Gen.Pl	Gen	Pl	218	ārum	ferārum	aro										
1457	fera:Abl.Sg	1	f	Abl.Sg	Abl	Sg	218	ā	ferā	a	a	a	a	a	a	a	a	a	a	a
1458	fera:Nom.Pl	1	f	Nom.Pl	Nom	Pl	218	ae	ferae	e	as	a	a	a	a	a	a	a	a	a
1459	fera:Acc.Sg	1	f	Acc.Sg	Acc	Sg	218	am	feram	a	a	a	a	a	a	a	a	a	a	a
1460	fera:Dat.Pl	1	f	Dat.Pl	Dat	Pl	218	īs	ferīs	is										
1461	ferrum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	352	um	ferrum	o	o	o	o	o	o	o	o	o	o	o
1462	ferrum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	352	īs	ferrīs	is			a	a	a	a	a	a	a	a
1463	ferrum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	352	ō	ferrō	o	o	o								
1464	ferrum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	352	a	ferra	a	a	a	a	a	a	a	a	a	a	a
1465	ferrum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	352	ī	ferrī	i										
1466	ferrum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	352	ōrum	ferrōrum	oro										
1467	ferrum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	352	ō	ferrō	o	o	o	o	o	o	o	o	o	o	o
1468	ferrum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	352	a	ferra	a	a	a	a	a	a	a	a	a	a	a
1469	ferrum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	352	um	ferrum	o	o	o	o	o	o	o	o	o	o	o
1470	ferrum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	352	īs	ferrīs	is										
1471	fetus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	57	us	fētus	os	o	o	o	o	o	o	o	o	o	o
1472	fetus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	57	ibus	fētibus	ebos										
1473	fetus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	57	uī	fētuī	oi	o	o								
1474	fetus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	57	ūs	fētūs	us	os	o								
1475	fetus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	57	ūs	fētūs	us	s									
1476	fetus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	57	uum	fētuum	u										e
1477	fetus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	57	ū	fētū	u	o	o	o	o	o	o	o	o	o	o
1478	fetus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	57	ūs	fētūs	us	s									
1479	fetus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	57	um	fētum	o	o	o	o	o	o	o	o	o	o	o
1480	fetus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	57	ibus	fētibus	ebos										e
1481	fides:Nom.Sg	5	f	Nom.Sg	Nom	Sg	581	ēs	fidēs	es	e	e	e	e	e	e	e	e	e	e
1482	fides:Abl.Pl	5	f	Abl.Pl	Abl	Pl	581	ēbus	fidēbus	ebos	e	e	e	e	e	e	e	e	e	e
1483	fides:Dat.Sg	5	f	Dat.Sg	Dat	Sg	581	eī	fideī	ei	e	e	e	e	e	e	e	e	e	e
1484	fides:Acc.Pl	5	f	Acc.Pl	Acc	Pl	581	ēs	fidēs	es	es	e	e	e	e	e	e	e	e	e
1485	fides:Gen.Sg	5	f	Gen.Sg	Gen	Sg	581	eī	fideī	ei	es	e	e	e	e	e	e	e	e	e
1486	fides:Gen.Pl	5	f	Gen.Pl	Gen	Pl	581	ērum	fidērum	ero	e	e	e	e	e	e	e	e	e	e
1487	fides:Abl.Sg	5	f	Abl.Sg	Abl	Sg	581	ē	fidē	e	e	e	e	e	e	e	e	e	e	e
1488	fides:Nom.Pl	5	f	Nom.Pl	Nom	Pl	581	ēs	fidēs	es	es	e	e	e	e	e	e	e	e	e
1489	fides:Acc.Sg	5	f	Acc.Sg	Acc	Sg	581	em	fidem	e	e	e	e	e	e	e	e	e	e	e
1490	fides:Dat.Pl	5	f	Dat.Pl	Dat	Pl	581	ēbus	fidēbus	ebos	e	e	e	e	e	e	e	e	e	e
1491	filia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	129	a	fīlia	a	a	a	a	a	a	a	a	a	a	a
1492	filia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	129	īs	fīliīs	is	e		a	a	a	a	a	a	a	a
1493	filia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	129	ae	fīliae	e										
1494	filia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	129	ās	fīliās	as	as	a	a	a	a	a	a	a	a	a
1495	filia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	129	ae	fīliae	e										
1496	filia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	129	ārum	fīliārum	aro										
1497	filia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	129	ā	fīliā	a	a	a	a	a	a	a	a	a	a	a
1498	filia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	129	ae	fīliae	e	as	a	a	a	a	a	a	a	a	a
1499	filia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	129	am	fīliam	a	a	a	a	a	a	a	a	a	a	a
1500	filia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	129	īs	fīliīs	is										
1501	filius:Nom.Sg	2	m	Nom.Sg	Nom	Sg	446	us	fīlius	os	o	o	o	o	o	o	o	o	o	o
