Word	Declension	Gender	Case	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	328	aciēs	ēs	ē	ē	ē	e						e
acies:Abl.Pl	5	f	Abl.Pl	328	aciēbus	ēbus	ies	ies	ie	i	i	i	i	i	i	i
acies:Dat.Sg	5	f	Dat.Sg	328	aciēī	ēī	īs	ies	e	i	i	i	i	i	i	i
acies:Acc.Pl	5	f	Acc.Pl	328	aciēs	ēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	e
acies:Gen.Sg	5	f	Gen.Sg	328	aciēī	ēī	īs	īs	i	i	i	i	i	i	i	i
acies:Gen.Pl	5	f	Gen.Pl	328	aciērum	ērum	oerum	u	s	i						
acies:Abl.Sg	5	f	Abl.Sg	328	aciē	ē	ē	ē	e	e	e	e	e	e	e	i
acies:Nom.Pl	5	f	Nom.Pl	328	aciēs	ēs	ēs	ēs	ēs	e		a	a	a	a	a
acies:Acc.Sg	5	f	Acc.Sg	328	aciem	em	ē	ē	ē	e	e	e	e	e	e	e
acies:Dat.Pl	5	f	Dat.Pl	328	aciēbus	ēbus	ēs	ē	i	i	i			i		e
aditus:Nom.Sg	4	m	Nom.Sg	107	aditus	us	us	u	u	u	u	u	u	u	u	u
aditus:Abl.Pl	4	m	Abl.Pl	107	aditibus	ibus	ibus	is		i	i	i	i	i	i	i
aditus:Dat.Sg	4	m	Dat.Sg	107	adituī	uī	u	us	i	i	i	i	i	i	i	i
aditus:Acc.Pl	4	m	Acc.Pl	107	aditūs	ūs	us	s			i	i	i	i	i	i
aditus:Gen.Sg	4	m	Gen.Sg	107	aditūs	ūs	us	is	i	i	i	i	i	i	i	i
aditus:Gen.Pl	4	m	Gen.Pl	107	adituum	uum	umu	uu	us	i	i	i	i	i	i	i
aditus:Abl.Sg	4	m	Abl.Sg	107	aditū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
aditus:Nom.Pl	4	m	Nom.Pl	107	aditūs	ūs	us	us	s		i	i	i	i	i	i
aditus:Acc.Sg	4	m	Acc.Sg	107	aditum	um	um	um	u	u	u	u	u	u	u	um
aditus:Dat.Pl	4	m	Dat.Pl	107	aditibus	ibus	ubs	us			i	i	i	i	i	i
adulter:Nom.Sg	2	mh	Nom.Sg	55	adulter		u	u	um	um	um	um	um	um	um	um
adulter:Abl.Pl	2	mh	Abl.Pl	55	adulterīs	īs	īs	i	i	i	i	i	i	i	i	i
adulter:Dat.Sg	2	mh	Dat.Sg	55	adulterō	ō	i	i	i	i	i	i	i	i	i	i
adulter:Acc.Pl	2	mh	Acc.Pl	55	adulterōs	ōs	s	s								e
adulter:Gen.Sg	2	mh	Gen.Sg	55	adulterī	ī	ī	i	i	i	i	i	i	i	i	i
adulter:Gen.Pl	2	mh	Gen.Pl	55	adulterōrum	ōrum	ōrum	u			i	i	i	i	i	i
adulter:Abl.Sg	2	mh	Abl.Sg	55	adulterō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
adulter:Nom.Pl	2	mh	Nom.Pl	55	adulterī	ī									a	a
adulter:Acc.Sg	2	mh	Acc.Sg	55	adulterum	um	um	um	um	um	um	um	um	um	um	um
adulter:Dat.Pl	2	mh	Dat.Pl	55	adulterīs	īs	is				i	i	i	i	i	i
adventus:Nom.Sg	4	m	Nom.Sg	112	adventus	us	us	u	u	u	u	u	u	u	u	u
adventus:Abl.Pl	4	m	Abl.Pl	112	adventibus	ibus	ibus	is		i	i	i	i	i	i	i
adventus:Dat.Sg	4	m	Dat.Sg	112	adventuī	uī	u	us	i	i	i	i	i	i	i	i
adventus:Acc.Pl	4	m	Acc.Pl	112	adventūs	ūs	us	s			i	i	i	i	i	i
adventus:Gen.Sg	4	m	Gen.Sg	112	adventūs	ūs	us	is	i	i	i	i	i	i	i	i
adventus:Gen.Pl	4	m	Gen.Pl	112	adventuum	uum	umu	uu	us	i	i	i	i	i	i	i
adventus:Abl.Sg	4	m	Abl.Sg	112	adventū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
adventus:Nom.Pl	4	m	Nom.Pl	112	adventūs	ūs	us	us	s		i	i	i	i	i	i
adventus:Acc.Sg	4	m	Acc.Sg	112	adventum	um	um	um	u	u	u	u	u	u	u	um
adventus:Dat.Pl	4	m	Dat.Pl	112	adventibus	ibus	ubs	us			i	i	i	i	i	i
aedes:Nom.Sg	3	f	Nom.Sg	68	aedēs	ēs										
aedes:Abl.Pl	3	f	Abl.Pl	68	aedibus	ibus	ibus	is	i	i	i	i	i	i	i	i
aedes:Dat.Sg	3	f	Dat.Sg	68	aedī	ī	i	i	i	i	i	i	i	i	i	i
aedes:Acc.Pl	3	f	Acc.Pl	68	aedēs	ēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	e
aedes:Gen.Sg	3	f	Gen.Sg	68	aedis	is	is	i	i	i	i	i	i	i	i	i
aedes:Gen.Pl	3	f	Gen.Pl	68	aedium	ium	iu	iu								
aedes:Abl.Sg	3	f	Abl.Sg	68	aede	e	e	e	e	e	e	e	e	e	e	e
aedes:Nom.Pl	3	f	Nom.Pl	68	aedēs	ēs	ēs	s				a	a	a	a	a
aedes:Acc.Sg	3	f	Acc.Sg	68	aedem	em	em	em	e	e	e	e	e	e	e	e
aedes:Dat.Pl	3	f	Dat.Pl	68	aedibus	ibus	ibs	i	i					i		e
aer:Nom.Sg	3	m	Nom.Sg	78	āēr											
aer:Abl.Pl	3	m	Abl.Pl	78	āeribus	ibus	ibus	i	i	i	i	i	i	i	i	i
aer:Dat.Sg	3	m	Dat.Sg	78	āerī	ī	i	i	i	i	i	i	i	i	i	i
aer:Acc.Pl	3	m	Acc.Pl	78	āerēs	ēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	e
aer:Gen.Sg	3	m	Gen.Sg	78	āeris	is	is	i	i	i	i	i	i	i	i	i
aer:Gen.Pl	3	m	Gen.Pl	78	āerum	um	umu	uu					i	i		
aer:Abl.Sg	3	m	Abl.Sg	78	āere	e	e	e	e	e	e	e	e	e	e	e
aer:Nom.Pl	3	m	Nom.Pl	78	āerēs	ēs	ēs						a	a	a	a
aer:Acc.Sg	3	m	Acc.Sg	78	āera	a	em	em	e	e	e	e	e	e	e	e
aer:Dat.Pl	3	m	Dat.Pl	78	āeribus	ibus	ibus	iu				i	i	i	i	i
aes:Nom.Sg	3	n	Nom.Sg	141	aes				m	m						
aes:Abl.Pl	3	n	Abl.Pl	141	aeribus	ibus	ibus	iu	i	i	i	i	i	i	i	i
aes:Dat.Sg	3	n	Dat.Sg	141	aerī	ī	is	i	i	i	i	i	i	i	i	i
aes:Acc.Pl	3	n	Acc.Pl	141	aera	a	a	a	a	a	a	a	a	a	a	a
aes:Gen.Sg	3	n	Gen.Sg	141	aeris	is	īs	ī		i	i	i	i	i	i	i
aes:Gen.Pl	3	n	Gen.Pl	141	aerum	um	mu	mu								
aes:Abl.Sg	3	n	Abl.Sg	141	aere	e	e	e	e	e	e	e	e			
aes:Nom.Pl	3	n	Nom.Pl	141	aera	a	a	a	a	a	a	a	a	a	a	a
aes:Acc.Sg	3	n	Acc.Sg	141	aes			m	m	m						
aes:Dat.Pl	3	n	Dat.Pl	141	aeribus	ibus	bs	u								
aestas:Nom.Sg	3	f	Nom.Sg	89	aestās											
aestas:Abl.Pl	3	f	Abl.Pl	89	aestātibus	ibus	ibus	ies	i	i	i	i	i	i	i	i
aestas:Dat.Sg	3	f	Dat.Sg	89	aestātī	ī	i	i	i	i	i	i	i	i	i	i
aestas:Acc.Pl	3	f	Acc.Pl	89	aestātēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
aestas:Gen.Sg	3	f	Gen.Sg	89	aestātis	is	is	i	i	i	i	i	i	i	i	i
aestas:Gen.Pl	3	f	Gen.Pl	89	aestātum	um	iu	u								
aestas:Abl.Sg	3	f	Abl.Sg	89	aestāte	e	e	e	e	e	e	e	e	e	e	e
aestas:Nom.Pl	3	f	Nom.Pl	89	aestātēs	ēs	ēs	s				a	a	a	a	a
aestas:Acc.Sg	3	f	Acc.Sg	89	aestātem	em	em	em	e	e	e	e	e	e	e	e
aestas:Dat.Pl	3	f	Dat.Pl	89	aestātibus	ibus	ibs	i						i		e
aestus:Nom.Sg	4	m	Nom.Sg	105	aestus	us	us	u	u	u	u	u	u	u	u	u
aestus:Abl.Pl	4	m	Abl.Pl	105	aestibus	ibus	ibus	is		i	i	i	i	i	i	i
aestus:Dat.Sg	4	m	Dat.Sg	105	aestuī	uī	u	us	i	i	i	i	i	i	i	i
aestus:Acc.Pl	4	m	Acc.Pl	105	aestūs	ūs	us	s			i	i	i	i	i	i
aestus:Gen.Sg	4	m	Gen.Sg	105	aestūs	ūs	us	is	i	i	i	i	i	i	i	i
aestus:Gen.Pl	4	m	Gen.Pl	105	aestuum	uum	umu	uu	us	i	i	i	i	i	i	i
aestus:Abl.Sg	4	m	Abl.Sg	105	aestū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
aestus:Nom.Pl	4	m	Nom.Pl	105	aestūs	ūs	us	us	s		i	i	i	i	i	i
aestus:Acc.Sg	4	m	Acc.Sg	105	aestum	um	um	um	u	u	u	u	u	u	u	um
aestus:Dat.Pl	4	m	Dat.Pl	105	aestibus	ibus	ubs	is			i	i	i	i	i	i
aetas:Nom.Sg	3	f	Nom.Sg	418	aetās											
aetas:Abl.Pl	3	f	Abl.Pl	418	aetātibus	ibus	ibus	ies	i	i	i	i	i	i	i	i
aetas:Dat.Sg	3	f	Dat.Sg	418	aetātī	ī	i	i	i	i	i	i	i	i	i	i
aetas:Acc.Pl	3	f	Acc.Pl	418	aetātēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
