Word	Declension	Gender	Case	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	328	aciēs	ēs	ēs	ē	ē							
acies:Abl.Pl	5	f	Abl.Pl	328	aciēbus	ēbus	ēsb	ies	ies	es	es	es	es	es	es	es
acies:Dat.Sg	5	f	Dat.Sg	328	aciēī	ēī	ēs	īs	ei		s	s	s	s	s	
acies:Acc.Pl	5	f	Acc.Pl	328	aciēs	ēs	ēs	ēs	ēs	ēs	ēs	es	es	es	es	es
acies:Gen.Sg	5	f	Gen.Sg	328	aciēī	ēī	ēs	ies	īs	īs	īs	īs	īs	is	īs	īs
acies:Gen.Pl	5	f	Gen.Pl	328	aciērum	ērum	u	ē	es	s	s	s	s	s	s	s
acies:Abl.Sg	5	f	Abl.Sg	328	aciē	ē	ē	ēs	e	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	328	aciēs	ēs	ēs	ēs	ēs	ēs	ēs	s	s	s	s	s
acies:Acc.Sg	5	f	Acc.Sg	328	aciem	em	ēm	ēm	em	em	em	em	em	em	em	em
acies:Dat.Pl	5	f	Dat.Pl	328	aciēbus	ēbus	īs	ies		es	es	s	s	s	s	s
aditus:Nom.Sg	4	m	Nom.Sg	107	aditus	us	ūs	u	u	um	um	um	um	um	um	um
aditus:Abl.Pl	4	m	Abl.Pl	107	aditibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus		s
aditus:Dat.Sg	4	m	Dat.Sg	107	adituī	uī	ū	us	u	u						
aditus:Acc.Pl	4	m	Acc.Pl	107	aditūs	ūs	us	us	u							s
aditus:Gen.Sg	4	m	Gen.Sg	107	aditūs	ūs	us	us	ui	ī	īs	īs	īs	īs	īs	īs
aditus:Gen.Pl	4	m	Gen.Pl	107	adituum	uum	uu	ibus	ibus	ibus	ibus	ibus	ibus	ibus	is	s
aditus:Abl.Sg	4	m	Abl.Sg	107	aditū	ū	ū	uo	uo	ō	ō	ō	ō	ō	ō	ō
aditus:Nom.Pl	4	m	Nom.Pl	107	aditūs	ūs	us	ues	ues					s	s	s
aditus:Acc.Sg	4	m	Acc.Sg	107	aditum	um	um	um	um	um	um	um	um	um	um	um
aditus:Dat.Pl	4	m	Dat.Pl	107	aditibus	ibus	ibus	ibus	iu	i		s	s	s	s	s
adulter:Nom.Sg	2	mh	Nom.Sg	55	adulter		u	u	u	u	um	um	um	um	um	um
adulter:Abl.Pl	2	mh	Abl.Pl	55	adulterīs	īs	īs	īs	s				s	s	s	s
adulter:Dat.Sg	2	mh	Dat.Sg	55	adulterō	ō	ō	e								
adulter:Acc.Pl	2	mh	Acc.Pl	55	adulterōs	ōs	os		s							s
adulter:Gen.Sg	2	mh	Gen.Sg	55	adulterī	ī	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
adulter:Gen.Pl	2	mh	Gen.Pl	55	adulterōrum	ōrum	rm	e	i	s		s	s	s	s	s
adulter:Abl.Sg	2	mh	Abl.Sg	55	adulterō	ō	ō	ō	ōs	ō	ō	ō	ō	ō	ō	ō
adulter:Nom.Pl	2	mh	Nom.Pl	55	adulterī	ī	es	es	es	s			s	s	s	s
adulter:Acc.Sg	2	mh	Acc.Sg	55	adulterum	um	um	um	um	um	um	um	um	um	um	um
adulter:Dat.Pl	2	mh	Dat.Pl	55	adulterīs	īs	īs	īs		s		s	s	s	s	s
adventus:Nom.Sg	4	m	Nom.Sg	112	adventus	us	us	u	u	um	um	um	um	um	um	um
adventus:Abl.Pl	4	m	Abl.Pl	112	adventibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus		s
adventus:Dat.Sg	4	m	Dat.Sg	112	adventuī	uī	u	us	u	u						
adventus:Acc.Pl	4	m	Acc.Pl	112	adventūs	ūs	us	us	u							s
adventus:Gen.Sg	4	m	Gen.Sg	112	adventūs	ūs	us	us	ui	ī	īs	īs	īs	īs	īs	īs
adventus:Gen.Pl	4	m	Gen.Pl	112	adventuum	uum	uu	ibus	ibus	ibus	ibus	ibus	ibus	ibus	is	s
adventus:Abl.Sg	4	m	Abl.Sg	112	adventū	ū	ū	uo	uo	ō	ō	ō	ō	ō	ō	ō
adventus:Nom.Pl	4	m	Nom.Pl	112	adventūs	ūs	us	ues	ues					s	s	s
adventus:Acc.Sg	4	m	Acc.Sg	112	adventum	um	um	um	um	um	um	um	um	um	um	um
adventus:Dat.Pl	4	m	Dat.Pl	112	adventibus	ibus	ibus	ibus	iu	i		s	s	s		s
aedes:Nom.Sg	3	f	Nom.Sg	68	aedēs	ēs										
aedes:Abl.Pl	3	f	Abl.Pl	68	aedibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ib	es
aedes:Dat.Sg	3	f	Dat.Sg	68	aedī	ī	ī	i	i		s	s	s	s		
aedes:Acc.Pl	3	f	Acc.Pl	68	aedēs	ēs	ēs	ēs	ēs	ēs	ēs	es	es	es	es	es
aedes:Gen.Sg	3	f	Gen.Sg	68	aedis	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs
aedes:Gen.Pl	3	f	Gen.Pl	68	aedium	ium	mu	mu	ibus	ibus	ibus	ibus	ibus	ibus	s	s
aedes:Abl.Sg	3	f	Abl.Sg	68	aede	e	e	e	e	e	e	e	e	e	e	e
aedes:Nom.Pl	3	f	Nom.Pl	68	aedēs	ēs	ēs	ēs	ēs	ēs	ēs	s	s	s	s	s
aedes:Acc.Sg	3	f	Acc.Sg	68	aedem	em	em	em	em	em	em	em	em	em	em	em
aedes:Dat.Pl	3	f	Dat.Pl	68	aedibus	ibus	ibus	iu	iu	iu	is	s	s	s	s	s
aer:Nom.Sg	3	m	Nom.Sg	78	āēr											
aer:Abl.Pl	3	m	Abl.Pl	78	āeribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ib	es
aer:Dat.Sg	3	m	Dat.Sg	78	āerī	ī	i	i	i			s	s	s		
aer:Acc.Pl	3	m	Acc.Pl	78	āerēs	ēs	ēs	ēs	ēs	ēs	ēs	es	es	es	es	es
aer:Gen.Sg	3	m	Gen.Sg	78	āeris	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs
aer:Gen.Pl	3	m	Gen.Pl	78	āerum	um	umu	mu	ibus	ibus	ibus	ibus	ibus	ibus	s	s
aer:Abl.Sg	3	m	Abl.Sg	78	āere	e	e	e	e	e	e	e	e	e	e	e
aer:Nom.Pl	3	m	Nom.Pl	78	āerēs	ēs	ēs	ēs	ēs	ēs	ēs	s	s	s	s	s
aer:Acc.Sg	3	m	Acc.Sg	78	āera	a	em	em	em	em	em	em	em	em	em	em
aer:Dat.Pl	3	m	Dat.Pl	78	āeribus	ibus	ibus	iu	iu	iu	ibus	s	s	s	s	s
aes:Nom.Sg	3	n	Nom.Sg	141	aes											
aes:Abl.Pl	3	n	Abl.Pl	141	aeribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	s
aes:Dat.Sg	3	n	Dat.Sg	141	aerī	ī	ī	i				s	s	s		
aes:Acc.Pl	3	n	Acc.Pl	141	aera	a	as	s	s	s	es	s	s	s	s	s
aes:Gen.Sg	3	n	Gen.Sg	141	aeris	is	i	ī	īs	īs	īs	īs	īs	īs	īs	īs
aes:Gen.Pl	3	n	Gen.Pl	141	aerum	um	umu	mu	iu	ibus	ibus	ibus	ibus	ibus	is	s
aes:Abl.Sg	3	n	Abl.Sg	141	aere	e	e	e	e	e	e					
aes:Nom.Pl	3	n	Nom.Pl	141	aera	a	es	es	es	s	s	s	s	s	s	s
aes:Acc.Sg	3	n	Acc.Sg	141	aes			m	m	m	m	m	m	m	m	m
aes:Dat.Pl	3	n	Dat.Pl	141	aeribus	ibus	ibus	u				s	s	s	s	s
aestas:Nom.Sg	3	f	Nom.Sg	89	aestās											
aestas:Abl.Pl	3	f	Abl.Pl	89	aestātibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ib	es
aestas:Dat.Sg	3	f	Dat.Sg	89	aestātī	ī	ī	i	i		s	s	s	s		
aestas:Acc.Pl	3	f	Acc.Pl	89	aestātēs	ēs	ēs	ēs	ēs	ēs	ēs	es	es	es	es	es
aestas:Gen.Sg	3	f	Gen.Sg	89	aestātis	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs
aestas:Gen.Pl	3	f	Gen.Pl	89	aestātum	um	mu	mu	ibus	ibus	ibus	ibus	ibus	ibus	s	s
aestas:Abl.Sg	3	f	Abl.Sg	89	aestāte	e	e	e	e	e	e	e	e	e	e	e
aestas:Nom.Pl	3	f	Nom.Pl	89	aestātēs	ēs	ēs	ēs	ēs	ēs	ēs	s	s	s	s	s
aestas:Acc.Sg	3	f	Acc.Sg	89	aestātem	em	em	em	em	em	em	em	em	em	em	em
aestas:Dat.Pl	3	f	Dat.Pl	89	aestātibus	ibus	ibus	iu	iu	i	is	s	s	s	s	s
aestus:Nom.Sg	4	m	Nom.Sg	105	aestus	us	us	u	u	um	um	um	um	um	um	um
aestus:Abl.Pl	4	m	Abl.Pl	105	aestibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus		s
aestus:Dat.Sg	4	m	Dat.Sg	105	aestuī	uī	u	us	u	u						
aestus:Acc.Pl	4	m	Acc.Pl	105	aestūs	ūs	us	us	u							s
aestus:Gen.Sg	4	m	Gen.Sg	105	aestūs	ūs	us	us	ui	ī	īs	īs	īs	īs	īs	īs
aestus:Gen.Pl	4	m	Gen.Pl	105	aestuum	uum	uu	ibus	ibus	ibus	ibus	ibus	ibus	ibus	is	s
aestus:Abl.Sg	4	m	Abl.Sg	105	aestū	ū	ū	uo	uo	ō	ō	ō	ō	ō	ō	ō
aestus:Nom.Pl	4	m	Nom.Pl	105	aestūs	ūs	us	ues	ues					s	s	s
aestus:Acc.Sg	4	m	Acc.Sg	105	aestum	um	um	um	um	um	um	um	um	um	um	um
aestus:Dat.Pl	4	m	Dat.Pl	105	aestibus	ibus	ibus	ibus	iu	iu		s	s	s	s	s
aetas:Nom.Sg	3	f	Nom.Sg	418	aetās											
aetas:Abl.Pl	3	f	Abl.Pl	418	aetātibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ib	es
aetas:Dat.Sg	3	f	Dat.Sg	418	aetātī	ī	ī	i			s	s	s	s		
aetas:Acc.Pl	3	f	Acc.Pl	418	aetātēs	ēs	ēs	ēs	ēs	ēs	ēs	es	es	es	es	es
aetas:Gen.Sg	3	f	Gen.Sg	418	aetātis	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs
aetas:Gen.Pl	3	f	Gen.Pl	418	aetātum	um	mu	mu	ibus	ibus	ibus	ibus	ibus	ibus	s	s
aetas:Abl.Sg	3	f	Abl.Sg	418	aetāte	e	e	e	e	e	e	e	e	e	e	e
aetas:Nom.Pl	3	f	Nom.Pl	418	aetātēs	ēs	ēs	ēs	ēs	ēs	es	s	s	s	s	s
aetas:Acc.Sg	3	f	Acc.Sg	418	aetātem	em	em	em	em	em	em	em	em	em	em	em
aetas:Dat.Pl	3	f	Dat.Pl	418	aetātibus	ibus	ibus	iu	iu	iu	is	s	s	s	s	s
aevum:Nom.Sg	2	n	Nom.Sg	91	aevum	um	um	um	um	um	um	um	um	um	um	um
aevum:Abl.Pl	2	n	Abl.Pl	91	aevīs	īs	ī	īs					s	s	s	s
aevum:Dat.Sg	2	n	Dat.Sg	91	aevō	ō	ō									
aevum:Acc.Pl	2	n	Acc.Pl	91	aeva	a	a									s
aevum:Gen.Sg	2	n	Gen.Sg	91	aevī	ī	ī	i	ī	ī	īs	īs	īs	īs	īs	īs
aevum:Gen.Pl	2	n	Gen.Pl	91	aevōrum	ōrum	orm	i		s		s	s	s	s	s
aevum:Abl.Sg	2	n	Abl.Sg	91	aevō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
aevum:Nom.Pl	2	n	Nom.Pl	91	aeva	a	e	es					s	s	s	s
aevum:Acc.Sg	2	n	Acc.Sg	91	aevum	um	um	um	um	um	um	um	um	um	um	um
aevum:Dat.Pl	2	n	Dat.Pl	91	aevīs	īs	ī	i				s	s	s	s	s
affectus:Nom.Sg	4	m	Nom.Sg	185	affectus	us	us	u	u	um	um	um	um	um	um	um
affectus:Abl.Pl	4	m	Abl.Pl	185	affectibus	ibus	ibus	ibus	ibus	ibus	bus	ibus	ibus	ibus		s
affectus:Dat.Sg	4	m	Dat.Sg	185	affectuī	uī	u	us	u	u						
affectus:Acc.Pl	4	m	Acc.Pl	185	affectūs	ūs	us	us	u							s
affectus:Gen.Sg	4	m	Gen.Sg	185	affectūs	ūs	us	us	ui	ī	īs	īs	īs	īs	īs	īs
affectus:Gen.Pl	4	m	Gen.Pl	185	affectuum	uum	uu	ibus	ibus	ibus	ibus	ibus	ibus	ibus	is	s
affectus:Abl.Sg	4	m	Abl.Sg	185	affectū	ū	ū	uo	uo	ō	ō	ō	ō	ō	ō	ō
affectus:Nom.Pl	4	m	Nom.Pl	185	affectūs	ūs	us	ues	ues					s	s	s
affectus:Acc.Sg	4	m	Acc.Sg	185	affectum	um	um	um	um	um	um	um	um	um	um	um
affectus:Dat.Pl	4	m	Dat.Pl	185	affectibus	ibus	ibus	ibus	iu	i		s	s	s		s
ager:Nom.Sg	2	m	Nom.Sg	337	ager		u	u	u	u	um	um	um	um	um	um
ager:Abl.Pl	2	m	Abl.Pl	337	agrīs	īs	īs	īs	s				s	s	s	s
ager:Dat.Sg	2	m	Dat.Sg	337	agrō	ō	ō									
ager:Acc.Pl	2	m	Acc.Pl	337	agrōs	ōs	os									s
ager:Gen.Sg	2	m	Gen.Sg	337	agrī	ī	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
ager:Gen.Pl	2	m	Gen.Pl	337	agrōrum	ōrum	rm	i	i	s		s	s	s	s	s
ager:Abl.Sg	2	m	Abl.Sg	337	agrō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
ager:Nom.Pl	2	m	Nom.Pl	337	agrī	ī	ēs	es	es	s			s	s	s	s
ager:Acc.Sg	2	m	Acc.Sg	337	agrum	um	um	um	um	um	um	um	um	um	um	um
ager:Dat.Pl	2	m	Dat.Pl	337	agrīs	īs	īs	ī		s		s	s	s	s	s
agger:Nom.Sg	3	m	Nom.Sg	76	agger											
agger:Abl.Pl	3	m	Abl.Pl	76	aggeribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ib	es
agger:Dat.Sg	3	m	Dat.Sg	76	aggerī	ī	ī	i	i			s	s	s		
agger:Acc.Pl	3	m	Acc.Pl	76	aggerēs	ēs	ēs	ēs	ēs	ēs	ēs	es	es	es	es	es
agger:Gen.Sg	3	m	Gen.Sg	76	aggeris	is	is	īs	īs	īs	īs	īs	īs	īs	īs	īs
agger:Gen.Pl	3	m	Gen.Pl	76	aggerum	um	umu	mu	ibus	ibus	ibus	ibus	ibus	ibus	is	s
agger:Abl.Sg	3	m	Abl.Sg	76	aggere	e	e	e	e	e	e	e	e	e	e	e
agger:Nom.Pl	3	m	Nom.Pl	76	aggerēs	ēs	ēs	ēs	ēs	ēs	ēs	s	s	s	s	s
agger:Acc.Sg	3	m	Acc.Sg	76	aggerem	em	em	em	em	em	em	em	em	em	em	em
agger:Dat.Pl	3	m	Dat.Pl	76	aggeribus	ibus	ibus	iu	iu	iu	ibus		s	s	s	s
agmen:Nom.Sg	3	n	Nom.Sg	360	agmen											
agmen:Abl.Pl	3	n	Abl.Pl	360	agminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	s
agmen:Dat.Sg	3	n	Dat.Sg	360	agminī	ī	ī	e				s	s	s		
agmen:Acc.Pl	3	n	Acc.Pl	360	agmina	a	as	s	s	s	s	s	s	s	s	s
agmen:Gen.Sg	3	n	Gen.Sg	360	agminis	is	i	ī	īs	īs	īs	īs	īs	īs	īs	īs
agmen:Gen.Pl	3	n	Gen.Pl	360	agminum	um	mu	mu	iu	ibus	ibus	ibus	ibus	ibus	is	s
agmen:Abl.Sg	3	n	Abl.Sg	360	agmine	e	e	e	e	e						
agmen:Nom.Pl	3	n	Nom.Pl	360	agmina	a	es	es	es	s	s	s	s	s	s	s
agmen:Acc.Sg	3	n	Acc.Sg	360	agmen			m	m	m	m	m	m	m	m	m
agmen:Dat.Pl	3	n	Dat.Pl	360	agminibus	ibus	ibus	u				s	s	s	s	s
ala:Nom.Sg	1	f	Nom.Sg	73	āla	a	a	a	a	a	a	a	a	a	a	a
ala:Abl.Pl	1	f	Abl.Pl	73	ālīs	īs	īs	s		a	as	as	as	as	as	as
ala:Dat.Sg	1	f	Dat.Sg	73	ālae	ae	a	a	a	a	as	as	as	as	as	a
ala:Acc.Pl	1	f	Acc.Pl	73	ālās	ās	ās	as	as	as	as	as	as	as	as	as
ala:Gen.Sg	1	f	Gen.Sg	73	ālae	ae	ae	i	is	is	is	is	is	is	is	is
ala:Gen.Pl	1	f	Gen.Pl	73	ālārum	ārum	amrum	ae				s	s	s	s	s
ala:Abl.Sg	1	f	Abl.Sg	73	ālā	ā	a	a	a	a	a	a	a	a	a	a
ala:Nom.Pl	1	f	Nom.Pl	73	ālae	ae	ae	aes	aes	as	as	as	as	as	as	as
ala:Acc.Sg	1	f	Acc.Sg	73	ālam	am	am	am	am	am	am	am	am	am	am	am
ala:Dat.Pl	1	f	Dat.Pl	73	ālīs	īs	is	a	a	a	s	as	as	as	as	as
altum:Nom.Sg	2	n	Nom.Sg	96	altum	um	um	um	um	um	um	um	um	um	um	um
altum:Abl.Pl	2	n	Abl.Pl	96	altīs	īs	ī	īs					s	s	s	s
altum:Dat.Sg	2	n	Dat.Sg	96	altō	ō	ō									
altum:Acc.Pl	2	n	Acc.Pl	96	alta	a	a									s
altum:Gen.Sg	2	n	Gen.Sg	96	altī	ī	ī	i	ī	ī	īs	īs	īs	īs	īs	īs
altum:Gen.Pl	2	n	Gen.Pl	96	altōrum	ōrum	orm	i		s		s	s	s	s	s
altum:Abl.Sg	2	n	Abl.Sg	96	altō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
altum:Nom.Pl	2	n	Nom.Pl	96	alta	a	e	es	s				s	s	s	s
altum:Acc.Sg	2	n	Acc.Sg	96	altum	um	um	um	um	um	um	um	um	um	um	um
altum:Dat.Pl	2	n	Dat.Pl	96	altīs	īs	ī	i				s	s	s	s	s
amica:Nom.Sg	1	f	Nom.Sg	564	amīca	a	a	a	a	a	a	a	a	a	a	a
amica:Abl.Pl	1	f	Abl.Pl	564	amīcīs	īs	īs	s		a	as	as	as	as	as	as
amica:Dat.Sg	1	f	Dat.Sg	564	amīcae	ae	a		a	a	as	as	as	as	as	a
amica:Acc.Pl	1	f	Acc.Pl	564	amīcās	ās	ās	as	as	as	as	as	as	as	as	as
amica:Gen.Sg	1	f	Gen.Sg	564	amīcae	ae	ae	i	is	is	is	is	is	is	is	is
amica:Gen.Pl	1	f	Gen.Pl	564	amīcārum	ārum	amrm	ae	a	s		s	s	s	s	s
amica:Abl.Sg	1	f	Abl.Sg	564	amīcā	ā	ā	a	a	a	a	a	a	a	a	a
amica:Nom.Pl	1	f	Nom.Pl	564	amīcae	ae	ae	aes	aes	as	as	as	as	as	as	as
amica:Acc.Sg	1	f	Acc.Sg	564	amīcam	am	am	am	am	am	am	am	am	am	am	am
amica:Dat.Pl	1	f	Dat.Pl	564	amīcīs	īs	is	a	a	a	s	as	as	as	as	as
amicus:Nom.Sg	2	m	Nom.Sg	564	amīcus	us	u	u	u	u	um	um	um	um	um	um
amicus:Abl.Pl	2	m	Abl.Pl	564	amīcīs	īs	īs	īs	s				s	s	s	s
amicus:Dat.Sg	2	m	Dat.Sg	564	amīcō	ō	ō									
amicus:Acc.Pl	2	m	Acc.Pl	564	amīcōs	ōs	os									s
amicus:Gen.Sg	2	m	Gen.Sg	564	amīcī	ī	īs	īs	īs	īs	īs	īs	īs	īs	īs	īs
amicus:Gen.Pl	2	m	Gen.Pl	564	amīcōrum	ōrum	orm	i		s		s	s	s	s	s
amicus:Abl.Sg	2	m	Abl.Sg	564	amīcō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
amicus:Nom.Pl	2	m	Nom.Pl	564	amīcī	ī	es	es	es	s			s	s	s	s
