Word	Declension	Gender	Case	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
civis:Abl.Sg	3	mh	Abl.Sg	315	e	cīve	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
civis:Nom.Pl	3	mh	Nom.Pl	315	ēs	cīvēs	ei	ei	ei	ei	e	e	e	e	e	e	e
civis:Acc.Sg	3	mh	Acc.Sg	315	em	cīvem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
civis:Dat.Pl	3	mh	Dat.Pl	315	ibus	cīvibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
clades:Nom.Sg	3	f	Nom.Sg	134	es	clādes	ei										
clades:Abl.Pl	3	f	Abl.Pl	134	ibus	clādibus	eui	e	e	e	e	e	e	e	e	e	e
clades:Dat.Sg	3	f	Dat.Sg	134	ī	clādī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
clades:Acc.Pl	3	f	Acc.Pl	134	ēs	clādēs	ei	ei	ei	e	e	e	e	e	e	e	e
clades:Gen.Sg	3	f	Gen.Sg	134	is	clādis	ei	e	e	e	e	e	e	e	e	e	e
clades:Gen.Pl	3	f	Gen.Pl	134	ium	clādium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
clades:Abl.Sg	3	f	Abl.Sg	134	e	clāde	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
clades:Nom.Pl	3	f	Nom.Pl	134	ēs	clādēs	ei	i	i	e	e	e	e	e	e	e	e
clades:Acc.Sg	3	f	Acc.Sg	134	em	clādem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
clades:Dat.Pl	3	f	Dat.Pl	134	ibus	clādibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
clamor:Nom.Sg	3	m	Nom.Sg	198		clāmor											
clamor:Abl.Pl	3	m	Abl.Pl	198	ibus	clāmōribus	eui	eu	e	e	e	e	e	e	e	e	e
clamor:Dat.Sg	3	m	Dat.Sg	198	ī	clāmōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
clamor:Acc.Pl	3	m	Acc.Pl	198	ēs	clāmōrēs	ei	ei	ei	e	e	e	e	e	e	e	e
clamor:Gen.Sg	3	m	Gen.Sg	198	is	clāmōris	ei	e	e	e	e						
clamor:Gen.Pl	3	m	Gen.Pl	198	um	clāmōrum	u	eu	ei	ei	ei	ei	e	e	e	e	e
clamor:Abl.Sg	3	m	Abl.Sg	198	e	clāmōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
clamor:Nom.Pl	3	m	Nom.Pl	198	ēs	clāmōrēs	ei	i	ei	ei	e	e	e	e	e	e	e
clamor:Acc.Sg	3	m	Acc.Sg	198	em	clāmōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
clamor:Dat.Pl	3	m	Dat.Pl	198	ibus	clāmōribus	eui	eiu	ei	ei	ei	ei	e	e	e	e	e
classis:Nom.Sg	3	f	Nom.Sg	210	is	classis	ei										
classis:Abl.Pl	3	f	Abl.Pl	210	ibus	classibus	eui	e	e	e	e	e	e	e	e	e	e
classis:Dat.Sg	3	f	Dat.Sg	210	ī	classī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
classis:Acc.Pl	3	f	Acc.Pl	210	ēs	classēs	ei	ei	ei	e	e	e	e	e	e	e	e
classis:Gen.Sg	3	f	Gen.Sg	210	is	classis	ei	e	e	e	e	e	e	e	e	e	e
classis:Gen.Pl	3	f	Gen.Pl	210	ium	classium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
classis:Abl.Sg	3	f	Abl.Sg	210	e	classe	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
classis:Nom.Pl	3	f	Nom.Pl	210	ēs	classēs	ei	i	i	e	e	e	e	e	e	e	e
classis:Acc.Sg	3	f	Acc.Sg	210	em	classem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
classis:Dat.Pl	3	f	Dat.Pl	210	ibus	classibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
cliens:Nom.Sg	3	mh	Nom.Sg	66		cliēns											
cliens:Abl.Pl	3	mh	Abl.Pl	66	ibus	clientibus	eui	e	e	e	e	e	e	e	e	e	e
cliens:Dat.Sg	3	mh	Dat.Sg	66	ī	clientī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
cliens:Acc.Pl	3	mh	Acc.Pl	66	ēs	clientēs	ei	ei	ei	e	e	e	e	e	e	e	e
cliens:Gen.Sg	3	mh	Gen.Sg	66	is	clientis	ei	e	e	e	e	e	e				
cliens:Gen.Pl	3	mh	Gen.Pl	66	ium	clientium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
cliens:Abl.Sg	3	mh	Abl.Sg	66	e	cliente	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
cliens:Nom.Pl	3	mh	Nom.Pl	66	ēs	clientēs	ei	ei	i	ei	e	e	e	e	e	e	e
cliens:Acc.Sg	3	mh	Acc.Sg	66	em	clientem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
cliens:Dat.Pl	3	mh	Dat.Pl	66	ibus	clientibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
coetus:Nom.Sg	4	m	Nom.Sg	63	us	coetus	ui	u	u	u	u	u	u	u	u	u	u
coetus:Abl.Pl	4	m	Abl.Pl	63	ibus	coetibus	eui	i	i								
coetus:Dat.Sg	4	m	Dat.Sg	63	uī	coetuī	ui	u	u	u	u	u	u	u	u	u	u
coetus:Acc.Pl	4	m	Acc.Pl	63	ūs	coetūs	ui	i	i								
coetus:Gen.Sg	4	m	Gen.Sg	63	ūs	coetūs	ui	u	u	u	u	u	u	u	u	u	u
coetus:Gen.Pl	4	m	Gen.Pl	63	uum	coetuum	u	i	i								
coetus:Abl.Sg	4	m	Abl.Sg	63	ū	coetū	u	u	u	u	u	u	u	u	u	u	u
coetus:Nom.Pl	4	m	Nom.Pl	63	ūs	coetūs	ui	i	i						u	u	u
coetus:Acc.Sg	4	m	Acc.Sg	63	um	coetum	u	u	u	u	u	u	u	u	u	u	u
coetus:Dat.Pl	4	m	Dat.Pl	63	ibus	coetibus	eui	i	i								
cohors:Nom.Sg	3	f	Nom.Sg	223		cohors							e				
cohors:Abl.Pl	3	f	Abl.Pl	223	ibus	cohortibus	eui	e	e	e	e	e	e	e	e	e	e
cohors:Dat.Sg	3	f	Dat.Sg	223	ī	cohortī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
cohors:Acc.Pl	3	f	Acc.Pl	223	ēs	cohortēs	ei	ei	ei	e	e	e	e	e	e	e	e
cohors:Gen.Sg	3	f	Gen.Sg	223	is	cohortis	ei	e	e	e	e	e	e	e	e	e	e
cohors:Gen.Pl	3	f	Gen.Pl	223	um	cohortum	u	ei	ei	ei	ei	ei	e	e	e	e	e
cohors:Abl.Sg	3	f	Abl.Sg	223	e	cohorte	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
cohors:Nom.Pl	3	f	Nom.Pl	223	ēs	cohortēs	ei	ei	i	e	e	e	e	e	e	e	e
cohors:Acc.Sg	3	f	Acc.Sg	223	em	cohortem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
cohors:Dat.Pl	3	f	Dat.Pl	223	ibus	cohortibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
collis:Nom.Sg	3	m	Nom.Sg	114	is	collis	ei										
collis:Abl.Pl	3	m	Abl.Pl	114	ibus	collibus	eui	e	e	e	e	e	e	e	e	e	e
collis:Dat.Sg	3	m	Dat.Sg	114	ī	collī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
collis:Acc.Pl	3	m	Acc.Pl	114	ēs	collēs	ei	ei	ei	e	e	e	e	e	e	e	e
collis:Gen.Sg	3	m	Gen.Sg	114	is	collis	ei	e	e	e							
collis:Gen.Pl	3	m	Gen.Pl	114	ium	collium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
collis:Abl.Sg	3	m	Abl.Sg	114	e	colle	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
collis:Nom.Pl	3	m	Nom.Pl	114	ēs	collēs	ei	i	i	e		e	e	e	e	e	e
collis:Acc.Sg	3	m	Acc.Sg	114	em	collem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
collis:Dat.Pl	3	m	Dat.Pl	114	ibus	collibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
collum:Nom.Sg	2	n	Nom.Sg	122	um	collum	u	u	u	u	u	u	u	u	u	u	u
collum:Abl.Pl	2	n	Abl.Pl	122	īs	collīs	ī										
collum:Dat.Sg	2	n	Dat.Sg	122	ō	collō	u	u			u	u	u	u	u	u	u
collum:Acc.Pl	2	n	Acc.Pl	122	a	colla	a										
collum:Gen.Sg	2	n	Gen.Sg	122	ī	collī	i				u	u	u	u	u	u	u
collum:Gen.Pl	2	n	Gen.Pl	122	ōrum	collōrum	oru	e	e								
collum:Abl.Sg	2	n	Abl.Sg	122	ō	collō	u	u	u	u	u	u	u	u	u	u	u
collum:Nom.Pl	2	n	Nom.Pl	122	a	colla	a										
collum:Acc.Sg	2	n	Acc.Sg	122	um	collum	u	u	u	u	u	u	u	u	u	u	u
collum:Dat.Pl	2	n	Dat.Pl	122	īs	collīs	ī										
color:Nom.Sg	3	m	Nom.Sg	128		color											
color:Abl.Pl	3	m	Abl.Pl	128	ibus	colōribus	eui	eu	e	e	e	e	e	e	e	e	e
color:Dat.Sg	3	m	Dat.Sg	128	ī	colōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
color:Acc.Pl	3	m	Acc.Pl	128	ēs	colōrēs	ei	ei	ei	e	e	e	e	e	e	e	e
color:Gen.Sg	3	m	Gen.Sg	128	is	colōris	ei	e	e	e		e					
color:Gen.Pl	3	m	Gen.Pl	128	um	colōrum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
color:Abl.Sg	3	m	Abl.Sg	128	e	colōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
color:Nom.Pl	3	m	Nom.Pl	128	ēs	colōrēs	ei	i	i	ei	e	e	e	e	e	e	e
color:Acc.Sg	3	m	Acc.Sg	128	em	colōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
color:Dat.Pl	3	m	Dat.Pl	128	ibus	colōribus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
coma:Nom.Sg	1	f	Nom.Sg	163	a	coma	a	a	a	a	a	a	a	a	a	a	a
coma:Abl.Pl	1	f	Abl.Pl	163	īs	comīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
coma:Dat.Sg	1	f	Dat.Sg	163	ae	comae	ea	e	e	e	e	e	e	e	e	e	e
coma:Acc.Pl	1	f	Acc.Pl	163	ās	comās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
coma:Gen.Sg	1	f	Gen.Sg	163	ae	comae	ea	e	e	e	e	e	e	e	e	e	e
coma:Gen.Pl	1	f	Gen.Pl	163	ārum	comārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
coma:Abl.Sg	1	f	Abl.Sg	163	ā	comā	a	a	a	a	a	a	a	a	a	a	a
coma:Nom.Pl	1	f	Nom.Pl	163	ae	comae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
coma:Acc.Sg	1	f	Acc.Sg	163	am	comam	a	a	a	a	a	a	a	a	a	a	a
coma:Dat.Pl	1	f	Dat.Pl	163	īs	comīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
comes:Nom.Sg	3	mh	Nom.Sg	185		comes											
comes:Abl.Pl	3	mh	Abl.Pl	185	ibus	comitibus	eui	e	e	e	e	e	e	e	e	e	e
comes:Dat.Sg	3	mh	Dat.Sg	185	ī	comitī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
comes:Acc.Pl	3	mh	Acc.Pl	185	ēs	comitēs	ei	ei	ei	e	e	e	e	e	e	e	e
comes:Gen.Sg	3	mh	Gen.Sg	185	is	comitis	ei	e	e	e	e	e	e				
comes:Gen.Pl	3	mh	Gen.Pl	185	um	comitum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
comes:Abl.Sg	3	mh	Abl.Sg	185	e	comite	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
comes:Nom.Pl	3	mh	Nom.Pl	185	ēs	comitēs	ei	ei	i	e	e	e	e	e	e	e	e
comes:Acc.Sg	3	mh	Acc.Sg	185	em	comitem	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
comes:Dat.Pl	3	mh	Dat.Pl	185	ibus	comitibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
concilium:Nom.Sg	2	n	Nom.Sg	657	um	concilium	u	u	u	u	u	u	u	u	u	u	u
concilium:Abl.Pl	2	n	Abl.Pl	657	īs	conciliīs	ī										
concilium:Dat.Sg	2	n	Dat.Sg	657	ō	conciliō	u	u		u	u	u	u	u	u	u	u
concilium:Acc.Pl	2	n	Acc.Pl	657	a	concilia	a										
concilium:Gen.Sg	2	n	Gen.Sg	657	ī	conciliī	i				u	u	u	u	u	u	u
concilium:Gen.Pl	2	n	Gen.Pl	657	ōrum	conciliōrum	oru	e									
concilium:Abl.Sg	2	n	Abl.Sg	657	ō	conciliō	u	u	u	u	u	u	u	u	u	u	u
concilium:Nom.Pl	2	n	Nom.Pl	657	a	concilia	a								u		
concilium:Acc.Sg	2	n	Acc.Sg	657	um	concilium	u	u	u	u	u	u	u	u	u	u	u
concilium:Dat.Pl	2	n	Dat.Pl	657	īs	conciliīs	ī										
coniux:Nom.Sg	3	mh	Nom.Sg	351		coniūx											
coniux:Abl.Pl	3	mh	Abl.Pl	351	ibus	coniugibus	eui	e	e	e	e	e	e	e	e	e	e
coniux:Dat.Sg	3	mh	Dat.Sg	351	ī	coniugī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
coniux:Acc.Pl	3	mh	Acc.Pl	351	ēs	coniugēs	ei	ei	ei	e	e	e	e	e	e	e	e
coniux:Gen.Sg	3	mh	Gen.Sg	351	is	coniugis	ei	e	e	e	e	e	e				
coniux:Gen.Pl	3	mh	Gen.Pl	351	um	coniugum	u	ei	ei	ei	ei	ei	e	e	e	e	e
coniux:Abl.Sg	3	mh	Abl.Sg	351	e	coniuge	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
coniux:Nom.Pl	3	mh	Nom.Pl	351	ēs	coniugēs	ei	ei	i	e	e	e	e	e	e	e	e
coniux:Acc.Sg	3	mh	Acc.Sg	351	em	coniugem	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
coniux:Dat.Pl	3	mh	Dat.Pl	351	ibus	coniugibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
consul:Nom.Sg	3	mh	Nom.Sg	480		cōnsul											
consul:Abl.Pl	3	mh	Abl.Pl	480	ibus	cōnsulibus	eui	e	e	e	e	e	e	e	e	e	e
consul:Dat.Sg	3	mh	Dat.Sg	480	ī	cōnsulī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
consul:Acc.Pl	3	mh	Acc.Pl	480	ēs	cōnsulēs	ei	ei	ei	e	e	e	e	e	e	e	e
consul:Gen.Sg	3	mh	Gen.Sg	480	is	cōnsulis	ei	e	e	e	e	e	e				
consul:Gen.Pl	3	mh	Gen.Pl	480	um	cōnsulum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
consul:Abl.Sg	3	mh	Abl.Sg	480	e	cōnsule	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
consul:Nom.Pl	3	mh	Nom.Pl	480	ēs	cōnsulēs	ei	ei	i	e	e	e	e	e	e	e	e
consul:Acc.Sg	3	mh	Acc.Sg	480	em	cōnsulem	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
consul:Dat.Pl	3	mh	Dat.Pl	480	ibus	cōnsulibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
convivium:Nom.Sg	2	n	Nom.Sg	116	um	convīvium	u	u	u	u	u	u	u	u	u	u	u
convivium:Abl.Pl	2	n	Abl.Pl	116	īs	convīviīs	ī										
convivium:Dat.Sg	2	n	Dat.Sg	116	ō	convīviō	u	u		u	u	u	u	u	u	u	u
convivium:Acc.Pl	2	n	Acc.Pl	116	a	convīvia	a										
convivium:Gen.Sg	2	n	Gen.Sg	116	ī	convīviī	i			u	u	u	u	u	u	u	u
convivium:Gen.Pl	2	n	Gen.Pl	116	ōrum	convīviōrum	oru	e									
convivium:Abl.Sg	2	n	Abl.Sg	116	ō	convīviō	u	u	u	u	u	u	u	u	u	u	u
convivium:Nom.Pl	2	n	Nom.Pl	116	a	convīvia	a										
convivium:Acc.Sg	2	n	Acc.Sg	116	um	convīvium	u	u	u	u	u	u	u	u	u	u	u
convivium:Dat.Pl	2	n	Dat.Pl	116	īs	convīviīs	ī										
copia:Nom.Sg	1	f	Nom.Sg	469	a	cōpia	a	a	a	a	a	a	a	a	a	a	a
copia:Abl.Pl	1	f	Abl.Pl	469	īs	cōpiīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
copia:Dat.Sg	1	f	Dat.Sg	469	ae	cōpiae	ea	e	e	e	e	e	e	e	e	e	e
copia:Acc.Pl	1	f	Acc.Pl	469	ās	cōpiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
copia:Gen.Sg	1	f	Gen.Sg	469	ae	cōpiae	ea	e	e	e	e	e	e	e	e	e	e
copia:Gen.Pl	1	f	Gen.Pl	469	ārum	cōpiārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
copia:Abl.Sg	1	f	Abl.Sg	469	ā	cōpiā	a	a	a	a	a	a	a	a	a	a	a
copia:Nom.Pl	1	f	Nom.Pl	469	ae	cōpiae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
copia:Acc.Sg	1	f	Acc.Sg	469	am	cōpiam	a	a	a	a	a	a	a	a	a	a	a
copia:Dat.Pl	1	f	Dat.Pl	469	īs	cōpiīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
cor:Nom.Sg	3	n	Nom.Sg	94		cor											
cor:Abl.Pl	3	n	Abl.Pl	94	ibus	cordibus	eui	e					e	e	e	e	e
cor:Dat.Sg	3	n	Dat.Sg	94	ī	cordī	i										
cor:Acc.Pl	3	n	Acc.Pl	94	a	corda	a						e	e	e	e	e
cor:Gen.Sg	3	n	Gen.Sg	94	is	cordis	ei	e	e								
cor:Gen.Pl	3	n	Gen.Pl	94	ium	cordium	eu	e	e	ei	ei	i	e	e	e	e	e
cor:Abl.Sg	3	n	Abl.Sg	94	e	corde	ea										
cor:Nom.Pl	3	n	Nom.Pl	94	a	corda	a						e	e	e	e	e
cor:Acc.Sg	3	n	Acc.Sg	94		cor											
cor:Dat.Pl	3	n	Dat.Pl	94	ibus	cordibus	eui	e	e	ei	ei	e	e	e	e	e	e
cornu:Nom.Sg	4	n	Nom.Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
cornu:Abl.Pl	4	n	Abl.Pl	168	ibus	cornibus	eui										
cornu:Dat.Sg	4	n	Dat.Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
cornu:Acc.Pl	4	n	Acc.Pl	168	ua	cornua	ua									u	
cornu:Gen.Sg	4	n	Gen.Sg	168	ūs	cornūs	ui	u	u	u	u	u	u	u	u	u	u
cornu:Gen.Pl	4	n	Gen.Pl	168	uum	cornuum	u	i							u	u	
cornu:Abl.Sg	4	n	Abl.Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
cornu:Nom.Pl	4	n	Nom.Pl	168	ua	cornua	ua						u		u	u	u
cornu:Acc.Sg	4	n	Acc.Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
cornu:Dat.Pl	4	n	Dat.Pl	168	ibus	cornibus	eui	i									
corona:Nom.Sg	1	f	Nom.Sg	96	a	corōna	a	a	a	a	a	a	a	a	a	a	a
corona:Abl.Pl	1	f	Abl.Pl	96	īs	corōnīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
corona:Dat.Sg	1	f	Dat.Sg	96	ae	corōnae	ea	e	e	e	e	e	e	e	e	e	e
corona:Acc.Pl	1	f	Acc.Pl	96	ās	corōnās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
corona:Gen.Sg	1	f	Gen.Sg	96	ae	corōnae	ea	e	e	e	e	e	e	e	e	e	e
corona:Gen.Pl	1	f	Gen.Pl	96	ārum	corōnārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
corona:Abl.Sg	1	f	Abl.Sg	96	ā	corōnā	a	a	a	a	a	a	a	a	a	a	a
corona:Nom.Pl	1	f	Nom.Pl	96	ae	corōnae	ea	a	ai	ai	ai	ai	ai	ai	ai	a	ai
corona:Acc.Sg	1	f	Acc.Sg	96	am	corōnam	a	a	a	a	a	a	a	a	a	a	a
corona:Dat.Pl	1	f	Dat.Pl	96	īs	corōnīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
corpus:Nom.Sg	3	n	Nom.Sg	1174		corpus											
corpus:Abl.Pl	3	n	Abl.Pl	1174	ibus	corporibus	eui	e					e	e	e	e	e
corpus:Dat.Sg	3	n	Dat.Sg	1174	ī	corporī	i										
corpus:Acc.Pl	3	n	Acc.Pl	1174	a	corpora	a						e	e	e	e	e
corpus:Gen.Sg	3	n	Gen.Sg	1174	is	corporis	ei	e									
corpus:Gen.Pl	3	n	Gen.Pl	1174	um	corporum	u	e	e	ei	ei	i	e	e	e	e	e
corpus:Abl.Sg	3	n	Abl.Sg	1174	e	corpore	ea	e									
corpus:Nom.Pl	3	n	Nom.Pl	1174	a	corpora	a						e	e	e	e	e
corpus:Acc.Sg	3	n	Acc.Sg	1174		corpus											
corpus:Dat.Pl	3	n	Dat.Pl	1174	ibus	corporibus	eui	e	e	ei	ei	e	e	e	e	e	e
crimen:Nom.Sg	3	n	Nom.Sg	229		crīmen											
crimen:Abl.Pl	3	n	Abl.Pl	229	ibus	crīminibus	eui	e					e	e	e	e	e
crimen:Dat.Sg	3	n	Dat.Sg	229	ī	crīminī	i										
crimen:Acc.Pl	3	n	Acc.Pl	229	a	crīmina	a						e	e	e	e	e
crimen:Gen.Sg	3	n	Gen.Sg	229	is	crīminis	ei										
crimen:Gen.Pl	3	n	Gen.Pl	229	um	crīminum	u	e	e	ei	ei	i	e	e	e	e	e
crimen:Abl.Sg	3	n	Abl.Sg	229	e	crīmine	ea										
crimen:Nom.Pl	3	n	Nom.Pl	229	a	crīmina	a						e	e	e	e	e
crimen:Acc.Sg	3	n	Acc.Sg	229		crīmen											
crimen:Dat.Pl	3	n	Dat.Pl	229	ibus	crīminibus	eui	e	e	ei	ei	e	e	e	e	e	e
crinis:Nom.Sg	3	m	Nom.Sg	93	is	crīnis	ei										
crinis:Abl.Pl	3	m	Abl.Pl	93	ibus	crīnibus	eui	e	e	e	e	e	e	e	e	e	e
crinis:Dat.Sg	3	m	Dat.Sg	93	ī	crīnī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
crinis:Acc.Pl	3	m	Acc.Pl	93	ēs	crīnēs	ei	ei	ei	e	e	e	e	e	e	e	e
crinis:Gen.Sg	3	m	Gen.Sg	93	is	crīnis	ei	e	e	e							
crinis:Gen.Pl	3	m	Gen.Pl	93	ium	crīnium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
crinis:Abl.Sg	3	m	Abl.Sg	93	e	crīne	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
crinis:Nom.Pl	3	m	Nom.Pl	93	ēs	crīnēs	ei	i	i	e	e	e	e	e	e	e	e
crinis:Acc.Sg	3	m	Acc.Sg	93	em	crīnem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
crinis:Dat.Pl	3	m	Dat.Pl	93	ibus	crīnibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
cruor:Nom.Sg	3	m	Nom.Sg	103		cruor											
cruor:Abl.Pl	3	m	Abl.Pl	103	ibus	cruōribus	eui	e	e	e	e	e	e	e	e	e	e
cruor:Dat.Sg	3	m	Dat.Sg	103	ī	cruōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
cruor:Acc.Pl	3	m	Acc.Pl	103	ēs	cruōrēs	ei	ei	ei	e	e	e	e	e	e	e	e
cruor:Gen.Sg	3	m	Gen.Sg	103	is	cruōris	ei	e	e	e							
cruor:Gen.Pl	3	m	Gen.Pl	103	um	cruōrum	u	ei	ei	ei	ei	ei	e	e	e	e	e
cruor:Abl.Sg	3	m	Abl.Sg	103	e	cruōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
cruor:Nom.Pl	3	m	Nom.Pl	103	ēs	cruōrēs	ei	i	i	e			e	e	e	e	e
cruor:Acc.Sg	3	m	Acc.Sg	103	em	cruōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
cruor:Dat.Pl	3	m	Dat.Pl	103	ibus	cruōribus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
cubile:Nom.Sg	3	n	Nom.Sg	56	e	cubīle	ea										
cubile:Abl.Pl	3	n	Abl.Pl	56	ibus	cubīlibus	eui	e					e	e	e	e	e
cubile:Dat.Sg	3	n	Dat.Sg	56	ī	cubīlī	i	e	e								
cubile:Acc.Pl	3	n	Acc.Pl	56	ia	cubīlia	ea						e	e	e	e	e
cubile:Gen.Sg	3	n	Gen.Sg	56	is	cubīlis	ei	e	e								
cubile:Gen.Pl	3	n	Gen.Pl	56	ium	cubīlium	eu	eu	e	ei	ei	i	e	e	e	e	e
cubile:Abl.Sg	3	n	Abl.Sg	56	ī	cubīlī	i	e									
cubile:Nom.Pl	3	n	Nom.Pl	56	ia	cubīlia	ea	e					e	e	e	e	e
cubile:Acc.Sg	3	n	Acc.Sg	56	e	cubīle	ea										
cubile:Dat.Pl	3	n	Dat.Pl	56	ibus	cubīlibus	eui	e	e	ei	ei	e	e	e	e	e	e
culpa:Nom.Sg	1	f	Nom.Sg	121	a	culpa	a	a	a	a	a	a	a	a	a	a	a
culpa:Abl.Pl	1	f	Abl.Pl	121	īs	culpīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
culpa:Dat.Sg	1	f	Dat.Sg	121	ae	culpae	ea	e	e	e	e	e	e	e	e	e	e
culpa:Acc.Pl	1	f	Acc.Pl	121	ās	culpās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
culpa:Gen.Sg	1	f	Gen.Sg	121	ae	culpae	ea	e	e	e	e	e	e	e	e	e	e
culpa:Gen.Pl	1	f	Gen.Pl	121	ārum	culpārum	aru	eu	ei	ei	ei	ei	e	e	e	e	e
culpa:Abl.Sg	1	f	Abl.Sg	121	ā	culpā	a	a	a	a	a	a	a	a	a	a	a
culpa:Nom.Pl	1	f	Nom.Pl	121	ae	culpae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
culpa:Acc.Sg	1	f	Acc.Sg	121	am	culpam	a	a	a	a	a	a	a	a	a	a	a
culpa:Dat.Pl	1	f	Dat.Pl	121	īs	culpīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
cultus:Nom.Sg	4	m	Nom.Sg	145	us	cultus	ui	u	u	u	u	u	u	u	u	u	u
cultus:Abl.Pl	4	m	Abl.Pl	145	ibus	cultibus	eui	i	i								
cultus:Dat.Sg	4	m	Dat.Sg	145	uī	cultuī	ui	u	u	u	u	u	u	u	u	u	u
cultus:Acc.Pl	4	m	Acc.Pl	145	ūs	cultūs	ui	i	ui								
cultus:Gen.Sg	4	m	Gen.Sg	145	ūs	cultūs	ui	u	u	u	u	u	u	u	u	u	u
cultus:Gen.Pl	4	m	Gen.Pl	145	uum	cultuum	u	iu	i								
