Word	Declension	Gender	Case	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
concilium:Abl.Pl	2	n	Abl.Pl	657	īs	conciliīs	ī	i	i	ai	ai	ai	ai	ai	ai	ai	ai
concilium:Dat.Sg	2	n	Dat.Sg	657	ō	conciliō	o	e	e	e	e	e	e	e	e	ei	ei
concilium:Acc.Pl	2	n	Acc.Pl	657	a	concilia	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
concilium:Gen.Sg	2	n	Gen.Sg	657	ī	conciliī	i	e	e	e	e	e	e	e	e	ei	ei
concilium:Gen.Pl	2	n	Gen.Pl	657	ōrum	conciliōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
concilium:Abl.Sg	2	n	Abl.Sg	657	ō	conciliō	o	o	o	o	o	o	o	o	o	o	o
concilium:Nom.Pl	2	n	Nom.Pl	657	a	concilia	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
concilium:Acc.Sg	2	n	Acc.Sg	657	um	concilium	o	o	o	o	o	o	o	o	o	o	o
concilium:Dat.Pl	2	n	Dat.Pl	657	īs	conciliīs	ī		ei	ei	ei	ei	ei	ei	ei	ei	ei
coniux:Nom.Sg	3	mh	Nom.Sg	351		coniūx		e	e	e	e	e	e	e	e	e	e
coniux:Abl.Pl	3	mh	Abl.Pl	351	ibus	coniugibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
coniux:Dat.Sg	3	mh	Dat.Sg	351	ī	coniugī	i	e	e	e	e	e	e	e	e	e	e
coniux:Acc.Pl	3	mh	Acc.Pl	351	ēs	coniugēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
coniux:Gen.Sg	3	mh	Gen.Sg	351	is	coniugis	ei	e	e	e	e	e	e	e	e	e	e
coniux:Gen.Pl	3	mh	Gen.Pl	351	um	coniugum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
coniux:Abl.Sg	3	mh	Abl.Sg	351	e	coniuge	e	e	e	e	e	e	e	e	e	e	e
coniux:Nom.Pl	3	mh	Nom.Pl	351	ēs	coniugēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
coniux:Acc.Sg	3	mh	Acc.Sg	351	em	coniugem	e	e	e	e	e	e	e	e	e	e	e
coniux:Dat.Pl	3	mh	Dat.Pl	351	ibus	coniugibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
consul:Nom.Sg	3	mh	Nom.Sg	480		cōnsul		e	e	e	e	e	e	e	e	e	e
consul:Abl.Pl	3	mh	Abl.Pl	480	ibus	cōnsulibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
consul:Dat.Sg	3	mh	Dat.Sg	480	ī	cōnsulī	i	e	e	e	e	e	e	e	e	e	e
consul:Acc.Pl	3	mh	Acc.Pl	480	ēs	cōnsulēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
consul:Gen.Sg	3	mh	Gen.Sg	480	is	cōnsulis	ei	e	e	e	e	e	e	e	e	e	e
consul:Gen.Pl	3	mh	Gen.Pl	480	um	cōnsulum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
consul:Abl.Sg	3	mh	Abl.Sg	480	e	cōnsule	e	e	e	e	e	e	e	e	e	e	e
consul:Nom.Pl	3	mh	Nom.Pl	480	ēs	cōnsulēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
consul:Acc.Sg	3	mh	Acc.Sg	480	em	cōnsulem	e	e	e	e	e	e	e	e	e	e	e
consul:Dat.Pl	3	mh	Dat.Pl	480	ibus	cōnsulibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
convivium:Nom.Sg	2	n	Nom.Sg	116	um	convīvium	o	o	o	o	o	o	o	o	o	o	o
convivium:Abl.Pl	2	n	Abl.Pl	116	īs	convīviīs	ī	i	i	ai	ai	ai	ai	ai	ai	ai	ai
convivium:Dat.Sg	2	n	Dat.Sg	116	ō	convīviō	o	e	e	e	e	e	e	e	e	ei	ei
convivium:Acc.Pl	2	n	Acc.Pl	116	a	convīvia	a	a	a	ai	ai	ai	ai	ai	ai	ai	ai
convivium:Gen.Sg	2	n	Gen.Sg	116	ī	convīviī	i	e	e	e	e	e	e	e	e	ei	ei
convivium:Gen.Pl	2	n	Gen.Pl	116	ōrum	convīviōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
convivium:Abl.Sg	2	n	Abl.Sg	116	ō	convīviō	o	o	o	o	o	o	o	o	o	o	o
convivium:Nom.Pl	2	n	Nom.Pl	116	a	convīvia	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
convivium:Acc.Sg	2	n	Acc.Sg	116	um	convīvium	o	o	o	o	o	o	o	o	o	o	o
convivium:Dat.Pl	2	n	Dat.Pl	116	īs	convīviīs	ī		ei	ei	ei	ei	ei	ei	ei	ei	ei
copia:Nom.Sg	1	f	Nom.Sg	469	a	cōpia	a	a	a	a	a	a	a	a	a	a	a
copia:Abl.Pl	1	f	Abl.Pl	469	īs	cōpiīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
copia:Dat.Sg	1	f	Dat.Sg	469	ae	cōpiae	e	e	e	e	e	e	e	e	e	e	e
copia:Acc.Pl	1	f	Acc.Pl	469	ās	cōpiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
copia:Gen.Sg	1	f	Gen.Sg	469	ae	cōpiae	e	e	e	e	e	e	e	e	e	e	e
copia:Gen.Pl	1	f	Gen.Pl	469	ārum	cōpiārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
copia:Abl.Sg	1	f	Abl.Sg	469	ā	cōpiā	a	a	a	a	a	a	a	a	a	a	a
copia:Nom.Pl	1	f	Nom.Pl	469	ae	cōpiae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
copia:Acc.Sg	1	f	Acc.Sg	469	am	cōpiam	a	a	a	a	a	a	a	a	a	a	a
copia:Dat.Pl	1	f	Dat.Pl	469	īs	cōpiīs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cor:Nom.Sg	3	n	Nom.Sg	94		cor			e	e	e	e	e	e	e	e	e
cor:Abl.Pl	3	n	Abl.Pl	94	ibus	cordibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cor:Dat.Sg	3	n	Dat.Sg	94	ī	cordī	i	e	e	e	e	e	e	e	e	e	e
cor:Acc.Pl	3	n	Acc.Pl	94	a	corda	a	ai	e	e	ei	ei	ei	ei	ei	ei	ei
cor:Gen.Sg	3	n	Gen.Sg	94	is	cordis	ei	e	e	e	e	e	e	e	e	e	e
cor:Gen.Pl	3	n	Gen.Pl	94	ium	cordium	eo	e	ei	ei	ei	ei	ei	ei	ei	ei	ei
cor:Abl.Sg	3	n	Abl.Sg	94	e	corde	e	e	e	e	e	e	e	e	e	e	e
cor:Nom.Pl	3	n	Nom.Pl	94	a	corda	a	a	ei	ei	ei	ei	ei	ei	ei	ei	ei
cor:Acc.Sg	3	n	Acc.Sg	94		cor				e	e	e	e	e	e	e	e
cor:Dat.Pl	3	n	Dat.Pl	94	ibus	cordibus	eboi	e	e	e	ei	ei	ei	ei	ei	ei	ei
cornu:Nom.Sg	4	n	Nom.Sg	168	ū	cornū	u	oi	oi	o	o	o	oi	oi	oi	o	o
cornu:Abl.Pl	4	n	Abl.Pl	168	ibus	cornibus	eboi	ei	i	oi	oi	i	ei	ei	ei	ei	ei
cornu:Dat.Sg	4	n	Dat.Sg	168	ū	cornū	u	ei	o	e	e	ei	ei	ei	ei	ei	ei
cornu:Acc.Pl	4	n	Acc.Pl	168	ua	cornua	oa	i	oi	i	oi	i	ei	ei	ei	ei	ei
cornu:Gen.Sg	4	n	Gen.Sg	168	ūs	cornūs	ui	i	oi	e	e	ei	ei	ei	ei	ei	ei
cornu:Gen.Pl	4	n	Gen.Pl	168	uum	cornuum	u	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
cornu:Abl.Sg	4	n	Abl.Sg	168	ū	cornū	u	o	oi	o	o	o	oi	oi	oi	o	o
cornu:Nom.Pl	4	n	Nom.Pl	168	ua	cornua	oa	i	oi	i	oi	i	ei	ei	ei	ei	ei
cornu:Acc.Sg	4	n	Acc.Sg	168	ū	cornū	u	o	oi	o	o	o	oi	oi	oi	o	o
cornu:Dat.Pl	4	n	Dat.Pl	168	ibus	cornibus	eboi	ei	e	ei	ei	ei	ei	ei	ei	ei	ei
corona:Nom.Sg	1	f	Nom.Sg	96	a	corōna	a	a	a	a	a	a	a	a	a	a	a
corona:Abl.Pl	1	f	Abl.Pl	96	īs	corōnīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
corona:Dat.Sg	1	f	Dat.Sg	96	ae	corōnae	e	e	e	e	e	e	e	e	e	e	e
corona:Acc.Pl	1	f	Acc.Pl	96	ās	corōnās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
corona:Gen.Sg	1	f	Gen.Sg	96	ae	corōnae	e	e	e	e	e	e	e	e	e	e	e
corona:Gen.Pl	1	f	Gen.Pl	96	ārum	corōnārum	aro	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
corona:Abl.Sg	1	f	Abl.Sg	96	ā	corōnā	a	a	a	a	a	a	a	a	a	a	a
corona:Nom.Pl	1	f	Nom.Pl	96	ae	corōnae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
corona:Acc.Sg	1	f	Acc.Sg	96	am	corōnam	a	a	a	a	a	a	a	a	a	a	a
corona:Dat.Pl	1	f	Dat.Pl	96	īs	corōnīs	ī	i	ei	ei	ei	ei	ei	ei	ei	ei	ei
corpus:Nom.Sg	3	n	Nom.Sg	1174		corpus			e	e	e	e	e	e	e	e	e
corpus:Abl.Pl	3	n	Abl.Pl	1174	ibus	corporibus	eboi	ei	ei	e	ei	ei	ei	ei	ei	ei	ei
corpus:Dat.Sg	3	n	Dat.Sg	1174	ī	corporī	i	e	e	e	e	e	e	e	e	e	e
corpus:Acc.Pl	3	n	Acc.Pl	1174	a	corpora	a	ai	e	e	e	ei	ei	ei	ei	ei	ei
corpus:Gen.Sg	3	n	Gen.Sg	1174	is	corporis	ei	e	e	e	e	e	e	e	e	e	e
corpus:Gen.Pl	3	n	Gen.Pl	1174	um	corporum	o	e	ei	ei	ei	ei	ei	ei	ei	ei	ei
corpus:Abl.Sg	3	n	Abl.Sg	1174	e	corpore	e	e	e	e	e	e	e	e	e	e	e
corpus:Nom.Pl	3	n	Nom.Pl	1174	a	corpora	a	a	ei	e	ei	ei	ei	ei	ei	ei	ei
corpus:Acc.Sg	3	n	Acc.Sg	1174		corpus				e	e	e	e	e	e	e	e
corpus:Dat.Pl	3	n	Dat.Pl	1174	ibus	corporibus	eboi	e	e	e	ei	ei	ei	ei	ei	ei	ei
crimen:Nom.Sg	3	n	Nom.Sg	229		crīmen			e	e	e	e	e	e	e	e	e
crimen:Abl.Pl	3	n	Abl.Pl	229	ibus	crīminibus	eboi	ei	ei	e	ei	ei	ei	ei	ei	ei	ei
crimen:Dat.Sg	3	n	Dat.Sg	229	ī	crīminī	i	e	e	e	e	e	e	e	e	e	e
crimen:Acc.Pl	3	n	Acc.Pl	229	a	crīmina	a	a	e	e	e	ei	ei	ei	ei	ei	ei
crimen:Gen.Sg	3	n	Gen.Sg	229	is	crīminis	ei	e	e	e	e	e	e	e	e	e	e
crimen:Gen.Pl	3	n	Gen.Pl	229	um	crīminum	o	e	e	ei	ei	ei	ei	ei	ei	ei	ei
crimen:Abl.Sg	3	n	Abl.Sg	229	e	crīmine	e	e	e	e	e	e	e	e	e	e	e
crimen:Nom.Pl	3	n	Nom.Pl	229	a	crīmina	a	a	ei	e	ei	ei	ei	ei	ei	ei	ei
crimen:Acc.Sg	3	n	Acc.Sg	229		crīmen				e	e	e	e	e	e	e	e
crimen:Dat.Pl	3	n	Dat.Pl	229	ibus	crīminibus	eboi	e	e	e	ei	ei	ei	ei	ei	ei	ei
crinis:Nom.Sg	3	m	Nom.Sg	93	is	crīnis	ei	e	e	e	e	e	e	e	e	e	e
crinis:Abl.Pl	3	m	Abl.Pl	93	ibus	crīnibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
crinis:Dat.Sg	3	m	Dat.Sg	93	ī	crīnī	i	e	e	e	e	e	e	e	e	e	e
crinis:Acc.Pl	3	m	Acc.Pl	93	ēs	crīnēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
crinis:Gen.Sg	3	m	Gen.Sg	93	is	crīnis	ei	e	e	e	e	e	e	e	e	e	e
crinis:Gen.Pl	3	m	Gen.Pl	93	ium	crīnium	eo	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
crinis:Abl.Sg	3	m	Abl.Sg	93	e	crīne	e	e	e	e	e	e	e	e	e	e	e
crinis:Nom.Pl	3	m	Nom.Pl	93	ēs	crīnēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
crinis:Acc.Sg	3	m	Acc.Sg	93	em	crīnem	e	e	e	e	e	e	e	e	e	e	e
crinis:Dat.Pl	3	m	Dat.Pl	93	ibus	crīnibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cruor:Nom.Sg	3	m	Nom.Sg	103		cruor		e	e	e	e	e	e	e	e	e	e
cruor:Abl.Pl	3	m	Abl.Pl	103	ibus	cruōribus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cruor:Dat.Sg	3	m	Dat.Sg	103	ī	cruōrī	i	e	e	e	e	e	e	e	e	e	e
cruor:Acc.Pl	3	m	Acc.Pl	103	ēs	cruōrēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cruor:Gen.Sg	3	m	Gen.Sg	103	is	cruōris	ei	e	e	e	e	e	e	e	e	e	e
cruor:Gen.Pl	3	m	Gen.Pl	103	um	cruōrum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cruor:Abl.Sg	3	m	Abl.Sg	103	e	cruōre	e	e	e	e	e	e	e	e	e	e	e
cruor:Nom.Pl	3	m	Nom.Pl	103	ēs	cruōrēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cruor:Acc.Sg	3	m	Acc.Sg	103	em	cruōrem	e	e	e	e	e	e	e	e	e	e	e
cruor:Dat.Pl	3	m	Dat.Pl	103	ibus	cruōribus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cubile:Nom.Sg	3	n	Nom.Sg	56	e	cubīle	e		e	e	e	e	e	e	e	e	e
cubile:Abl.Pl	3	n	Abl.Pl	56	ibus	cubīlibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cubile:Dat.Sg	3	n	Dat.Sg	56	ī	cubīlī	i	e	e	e	e	e	e	e	e	e	e
cubile:Acc.Pl	3	n	Acc.Pl	56	ia	cubīlia	ea	ai	ei	ei	ei	ei	ei	ei	ei	ei	ei
cubile:Gen.Sg	3	n	Gen.Sg	56	is	cubīlis	ei	e	e	e	e	e	e	e	e	e	e
cubile:Gen.Pl	3	n	Gen.Pl	56	ium	cubīlium	eo	e	ei	ei	ei	ei	ei	ei	ei	ei	ei
cubile:Abl.Sg	3	n	Abl.Sg	56	ī	cubīlī	i	e	e	e	e	e	e	e	e	e	e
cubile:Nom.Pl	3	n	Nom.Pl	56	ia	cubīlia	ea	a	ei	ei	ei	ei	ei	ei	ei	ei	ei
cubile:Acc.Sg	3	n	Acc.Sg	56	e	cubīle	e		e	e	e	e	e	e	e	e	e
cubile:Dat.Pl	3	n	Dat.Pl	56	ibus	cubīlibus	eboi	e	ei	ei	ei	ei	ei	ei	ei	ei	ei
culpa:Nom.Sg	1	f	Nom.Sg	121	a	culpa	a	a	a	a	a	a	a	a	a	a	a
culpa:Abl.Pl	1	f	Abl.Pl	121	īs	culpīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
culpa:Dat.Sg	1	f	Dat.Sg	121	ae	culpae	e	e	e	e	e	e	e	e	e	e	e
culpa:Acc.Pl	1	f	Acc.Pl	121	ās	culpās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
culpa:Gen.Sg	1	f	Gen.Sg	121	ae	culpae	e	e	e	e	e	e	e	e	e	e	e
culpa:Gen.Pl	1	f	Gen.Pl	121	ārum	culpārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
culpa:Abl.Sg	1	f	Abl.Sg	121	ā	culpā	a	a	a	a	a	a	a	a	a	a	a
culpa:Nom.Pl	1	f	Nom.Pl	121	ae	culpae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
culpa:Acc.Sg	1	f	Acc.Sg	121	am	culpam	a	a	a	a	a	a	a	a	a	a	a
culpa:Dat.Pl	1	f	Dat.Pl	121	īs	culpīs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cultus:Nom.Sg	4	m	Nom.Sg	145	us	cultus	oi	oi	oi	oi	oi	oi	oi	oi	oi	o	o
cultus:Abl.Pl	4	m	Abl.Pl	145	ibus	cultibus	eboi	i	oi	oi	oi	i	ei	ei	ei	ei	ei
cultus:Dat.Sg	4	m	Dat.Sg	145	uī	cultuī	oi	i	oi	ei	ei	ei	ei	ei	ei	ei	ei
cultus:Acc.Pl	4	m	Acc.Pl	145	ūs	cultūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
cultus:Gen.Sg	4	m	Gen.Sg	145	ūs	cultūs	ui	oi	oi	ei	ei	ei	ei	ei	ei	ei	ei
cultus:Gen.Pl	4	m	Gen.Pl	145	uum	cultuum	u	oi	i	ei	ei	ei	ei	ei	ei	ei	ei
cultus:Abl.Sg	4	m	Abl.Sg	145	ū	cultū	u	oi	oi	oi	oi	oi	oi	oi	oi	o	o
cultus:Nom.Pl	4	m	Nom.Pl	145	ūs	cultūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
cultus:Acc.Sg	4	m	Acc.Sg	145	um	cultum	o	oi	oi	oi	oi	oi	oi	oi	oi	o	o
cultus:Dat.Pl	4	m	Dat.Pl	145	ibus	cultibus	eboi	i	i	ei	ei	ei	ei	ei	ei	ei	ei
cupido:Nom.Sg	3	f	Nom.Sg	116		cupīdō		e	e	e	e	e	e	e	e	e	e
cupido:Abl.Pl	3	f	Abl.Pl	116	ibus	cupīdinibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cupido:Dat.Sg	3	f	Dat.Sg	116	ī	cupīdinī	i	e	e	e	e	e	e	e	e	e	e
cupido:Acc.Pl	3	f	Acc.Pl	116	ēs	cupīdinēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cupido:Gen.Sg	3	f	Gen.Sg	116	is	cupīdinis	ei	e	e	e	e	e	e	e	e	e	e
cupido:Gen.Pl	3	f	Gen.Pl	116	um	cupīdinum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cupido:Abl.Sg	3	f	Abl.Sg	116	e	cupīdine	e	e	e	e	e	e	e	e	e	e	e
cupido:Nom.Pl	3	f	Nom.Pl	116	ēs	cupīdinēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cupido:Acc.Sg	3	f	Acc.Sg	116	em	cupīdinem	e	e	e	e	e	e	e	e	e	e	e
cupido:Dat.Pl	3	f	Dat.Pl	116	ibus	cupīdinibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cura:Nom.Sg	1	f	Nom.Sg	492	a	cūra	a	a	a	a	a	a	a	a	a	a	a
cura:Abl.Pl	1	f	Abl.Pl	492	īs	cūrīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
cura:Dat.Sg	1	f	Dat.Sg	492	ae	cūrae	e	e	e	e	e	e	e	e	e	e	e
cura:Acc.Pl	1	f	Acc.Pl	492	ās	cūrās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
cura:Gen.Sg	1	f	Gen.Sg	492	ae	cūrae	e	e	e	e	e	e	e	e	e	e	e
cura:Gen.Pl	1	f	Gen.Pl	492	ārum	cūrārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
cura:Abl.Sg	1	f	Abl.Sg	492	ā	cūrā	a	a	a	a	a	a	a	a	a	a	a
cura:Nom.Pl	1	f	Nom.Pl	492	ae	cūrae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
cura:Acc.Sg	1	f	Acc.Sg	492	am	cūram	a	a	a	a	a	a	a	a	a	a	a
cura:Dat.Pl	1	f	Dat.Pl	492	īs	cūrīs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
currus:Nom.Sg	4	m	Nom.Sg	177	us	currus	oi	oi	oi	oi	oi	oi	oi	oi	oi	o	o
currus:Abl.Pl	4	m	Abl.Pl	177	ibus	curribus	eboi	i	oi	oi	oi	i	ei	ei	ei	ei	ei
currus:Dat.Sg	4	m	Dat.Sg	177	uī	curruī	oi	i	oi	ei	ei	ei	ei	ei	ei	ei	ei
currus:Acc.Pl	4	m	Acc.Pl	177	ūs	currūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
currus:Gen.Sg	4	m	Gen.Sg	177	ūs	currūs	ui	oi	oi	ei	ei	ei	ei	ei	ei	ei	ei
currus:Gen.Pl	4	m	Gen.Pl	177	uum	curruum	u	oi	i	ei	ei	ei	ei	ei	ei	ei	ei
currus:Abl.Sg	4	m	Abl.Sg	177	ū	currū	u	oi	oi	oi	oi	oi	oi	oi	oi	o	o
currus:Nom.Pl	4	m	Nom.Pl	177	ūs	currūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
currus:Acc.Sg	4	m	Acc.Sg	177	um	currum	o	oi	oi	oi	oi	oi	oi	oi	oi	o	o
currus:Dat.Pl	4	m	Dat.Pl	177	ibus	curribus	eboi	i	i	ei	ei	ei	ei	ei	ei	ei	ei
cursus:Nom.Sg	4	m	Nom.Sg	293	us	cursus	oi	oi	oi	oi	oi	oi	oi	oi	oi	o	o
cursus:Abl.Pl	4	m	Abl.Pl	293	ibus	cursibus	eboi	i	oi	oi	oi	i	ei	ei	ei	ei	ei
cursus:Dat.Sg	4	m	Dat.Sg	293	uī	cursuī	oi	i	oi	ei	ei	ei	ei	ei	ei	ei	ei
cursus:Acc.Pl	4	m	Acc.Pl	293	ūs	cursūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
cursus:Gen.Sg	4	m	Gen.Sg	293	ūs	cursūs	ui	oi	oi	ei	ei	ei	ei	ei	ei	ei	ei
cursus:Gen.Pl	4	m	Gen.Pl	293	uum	cursuum	u	oi	i	ei	ei	ei	ei	ei	ei	ei	ei
cursus:Abl.Sg	4	m	Abl.Sg	293	ū	cursū	u	oi	oi	oi	oi	oi	oi	oi	oi	o	o
cursus:Nom.Pl	4	m	Nom.Pl	293	ūs	cursūs	ui	oi	oi	oi	oi	i	ei	ei	ei	ei	ei
cursus:Acc.Sg	4	m	Acc.Sg	293	um	cursum	o	oi	oi	oi	oi	oi	oi	oi	oi	o	o
cursus:Dat.Pl	4	m	Dat.Pl	293	ibus	cursibus	eboi	i	i	ei	ei	ei	ei	ei	ei	ei	ei
custodia:Nom.Sg	1	f	Nom.Sg	104	a	custōdia	a	a	a	a	a	a	a	a	a	a	a
custodia:Abl.Pl	1	f	Abl.Pl	104	īs	custōdiīs	ī	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
custodia:Dat.Sg	1	f	Dat.Sg	104	ae	custōdiae	e	e	e	e	e	e	e	e	e	e	e
custodia:Acc.Pl	1	f	Acc.Pl	104	ās	custōdiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
custodia:Gen.Sg	1	f	Gen.Sg	104	ae	custōdiae	e	e	e	e	e	e	e	e	e	e	e
custodia:Gen.Pl	1	f	Gen.Pl	104	ārum	custōdiārum	aro	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custodia:Abl.Sg	1	f	Abl.Sg	104	ā	custōdiā	a	a	a	a	a	a	a	a	a	a	a
custodia:Nom.Pl	1	f	Nom.Pl	104	ae	custōdiae	e	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
custodia:Acc.Sg	1	f	Acc.Sg	104	am	custōdiam	a	a	a	a	a	a	a	a	a	a	a
custodia:Dat.Pl	1	f	Dat.Pl	104	īs	custōdiīs	ī	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custos:Nom.Sg	3	m	Nom.Sg	165		custōs		e	e	e	e	e	e	e	e	e	e
custos:Abl.Pl	3	m	Abl.Pl	165	ibus	custōdibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custos:Dat.Sg	3	m	Dat.Sg	165	ī	custōdī	i	e	e	e	e	e	e	e	e	e	e
custos:Acc.Pl	3	m	Acc.Pl	165	ēs	custōdēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custos:Gen.Sg	3	m	Gen.Sg	165	is	custōdis	ei	e	e	e	e	e	e	e	e	e	e
custos:Gen.Pl	3	m	Gen.Pl	165	um	custōdum	o	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custos:Abl.Sg	3	m	Abl.Sg	165	e	custōde	e	e	e	e	e	e	e	e	e	e	e
custos:Nom.Pl	3	m	Nom.Pl	165	ēs	custōdēs	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
custos:Acc.Sg	3	m	Acc.Sg	165	em	custōdem	e	e	e	e	e	e	e	e	e	e	e
custos:Dat.Pl	3	m	Dat.Pl	165	ibus	custōdibus	eboi	ei	ei	ei	ei	ei	ei	ei	ei	ei	ei
damnum:Nom.Sg	2	n	Nom.Sg	109	um	damnum	o	o	o	o	o	o	o	o	o	o	o
damnum:Abl.Pl	2	n	Abl.Pl	109	īs	damnīs	ī	i	i	ai	ai	ai	ai	ai	ai	ai	ai
damnum:Dat.Sg	2	n	Dat.Sg	109	ō	damnō	o	e	e	e	e	e	e	e	e	ei	ei
damnum:Acc.Pl	2	n	Acc.Pl	109	a	damna	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
damnum:Gen.Sg	2	n	Gen.Sg	109	ī	damnī	i	e	e	e	e	e	e	e	e	ei	ei
damnum:Gen.Pl	2	n	Gen.Pl	109	ōrum	damnōrum	oro		ei	ei	ei	ei	ei	ei	ei	ei	ei
damnum:Abl.Sg	2	n	Abl.Sg	109	ō	damnō	o	o	o	o	o	o	o	o	o	o	o
damnum:Nom.Pl	2	n	Nom.Pl	109	a	damna	a	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
damnum:Acc.Sg	2	n	Acc.Sg	109	um	damnum	o	o	o	o	o	o	o	o	o	o	o
damnum:Dat.Pl	2	n	Dat.Pl	109	īs	damnīs	ī		ei	ei	ei	ei	ei	ei	ei	ei	ei
dea:Nom.Sg	1	fh	Nom.Sg	138	a	dea	a	a	a	a	a	a	a	a	a	a	a
dea:Abl.Pl	1	fh	Abl.Pl	138	ābus	deābus	aboi	ei	ai	ai	ai	ai	ai	ai	ai	ai	ai
dea:Dat.Sg	1	fh	Dat.Sg	138	ae	deae	e	e	e	e	e	e	e	e	e	e	e
dea:Acc.Pl	1	fh	Acc.Pl	138	ās	deās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
dea:Gen.Sg	1	fh	Gen.Sg	138	ae	deae	e	e	e	e	e	e	e	e	e	e	e
dea:Gen.Pl	1	fh	Gen.Pl	138	ārum	deārum	aro	e	ei	ei	ei	ei	ei	ei	ei	ei	ei
dea:Abl.Sg	1	fh	Abl.Sg	138	ā	deā	a	a	a	a	a	a	a	a	a	a	a
