Word	Declension	Gender	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
crimen:Gen.Pl	3	n	229	crīminum	um	i	es	is	i	i	i	i	i	i	i
crimen:Abl.Sg	3	n	229	crīmine	e	e	e	e	e	e	e	e	i	i	i
crimen:Nom.Pl	3	n	229	crīmina	a	a	e	e	e	e	e	e	e	e	e
crimen:Acc.Sg	3	n	229	crīmen		em	em	em	em	em	em	em	em	em	em
crimen:Dat.Pl	3	n	229	crīminibus	ibus	ibus	ebus	ibus	i	e	i	i	i	i	i
crinis:Nom.Sg	3	m	93	crīnis	is										
crinis:Abl.Pl	3	m	93	crīnibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
crinis:Dat.Sg	3	m	93	crīnī	ī	ē	e	e	e	e	e	i	i	i	i
crinis:Acc.Pl	3	m	93	crīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
crinis:Gen.Sg	3	m	93	crīnis	is	is	is	is	is	is	i	i	i	i	i
crinis:Gen.Pl	3	m	93	crīnium	ium	is	is	is	is	i	i	i	i	i	i
crinis:Abl.Sg	3	m	93	crīne	e	e	e	e	e	e	e	i	i	i	i
crinis:Nom.Pl	3	m	93	crīnēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
crinis:Acc.Sg	3	m	93	crīnem	em	em	em	em	em	em	em	em	em	em	em
crinis:Dat.Pl	3	m	93	crīnibus	ibus	ibus	ibus	ibus	ius	i	i	i	i	i	i
cruor:Nom.Sg	3	m	103	cruor											
cruor:Abl.Pl	3	m	103	cruōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
cruor:Dat.Sg	3	m	103	cruōrī	ī	ē	e	e	e	e	e	i	i	i	i
cruor:Acc.Pl	3	m	103	cruōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cruor:Gen.Sg	3	m	103	cruōris	is	is	is	is	is	is	i	i	i	i	i
cruor:Gen.Pl	3	m	103	cruōrum	um	is	is	is	is	i	i	i	i	i	i
cruor:Abl.Sg	3	m	103	cruōre	e	e	e	e	e	e	e	i	i	i	i
cruor:Nom.Pl	3	m	103	cruōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cruor:Acc.Sg	3	m	103	cruōrem	em	em	em	em	em	em	em	em	em	em	em
cruor:Dat.Pl	3	m	103	cruōribus	ibus	ibus	ibus	ibus	is	i	i	i	i	i	i
cubile:Nom.Sg	3	n	56	cubīle	e										
cubile:Abl.Pl	3	n	56	cubīlibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
cubile:Dat.Sg	3	n	56	cubīlī	ī	e	e	e	e	e	e	i	i	i	i
cubile:Acc.Pl	3	n	56	cubīlia	ia	a	e	e	e	e	e	e	e	e	e
cubile:Gen.Sg	3	n	56	cubīlis	is	is	is	es	is	is	i	i	i	i	i
cubile:Gen.Pl	3	n	56	cubīlium	ium	i	is	is	i	i	i	i	i	i	i
cubile:Abl.Sg	3	n	56	cubīlī	ī	e	e	e	e	e	e	e	i	i	i
cubile:Nom.Pl	3	n	56	cubīlia	ia	a	e	e	e	e	e	e	e	e	e
cubile:Acc.Sg	3	n	56	cubīle	e	em	em	em	em	em	em	em	em	em	em
cubile:Dat.Pl	3	n	56	cubīlibus	ibus	ibus	ebus	ibus	i	e	i	i	i	i	i
culpa:Nom.Sg	1	f	121	culpa	a	a	a	a	a	a	a	a	a	a	a
culpa:Abl.Pl	1	f	121	culpīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
culpa:Dat.Sg	1	f	121	culpae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
culpa:Acc.Pl	1	f	121	culpās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
culpa:Gen.Sg	1	f	121	culpae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
culpa:Gen.Pl	1	f	121	culpārum	ārum	eorum	ērum	ērm	ae	ae	ae	ae	ae	ae	ae
culpa:Abl.Sg	1	f	121	culpā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
culpa:Nom.Pl	1	f	121	culpae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
culpa:Acc.Sg	1	f	121	culpam	am	am	am	am	am	am	am	am	em	em	em
culpa:Dat.Pl	1	f	121	culpīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
cultus:Nom.Sg	4	m	145	cultus	us	us	us	us	us	us	um	um	um	um	um
cultus:Abl.Pl	4	m	145	cultibus	ibus	ibus	ubus	ubus	u	u	uo	u	u	u	u
cultus:Dat.Sg	4	m	145	cultuī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
cultus:Acc.Pl	4	m	145	cultūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
cultus:Gen.Sg	4	m	145	cultūs	ūs	ūs	uos	uos	uos	uo	uo	uo	uo	uo	uo
cultus:Gen.Pl	4	m	145	cultuum	uum	ūs	us	us	us	uo	uo	u	u	u	u
cultus:Abl.Sg	4	m	145	cultū	ū	uo	uo	uo	uo	uo	ō	uo	uo	uo	uo
cultus:Nom.Pl	4	m	145	cultūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
cultus:Acc.Sg	4	m	145	cultum	um	um	um	um	um	um	um	um	um	um	um
cultus:Dat.Pl	4	m	145	cultibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
cupido:Nom.Sg	3	f	116	cupīdō											
cupido:Abl.Pl	3	f	116	cupīdinibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
cupido:Dat.Sg	3	f	116	cupīdinī	ī	ē	e	e	e	e	e	i	i	i	i
cupido:Acc.Pl	3	f	116	cupīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cupido:Gen.Sg	3	f	116	cupīdinis	is	is	is	is	is	is	i	i	i	i	i
cupido:Gen.Pl	3	f	116	cupīdinum	um	is	is	is	is	i	i	i	i	i	i
cupido:Abl.Sg	3	f	116	cupīdine	e	e	e	e	e	e	e	i	i	i	i
cupido:Nom.Pl	3	f	116	cupīdinēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cupido:Acc.Sg	3	f	116	cupīdinem	em	em	em	em	em	em	em	em	em	em	em
cupido:Dat.Pl	3	f	116	cupīdinibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
cura:Nom.Sg	1	f	492	cūra	a	a	a	a	a	a	a	a	a	a	a
cura:Abl.Pl	1	f	492	cūrīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
cura:Dat.Sg	1	f	492	cūrae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
cura:Acc.Pl	1	f	492	cūrās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
cura:Gen.Sg	1	f	492	cūrae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
cura:Gen.Pl	1	f	492	cūrārum	ārum	eorum	ērum	ērm	ae	ae	ae	ae	ae	ae	ae
cura:Abl.Sg	1	f	492	cūrā	ā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae
cura:Nom.Pl	1	f	492	cūrae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
cura:Acc.Sg	1	f	492	cūram	am	am	am	am	am	am	am	am	em	em	em
cura:Dat.Pl	1	f	492	cūrīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
currus:Nom.Sg	4	m	177	currus	us	us	us	us	us	us	um	um	um	um	um
currus:Abl.Pl	4	m	177	curribus	ibus	ibus	ubus	ubus	u	u	uo	u	u	u	u
currus:Dat.Sg	4	m	177	curruī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
currus:Acc.Pl	4	m	177	currūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
currus:Gen.Sg	4	m	177	currūs	ūs	ūs	uos	uos	uos	uo	uo	uo	uo	uo	uo
currus:Gen.Pl	4	m	177	curruum	uum	ūs	us	us	us	uo	uo	u	u	u	u
currus:Abl.Sg	4	m	177	currū	ū	uo	uo	uo	uo	uo	ō	uo	uo	uo	uo
currus:Nom.Pl	4	m	177	currūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
currus:Acc.Sg	4	m	177	currum	um	um	um	um	um	um	um	um	um	um	um
currus:Dat.Pl	4	m	177	curribus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
cursus:Nom.Sg	4	m	293	cursus	us	us	us	us	us	us	um	um	um	um	um
cursus:Abl.Pl	4	m	293	cursibus	ibus	ibus	ubus	ubus	u	u	uo	u	u	u	u
cursus:Dat.Sg	4	m	293	cursuī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
cursus:Acc.Pl	4	m	293	cursūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
cursus:Gen.Sg	4	m	293	cursūs	ūs	ūs	uos	uos	uos	uo	uo	uo	uo	uo	uo
cursus:Gen.Pl	4	m	293	cursuum	uum	ūs	us	us	us	uo	uo	u	u	u	u
cursus:Abl.Sg	4	m	293	cursū	ū	uo	uo	uo	uo	uo	ō	uo	uo	uo	uo
cursus:Nom.Pl	4	m	293	cursūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
cursus:Acc.Sg	4	m	293	cursum	um	um	um	um	um	um	um	um	um	um	um
cursus:Dat.Pl	4	m	293	cursibus	ibus	ibus	ubus	ubus	u	uo	u	u	u	u	u
custodia:Nom.Sg	1	f	104	custōdia	a	a	a	a	a	a	a	a	a	a	e
custodia:Abl.Pl	1	f	104	custōdiīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
custodia:Dat.Sg	1	f	104	custōdiae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
custodia:Acc.Pl	1	f	104	custōdiās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
custodia:Gen.Sg	1	f	104	custōdiae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
custodia:Gen.Pl	1	f	104	custōdiārum	ārum	eorum	ērm	ērm	ae	ae	ae	ae	ae	ae	ae
custodia:Abl.Sg	1	f	104	custōdiā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
custodia:Nom.Pl	1	f	104	custōdiae	ae	ā	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custodia:Acc.Sg	1	f	104	custōdiam	am	am	am	am	am	am	am	am	em	em	em
custodia:Dat.Pl	1	f	104	custōdiīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
custos:Nom.Sg	3	m	165	custōs											
custos:Abl.Pl	3	m	165	custōdibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
custos:Dat.Sg	3	m	165	custōdī	ī	ē	e	e	e	e	e	i	i	i	i
custos:Acc.Pl	3	m	165	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custos:Gen.Sg	3	m	165	custōdis	is	is	is	is	is	is	i	i	i	i	i
custos:Gen.Pl	3	m	165	custōdum	um	is	is	is	is	i	i	i	i	i	i
custos:Abl.Sg	3	m	165	custōde	e	e	e	e	e	e	e	i	i	i	i
custos:Nom.Pl	3	m	165	custōdēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
custos:Acc.Sg	3	m	165	custōdem	em	em	em	em	em	em	em	em	em	em	em
custos:Dat.Pl	3	m	165	custōdibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
damnum:Nom.Sg	2	n	109	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Abl.Pl	2	n	109	damnīs	īs	uis	o	i	i	i	u	uo	u	uo	u
damnum:Dat.Sg	2	n	109	damnō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
damnum:Acc.Pl	2	n	109	damna	a	a	a	e	e	e	e	i	i	i	i
damnum:Gen.Sg	2	n	109	damnī	ī	uo	ō	ō	uo	uo	uo	uo	uo	uo	uo
damnum:Gen.Pl	2	n	109	damnōrum	ōrum	ōrum	uorum	uorm	ue	uo	uo	uo	u	uo	u
damnum:Abl.Sg	2	n	109	damnō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
damnum:Nom.Pl	2	n	109	damna	a	a	e	i	i	e	e	i	i	i	i
damnum:Acc.Sg	2	n	109	damnum	um	um	um	um	um	um	um	um	um	um	um
damnum:Dat.Pl	2	n	109	damnīs	īs	i	o	i	u	ue	uo	uo	u	u	u
dea:Nom.Sg	1	f	138	dea	a	a	a	a	a	a	a	a	a	a	a
dea:Abl.Pl	1	f	138	deābus	ābus	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
dea:Dat.Sg	1	f	138	deae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
dea:Acc.Pl	1	f	138	deās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
dea:Gen.Sg	1	f	138	deae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
dea:Gen.Pl	1	f	138	deārum	ārum	eorum	ēs	ies	ae	ae	ae	ae	ae	ae	ae
dea:Abl.Sg	1	f	138	deā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
dea:Nom.Pl	1	f	138	deae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dea:Acc.Sg	1	f	138	deam	am	am	am	am	am	am	am	am	am	em	em
dea:Dat.Pl	1	f	138	deābus	ābus	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
decus:Nom.Sg	3	n	183	decus											
decus:Abl.Pl	3	n	183	decoribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
decus:Dat.Sg	3	n	183	decorī	ī	e	e	e	e	e	e	i	i	i	i
decus:Acc.Pl	3	n	183	decora	a	a	e	e	e	e	e	e	e	e	e
decus:Gen.Sg	3	n	183	decoris	is	is	is	is	is	i	i	i	i	i	i
decus:Gen.Pl	3	n	183	decorum	um	i	is	is	i	i	i	i	i	i	i
decus:Abl.Sg	3	n	183	decore	e	e	e	e	e	e	e	e	i	i	i
decus:Nom.Pl	3	n	183	decora	a	a	e	es	e	e	e	e	e	e	e
decus:Acc.Sg	3	n	183	decus		e	em	em	em	em	em	em	em	em	em
decus:Dat.Pl	3	n	183	decoribus	ibus	ibus	ebus	ibus	i	i	i	i	i	i	i
delicia:Nom.Sg	1	f	54	dēlicia	a	a	a	a	a	a	a	a	a	a	e
delicia:Abl.Pl	1	f	54	dēliciīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
delicia:Dat.Sg	1	f	54	dēliciae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
delicia:Acc.Pl	1	f	54	dēliciās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
delicia:Gen.Sg	1	f	54	dēliciae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
delicia:Gen.Pl	1	f	54	dēliciārum	ārum	eorum	ērum	ērm	ae	ae	ae	ae	ae	ae	ae
delicia:Abl.Sg	1	f	54	dēliciā	ā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae
delicia:Nom.Pl	1	f	54	dēliciae	ae	ā	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
delicia:Acc.Sg	1	f	54	dēliciam	am	am	am	am	am	am	am	am	em	em	em
delicia:Dat.Pl	1	f	54	dēliciīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
dens:Nom.Sg	3	m	105	dēns											
dens:Abl.Pl	3	m	105	dentibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
dens:Dat.Sg	3	m	105	dentī	ī	ē	e	e	e	e	e	i	i	i	i
dens:Acc.Pl	3	m	105	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dens:Gen.Sg	3	m	105	dentis	is	is	is	is	is	is	i	i	i	i	i
dens:Gen.Pl	3	m	105	dentium	ium	is	is	is	is	i	i	i	i	i	i
dens:Abl.Sg	3	m	105	dente	e	e	e	e	e	e	e	i	i	i	i
dens:Nom.Pl	3	m	105	dentēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dens:Acc.Sg	3	m	105	dentem	em	em	em	em	em	em	em	em	em	em	em
dens:Dat.Pl	3	m	105	dentibus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
deus:Nom.Sg	2	m	1507	deus	us	us	us	um	um	um	um	um	um	um	um
deus:Abl.Pl	2	m	1507	dīs	īs	uis	ues	ues	ie	ue	uo	uo	uo	uo	u
deus:Dat.Sg	2	m	1507	deō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
deus:Acc.Pl	2	m	1507	deōs	ōs	ies	ues	ues	ies	ues	ues	ues	ues	ues	ues
deus:Gen.Sg	2	m	1507	deī	ī	ō	uo	uo	uo	uo	uo	uo	uo	uo	uo
deus:Gen.Pl	2	m	1507	deōrum	ōrum	ōrum	uorm	uerm	ue	ue	uo	uo	uo	uo	u
deus:Abl.Sg	2	m	1507	deō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
deus:Nom.Pl	2	m	1507	dī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
deus:Acc.Sg	2	m	1507	deum	um	um	um	um	um	um	um	um	um	um	um
deus:Dat.Pl	2	m	1507	dīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
dictum:Nom.Sg	2	n	126	dictum	um	um	um	um	um	um	um	um	um	um	um
dictum:Abl.Pl	2	n	126	dictīs	īs	uis	o	i	i	i	uo	uo	u	u	u
dictum:Dat.Sg	2	n	126	dictō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
dictum:Acc.Pl	2	n	126	dicta	a	a	a	e	e	e	e	i	i	i	i
dictum:Gen.Sg	2	n	126	dictī	ī	uo	ō	ō	uo	uo	uo	uo	uo	uo	uo
dictum:Gen.Pl	2	n	126	dictōrum	ōrum	ōrum	uorm	uorm	ue	uo	uo	uo	u	u	u
dictum:Abl.Sg	2	n	126	dictō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
dictum:Nom.Pl	2	n	126	dicta	a	a	e	i	i	e	e	i	i	i	i
dictum:Acc.Sg	2	n	126	dictum	um	um	um	um	um	um	um	um	um	um	um
dictum:Dat.Pl	2	n	126	dictīs	īs	i	o	i	i	ue	uo	uo	u	u	u
dies:Nom.Sg	5	m	1458	diēs	ēs	ēs	ef	e	e	e	e	e	e	e	e
dies:Abl.Pl	5	m	1458	diēbus	ēbus	ibus	ibus	ibus	i	e	e	e	i	i	i
dies:Dat.Sg	5	m	1458	diēī	ēī	ē	eo	eo	e	e	e	i	i	i	i
dies:Acc.Pl	5	m	1458	diēs	ēs	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dies:Gen.Sg	5	m	1458	diēī	ēī	ē	eo	eo	eo	i	e	i	i	i	i
dies:Gen.Pl	5	m	1458	diērum	ērum	ōrum	oerum	eorum	ie	i	i	i	i	i	i
dies:Abl.Sg	5	m	1458	diē	ē	ē	ē	eo	e	e	e	e	e	i	i
dies:Nom.Pl	5	m	1458	diēs	ēs	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dies:Acc.Sg	5	m	1458	diem	em	ēm	em	em	em	em	em	em	em	em	em
dies:Dat.Pl	5	m	1458	diēbus	ēbus	ibus	ibus	ibus	i	i	i	i	i	i	i
digitus:Nom.Sg	2	m	84	digitus	us	us	us	uz	uz	um	um	um	um	um	um
digitus:Abl.Pl	2	m	84	digitīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
digitus:Dat.Sg	2	m	84	digitō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
digitus:Acc.Pl	2	m	84	digitōs	ōs	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
digitus:Gen.Sg	2	m	84	digitī	ī	uo	uo	uo	uo	uo	uo	uo	uo	uo	uo
digitus:Gen.Pl	2	m	84	digitōrum	ōrum	ōrum	uorm	uorm	ue	ue	uo	uo	uo	uo	u
digitus:Abl.Sg	2	m	84	digitō	ō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo
digitus:Nom.Pl	2	m	84	digitī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
digitus:Acc.Sg	2	m	84	digitum	um	um	um	um	um	um	um	um	um	um	um
digitus:Dat.Pl	2	m	84	digitīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
discrimen:Nom.Sg	3	n	129	discrīmen											
discrimen:Abl.Pl	3	n	129	discrīminibus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
discrimen:Dat.Sg	3	n	129	discrīminī	ī	e	e	e	e	e	e	i	i	i	i
discrimen:Acc.Pl	3	n	129	discrīmina	a	a	e	e	e	e	e	e	e	e	e
discrimen:Gen.Sg	3	n	129	discrīminis	is	is	is	es	is	i	i	i	i	i	i
discrimen:Gen.Pl	3	n	129	discrīminum	um	i	is	is	i	i	i	i	i	i	i
discrimen:Abl.Sg	3	n	129	discrīmine	e	e	e	e	e	e	e	i	i	i	i
discrimen:Nom.Pl	3	n	129	discrīmina	a	a	e	es	e	e	e	e	e	e	e
discrimen:Acc.Sg	3	n	129	discrīmen		em	em	em	em	em	em	em	em	em	em
discrimen:Dat.Pl	3	n	129	discrīminibus	ibus	ibus	ebus	ibus	i	i	i	i	i	i	i
divitiae:Nom.Sg	1	f	209			a	a	a	a	a	a	a	a	a	e
divitiae:Abl.Pl	1	f	209	dīvitiīs	īs	ēs	ēs	aes	ae	ae	ae	ae	ae	ae	ae
divitiae:Dat.Sg	1	f	209			ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
divitiae:Acc.Pl	1	f	209	dīvitiās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
divitiae:Gen.Sg	1	f	209			ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
divitiae:Gen.Pl	1	f	209	dīvitiārum	ārum	eorum	ērm	ērm	ae	ae	ae	ae	ae	ae	ae
divitiae:Abl.Sg	1	f	209			ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
divitiae:Nom.Pl	1	f	209	dīvitiae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
divitiae:Acc.Sg	1	f	209			am	am	am	am	am	am	am	em	em	em
divitiae:Dat.Pl	1	f	209	dīvitiīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
dolor:Nom.Sg	3	m	540	dolor											
dolor:Abl.Pl	3	m	540	dolōribus	ibus	ibus	ibus	ibus	ibus	ibus	ibus	i	i	i	i
dolor:Dat.Sg	3	m	540	dolōrī	ī	ē	e	e	e	e	e	i	i	i	i
dolor:Acc.Pl	3	m	540	dolōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dolor:Gen.Sg	3	m	540	dolōris	is	is	is	is	is	is	i	i	i	i	i
dolor:Gen.Pl	3	m	540	dolōrum	um	is	is	is	is	i	i	i	i	i	i
dolor:Abl.Sg	3	m	540	dolōre	e	e	e	e	e	e	e	i	i	i	i
dolor:Nom.Pl	3	m	540	dolōrēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
dolor:Acc.Sg	3	m	540	dolōrem	em	em	em	em	em	em	em	em	em	em	em
dolor:Dat.Pl	3	m	540	dolōribus	ibus	ibus	ibus	ibus	i	i	i	i	i	i	i
dolus:Nom.Sg	2	m	130	dolus	us	us	us	uv	um	um	um	um	um	um	um
dolus:Abl.Pl	2	m	130	dolīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
dolus:Dat.Sg	2	m	130	dolō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
dolus:Acc.Pl	2	m	130	dolōs	ōs	ies	ies	ues	ues	ues	ues	ues	ues	ues	ues
dolus:Gen.Sg	2	m	130	dolī	ī	uo	ō	uo	uo	uo	uo	uo	uo	uo	uo
dolus:Gen.Pl	2	m	130	dolōrum	ōrum	ōrum	uorm	uerm	ue	ue	uo	uo	uo	uo	u
dolus:Abl.Sg	2	m	130	dolō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
dolus:Nom.Pl	2	m	130	dolī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
dolus:Acc.Sg	2	m	130	dolum	um	um	um	um	um	um	um	um	um	um	um
dolus:Dat.Pl	2	m	130	dolīs	īs	uis	ues	ues	ue	ue	uo	uo	uo	uo	u
domina:Nom.Sg	1	f	94	domina	a	a	a	a	a	a	a	a	a	a	a
domina:Abl.Pl	1	f	94	dominīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
domina:Dat.Sg	1	f	94	dominae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
domina:Acc.Pl	1	f	94	dominās	ās	aes	aes	aes	aes	ēs	ēs	ēs	ēs	ēs	ēs
domina:Gen.Sg	1	f	94	dominae	ae	ē	ē	ae	ae	ae	ae	ae	ae	ae	ae
domina:Gen.Pl	1	f	94	dominārum	ārum	eorum	ēs	ies	ae	ae	ae	ae	ae	ae	ae
domina:Abl.Sg	1	f	94	dominā	ā	ā	ā	ae	ae	ae	ae	ae	ae	ae	ae
domina:Nom.Pl	1	f	94	dominae	ae	ā	aes	ēs	ēs	ēs	ēs	ēs	ēs	ēs	ēs
domina:Acc.Sg	1	f	94	dominam	am	am	am	am	am	am	am	am	em	em	em
domina:Dat.Pl	1	f	94	dominīs	īs	ēs	ēs	ēs	ae	ae	ae	ae	ae	ae	ae
dominus:Nom.Sg	2	m	269	dominus	us	us	uz	um	um	um	um	um	um	um	um
dominus:Abl.Pl	2	m	269	dominīs	īs	uis	ues	ues	ie	ue	uo	uo	uo	uo	u
dominus:Dat.Sg	2	m	269	dominō	ō	ō	ō	ō	ō	uo	uo	uo	uo	uo	uo
dominus:Acc.Pl	2	m	269	dominōs	ōs	ies	ēs	ues	ues	ues	ues	ues	ues	ues	ues
dominus:Gen.Sg	2	m	269	dominī	ī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
dominus:Gen.Pl	2	m	269	dominōrum	ōrum	ōrum	uem	uerm	ue	ue	uo	uo	uo	uo	u
dominus:Abl.Sg	2	m	269	dominō	ō	ō	ō	ō	ō	ō	ō	uo	uo	uo	uo
dominus:Nom.Pl	2	m	269	dominī	ī	ies	ues	ues	ues	ues	ues	ues	ues	ues	ues
dominus:Acc.Sg	2	m	269	dominum	um	um	um	um	um	um	um	um	um	um	um
dominus:Dat.Pl	2	m	269	dominīs	īs	uis	oes	ues	ue	ue	uo	uo	uo	uo	u
domus:Nom.Sg	4	f	946	domus	us	us	us	us	us	us	um	um	um	um	um
domus:Abl.Pl	4	f	946	domibus	ibus	ibus	ubus	ubus	u	u	u	u	u	u	u
domus:Dat.Sg	4	f	946	domuī	uī	ō	ō	uo	uo	uo	uo	uo	uo	uo	uo
domus:Acc.Pl	4	f	946	domūs	ūs	uis	ues	ues	ues	ues	ues	ues	ues	ues	ues
