Declined Noun	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
abellana:nomsg	f,I,nom,sg	m,I,gen,pl	f,I,acc,sg	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,gen,pl
abellana:gensg	f,I,gen,sg	m,II,gen,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,gen,pl
abellana:accsg	f,I,acc,sg	f,I,gen,sg	f,I,acc,sg	f,I,acc,sg	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl
abellana:nompl	f,I,nom,pl	m,II,gen,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,gen,pl
abellana:genpl	f,I,gen,pl	m,II,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl	f,I,acc,pl	f,I,acc,pl	f,I,gen,pl	f,I,gen,pl	f,I,gen,pl
abellana:accpl	f,I,acc,pl	m,II,gen,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,gen,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,acc,pl	f,I,gen,pl
abyssus:nomsg	f,II,nom,sg	m,III,acc,sg	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl
abyssus:gensg	f,II,gen,sg	f,I,gen,pl	m,III,gen,pl	m,III,acc,pl	m,III,gen,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl
abyssus:accsg	f,II,acc,sg	m,III,acc,pl	m,II,acc,sg	m,II,acc,sg	m,II,acc,sg	m,III,acc,pl	m,III,acc,pl	m,II,acc,sg	m,II,acc,sg	m,II,acc,sg	m,II,acc,sg	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl
abyssus:nompl	f,II,nom,pl	f,I,gen,pl	m,III,gen,pl	m,III,acc,pl	m,III,gen,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl	m,III,acc,pl
