Word	Declension	Gender	CaseNum	Case	Num	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
1025	cursus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	293	ūs	cursūs	ui	u	u	u	u	u	u	u	u	u	u
1026	cursus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	293	uum	cursuum	u	i	i	i	i	i	i		i	i	i
1027	cursus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	293	ū	cursū	u	u	u	u	u	u	u	u	u	u	u
1028	cursus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	293	ūs	cursūs	ui	u	u	u	u	u	u	u	u	u	u
1029	cursus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	293	um	cursum	u	u	u	u	u	u	u	u	u	u	u
1030	cursus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	293	ibus	cursibus	eui	i	i	i	i	i	i	i	i	i	i
1031	custodia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	104	a	custōdia	a	a	a	a	a	a	a	a	a	a	a
1032	custodia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	104	īs	custōdiīs	i	i	i	i	i	i	i	i	i	i	i
1033	custodia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	104	ae	custōdiae	ea	e	i	i	i	i	i	i	i	i	i
1034	custodia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	104	ās	custōdiās	e	i	i	i	i	i	i	i	i	i	i
1035	custodia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	104	ae	custōdiae	ea	e	i	i	i	i	i	i	i	i	i
1036	custodia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	104	ārum	custōdiārum	aru	ea	i	i	i	i	i	i	i	i	i
1037	custodia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	104	ā	custōdiā	a	a	a	a	a	a	a	a	a	a	a
1038	custodia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	104	ae	custōdiae	ea	e	i	i	i	i	i	i	i	i	i
1039	custodia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	104	am	custōdiam	a	a	a	a	a	a	a	a	a	a	a
1040	custodia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	104	īs	custōdiīs	i	i	i	i	i	i	i	i	i	i	i
1041	custos:Nom.Sg	3	m	Nom.Sg	Nom	Sg	165		custōs											
1042	custos:Abl.Pl	3	m	Abl.Pl	Abl	Pl	165	ibus	custōdibus	eui	i	i	i	i	i	i	i	i	i	i
1043	custos:Dat.Sg	3	m	Dat.Sg	Dat	Sg	165	ī	custōdī	i	i	i	i	i	i	i	i	i	i	i
1044	custos:Acc.Pl	3	m	Acc.Pl	Acc	Pl	165	ēs	custōdēs	i	i	i	i	i	i	i	i	i	i	i
1045	custos:Gen.Sg	3	m	Gen.Sg	Gen	Sg	165	is	custōdis	i	i	i	i	i	i	i	i	i	i	i
1046	custos:Gen.Pl	3	m	Gen.Pl	Gen	Pl	165	um	custōdum	u	i	i	i	i	i	i	i	i	i	i
1047	custos:Abl.Sg	3	m	Abl.Sg	Abl	Sg	165	e	custōde	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1048	custos:Nom.Pl	3	m	Nom.Pl	Nom	Pl	165	ēs	custōdēs	i	i	i	i	i	i	i	i	i	i	i
1049	custos:Acc.Sg	3	m	Acc.Sg	Acc	Sg	165	em	custōdem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1050	custos:Dat.Pl	3	m	Dat.Pl	Dat	Pl	165	ibus	custōdibus	eui	i	i	i	i	i	i	i	i	i	i
1051	damnum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	109	um	damnum	u	u	u	u	u	u	u	u	u	u	u
1052	damnum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	109	īs	damnīs	i									u	u
1053	damnum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	109	ō	damnō	u								i	i	u
1054	damnum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	109	a	damna	a									u	u
1055	damnum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	109	ī	damnī	i		i							u	u
1056	damnum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	109	ōrum	damnōrum	oru	i	i	i	i	i	i	i	i	i	i
1057	damnum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	109	ō	damnō	u	u	u	u	u	u	u	u	u	u	u
1058	damnum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	109	a	damna	a								u	u	u
1059	damnum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	109	um	damnum	u	u	u	u	u	u	u	u	u	u	u
1060	damnum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	109	īs	damnīs	i	i	i	i	i	i	i	i	i	i	i
1061	dea:Nom.Sg	1	fh	Nom.Sg	Nom	Sg	138	a	dea	a	a	a	a	a	a	a	a	a	a	a
1062	dea:Abl.Pl	1	fh	Abl.Pl	Abl	Pl	138	ābus	deābus	aui	i	i	i	i	i	i	i	i	i	i
1063	dea:Dat.Sg	1	fh	Dat.Sg	Dat	Sg	138	ae	deae	ea	i	i	i	i	i	i	i	i	i	i
1064	dea:Acc.Pl	1	fh	Acc.Pl	Acc	Pl	138	ās	deās	e	i	i	i	i	i	i	i	i	i	i
1065	dea:Gen.Sg	1	fh	Gen.Sg	Gen	Sg	138	ae	deae	ea	i	i	i	i	i	i	i	i	i	i
1066	dea:Gen.Pl	1	fh	Gen.Pl	Gen	Pl	138	ārum	deārum	aru	i	i	i	i	i	i	i	i	i	i
1067	dea:Abl.Sg	1	fh	Abl.Sg	Abl	Sg	138	ā	deā	a	a	a	a	a	a	a	a	a	a	a
1068	dea:Nom.Pl	1	fh	Nom.Pl	Nom	Pl	138	ae	deae	ea	i	i	i	i	i	i	i	i	i	i
1069	dea:Acc.Sg	1	fh	Acc.Sg	Acc	Sg	138	am	deam	a	a	a	a	a	a	a	a	a	a	a
1070	dea:Dat.Pl	1	fh	Dat.Pl	Dat	Pl	138	ābus	deābus	aui	i	i	i	i	i	i	i	i	i	i
1071	decus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	183		decus											
1072	decus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	183	ibus	decoribus	eui	i	i	i	i	i	i	i	i	i	i
1073	decus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	183	ī	decorī	i	i	i	i	i	i	i	i	i	i	i
1074	decus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	183	a	decora	a		i	i	i	i	i	i	i	i	i
1075	decus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	183	is	decoris	i	i	i	i	i	i	i	i	i	i	i
1076	decus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	183	um	decorum	u	i	i	i	i	i	i	i	i	i	i
1077	decus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	183	e	decore	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1078	decus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	183	a	decora	a	i	i	i	i	i	i	i	i	i	i
1079	decus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	183		decus		a	ea	ea	ea	ea	ea	ea	ea	ea	ea
1080	decus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	183	ibus	decoribus	eui	i	i	i	i	i	i	i	i	i	i
1081	delicia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	54	a	dēlicia	a	a	a	a	a	a	a	a	a	a	a
1082	delicia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	54	īs	dēliciīs	i	i	i	i	i	i	i	i	i	i	i
1083	delicia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	54	ae	dēliciae	ea	e	i	i	i	i	i	i	i	i	i
1084	delicia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	54	ās	dēliciās	e	i	i	i	i	i	i	i	i	i	i
1085	delicia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	54	ae	dēliciae	ea	e	i	i	i	i	i	i	i	i	i
1086	delicia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	54	ārum	dēliciārum	aru	ea	i	i	i	i	i	i	i	i	i
1087	delicia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	54	ā	dēliciā	a	a	a	a	a	a	a	a	a	a	a
1088	delicia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	54	ae	dēliciae	ea	e	i	i	i	i	i	i	i	i	i
1089	delicia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	54	am	dēliciam	a	a	a	a	a	a	a	a	a	a	a
1090	delicia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	54	īs	dēliciīs	i	i	i	i	i	i	i	i	i	i	i
1091	dens:Nom.Sg	3	m	Nom.Sg	Nom	Sg	105		dēns											
1092	dens:Abl.Pl	3	m	Abl.Pl	Abl	Pl	105	ibus	dentibus	eui	i	i	i	i	i	i	i	i	i	i
1093	dens:Dat.Sg	3	m	Dat.Sg	Dat	Sg	105	ī	dentī	i	i	i	i	i	i	i	i	i	i	i
1094	dens:Acc.Pl	3	m	Acc.Pl	Acc	Pl	105	ēs	dentēs	i	i	i	i	i	i	i	i	i	i	i
1095	dens:Gen.Sg	3	m	Gen.Sg	Gen	Sg	105	is	dentis	i	i	i	i	i	i	i	i	i	i	i
1096	dens:Gen.Pl	3	m	Gen.Pl	Gen	Pl	105	ium	dentium	eu	i	i	i	i	i	i	i	i	i	i
1097	dens:Abl.Sg	3	m	Abl.Sg	Abl	Sg	105	e	dente	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1098	dens:Nom.Pl	3	m	Nom.Pl	Nom	Pl	105	ēs	dentēs	i	i	i	i	i	i	i	i	i	i	i
1099	dens:Acc.Sg	3	m	Acc.Sg	Acc	Sg	105	em	dentem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1100	dens:Dat.Pl	3	m	Dat.Pl	Dat	Pl	105	ibus	dentibus	eui	i	i	i	i	i	i	i	i	i	i
1101	deus:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	1507	us	deus	ui	u	u	u	u	u	u	u	u	u	u
1102	deus:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	1507	īs	dīs	i	i	i							u	u
1103	deus:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	1507	ō	deō	u	u	i						i		u
1104	deus:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	1507	ōs	deōs	ui									u	u
1105	deus:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	1507	ī	deī	i	i	i	i						u	u
1106	deus:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	1507	ōrum	deōrum	oru	i	i	i	i	i	i	i	i	i	i
1107	deus:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	1507	ō	deō	u	u	u	u	u	u	u	u	u	u	u
1108	deus:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	1507	ī	dī	i		i	i					u	u	u
1109	deus:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	1507	um	deum	u	u	u	u	u	u	u	u	u	u	u
1110	deus:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	1507	īs	dīs	i	i	i	i	i	i	i	i	i	i	i
1111	dictum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	126	um	dictum	u	u	u	u	u	u	u	u	u	u	u
1112	dictum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	126	īs	dictīs	i								i	u	u
1113	dictum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	126	ō	dictō	u								i	i	u
1114	dictum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	126	a	dicta	a									u	u
1115	dictum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	126	ī	dictī	i		i							u	u
1116	dictum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	126	ōrum	dictōrum	oru	i	i	i	i	i	i	i	i	i	i
1117	dictum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	126	ō	dictō	u	u	u	u	u	u	u	u	u	u	u
1118	dictum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	126	a	dicta	a								u	u	u
1119	dictum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	126	um	dictum	u	u	u	u	u	u	u	u	u	u	u
1120	dictum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	126	īs	dictīs	i	i	i	i	i	i	i	i	i	i	i
1121	dies:Nom.Sg	5	m	Nom.Sg	Nom	Sg	1458	ēs	diēs	i	i	i			a		i			u
1122	dies:Abl.Pl	5	m	Abl.Pl	Abl	Pl	1458	ēbus	diēbus	eui	i	i	i	i	i	i	i	i	i	i
1123	dies:Dat.Sg	5	m	Dat.Sg	Dat	Sg	1458	ēī	diēī	i	i	i	i	i	i	i	i	i	i	i
1124	dies:Acc.Pl	5	m	Acc.Pl	Acc	Pl	1458	ēs	diēs	i	i	i	i	i	i	i	i	i	i	i
1125	dies:Gen.Sg	5	m	Gen.Sg	Gen	Sg	1458	ēī	diēī	i	i	i	i	i	i	i	i	i	i	i
1126	dies:Gen.Pl	5	m	Gen.Pl	Gen	Pl	1458	ērum	diērum	eru	e	i	i	i	i	i	i	i	i	i
1127	dies:Abl.Sg	5	m	Abl.Sg	Abl	Sg	1458	ē	diē	ea	ea	ea	ea	e						
1128	dies:Nom.Pl	5	m	Nom.Pl	Nom	Pl	1458	ēs	diēs	i	i	i	i	i	i	i	i	i	i	i
1129	dies:Acc.Sg	5	m	Acc.Sg	Acc	Sg	1458	em	diem	ea	ea	ea	ea	e			i			
1130	dies:Dat.Pl	5	m	Dat.Pl	Dat	Pl	1458	ēbus	diēbus	eui	i	i	i	i	i	i	i	i	i	i
1131	digitus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	84	us	digitus	ui	u	u	u	u	u	u	u	u	u	u
1132	digitus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	84	īs	digitīs	i	i	i							u	u
1133	digitus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	84	ō	digitō	u	u	i						i		u
1134	digitus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	84	ōs	digitōs	ui								u	u	u
1135	digitus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	84	ī	digitī	i	i	i	i					u	u	u
1136	digitus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	84	ōrum	digitōrum	oru	i	i	i	i	i	i	i	i	i	i
1137	digitus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	84	ō	digitō	u	u	u	u	u	u	u	u	u	u	u
1138	digitus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	84	ī	digitī	i		i						u	u	u
1139	digitus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	84	um	digitum	u	u	u	u	u	u	u	u	u	u	u
1140	digitus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	84	īs	digitīs	i	i	i	i	i	i	i	i	i	i	i
1141	discrimen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	129		discrīmen											
1142	discrimen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	129	ibus	discrīminibus	eui	i	i	i	i	i	i	i	i	i	i
1143	discrimen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	129	ī	discrīminī	i	i	i	i	i	i	i	i	i	i	i
1144	discrimen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	129	a	discrīmina	a		i	i	i	i	i	i	i	i	i
1145	discrimen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	129	is	discrīminis	i	i	i	i	i	i	i	i	i	i	i
1146	discrimen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	129	um	discrīminum	u	i	i	i	i	i	i	i	i	i	i
1147	discrimen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	129	e	discrīmine	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1148	discrimen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	129	a	discrīmina	a	i	i	i	i	i	i	i	i	i	i
1149	discrimen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	129		discrīmen		a	ea	ea	ea	ea	ea	ea	ea	ea	ea
1150	discrimen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	129	ibus	discrīminibus	eui	i	i	i	i	i	i	i	i	i	i
1151	divitiae:Nom.Sg	1	f	Nom.Sg	Nom	Sg	209				a	a	a	a	a	a	a	a	a	a
1152	divitiae:Abl.Pl	1	f	Abl.Pl	Abl	Pl	209	īs	dīvitiīs	i	i	i	i	i	i	i	i	i	i	i
1153	divitiae:Dat.Sg	1	f	Dat.Sg	Dat	Sg	209				e	i	i	i	i	i	i	i	i	i
1154	divitiae:Acc.Pl	1	f	Acc.Pl	Acc	Pl	209	ās	dīvitiās	e	i	i	i	i	i	i	i	i	i	i
1155	divitiae:Gen.Sg	1	f	Gen.Sg	Gen	Sg	209				e	i	i	i	i	i	i	i	i	i
1156	divitiae:Gen.Pl	1	f	Gen.Pl	Gen	Pl	209	ārum	dīvitiārum	aru	ear	i	i	i	i	i	i	i	i	i
1157	divitiae:Abl.Sg	1	f	Abl.Sg	Abl	Sg	209				a	a	a	a	a	a	a	a	a	a
1158	divitiae:Nom.Pl	1	f	Nom.Pl	Nom	Pl	209	ae	dīvitiae	ea	e	i	i	i	i	i	i	i	i	i
1159	divitiae:Acc.Sg	1	f	Acc.Sg	Acc	Sg	209				a	a	a	a	a	a	a	a	a	a
1160	divitiae:Dat.Pl	1	f	Dat.Pl	Dat	Pl	209	īs	dīvitiīs	i	i	i	i	i	i	i	i	i	i	i
1161	dolor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	540		dolor											
1162	dolor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	540	ibus	dolōribus	eui	i	i	i	i	i	i	i	i	i	i
1163	dolor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	540	ī	dolōrī	i	i	i	i	i	i	i	i	i	i	i
1164	dolor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	540	ēs	dolōrēs	i	i	i	i	i	i	i	i	i	i	i
1165	dolor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	540	is	dolōris	i	i	i	i	i	i	i	i	i	i	i
1166	dolor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	540	um	dolōrum	u	i	i	i	i	i	i	i	i	i	i
1167	dolor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	540	e	dolōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1168	dolor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	540	ēs	dolōrēs	i	i	i	i	i	i	i	i	i	i	i
1169	dolor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	540	em	dolōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1170	dolor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	540	ibus	dolōribus	eui	i	i	i	i	i	i	i	i	i	i
1171	dolus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	130	us	dolus	ui	u	u	u	u	u	u	u	u	u	u
1172	dolus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	130	īs	dolīs	i	i	i							u	u
1173	dolus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	130	ō	dolō	u	u	i						i		u
1174	dolus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	130	ōs	dolōs	ui									u	u
1175	dolus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	130	ī	dolī	i	i	i	i					u	u	u
1176	dolus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	130	ōrum	dolōrum	oru	i	i	i	i	i	i	i	i	i	i
1177	dolus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	130	ō	dolō	u	u	u	u	u	u	u	u	u	u	u
1178	dolus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	130	ī	dolī	i		i						u	u	u
1179	dolus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	130	um	dolum	u	u	u	u	u	u	u	u	u	u	u
1180	dolus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	130	īs	dolīs	i	i	i	i	i	i	i	i	i	i	i
1181	domina:Nom.Sg	1	fh	Nom.Sg	Nom	Sg	94	a	domina	a	a	a	a	a	a	a	a	a	a	a
1182	domina:Abl.Pl	1	fh	Abl.Pl	Abl	Pl	94	īs	dominīs	i	i	i	i	i	i	i	i	i	i	i
1183	domina:Dat.Sg	1	fh	Dat.Sg	Dat	Sg	94	ae	dominae	ea	e	i	i	i	i	i	i	i	i	i
1184	domina:Acc.Pl	1	fh	Acc.Pl	Acc	Pl	94	ās	dominās	e	i	i	i	i	i	i	i	i	i	i
1185	domina:Gen.Sg	1	fh	Gen.Sg	Gen	Sg	94	ae	dominae	ea	e	i	i	i	i	i	i	i	i	i
1186	domina:Gen.Pl	1	fh	Gen.Pl	Gen	Pl	94	ārum	dominārum	aru	i	i	i	i	i	i	i	i	i	i
1187	domina:Abl.Sg	1	fh	Abl.Sg	Abl	Sg	94	ā	dominā	a	a	a	a	a	a	a	a	a	a	a
1188	domina:Nom.Pl	1	fh	Nom.Pl	Nom	Pl	94	ae	dominae	ea	i	i	i	i	i	i	i	i	i	i
1189	domina:Acc.Sg	1	fh	Acc.Sg	Acc	Sg	94	am	dominam	a	a	a	a	a	a	a	a	a	a	a
1190	domina:Dat.Pl	1	fh	Dat.Pl	Dat	Pl	94	īs	dominīs	i	i	i	i	i	i	i	i	i	i	i
1191	dominus:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	269	us	dominus	ui	u	u	u	u	u	u	u	u	u	u
1192	dominus:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	269	īs	dominīs	i	i	i						i	u	u
1193	dominus:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	269	ō	dominō	u	u	i	i					i	i	u
1194	dominus:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	269	ōs	dominōs	ui									u	u
1195	dominus:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	269	ī	dominī	i	i	i	i						u	u
1196	dominus:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	269	ōrum	dominōrum	oru	i	i	i	i	i	i	i	i	i	i
1197	dominus:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	269	ō	dominō	u	u	u	u	u	u	u	u	u	u	u
1198	dominus:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	269	ī	dominī	i		i	i					u	u	u
1199	dominus:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	269	um	dominum	u	u	u	u	u	u	u	u	u	u	u
1200	dominus:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	269	īs	dominīs	i	i	i	i	i	i	i	i	i	i	i
1201	domus:Nom.Sg	4	f	Nom.Sg	Nom	Sg	946	us	domus	ui	u	u	u	u	u	u	u	u	u	u
1202	domus:Abl.Pl	4	f	Abl.Pl	Abl	Pl	946	ibus	domibus	eui	u	u	u	u	u	u	u	u	u	u
1203	domus:Dat.Sg	4	f	Dat.Sg	Dat	Sg	946	uī	domuī	ui	u	u	u		u	u	u	u		u
1204	domus:Acc.Pl	4	f	Acc.Pl	Acc	Pl	946	ūs	domūs	ui	u	u	u	u	u	u	u	u	u	u
1205	domus:Gen.Sg	4	f	Gen.Sg	Gen	Sg	946	ūs	domūs	ui	u	u	u	u	u	u	u	u	u	u
1206	domus:Gen.Pl	4	f	Gen.Pl	Gen	Pl	946	uum	domuum	u	i	i	i	i	i	i	i	i	i	i
1207	domus:Abl.Sg	4	f	Abl.Sg	Abl	Sg	946	ū	domū	u	u	u	u	u	u	u	u	u	u	u
1208	domus:Nom.Pl	4	f	Nom.Pl	Nom	Pl	946	ūs	domūs	ui	u	u	u	u	u	u	u	u	u	u
1209	domus:Acc.Sg	4	f	Acc.Sg	Acc	Sg	946	um	domum	u	u	u	u	u	u	u	u	u	u	u
1210	domus:Dat.Pl	4	f	Dat.Pl	Dat	Pl	946	ibus	domibus	eui	i	i	i	i	i	i	i	i	i	i
1211	donum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	195	um	dōnum	u	u	u	u	u	u	u	u	u	u	u
1212	donum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	195	īs	dōnīs	i									u	u
1213	donum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	195	ō	dōnō	u								i	i	u
1214	donum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	195	a	dōna	a									u	u
1215	donum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	195	ī	dōnī	i		i							u	u
1216	donum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	195	ōrum	dōnōrum	oru	i	i	i	i	i	i	i	i	i	i
1217	donum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	195	ō	dōnō	u	u	u	u	u	u	u	u	u	u	u
1218	donum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	195	a	dōna	a								u	u	u
1219	donum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	195	um	dōnum	u	u	u	u	u	u	u	u	u	u	u
1220	donum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	195	īs	dōnīs	i	i	i	i	i	i	i	i	i	i	i
1221	dux:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	480		dux											
1222	dux:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	480	ibus	ducibus	eui	i	i	i	i	i	i	i	i	i	i
1223	dux:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	480	ī	ducī	i	i	i	i	i	i	i	i	i	i	i
1224	dux:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	480	ēs	ducēs	i	i	i	i	i	i	i	i	i	i	i
1225	dux:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	480	is	ducis	i	i	i	i	i	i	i	i	i	i	i
1226	dux:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	480	um	ducum	u	i	i	i	i	i	i	i	i	i	i
1227	dux:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	480	e	duce	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1228	dux:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	480	ēs	ducēs	i	i	i	i	i	i	i	i	i	i	i
1229	dux:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	480	em	ducem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
1230	dux:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	480	ibus	ducibus	eui	i	i	i	i	i	i	i	i	i	i
1231	effigies:Nom.Sg	5	f	Nom.Sg	Nom	Sg	69	ēs	effigiēs	i	i									
1232	effigies:Abl.Pl	5	f	Abl.Pl	Abl	Pl	69	ēbus	effigiēbus	eui	i	i	i	i	i	i	i	i	i	i
1233	effigies:Dat.Sg	5	f	Dat.Sg	Dat	Sg	69	ēī	effigiēī	i	i	i	i	i	i	i	i	i	i	i
1234	effigies:Acc.Pl	5	f	Acc.Pl	Acc	Pl	69	ēs	effigiēs	i	i	i	i	i	i	i	i	i	i	i
1235	effigies:Gen.Sg	5	f	Gen.Sg	Gen	Sg	69	ēī	effigiēī	i	e	i	i	i	i	i	i	i	i	i
1236	effigies:Gen.Pl	5	f	Gen.Pl	Gen	Pl	69	ērum	effigiērum	eru	ea	i	i	i	i	i	i	i	i	i
1237	effigies:Abl.Sg	5	f	Abl.Sg	Abl	Sg	69	ē	effigiē	ea	ea	ea	ea	e						
1238	effigies:Nom.Pl	5	f	Nom.Pl	Nom	Pl	69	ēs	effigiēs	i	i	i	i	i	i	i	i	i	i	i
1239	effigies:Acc.Sg	5	f	Acc.Sg	Acc	Sg	69	em	effigiem	ea	ea	ea	ea	e						
1240	effigies:Dat.Pl	5	f	Dat.Pl	Dat	Pl	69	ēbus	effigiēbus	eui	i	i	i	i	i	i	i	i	i	i
