Word	Declension	Gender	TotFreq	Declined	0	1
effigies:Acc.Pl	5	f	69	effigiēs	ēs	ae
effigies:Gen.Sg	5	f	69	effigiēī	ēī	ae
effigies:Gen.Pl	5	f	69	effigiērum	ērum	ē
effigies:Abl.Sg	5	f	69	effigiē	ē	ae
effigies:Nom.Pl	5	f	69	effigiēs	ēs	ae
effigies:Acc.Sg	5	f	69	effigiem	em	am
effigies:Dat.Pl	5	f	69	effigiēbus	ēbus	ē
epulae:Nom.Sg	1	f	93			a
epulae:Abl.Pl	1	f	93	epulīs	īs	ae
epulae:Dat.Sg	1	f	93			ae
epulae:Acc.Pl	1	f	93	epulās	ās	ae
epulae:Gen.Sg	1	f	93			ae
epulae:Gen.Pl	1	f	93	epulārum	ārum	ae
epulae:Abl.Sg	1	f	93			ae
epulae:Nom.Pl	1	f	93	epulae	ae	ae
epulae:Acc.Sg	1	f	93			am
epulae:Dat.Pl	1	f	93	epulīs	īs	ae
eques:Nom.Sg	3	m	526	eques		e
eques:Abl.Pl	3	m	526	equitibus	ibus	ibus
eques:Dat.Sg	3	m	526	equitī	ī	e
eques:Acc.Pl	3	m	526	equitēs	ēs	e
eques:Gen.Sg	3	m	526	equitis	is	e
eques:Gen.Pl	3	m	526	equitum	um	e
eques:Abl.Sg	3	m	526	equite	e	e
eques:Nom.Pl	3	m	526	equitēs	ēs	e
eques:Acc.Sg	3	m	526	equitem	em	em
eques:Dat.Pl	3	m	526	equitibus	ibus	e
equus:Nom.Sg	2	m	411	equus	us	um
equus:Abl.Pl	2	m	411	equīs	īs	ū
equus:Dat.Sg	2	m	411	equō	ō	ō
equus:Acc.Pl	2	m	411	equōs	ōs	ō
equus:Gen.Sg	2	m	411	equī	ī	ō
equus:Gen.Pl	2	m	411	equōrum	ōrum	ō
equus:Abl.Sg	2	m	411	equō	ō	ō
equus:Nom.Pl	2	m	411	equī	ī	ō
equus:Acc.Sg	2	m	411	equum	um	um
equus:Dat.Pl	2	m	411	equīs	īs	ō
error:Nom.Sg	3	m	127	error		e
error:Abl.Pl	3	m	127	errōribus	ibus	ibus
error:Dat.Sg	3	m	127	errōrī	ī	e
error:Acc.Pl	3	m	127	errōrēs	ēs	a
error:Gen.Sg	3	m	127	errōris	is	e
error:Gen.Pl	3	m	127	errōrum	um	e
error:Abl.Sg	3	m	127	errōre	e	e
error:Nom.Pl	3	m	127	errōrēs	ēs	e
error:Acc.Sg	3	m	127	errōrem	em	e
error:Dat.Pl	3	m	127	errōribus	ibus	e
exemplum:Nom.Sg	2	n	286	exemplum	um	um
exemplum:Abl.Pl	2	n	286	exemplīs	īs	ū
exemplum:Dat.Sg	2	n	286	exemplō	ō	ō
exemplum:Acc.Pl	2	n	286	exempla	a	ē
exemplum:Gen.Sg	2	n	286	exemplī	ī	ū
exemplum:Gen.Pl	2	n	286	exemplōrum	ōrum	ū
exemplum:Abl.Sg	2	n	286	exemplō	ō	ō
exemplum:Nom.Pl	2	n	286	exempla	a	ō
exemplum:Acc.Sg	2	n	286	exemplum	um	um
exemplum:Dat.Pl	2	n	286	exemplīs	īs	ī
exiguus:Nom.Sg	2	m	124	exiguus	us	um
exiguus:Abl.Pl	2	m	124	exiguīs	īs	ō
exiguus:Dat.Sg	2	m	124	exiguō	ō	ō
exiguus:Acc.Pl	2	m	124	exiguōs	ōs	ae
exiguus:Gen.Sg	2	m	124	exiguī	ī	ō
exiguus:Gen.Pl	2	m	124	exiguōrum	ōrum	ī
exiguus:Abl.Sg	2	m	124	exiguō	ō	ō
exiguus:Nom.Pl	2	m	124	exiguī	ī	ae
exiguus:Acc.Sg	2	m	124	exiguum	um	um
exiguus:Dat.Pl	2	m	124	exiguīs	īs	ē
exitium:Nom.Sg	2	n	122	exitium	um	um
exitium:Abl.Pl	2	n	122	exitiīs	īs	ū
exitium:Dat.Sg	2	n	122	exitiō	ō	ō
exitium:Acc.Pl	2	n	122	exitia	a	ē
exitium:Gen.Sg	2	n	122	exitiī	ī	ū
exitium:Gen.Pl	2	n	122	exitiōrum	ōrum	ū
exitium:Abl.Sg	2	n	122	exitiō	ō	ō
exitium:Nom.Pl	2	n	122	exitia	a	ō
exitium:Acc.Sg	2	n	122	exitium	um	um
exitium:Dat.Pl	2	n	122	exitiīs	īs	ē
exitus:Nom.Sg	4	m	146	exitus	us	us
exitus:Abl.Pl	4	m	146	exitibus	ibus	ubus
exitus:Dat.Sg	4	m	146	exituī	uī	ū
exitus:Acc.Pl	4	m	146	exitūs	ūs	ō
exitus:Gen.Sg	4	m	146	exitūs	ūs	ū
exitus:Gen.Pl	4	m	146	exituum	uum	ū
exitus:Abl.Sg	4	m	146	exitū	ū	ū
exitus:Nom.Pl	4	m	146	exitūs	ūs	ū
exitus:Acc.Sg	4	m	146	exitum	um	um
exitus:Dat.Pl	4	m	146	exitibus	ibus	ū
exsilium:Nom.Sg	2	n	165	exsilium	um	um
exsilium:Abl.Pl	2	n	165	exsiliīs	īs	ū
exsilium:Dat.Sg	2	n	165	exsiliō	ō	ō
exsilium:Acc.Pl	2	n	165	exsilia	a	ē
exsilium:Gen.Sg	2	n	165	exsiliī	ī	ū
exsilium:Gen.Pl	2	n	165	exsiliōrum	ōrum	ū
exsilium:Abl.Sg	2	n	165	exsiliō	ō	ō
exsilium:Nom.Pl	2	n	165	exsilia	a	ō
exsilium:Acc.Sg	2	n	165	exsilium	um	um
exsilium:Dat.Pl	2	n	165	exsiliīs	īs	ī
exsul:Nom.Sg	3	m	81	exsul		e
exsul:Abl.Pl	3	m	81	exsulibus	ibus	ibus
exsul:Dat.Sg	3	m	81	exsulī	ī	e
exsul:Acc.Pl	3	m	81	exsulēs	ēs	a
exsul:Gen.Sg	3	m	81	exsulis	is	e
exsul:Gen.Pl	3	m	81	exsulum	um	ibus
exsul:Abl.Sg	3	m	81	exsule	e	e
exsul:Nom.Pl	3	m	81	exsulēs	ēs	e
exsul:Acc.Sg	3	m	81	exsulem	em	em
exsul:Dat.Pl	3	m	81	exsulibus	ibus	ibus
fabula:Nom.Sg	1	f	64	fābula	a	a
fabula:Abl.Pl	1	f	64	fābulīs	īs	ae
fabula:Dat.Sg	1	f	64	fābulae	ae	ae
fabula:Acc.Pl	1	f	64	fābulās	ās	ā
fabula:Gen.Sg	1	f	64	fābulae	ae	ae
fabula:Gen.Pl	1	f	64	fābulārum	ārum	ae
fabula:Abl.Sg	1	f	64	fābulā	ā	ae
fabula:Nom.Pl	1	f	64	fābulae	ae	ā
fabula:Acc.Sg	1	f	64	fābulam	am	am
fabula:Dat.Pl	1	f	64	fābulīs	īs	ae
facies:Nom.Sg	5	f	202	faciēs	ēs	a
facies:Abl.Pl	5	f	202	faciēbus	ēbus	ēbus
facies:Dat.Sg	5	f	202	faciēī	ēī	ae
facies:Acc.Pl	5	f	202	faciēs	ēs	ae
facies:Gen.Sg	5	f	202	faciēī	ēī	ae
facies:Gen.Pl	5	f	202	faciērum	ērum	ērum
facies:Abl.Sg	5	f	202	faciē	ē	ae
facies:Nom.Pl	5	f	202	faciēs	ēs	ae
facies:Acc.Sg	5	f	202	faciem	em	am
facies:Dat.Pl	5	f	202	faciēbus	ēbus	ēbus
facinus:Nom.Sg	3	n	191	facinus		e
facinus:Abl.Pl	3	n	191	facinoribus	ibus	ibus
facinus:Dat.Sg	3	n	191	facinorī	ī	e
facinus:Acc.Pl	3	n	191	facinora	a	e
facinus:Gen.Sg	3	n	191	facinoris	is	e
facinus:Gen.Pl	3	n	191	facinorum	um	ibus
facinus:Abl.Sg	3	n	191	facinore	e	e
facinus:Nom.Pl	3	n	191	facinora	a	e
facinus:Acc.Sg	3	n	191	facinus		e
facinus:Dat.Pl	3	n	191	facinoribus	ibus	ibus
factum:Nom.Sg	2	n	188	factum	um	um
factum:Abl.Pl	2	n	188	factīs	īs	ū
factum:Dat.Sg	2	n	188	factō	ō	ō
factum:Acc.Pl	2	n	188	facta	a	ē
factum:Gen.Sg	2	n	188	factī	ī	ū
factum:Gen.Pl	2	n	188	factōrum	ōrum	ū
factum:Abl.Sg	2	n	188	factō	ō	ō
factum:Nom.Pl	2	n	188	facta	a	ō
factum:Acc.Sg	2	n	188	factum	um	um
factum:Dat.Pl	2	n	188	factīs	īs	ō
fama:Nom.Sg	1	f	425	fāma	a	a
fama:Abl.Pl	1	f	425	fāmīs	īs	ae
fama:Dat.Sg	1	f	425	fāmae	ae	ae
fama:Acc.Pl	1	f	425	fāmās	ās	ā
fama:Gen.Sg	1	f	425	fāmae	ae	ae
fama:Gen.Pl	1	f	425	fāmārum	ārum	ae
fama:Abl.Sg	1	f	425	fāmā	ā	ae
fama:Nom.Pl	1	f	425	fāmae	ae	ae
fama:Acc.Sg	1	f	425	fāmam	am	am
fama:Dat.Pl	1	f	425	fāmīs	īs	ae
fames:Nom.Sg	3	f	127	famēs	ēs	e
fames:Abl.Pl	3	f	127	famibus	ibus	ibus
fames:Dat.Sg	3	f	127	famī	ī	e
fames:Acc.Pl	3	f	127	famēs	ēs	a
fames:Gen.Sg	3	f	127	famis	is	e
fames:Gen.Pl	3	f	127	famum	um	ibus
fames:Abl.Sg	3	f	127	fame	e	e
fames:Nom.Pl	3	f	127	famēs	ēs	e
fames:Acc.Sg	3	f	127	famem	em	em
fames:Dat.Pl	3	f	127	famibus	ibus	ibus
fastigium:Nom.Sg	2	n	93	fastīgium	um	um
fastigium:Abl.Pl	2	n	93	fastīgiīs	īs	ū
fastigium:Dat.Sg	2	n	93	fastīgiō	ō	ō
fastigium:Acc.Pl	2	n	93	fastīgia	a	ē
fastigium:Gen.Sg	2	n	93	fastīgiī	ī	ō
fastigium:Gen.Pl	2	n	93	fastīgiōrum	ōrum	ū
fastigium:Abl.Sg	2	n	93	fastīgiō	ō	ō
fastigium:Nom.Pl	2	n	93	fastīgia	a	ō
fastigium:Acc.Sg	2	n	93	fastīgium	um	um
fastigium:Dat.Pl	2	n	93	fastīgiīs	īs	ō
fatum:Nom.Sg	2	n	424	fātum	um	um
fatum:Abl.Pl	2	n	424	fātīs	īs	ū
fatum:Dat.Sg	2	n	424	fātō	ō	ō
fatum:Acc.Pl	2	n	424	fāta	a	ē
fatum:Gen.Sg	2	n	424	fātī	ī	ō
fatum:Gen.Pl	2	n	424	fātōrum	ōrum	ū
fatum:Abl.Sg	2	n	424	fātō	ō	ō
fatum:Nom.Pl	2	n	424	fāta	a	ō
fatum:Acc.Sg	2	n	424	fātum	um	um
fatum:Dat.Pl	2	n	424	fātīs	īs	ō
favor:Nom.Sg	3	m	56	favor		
favor:Abl.Pl	3	m	56	favōribus	ibus	ibus
favor:Dat.Sg	3	m	56	favōrī	ī	e
favor:Acc.Pl	3	m	56	favōrēs	ēs	a
favor:Gen.Sg	3	m	56	favōris	is	e
favor:Gen.Pl	3	m	56	favōrum	um	ibus
favor:Abl.Sg	3	m	56	favōre	e	e
favor:Nom.Pl	3	m	56	favōrēs	ēs	e
favor:Acc.Sg	3	m	56	favōrem	em	e
favor:Dat.Pl	3	m	56	favōribus	ibus	ibus
fax:Nom.Sg	3	f	147	fax		e
fax:Abl.Pl	3	f	147	facibus	ibus	ibus
fax:Dat.Sg	3	f	147	facī	ī	e
fax:Acc.Pl	3	f	147	facēs	ēs	a
fax:Gen.Sg	3	f	147	facis	is	e
fax:Gen.Pl	3	f	147	facum	um	ibus
fax:Abl.Sg	3	f	147	face	e	e
fax:Nom.Pl	3	f	147	facēs	ēs	e
fax:Acc.Sg	3	f	147	facem	em	em
fax:Dat.Pl	3	f	147	facibus	ibus	ibus
femina:Nom.Sg	1	f	238	fēmina	a	a
femina:Abl.Pl	1	f	238	fēminīs	īs	ā
femina:Dat.Sg	1	f	238	fēminae	ae	ae
femina:Acc.Pl	1	f	238	fēminās	ās	ā
femina:Gen.Sg	1	f	238	fēminae	ae	ae
femina:Gen.Pl	1	f	238	fēminārum	ārum	ae
femina:Abl.Sg	1	f	238	fēminā	ā	ā
femina:Nom.Pl	1	f	238	fēminae	ae	ā
femina:Acc.Sg	1	f	238	fēminam	am	am
femina:Dat.Pl	1	f	238	fēminīs	īs	ae
fera:Nom.Sg	1	f	218	fera	a	a
fera:Abl.Pl	1	f	218	ferīs	īs	ae
fera:Dat.Sg	1	f	218	ferae	ae	ae
fera:Acc.Pl	1	f	218	ferās	ās	ā
fera:Gen.Sg	1	f	218	ferae	ae	ae
fera:Gen.Pl	1	f	218	ferārum	ārum	ae
fera:Abl.Sg	1	f	218	ferā	ā	ae
fera:Nom.Pl	1	f	218	ferae	ae	ā
fera:Acc.Sg	1	f	218	feram	am	am
fera:Dat.Pl	1	f	218	ferīs	īs	ae
ferrum:Nom.Sg	2	n	352	ferrum	um	um
ferrum:Abl.Pl	2	n	352	ferrīs	īs	ū
ferrum:Dat.Sg	2	n	352	ferrō	ō	ō
ferrum:Acc.Pl	2	n	352	ferra	a	ē
ferrum:Gen.Sg	2	n	352	ferrī	ī	ō
ferrum:Gen.Pl	2	n	352	ferrōrum	ōrum	ū
ferrum:Abl.Sg	2	n	352	ferrō	ō	ō
ferrum:Nom.Pl	2	n	352	ferra	a	ō
ferrum:Acc.Sg	2	n	352	ferrum	um	um
ferrum:Dat.Pl	2	n	352	ferrīs	īs	ō
fetus:Nom.Sg	4	m	57	fētus	us	us
fetus:Abl.Pl	4	m	57	fētibus	ibus	ubus
fetus:Dat.Sg	4	m	57	fētuī	uī	ū
fetus:Acc.Pl	4	m	57	fētūs	ūs	ō
fetus:Gen.Sg	4	m	57	fētūs	ūs	ū
fetus:Gen.Pl	4	m	57	fētuum	uum	ū
fetus:Abl.Sg	4	m	57	fētū	ū	ū
fetus:Nom.Pl	4	m	57	fētūs	ūs	ū
fetus:Acc.Sg	4	m	57	fētum	um	um
fetus:Dat.Pl	4	m	57	fētibus	ibus	ū
fides:Nom.Sg	5	f	581	fidēs	ēs	a
fides:Abl.Pl	5	f	581	fidēbus	ēbus	ēbus
fides:Dat.Sg	5	f	581	fideī	eī	ae
fides:Acc.Pl	5	f	581	fidēs	ēs	ae
fides:Gen.Sg	5	f	581	fideī	eī	ae
fides:Gen.Pl	5	f	581	fidērum	ērum	ēbus
fides:Abl.Sg	5	f	581	fidē	ē	ae
fides:Nom.Pl	5	f	581	fidēs	ēs	ae
fides:Acc.Sg	5	f	581	fidem	em	am
fides:Dat.Pl	5	f	581	fidēbus	ēbus	ēbus
filia:Nom.Sg	1	f	129	fīlia	a	a
filia:Abl.Pl	1	f	129	fīliīs	īs	ae
filia:Dat.Sg	1	f	129	fīliae	ae	ae
filia:Acc.Pl	1	f	129	fīliās	ās	ā
filia:Gen.Sg	1	f	129	fīliae	ae	ae
filia:Gen.Pl	1	f	129	fīliārum	ārum	ae
filia:Abl.Sg	1	f	129	fīliā	ā	a
filia:Nom.Pl	1	f	129	fīliae	ae	ā
filia:Acc.Sg	1	f	129	fīliam	am	am
filia:Dat.Pl	1	f	129	fīliīs	īs	ae
filius:Nom.Sg	2	m	446	fīlius	us	um
filius:Abl.Pl	2	m	446	fīliīs	īs	ū
filius:Dat.Sg	2	m	446	fīliō	ō	ō
filius:Acc.Pl	2	m	446	fīliōs	ōs	ō
filius:Gen.Sg	2	m	446	fīliī	ī	ū
filius:Gen.Pl	2	m	446	fīliōrum	ōrum	ū
filius:Abl.Sg	2	m	446	fīliō	ō	ō
filius:Nom.Pl	2	m	446	fīliī	ī	ō
filius:Acc.Sg	2	m	446	fīlium	um	um
filius:Dat.Pl	2	m	446	fīliīs	īs	ē
finis:Nom.Sg	3	m	529	fīnis	is	
finis:Abl.Pl	3	m	529	fīnibus	ibus	ibus
finis:Dat.Sg	3	m	529	fīnī	ī	e
finis:Acc.Pl	3	m	529	fīnēs	ēs	e
finis:Gen.Sg	3	m	529	fīnis	is	e
finis:Gen.Pl	3	m	529	fīnium	ium	ibus
finis:Abl.Sg	3	m	529	fīne	e	e
finis:Nom.Pl	3	m	529	fīnēs	ēs	e
finis:Acc.Sg	3	m	529	fīnem	em	e
finis:Dat.Pl	3	m	529	fīnibus	ibus	ibus
flamma:Nom.Sg	1	f	237	flamma	a	a
flamma:Abl.Pl	1	f	237	flammīs	īs	ae
flamma:Dat.Sg	1	f	237	flammae	ae	ae
flamma:Acc.Pl	1	f	237	flammās	ās	ā
flamma:Gen.Sg	1	f	237	flammae	ae	ae
flamma:Gen.Pl	1	f	237	flammārum	ārum	ae
flamma:Abl.Sg	1	f	237	flammā	ā	ae
flamma:Nom.Pl	1	f	237	flammae	ae	ae
flamma:Acc.Sg	1	f	237	flammam	am	am
flamma:Dat.Pl	1	f	237	flammīs	īs	ae
fletus:Nom.Sg	4	m	83	flētus	us	us
fletus:Abl.Pl	4	m	83	flētibus	ibus	ubus
fletus:Dat.Sg	4	m	83	flētuī	uī	ū
fletus:Acc.Pl	4	m	83	flētūs	ūs	ō
fletus:Gen.Sg	4	m	83	flētūs	ūs	ū
fletus:Gen.Pl	4	m	83	flētuum	uum	ū
fletus:Abl.Sg	4	m	83	flētū	ū	ū
fletus:Nom.Pl	4	m	83	flētūs	ūs	ū
fletus:Acc.Sg	4	m	83	flētum	um	um
fletus:Dat.Pl	4	m	83	flētibus	ibus	ū
flos:Nom.Sg	3	m	91	flōs		e
flos:Abl.Pl	3	m	91	flōribus	ibus	ibus
flos:Dat.Sg	3	m	91	flōrī	ī	e
flos:Acc.Pl	3	m	91	flōrēs	ēs	e
flos:Gen.Sg	3	m	91	flōris	is	e
flos:Gen.Pl	3	m	91	flōrum	um	ibus
flos:Abl.Sg	3	m	91	flōre	e	e
flos:Nom.Pl	3	m	91	flōrēs	ēs	e
flos:Acc.Sg	3	m	91	flōrem	em	e
flos:Dat.Pl	3	m	91	flōribus	ibus	ibus
fluctus:Nom.Sg	4	m	167	fluctus	us	ū
fluctus:Abl.Pl	4	m	167	fluctibus	ibus	ubus
fluctus:Dat.Sg	4	m	167	fluctuī	uī	ū
fluctus:Acc.Pl	4	m	167	fluctūs	ūs	ō
fluctus:Gen.Sg	4	m	167	fluctūs	ūs	ū
fluctus:Gen.Pl	4	m	167	fluctuum	uum	ū
fluctus:Abl.Sg	4	m	167	fluctū	ū	ū
fluctus:Nom.Pl	4	m	167	fluctūs	ūs	ū
fluctus:Acc.Sg	4	m	167	fluctum	um	um
fluctus:Dat.Pl	4	m	167	fluctibus	ibus	ū
flumen:Nom.Sg	3	n	380	flūmen		e
flumen:Abl.Pl	3	n	380	flūminibus	ibus	ibus
flumen:Dat.Sg	3	n	380	flūminī	ī	e
flumen:Acc.Pl	3	n	380	flūmina	a	e
flumen:Gen.Sg	3	n	380	flūminis	is	e
flumen:Gen.Pl	3	n	380	flūminum	um	ibus
flumen:Abl.Sg	3	n	380	flūmine	e	e
flumen:Nom.Pl	3	n	380	flūmina	a	e
flumen:Acc.Sg	3	n	380	flūmen		e
flumen:Dat.Pl	3	n	380	flūminibus	ibus	ibus
focus:Nom.Sg	2	m	65	focus	us	um
focus:Abl.Pl	2	m	65	focīs	īs	ū
focus:Dat.Sg	2	m	65	focō	ō	ō
focus:Acc.Pl	2	m	65	focōs	ōs	ō
focus:Gen.Sg	2	m	65	focī	ī	ū
focus:Gen.Pl	2	m	65	focōrum	ōrum	ū
focus:Abl.Sg	2	m	65	focō	ō	ō
focus:Nom.Pl	2	m	65	focī	ī	ō
focus:Acc.Sg	2	m	65	focum	um	um
focus:Dat.Pl	2	m	65	focīs	īs	ō
foedus:Nom.Sg	3	n	82	foedus		e
foedus:Abl.Pl	3	n	82	foederibus	ibus	ibus
foedus:Dat.Sg	3	n	82	foederī	ī	e
foedus:Acc.Pl	3	n	82	foedera	a	e
foedus:Gen.Sg	3	n	82	foederis	is	e
foedus:Gen.Pl	3	n	82	foederum	um	e
foedus:Abl.Sg	3	n	82	foedere	e	e
foedus:Nom.Pl	3	n	82	foedera	a	e
foedus:Acc.Sg	3	n	82	foedus		e
foedus:Dat.Pl	3	n	82	foederibus	ibus	e
fons:Nom.Sg	3	m	127	fōns		e
fons:Abl.Pl	3	m	127	fontibus	ibus	ibus
fons:Dat.Sg	3	m	127	fontī	ī	e
fons:Acc.Pl	3	m	127	fontēs	ēs	e
fons:Gen.Sg	3	m	127	fontis	is	e
fons:Gen.Pl	3	m	127	fontium	ium	ibus
fons:Abl.Sg	3	m	127	fonte	e	e
fons:Nom.Pl	3	m	127	fontēs	ēs	e
fons:Acc.Sg	3	m	127	fontem	em	e
fons:Dat.Pl	3	m	127	fontibus	ibus	ibus
foris:Nom.Sg	3	f	94	foris	is	e
foris:Abl.Pl	3	f	94	foribus	ibus	ibus
foris:Dat.Sg	3	f	94	forī	ī	e
foris:Acc.Pl	3	f	94	forēs	ēs	a
foris:Gen.Sg	3	f	94	foris	is	e
foris:Gen.Pl	3	f	94	forium	ium	ibus
foris:Abl.Sg	3	f	94	fore	e	e
foris:Nom.Pl	3	f	94	forēs	ēs	e
foris:Acc.Sg	3	f	94	forem	em	am
foris:Dat.Pl	3	f	94	foribus	ibus	ibus
forma:Nom.Sg	1	f	249	fōrma	a	a
forma:Abl.Pl	1	f	249	fōrmīs	īs	ae
forma:Dat.Sg	1	f	249	fōrmae	ae	ae
forma:Acc.Pl	1	f	249	fōrmās	ās	ā
forma:Gen.Sg	1	f	249	fōrmae	ae	ae
forma:Gen.Pl	1	f	249	fōrmārum	ārum	ae
forma:Abl.Sg	1	f	249	fōrmā	ā	ae
forma:Nom.Pl	1	f	249	fōrmae	ae	ā
forma:Acc.Sg	1	f	249	fōrmam	am	am
forma:Dat.Pl	1	f	249	fōrmīs	īs	ae
formido:Nom.Sg	3	f	82	formīdo		e
formido:Abl.Pl	3	f	82	formīdinibus	ibus	ibus
formido:Dat.Sg	3	f	82	formīdinī	ī	e
formido:Acc.Pl	3	f	82	formīdinēs	ēs	a
formido:Gen.Sg	3	f	82	formīdinis	is	e
formido:Gen.Pl	3	f	82	formīdinum	um	ibus
formido:Abl.Sg	3	f	82	formīdine	e	e
formido:Nom.Pl	3	f	82	formīdinēs	ēs	e
formido:Acc.Sg	3	f	82	formīdinem	em	em
formido:Dat.Pl	3	f	82	formīdinibus	ibus	ibus
fortuna:Nom.Sg	1	f	886	fortūna	a	a
fortuna:Abl.Pl	1	f	886	fortūnīs	īs	ae
fortuna:Dat.Sg	1	f	886	fortūnae	ae	ae
fortuna:Acc.Pl	1	f	886	fortūnās	ās	ā
fortuna:Gen.Sg	1	f	886	fortūnae	ae	ae
fortuna:Gen.Pl	1	f	886	fortūnārum	ārum	ae
fortuna:Abl.Sg	1	f	886	fortūnā	ā	ae
fortuna:Nom.Pl	1	f	886	fortūnae	ae	ā
fortuna:Acc.Sg	1	f	886	fortūnam	am	am
fortuna:Dat.Pl	1	f	886	fortūnīs	īs	ae
forum:Nom.Sg	2	n	171	forum	um	um
forum:Abl.Pl	2	n	171	forīs	īs	ū
forum:Dat.Sg	2	n	171	forō	ō	ō
forum:Acc.Pl	2	n	171	fora	a	ē
forum:Gen.Sg	2	n	171	forī	ī	ō
forum:Gen.Pl	2	n	171	forōrum	ōrum	ū
forum:Abl.Sg	2	n	171	forō	ō	ō
forum:Nom.Pl	2	n	171	fora	a	ō
forum:Acc.Sg	2	n	171	forum	um	um
forum:Dat.Pl	2	n	171	forīs	īs	ē
frater:Nom.Sg	3	m	426	frāter		e
frater:Abl.Pl	3	m	426	frātribus	ibus	ibus
frater:Dat.Sg	3	m	426	frātrī	ī	e
frater:Acc.Pl	3	m	426	frātrēs	ēs	a
frater:Gen.Sg	3	m	426	frātris	is	e
frater:Gen.Pl	3	m	426	frātrum	um	ibus
frater:Abl.Sg	3	m	426	frātre	e	e
frater:Nom.Pl	3	m	426	frātrēs	ēs	e
frater:Acc.Sg	3	m	426	frātrem	em	em
frater:Dat.Pl	3	m	426	frātribus	ibus	ibus
fraus:Nom.Sg	3	f	120	fraus		e
fraus:Abl.Pl	3	f	120	fraudibus	ibus	ibus
fraus:Dat.Sg	3	f	120	fraudī	ī	e
fraus:Acc.Pl	3	f	120	fraudēs	ēs	a
fraus:Gen.Sg	3	f	120	fraudis	is	e
fraus:Gen.Pl	3	f	120	fraudum	um	ibus
fraus:Abl.Sg	3	f	120	fraude	e	e
fraus:Nom.Pl	3	f	120	fraudēs	ēs	e
fraus:Acc.Sg	3	f	120	fraudem	em	em
fraus:Dat.Pl	3	f	120	fraudibus	ibus	ibus
fremitus:Nom.Sg	4	m	54	fremitus	us	us
fremitus:Abl.Pl	4	m	54	fremitibus	ibus	ubus
fremitus:Dat.Sg	4	m	54	fremituī	uī	ū
fremitus:Acc.Pl	4	m	54	fremitūs	ūs	ō
fremitus:Gen.Sg	4	m	54	fremitūs	ūs	ū
fremitus:Gen.Pl	4	m	54	fremituum	uum	ū
fremitus:Abl.Sg	4	m	54	fremitū	ū	ū
fremitus:Nom.Pl	4	m	54	fremitūs	ūs	ū
fremitus:Acc.Sg	4	m	54	fremitum	um	um
fremitus:Dat.Pl	4	m	54	fremitibus	ibus	ū
frenum:Nom.Sg	2	n	62	frēnum	um	um
frenum:Abl.Pl	2	n	62	frēnīs	īs	ū
frenum:Dat.Sg	2	n	62	frēnō	ō	ō
frenum:Acc.Pl	2	n	62	frēna	a	ē
frenum:Gen.Sg	2	n	62	frēnī	ī	ō
frenum:Gen.Pl	2	n	62	frēnōrum	ōrum	ū
frenum:Abl.Sg	2	n	62	frēnō	ō	ō
frenum:Nom.Pl	2	n	62	frēna	a	ō
frenum:Acc.Sg	2	n	62	frēnum	um	um
frenum:Dat.Pl	2	n	62	frēnīs	īs	ō
fretum:Nom.Sg	2	n	107	fretum	um	um
fretum:Abl.Pl	2	n	107	fretīs	īs	ū
fretum:Dat.Sg	2	n	107	fretō	ō	ō
fretum:Acc.Pl	2	n	107	freta	a	ē
fretum:Gen.Sg	2	n	107	fretī	ī	ō
fretum:Gen.Pl	2	n	107	fretōrum	ōrum	ū
fretum:Abl.Sg	2	n	107	fretō	ō	ō
fretum:Nom.Pl	2	n	107	freta	a	ō
fretum:Acc.Sg	2	n	107	fretum	um	um
fretum:Dat.Pl	2	n	107	fretīs	īs	ō
frigus:Nom.Sg	3	n	105	frīgus		e
frigus:Abl.Pl	3	n	105	frīgoribus	ibus	ibus
frigus:Dat.Sg	3	n	105	frīgorī	ī	e
frigus:Acc.Pl	3	n	105	frīgora	a	e
frigus:Gen.Sg	3	n	105	frīgoris	is	e
frigus:Gen.Pl	3	n	105	frīgorum	um	e
frigus:Abl.Sg	3	n	105	frīgore	e	e
frigus:Nom.Pl	3	n	105	frīgora	a	e
frigus:Acc.Sg	3	n	105	frīgus		e
frigus:Dat.Pl	3	n	105	frīgoribus	ibus	e
frons:Nom.Sg	3	f	180	frōns		e
frons:Abl.Pl	3	f	180	frontibus	ibus	ibus
frons:Dat.Sg	3	f	180	frontī	ī	e
frons:Acc.Pl	3	f	180	frontēs	ēs	a
frons:Gen.Sg	3	f	180	frontis	is	e
frons:Gen.Pl	3	f	180	frontium	ium	e
frons:Abl.Sg	3	f	180	fronte	e	e
frons:Nom.Pl	3	f	180	frontēs	ēs	e
frons:Acc.Sg	3	f	180	frontem	em	em
frons:Dat.Pl	3	f	180	frontibus	ibus	e
frons:Nom.Sg	3	f	75	frons		e
frons:Abl.Pl	3	f	75	frondibus	ibus	ibus
frons:Dat.Sg	3	f	75	frondī	ī	e
frons:Acc.Pl	3	f	75	frondēs	ēs	a
frons:Gen.Sg	3	f	75	frondis	is	e
frons:Gen.Pl	3	f	75	frondium	ium	ibus
frons:Abl.Sg	3	f	75	fronde	e	e
frons:Nom.Pl	3	f	75	frondēs	ēs	e
frons:Acc.Sg	3	f	75	frondem	em	em
frons:Dat.Pl	3	f	75	frondibus	ibus	ibus
fructus:Nom.Sg	4	m	116	fructus	us	um
