Word	Declension	Gender	CaseNum	Case	Num	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
1471	fetus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	57	fētus	us	us	u	u	u	u	u	u	u	u	u
1472	fetus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	57	fētibus	ibus	ibs	is		i	i	i	i	i	i	i
1473	fetus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	57	fētuī	uī	u	us	i	i	i	i	i	i	i	i
1474	fetus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	57	fētūs	ūs	us	s			i	i	i	i	i	i
1475	fetus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	57	fētūs	ūs	us	is	i	i	i	i	i	i	i	i
1476	fetus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	57	fētuum	uum	uu	uu		i	i	i	i	i	i	i
1477	fetus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	57	fētū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
1478	fetus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	57	fētūs	ūs	us	s			i	i	i	i	i	i
1479	fetus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	57	fētum	um	um	um	u	u	u	um	u	u	u	um
1480	fetus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	57	fētibus	ibus	ub	is		i	i	i	i	i	i	i
1481	fides:Nom.Sg	5	f	Nom.Sg	Nom	Sg	581	fidēs	ēs	ē	ē	e							e
1482	fides:Abl.Pl	5	f	Abl.Pl	Abl	Pl	581	fidēbus	ēbus	ies	ies	i	i	i	i	i	i	i	i
1483	fides:Dat.Sg	5	f	Dat.Sg	Dat	Sg	581	fideī	eī	īs	ēs	e	i	i	i	i	i	i	e
1484	fides:Acc.Pl	5	f	Acc.Pl	Acc	Pl	581	fidēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
1485	fides:Gen.Sg	5	f	Gen.Sg	Gen	Sg	581	fideī	eī	īs	īs	i	i	i	i	i	i	i	i
1486	fides:Gen.Pl	5	f	Gen.Pl	Gen	Pl	581	fidērum	ērum	oerm	u								
1487	fides:Abl.Sg	5	f	Abl.Sg	Abl	Sg	581	fidē	ē	ē	ē	e	e	e	e	e	e	e	i
1488	fides:Nom.Pl	5	f	Nom.Pl	Nom	Pl	581	fidēs	ēs	ēs	ēs	ē		a	a	a	a	a	a
1489	fides:Acc.Sg	5	f	Acc.Sg	Acc	Sg	581	fidem	em	ē	ēm	ē	e	e	e	e	e	e	e
1490	fides:Dat.Pl	5	f	Dat.Pl	Dat	Pl	581	fidēbus	ēbus	ēs	ē	e	i				i		e
1491	filia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	129	fīlia	a	a	a	am	am	am	am	am	am	am	am
1492	filia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	129	fīliīs	īs	ies	i			a	a	a	a	a	a
1493	filia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	129	fīliae	ae		a	a	a	a	a	a	a	a	a
1494	filia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	129	fīliās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
1495	filia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	129	fīliae	ae	a	a	a	a	a	a	a	a	a	a
1496	filia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	129	fīliārum	ārum	amrum	amu	a	a	a	a	a	a	a	a
1497	filia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	129	fīliā	ā	ā	ā	a	a	a	a	a	a	a	a
1498	filia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	129	fīliae	ae	a	a	a	a	a	a	a	a	a	a
1499	filia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	129	fīliam	am	am	am	am	am	am	am	am	am	am	am
1500	filia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	129	fīliīs	īs	a	a	a	a	a	a	a	a	a	a
1501	filius:Nom.Sg	2	m	Nom.Sg	Nom	Sg	446	fīlius	us	u	u	um	um	um	um	um	um	um	um
1502	filius:Abl.Pl	2	m	Abl.Pl	Abl	Pl	446	fīliīs	īs	īs	i	i	i	i	i	i	i	i	i
1503	filius:Dat.Sg	2	m	Dat.Sg	Dat	Sg	446	fīliō	ō	u	u	i	i	i	i	i	i	i	i
1504	filius:Acc.Pl	2	m	Acc.Pl	Acc	Pl	446	fīliōs	ōs	s	s							a	
1505	filius:Gen.Sg	2	m	Gen.Sg	Gen	Sg	446	fīliī	ī	ī	i	i	i	i	i	i	i	i	i
1506	filius:Gen.Pl	2	m	Gen.Pl	Gen	Pl	446	fīliōrum	ōrum	ōrum	u				i	i	i	i	
1507	filius:Abl.Sg	2	m	Abl.Sg	Abl	Sg	446	fīliō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1508	filius:Nom.Pl	2	m	Nom.Pl	Nom	Pl	446	fīliī	ī							a	a	a	a
1509	filius:Acc.Sg	2	m	Acc.Sg	Acc	Sg	446	fīlium	um	um	um	um	um	um	um	um	um	um	um
1510	filius:Dat.Pl	2	m	Dat.Pl	Dat	Pl	446	fīliīs	īs	is					i	i	i	i	i
1511	finis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	529	fīnis	is										
1512	finis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	529	fīnibus	ibus	ibus	i	i	i	i	i	i	i	i	i
1513	finis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	529	fīnī	ī	i	i	i	i	i	i	i	i	i	i
1514	finis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	529	fīnēs	ēs	ēs	ēs	ē	ēs	ē	ē	ē	ē	ē	e
1515	finis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	529	fīnis	is	is	i	i	i	i	i	i	i	i	i
1516	finis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	529	fīnium	ium	umu	u						i		
1517	finis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	529	fīne	e	e	e	e	e	e	e	e	e	e	e
1518	finis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	529	fīnēs	ēs	ēs					a	a	a	a	a
1519	finis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	529	fīnem	em	em	em	e	e	e	e	e	e	e	e
1520	finis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	529	fīnibus	ibus	ibs	i				i	i	i	i	i
1521	flamma:Nom.Sg	1	f	Nom.Sg	Nom	Sg	237	flamma	a	a	a	am	am	am	am	am	am	am	am
1522	flamma:Abl.Pl	1	f	Abl.Pl	Abl	Pl	237	flammīs	īs	ies	i			a	a	a	a	a	a
1523	flamma:Dat.Sg	1	f	Dat.Sg	Dat	Sg	237	flammae	ae		a	a	a	a	a	a	a	a	a
1524	flamma:Acc.Pl	1	f	Acc.Pl	Acc	Pl	237	flammās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
1525	flamma:Gen.Sg	1	f	Gen.Sg	Gen	Sg	237	flammae	ae	a	a	a	a	a	a	a	a	a	a
1526	flamma:Gen.Pl	1	f	Gen.Pl	Gen	Pl	237	flammārum	ārum	amrum	am	a	a	a	a	a	a	a	a
1527	flamma:Abl.Sg	1	f	Abl.Sg	Abl	Sg	237	flammā	ā	ā	ā	a	a	a	a	a	a	a	a
1528	flamma:Nom.Pl	1	f	Nom.Pl	Nom	Pl	237	flammae	ae	a	a	a	a	a	a	a	a	a	a
1529	flamma:Acc.Sg	1	f	Acc.Sg	Acc	Sg	237	flammam	am	am	am	am	am	am	am	am	am	am	am
1530	flamma:Dat.Pl	1	f	Dat.Pl	Dat	Pl	237	flammīs	īs	a	a	a	a	a	a	a	a	a	a
1531	fletus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	83	flētus	us	us	u	u	u	u	u	u	u	u	u
1532	fletus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	83	flētibus	ibus	ibus	is		i	i	i	i	i	i	i
1533	fletus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	83	flētuī	uī	u	us	i	i	i	i	i	i	i	i
1534	fletus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	83	flētūs	ūs	us	s			i	i	i	i	i	i
1535	fletus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	83	flētūs	ūs	us	is	i	i	i	i	i	i	i	i
1536	fletus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	83	flētuum	uum	uu	iu		i	i	i	i	i	i	i
1537	fletus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	83	flētū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
1538	fletus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	83	flētūs	ūs	us	s			i	i	i	i	i	i
1539	fletus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	83	flētum	um	um	um	u	u	u	um	u	u	u	um
1540	fletus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	83	flētibus	ibus	ubs	is			i	i	i	i	i	i
1541	flos:Nom.Sg	3	m	Nom.Sg	Nom	Sg	91	flōs											
1542	flos:Abl.Pl	3	m	Abl.Pl	Abl	Pl	91	flōribus	ibus	ibus	i	i	i	i	i	i	i	i	i
1543	flos:Dat.Sg	3	m	Dat.Sg	Dat	Sg	91	flōrī	ī	i	i	i	i	i	i	i	i	i	i
1544	flos:Acc.Pl	3	m	Acc.Pl	Acc	Pl	91	flōrēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
1545	flos:Gen.Sg	3	m	Gen.Sg	Gen	Sg	91	flōris	is	is	i	i	i	i	i	i	i	i	i
1546	flos:Gen.Pl	3	m	Gen.Pl	Gen	Pl	91	flōrum	um	umu	u						i		
1547	flos:Abl.Sg	3	m	Abl.Sg	Abl	Sg	91	flōre	e	e	e	e	e	e	e	e	e	e	e
1548	flos:Nom.Pl	3	m	Nom.Pl	Nom	Pl	91	flōrēs	ēs	ēs	s				a	a	a	a	a
1549	flos:Acc.Sg	3	m	Acc.Sg	Acc	Sg	91	flōrem	em	em	em	e	e	e	e	e	e	e	e
1550	flos:Dat.Pl	3	m	Dat.Pl	Dat	Pl	91	flōribus	ibus	ibs	i				i	i	i	i	i
1551	fluctus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	167	fluctus	us	us	u	u	u	u	u	u	u	u	u
1552	fluctus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	167	fluctibus	ibus	ibs	is		i	i	i	i	i	i	i
1553	fluctus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	167	fluctuī	uī	u	us	i	i	i	i	i	i	i	i
1554	fluctus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	167	fluctūs	ūs	us	s			i	i	i	i	i	i
1555	fluctus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	167	fluctūs	ūs	us	is	i	i	i	i	i	i	i	i
1556	fluctus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	167	fluctuum	uum	uu	iu		i	i	i	i	i	i	i
1557	fluctus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	167	fluctū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
1558	fluctus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	167	fluctūs	ūs	us	s			i	i	i	i	i	i
1559	fluctus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	167	fluctum	um	um	um	u	u	u	um	u	u	u	um
1560	fluctus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	167	fluctibus	ibus	ub	is			i	i	i	i	i	i
1561	flumen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	380	flūmen				m	m						
1562	flumen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	380	flūminibus	ibus	ibus	i	i	i	i	i	i	i	i	i
1563	flumen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	380	flūminī	ī	is	i	i	i	i	i	i	i	i	i
1564	flumen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	380	flūmina	a	a	a	a	a	a	a	a	a	a	a
1565	flumen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	380	flūminis	is	īs	ī	i	i	i	i	i	i	i	i
1566	flumen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	380	flūminum	um	mu	mu								
1567	flumen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	380	flūmine	e	e		e	e	e	e	i			
1568	flumen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	380	flūmina	a	a	a	a	a	a	a	a	a	a	a
1569	flumen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	380	flūmen				m	m	m					
1570	flumen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	380	flūminibus	ibus	bs									
1571	focus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	65	focus	us	u	u	u	um	um	um	um	um	um	um
1572	focus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	65	focīs	īs	īs	is	i	i	i	i	i	i	i	i
1573	focus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	65	focō	ō		u	i	i	i	i	i	i	i	i
1574	focus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	65	focōs	ōs	s	s							a	
1575	focus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	65	focī	ī	ī	i	i	i	i	i	i	i	i	i
1576	focus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	65	focōrum	ōrum	ōrum	u				i	i	i	i	
1577	focus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	65	focō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1578	focus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	65	focī	ī				a				a	a	a
1579	focus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	65	focum	um	um	um	um	um	um	um	um	um	um	um
1580	focus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	65	focīs	īs	is					i	i	i	i	i
1581	foedus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	82	foedus				m	m						
1582	foedus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	82	foederibus	ibus	ibus	i	i	i	i	i	i	i	i	i
1583	foedus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	82	foederī	ī	is	i	i	i	i	i	i	i	i	i
1584	foedus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	82	foedera	a	a	a	a	a	a	a	a	a	a	a
1585	foedus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	82	foederis	is	īs	ī	i	i	i	i	i	i	i	i
1586	foedus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	82	foederum	um	mu	mu								
1587	foedus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	82	foedere	e	e		e	e	e	e	i	i		
1588	foedus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	82	foedera	a	a	a	a	a	a	a	a	a	a	a
1589	foedus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	82	foedus				m	m	m					
1590	foedus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	82	foederibus	ibus	bs									
1591	fons:Nom.Sg	3	m	Nom.Sg	Nom	Sg	127	fōns											
1592	fons:Abl.Pl	3	m	Abl.Pl	Abl	Pl	127	fontibus	ibus	ibus	i	i	i	i	i	i	i	i	i
1593	fons:Dat.Sg	3	m	Dat.Sg	Dat	Sg	127	fontī	ī	i	i	i	i	i	i	i	i	i	i
1594	fons:Acc.Pl	3	m	Acc.Pl	Acc	Pl	127	fontēs	ēs	ēs	ēs	ē	ēs	ē	ē	ē	ē	ē	e
1595	fons:Gen.Sg	3	m	Gen.Sg	Gen	Sg	127	fontis	is	is	i	i	i	i	i	i	i	i	i
1596	fons:Gen.Pl	3	m	Gen.Pl	Gen	Pl	127	fontium	ium	umu	u						i		
1597	fons:Abl.Sg	3	m	Abl.Sg	Abl	Sg	127	fonte	e	e	e	e	e	e	e	e	e	e	e
1598	fons:Nom.Pl	3	m	Nom.Pl	Nom	Pl	127	fontēs	ēs	ēs					a	a	a	a	a
1599	fons:Acc.Sg	3	m	Acc.Sg	Acc	Sg	127	fontem	em	em	em	e	e	e	e	e	e	e	e
1600	fons:Dat.Pl	3	m	Dat.Pl	Dat	Pl	127	fontibus	ibus	ibs	i				i	i	i	i	e
1601	foris:Nom.Sg	3	f	Nom.Sg	Nom	Sg	94	foris	is										
1602	foris:Abl.Pl	3	f	Abl.Pl	Abl	Pl	94	foribus	ibus	ibus	is	i	i	i	i	i	i	i	i
1603	foris:Dat.Sg	3	f	Dat.Sg	Dat	Sg	94	forī	ī	i	i	i	i	i	i	i	i	i	i
1604	foris:Acc.Pl	3	f	Acc.Pl	Acc	Pl	94	forēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
1605	foris:Gen.Sg	3	f	Gen.Sg	Gen	Sg	94	foris	is	is	i	i	i	i	i	i	i	i	i
1606	foris:Gen.Pl	3	f	Gen.Pl	Gen	Pl	94	forium	ium	iu	iu								
1607	foris:Abl.Sg	3	f	Abl.Sg	Abl	Sg	94	fore	e	e	e	e	e	e	e	e	e	e	e
1608	foris:Nom.Pl	3	f	Nom.Pl	Nom	Pl	94	forēs	ēs	ēs	s				a	a	a	a	a
1609	foris:Acc.Sg	3	f	Acc.Sg	Acc	Sg	94	forem	em	em	em	e	e	e	e	e	e	e	e
1610	foris:Dat.Pl	3	f	Dat.Pl	Dat	Pl	94	foribus	ibus	ibs	i	i					i		e
1611	forma:Nom.Sg	1	f	Nom.Sg	Nom	Sg	249	fōrma	a	a	a	am	am	am	am	am	am	am	am
1612	forma:Abl.Pl	1	f	Abl.Pl	Abl	Pl	249	fōrmīs	īs	ies	i			a	a	a	a	a	a
1613	forma:Dat.Sg	1	f	Dat.Sg	Dat	Sg	249	fōrmae	ae		a	a	a	a	a	a	a	a	a
1614	forma:Acc.Pl	1	f	Acc.Pl	Acc	Pl	249	fōrmās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
1615	forma:Gen.Sg	1	f	Gen.Sg	Gen	Sg	249	fōrmae	ae	a	a	a	a	a	a	a	a	a	a
1616	forma:Gen.Pl	1	f	Gen.Pl	Gen	Pl	249	fōrmārum	ārum	amrum	amu	a	a	a	a	a	a	a	a
1617	forma:Abl.Sg	1	f	Abl.Sg	Abl	Sg	249	fōrmā	ā	ā	ā	a	a	a	a	a	a	a	a
1618	forma:Nom.Pl	1	f	Nom.Pl	Nom	Pl	249	fōrmae	ae	a	a	a	a	a	a	a	a	a	a
1619	forma:Acc.Sg	1	f	Acc.Sg	Acc	Sg	249	fōrmam	am	am	am	am	am	am	am	am	am	am	am
1620	forma:Dat.Pl	1	f	Dat.Pl	Dat	Pl	249	fōrmīs	īs	a	a	a	a	a	a	a	a	a	a
1621	formido:Nom.Sg	3	f	Nom.Sg	Nom	Sg	82	formīdo											
1622	formido:Abl.Pl	3	f	Abl.Pl	Abl	Pl	82	formīdinibus	ibus	ibus	ies	i	i	i	i	i	i	i	i
1623	formido:Dat.Sg	3	f	Dat.Sg	Dat	Sg	82	formīdinī	ī	i	i	i	i	i	i	i	i	i	i
1624	formido:Acc.Pl	3	f	Acc.Pl	Acc	Pl	82	formīdinēs	ēs	ēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	e
1625	formido:Gen.Sg	3	f	Gen.Sg	Gen	Sg	82	formīdinis	is	is	i	i	i	i	i	i	i	i	i
1626	formido:Gen.Pl	3	f	Gen.Pl	Gen	Pl	82	formīdinum	um	iu	u								
1627	formido:Abl.Sg	3	f	Abl.Sg	Abl	Sg	82	formīdine	e	e	e	e	e	e	e	e	e	e	e
1628	formido:Nom.Pl	3	f	Nom.Pl	Nom	Pl	82	formīdinēs	ēs	ēs	s				a	a	a	a	a
1629	formido:Acc.Sg	3	f	Acc.Sg	Acc	Sg	82	formīdinem	em	em	em	e	e	e	e	e	e	e	e
1630	formido:Dat.Pl	3	f	Dat.Pl	Dat	Pl	82	formīdinibus	ibus	ibs	i						i		e
1631	fortuna:Nom.Sg	1	f	Nom.Sg	Nom	Sg	886	fortūna	a	a	a	am	am	am	am	am	am	am	am
1632	fortuna:Abl.Pl	1	f	Abl.Pl	Abl	Pl	886	fortūnīs	īs	ies	i			a	a	a	a	a	a
1633	fortuna:Dat.Sg	1	f	Dat.Sg	Dat	Sg	886	fortūnae	ae		a	a	a	a	a	a	a	a	a
1634	fortuna:Acc.Pl	1	f	Acc.Pl	Acc	Pl	886	fortūnās	ās	aes	ae	ae	ae	ae	ae	ae	ae	a	a
1635	fortuna:Gen.Sg	1	f	Gen.Sg	Gen	Sg	886	fortūnae	ae	a	a	a	a	a	a	a	a	a	a
1636	fortuna:Gen.Pl	1	f	Gen.Pl	Gen	Pl	886	fortūnārum	ārum	amrum	amu	a	a	a	a	a	a	a	a
1637	fortuna:Abl.Sg	1	f	Abl.Sg	Abl	Sg	886	fortūnā	ā	ā	ā	a	a	a	a	a	a	a	a
1638	fortuna:Nom.Pl	1	f	Nom.Pl	Nom	Pl	886	fortūnae	ae	a	a	a	a	a	a	a	a	a	a
1639	fortuna:Acc.Sg	1	f	Acc.Sg	Acc	Sg	886	fortūnam	am	am	am	am	am	am	am	am	am	am	am
1640	fortuna:Dat.Pl	1	f	Dat.Pl	Dat	Pl	886	fortūnīs	īs	a	a	a	a	a	a	a	a	a	a
1641	forum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	171	forum	um	um	um	um	um	um	um	um	um	um	um
1642	forum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	171	forīs	īs	īs	i	i	i	i	i	i	i	i	i
1643	forum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	171	forō	ō			i	i	i	i	i	i	i	i
1644	forum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	171	fora	a	a	a	a	a	a	a	a	a	a	a
1645	forum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	171	forī	ī	ī	ī	i	i	i	i	i	i	i	i
1646	forum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	171	forōrum	ōrum	ōrum	mu								
1647	forum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	171	forō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1648	forum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	171	fora	a	a	a	a	a	a	a	a	a	a	a
1649	forum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	171	forum	um	um	um	um	um	um	um	um	um	um	um
1650	forum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	171	forīs	īs								i		i
1651	frater:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	426	frāter											
1652	frater:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	426	frātribus	ibus	ibus	i	i	i	i	i	i	i	i	i
1653	frater:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	426	frātrī	ī	i	i	i	i	i	i	i	i	i	i
1654	frater:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	426	frātrēs	ēs	ēs	ēs	ē	ēs	ē	ē	ē	ē	ē	e
1655	frater:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	426	frātris	is	is	i	i	i	i	i	i	i	i	i
1656	frater:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	426	frātrum	um	umu	iu						i		
1657	frater:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	426	frātre	e	e	e	e	e	e	e	e	e	e	e
1658	frater:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	426	frātrēs	ēs	ēs						a	a	a	a
1659	frater:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	426	frātrem	em	em	em	e	e	e	e	e	e	e	e
1660	frater:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	426	frātribus	ibus	ibs	i			i	i	i	i	i	e
1661	fraus:Nom.Sg	3	f	Nom.Sg	Nom	Sg	120	fraus											
1662	fraus:Abl.Pl	3	f	Abl.Pl	Abl	Pl	120	fraudibus	ibus	ibus	ies	i	i	i	i	i	i	i	i
1663	fraus:Dat.Sg	3	f	Dat.Sg	Dat	Sg	120	fraudī	ī	i	i	i	i	i	i	i	i	i	i
1664	fraus:Acc.Pl	3	f	Acc.Pl	Acc	Pl	120	fraudēs	ēs	ēs	ēs	ē	ē	ē	ē	ē	ē	ē	e
1665	fraus:Gen.Sg	3	f	Gen.Sg	Gen	Sg	120	fraudis	is	is	i	i	i	i	i	i	i	i	i
1666	fraus:Gen.Pl	3	f	Gen.Pl	Gen	Pl	120	fraudum	um	iu	iu								
1667	fraus:Abl.Sg	3	f	Abl.Sg	Abl	Sg	120	fraude	e	e	e	e	e	e	e	e	e	e	e
1668	fraus:Nom.Pl	3	f	Nom.Pl	Nom	Pl	120	fraudēs	ēs	ēs	s			a	a	a	a	a	a
1669	fraus:Acc.Sg	3	f	Acc.Sg	Acc	Sg	120	fraudem	em	em	em	e	e	e	e	e	e	e	e
1670	fraus:Dat.Pl	3	f	Dat.Pl	Dat	Pl	120	fraudibus	ibus	ibs	i						i		e
1671	fremitus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	54	fremitus	us	us	u	u	u	u	u	u	u	u	u
1672	fremitus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	54	fremitibus	ibus	ibus	is		i	i	i	i	i	i	i
1673	fremitus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	54	fremituī	uī	u	us	i	i	i	i	i	i	i	i
1674	fremitus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	54	fremitūs	ūs	us	s			i	i	i	i	i	i
1675	fremitus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	54	fremitūs	ūs	us	is	i	i	i	i	i	i	i	i
1676	fremitus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	54	fremituum	uum	uu	iu		i	i	i	i	i	i	i
1677	fremitus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	54	fremitū	ū	u	u	ō	ō	ō	ō	ō	ō	ō	ō
1678	fremitus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	54	fremitūs	ūs	us	s			i	i	i	i	i	i
1679	fremitus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	54	fremitum	um	um	um	u	u	u	u	u	u	u	um
1680	fremitus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	54	fremitibus	ibus	ubs	is		i	i	i	i	i	i	i
1681	frenum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	62	frēnum	um	um	um	um	um	um	um	um	um	um	um
1682	frenum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	62	frēnīs	īs	īs	i	i	i	i	i	i	i	i	i
1683	frenum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	62	frēnō	ō			i	i	i	i	i	i	i	i
1684	frenum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	62	frēna	a	a	a	a	a	a	a	a	a	a	a
1685	frenum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	62	frēnī	ī	ī	ī	i	i	i	i	i	i	i	i
1686	frenum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	62	frēnōrum	ōrum	ōrum	mu								
1687	frenum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	62	frēnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1688	frenum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	62	frēna	a	a	a	a	a	a	a	a	a	a	a
1689	frenum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	62	frēnum	um	um	um	um	um	um	um	um	um	um	um
1690	frenum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	62	frēnīs	īs								i		i
1691	fretum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	107	fretum	um	um	um	um	um	um	um	um	um	um	um
1692	fretum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	107	fretīs	īs	īs	i	i	i	i	i	i	i	i	i
