Word	Declension	Gender	CaseNum	Case	Num	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
1139	digitus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	84	digitum	um	um	um	um	um	um	um	um	um	um	um
1140	digitus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	84	digitīs	īs	ēs	s	u	u	u	mu	mu	mu	mu	mu
1141	discrimen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	129	discrīmen											
1142	discrimen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	129	discrīminibus	ibus	ibus	ibus	iu	i	is	is	is	is	is	is
1143	discrimen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	129	discrīminī	ī	ī	i	i	i	e	i	i	i	i	is
1144	discrimen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	129	discrīmina	a								i	is	is
1145	discrimen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	129	discrīminis	is	is	is	is	i	i	i	i	is	is	is
1146	discrimen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	129	discrīminum	um	umu	mu	mu	mu	mu	mu	mu	mu	mu	mu
1147	discrimen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	129	discrīmine	e	e	e	e	e	e	e	e	e	e	e
1148	discrimen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	129	discrīmina	a			u	u	u	u			is	is
1149	discrimen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	129	discrīmen		em	em	em	em	em	em	em	em	em	em
1150	discrimen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	129	discrīminibus	ibus	ibus	mu	mu	mu	mu	mu	mu	mu	mu	mu
1151	divitiae:Nom.Sg	1	f	Nom.Sg	Nom	Sg	209			a	a	a	a	a	a	a	a	a	a
1152	divitiae:Abl.Pl	1	f	Abl.Pl	Abl	Pl	209	dīvitiīs	īs	as	as	as	as	as	as	a	a	a	a
1153	divitiae:Dat.Sg	1	f	Dat.Sg	Dat	Sg	209			a	a	a	a	a	a	a	a	a	a
1154	divitiae:Acc.Pl	1	f	Acc.Pl	Acc	Pl	209	dīvitiās	ās	as	as	as	as	as	a	a	a	a	a
1155	divitiae:Gen.Sg	1	f	Gen.Sg	Gen	Sg	209			ae	ae	ae	a	a	a	a	a	a	a
1156	divitiae:Gen.Pl	1	f	Gen.Pl	Gen	Pl	209	dīvitiārum	ārum	aerum	aemrum	aemrum	amu	amu	amu	amu	amu	amu	amu
1157	divitiae:Abl.Sg	1	f	Abl.Sg	Abl	Sg	209			ā	ā	ā	a	a	a	a	a	a	a
1158	divitiae:Nom.Pl	1	f	Nom.Pl	Nom	Pl	209	dīvitiae	ae	aes	aes	aes	as	as	a	a	a	a	a
1159	divitiae:Acc.Sg	1	f	Acc.Sg	Acc	Sg	209			am	am	am	am	am	am	am	am	am	am
1160	divitiae:Dat.Pl	1	f	Dat.Pl	Dat	Pl	209	dīvitiīs	īs	s	a	au	amu	amu	amu	amu	amu	amu	amu
1161	dolor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	540	dolor											
1162	dolor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	540	dolōribus	ibus	ibus	ibus	is	is	is	is	is	is	is	is
1163	dolor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	540	dolōrī	ī	ī	i	i	i	e	i	i	is	is	is
1164	dolor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	540	dolōrēs	ēs	ēs	ēs	es	es	es	is	is	is	is	is
1165	dolor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	540	dolōris	is	is	is	is	is	is	is	is	is	is	is
1166	dolor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	540	dolōrum	um	m	mu	mu	mu	mu	mu	mu	mu	mu	mu
1167	dolor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	540	dolōre	e	e	e	e	e	e	e	e	e	e	e
1168	dolor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	540	dolōrēs	ēs	ēs	ēs	s	s	s	s	is	is	is	is
1169	dolor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	540	dolōrem	em	em	em	em	em	em	em	em	em	em	em
1170	dolor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	540	dolōribus	ibus	ibus	u	u	mu	mu	mu	mu	mu	mu	mu
1171	dolus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	130	dolus	us	u	um	um	um	um	um	um	um	um	um
1172	dolus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	130	dolīs	īs	īs	is	is	is	is	is	is	is	is	is
1173	dolus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	130	dolō	ō	u	u	u	um	u	u	um	um	um	um
1174	dolus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	130	dolōs	ōs	ōs	s	s	s	s	s	s	i	i	i
1175	dolus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	130	dolī	ī	ī	ī	ī	i	i	i	i	i	i	i
1176	dolus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	130	dolōrum	ōrum	oerum	erum	u	mu	mu	mu	mu	mu	mu	mu
1177	dolus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	130	dolō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1178	dolus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	130	dolī	ī	s	s	s	s	s	is	is	is	is	is
1179	dolus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	130	dolum	um	um	um	um	um	um	um	um	um	um	um
1180	dolus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	130	dolīs	īs	ēs	s	u		u	mu	mu	mu	mu	mu
1181	domina:Nom.Sg	1	fh	Nom.Sg	Nom	Sg	94	domina	a	a	a	a	a	a	a	a	a	a	a
1182	domina:Abl.Pl	1	fh	Abl.Pl	Abl	Pl	94	dominīs	īs	as	as	as	as	as	as	a	a	a	a
1183	domina:Dat.Sg	1	fh	Dat.Sg	Dat	Sg	94	dominae	ae	a	a	a	a	a	a	a	a	a	a
1184	domina:Acc.Pl	1	fh	Acc.Pl	Acc	Pl	94	dominās	ās	as	as	as	as	as	a	a	a	a	a
1185	domina:Gen.Sg	1	fh	Gen.Sg	Gen	Sg	94	dominae	ae	ae	ae	a	a	a	a	a	a	a	a
1186	domina:Gen.Pl	1	fh	Gen.Pl	Gen	Pl	94	dominārum	ārum	aemrum	aemrum	amrum	amu	amu	amu	amu	amu	amu	amu
1187	domina:Abl.Sg	1	fh	Abl.Sg	Abl	Sg	94	dominā	ā	ā	ā	ā	a	a	a	a	a	a	a
1188	domina:Nom.Pl	1	fh	Nom.Pl	Nom	Pl	94	dominae	ae	aes	aes	as	as	as	a	a	a	a	a
1189	domina:Acc.Sg	1	fh	Acc.Sg	Acc	Sg	94	dominam	am	am	am	am	am	am	am	am	am	am	am
1190	domina:Dat.Pl	1	fh	Dat.Pl	Dat	Pl	94	dominīs	īs	s	a	au	amu	amu	amu	amu	amu	amu	amu
1191	dominus:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	269	dominus	us	u	um	um	um	um	um	um	um	um	um
1192	dominus:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	269	dominīs	īs	ies	is	is	is	is	is	is	is	is	is
1193	dominus:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	269	dominō	ō	u	um	u	um	u	u	u	um	um	um
1194	dominus:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	269	dominōs	ōs	ōs	s	s	s	s	s	s	i	i	i
1195	dominus:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	269	dominī	ī	ī	ī	ī	i	i	i	i	i	i	i
1196	dominus:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	269	dominōrum	ōrum	orm	erm	u	mu	mu	mu	mu	mu	mu	mu
1197	dominus:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	269	dominō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1198	dominus:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	269	dominī	ī	s	s	s	s	s	is	is	is	is	is
1199	dominus:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	269	dominum	um	um	um	um	um	um	um	um	um	um	um
1200	dominus:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	269	dominīs	īs	ēs	s	u		u	u	u	mu	mu	mu
1201	domus:Nom.Sg	4	f	Nom.Sg	Nom	Sg	946	domus	us	u	u	u	um	um	um	um	um	um	um
1202	domus:Abl.Pl	4	f	Abl.Pl	Abl	Pl	946	domibus	ibus	ibus	ibus	is	is	s	s	is	is	is	is
1203	domus:Dat.Sg	4	f	Dat.Sg	Dat	Sg	946	domuī	uī	u	u	u	um	um	um	um	um	um	um
1204	domus:Acc.Pl	4	f	Acc.Pl	Acc	Pl	946	domūs	ūs	uos	ō	ō	ō	ōs	ō	u	u	um	um
1205	domus:Gen.Sg	4	f	Gen.Sg	Gen	Sg	946	domūs	ūs	uis	i	u	u	u	u	u	u	um	um
1206	domus:Gen.Pl	4	f	Gen.Pl	Gen	Pl	946	domuum	uum	um	imu	iu	iu	u	mu	mu	mu	imu	mu
1207	domus:Abl.Sg	4	f	Abl.Sg	Abl	Sg	946	domū	ū	u	ō	ō	ō	ō	ō	ō	ō	ō	ō
1208	domus:Nom.Pl	4	f	Nom.Pl	Nom	Pl	946	domūs	ūs			s	s	s	s	s	i	i	i
1209	domus:Acc.Sg	4	f	Acc.Sg	Acc	Sg	946	domum	um	um	um	um	um	um	um	um	um	um	um
1210	domus:Dat.Pl	4	f	Dat.Pl	Dat	Pl	946	domibus	ibus	ībus	ibus	iu	i		u	u	mu	imu	mu
1211	donum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	195	dōnum	um	um	um	um	um	um	um	um	um	um	um
1212	donum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	195	dōnīs	īs	īs	is	is	is	is	is	is	is	is	is
1213	donum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	195	dōnō	ō	um	um	um	um	um	u	um	um	um	um
1214	donum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	195	dōna	a	a	a							i	i
1215	donum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	195	dōnī	ī	ī	ī	ī	i	i	i	i	i	i	i
1216	donum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	195	dōnōrum	ōrum	omrum	mrum	mu	mu	mu	mu	mu	mu	mu	mu
1217	donum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	195	dōnō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1218	donum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	195	dōna	a	a	a						i	i	is
1219	donum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	195	dōnum	um	um	um	um	um	um	um	um	um	um	um
1220	donum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	195	dōnīs	īs			mu	mu	mu	mu	mu	mu	mu	mu
1221	dux:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	480	dux											
1222	dux:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	480	ducibus	ibus	ibus	ibus	is	is	is	is	is	is	is	is
1223	dux:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	480	ducī	ī	ī	i	i	i	es	i	i	is	is	is
1224	dux:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	480	ducēs	ēs	ēs	ēs	es	es	es	is	is	is	is	is
1225	dux:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	480	ducis	is	is	is	is	is	is	is	is	is	is	is
1226	dux:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	480	ducum	um	m	mu	mu	mu	mu	mu	mu	mu	mu	mu
1227	dux:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	480	duce	e	e	e	e	e	e	e	e	e	e	e
1228	dux:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	480	ducēs	ēs	ēs	ēs	s	s	s	s	is	is	is	is
1229	dux:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	480	ducem	em	em	em	em	em	em	em	em	em	em	em
1230	dux:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	480	ducibus	ibus	ibus	iu	u	mu	mu	mu	mu	mu	mu	mu
1231	effigies:Nom.Sg	5	f	Nom.Sg	Nom	Sg	69	effigiēs	ēs	ē	e	e							
1232	effigies:Abl.Pl	5	f	Abl.Pl	Abl	Pl	69	effigiēbus	ēbus	ieu	iesu	is	is	is	is	is	is	is	is
1233	effigies:Dat.Sg	5	f	Dat.Sg	Dat	Sg	69	effigiēī	ēī	ē	ei	e	e	es	is	is	is	is	is
1234	effigies:Acc.Pl	5	f	Acc.Pl	Acc	Pl	69	effigiēs	ēs	ēs	ēs	es	es	es	is	is	is	is	is
1235	effigies:Gen.Sg	5	f	Gen.Sg	Gen	Sg	69	effigiēī	ēī	ēs	ēs	ēs	is	is	is	is	is	is	is
1236	effigies:Gen.Pl	5	f	Gen.Pl	Gen	Pl	69	effigiērum	ērum	ēmrum	ēmrum	emu	mu	mu	mu	mu	mu	mu	mu
1237	effigies:Abl.Sg	5	f	Abl.Sg	Abl	Sg	69	effigiē	ē	e	e	e	e	e	e	e	e	e	e
1238	effigies:Nom.Pl	5	f	Nom.Pl	Nom	Pl	69	effigiēs	ēs	ēs	ēs	s	s	s	s	is	is	is	is
1239	effigies:Acc.Sg	5	f	Acc.Sg	Acc	Sg	69	effigiem	em	ēm	em	em	em	em	em	em	em	em	em
1240	effigies:Dat.Pl	5	f	Dat.Pl	Dat	Pl	69	effigiēbus	ēbus	ieu	ēu	u	u	u	u	iu	mu	mu	mu
1241	epulae:Nom.Sg	1	f	Nom.Sg	Nom	Sg	93			a	a	a	a	a	a	a	a	a	a
1242	epulae:Abl.Pl	1	f	Abl.Pl	Abl	Pl	93	epulīs	īs	as	as	as	as	as	as	a	a	a	a
1243	epulae:Dat.Sg	1	f	Dat.Sg	Dat	Sg	93			a	a	a	a	a	a	a	a	a	a
1244	epulae:Acc.Pl	1	f	Acc.Pl	Acc	Pl	93	epulās	ās	as	as	as	as	as	a	a	a	a	a
1245	epulae:Gen.Sg	1	f	Gen.Sg	Gen	Sg	93			ae	ae	ae	a	a	a	a	a	a	a
1246	epulae:Gen.Pl	1	f	Gen.Pl	Gen	Pl	93	epulārum	ārum	aemrum	aemrum	aemrum	amu	amu	amu	amu	amu	amu	amu
1247	epulae:Abl.Sg	1	f	Abl.Sg	Abl	Sg	93			ā	ā	ā	a	a	a	a	a	a	a
1248	epulae:Nom.Pl	1	f	Nom.Pl	Nom	Pl	93	epulae	ae	aes	aes	aes	a	as	a	a	a	a	a
1249	epulae:Acc.Sg	1	f	Acc.Sg	Acc	Sg	93			am	am	am	am	am	am	am	am	am	am
1250	epulae:Dat.Pl	1	f	Dat.Pl	Dat	Pl	93	epulīs	īs	s	a	au	amu	amu	amu	amu	amu	amu	amu
1251	eques:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	526	eques											
1252	eques:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	526	equitibus	ibus	ibus	ibus	is	is	is	is	is	is	is	is
1253	eques:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	526	equitī	ī	ī	i	i	i	es	i	i	is	is	is
1254	eques:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	526	equitēs	ēs	ēs	ēs	es	es	es	is	is	is	is	is
1255	eques:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	526	equitis	is	is	is	is	is	is	is	is	is	is	is
1256	eques:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	526	equitum	um	m	mu	mu	mu	mu	mu	mu	mu	mu	mu
1257	eques:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	526	equite	e	e	e	e	e	e	e	e	e	e	e
1258	eques:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	526	equitēs	ēs	ēs	ēs	s	s	s	s	is	is	is	is
1259	eques:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	526	equitem	em	em	em	em	em	em	em	em	em	em	em
1260	eques:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	526	equitibus	ibus	ibus	iu	u	mu	mu	mu	mu	mu	mu	mu
1261	equus:Nom.Sg	2	m	Nom.Sg	Nom	Sg	411	equus	us	u	um	um	um	um	um	um	um	um	um
1262	equus:Abl.Pl	2	m	Abl.Pl	Abl	Pl	411	equīs	īs	īs	is	is	is	is	is	is	is	is	is
1263	equus:Dat.Sg	2	m	Dat.Sg	Dat	Sg	411	equō	ō	u	u	u	um	u	u	um	um	um	um
1264	equus:Acc.Pl	2	m	Acc.Pl	Acc	Pl	411	equōs	ōs	ōs	s	s	s	s	s	s	i	i	i
1265	equus:Gen.Sg	2	m	Gen.Sg	Gen	Sg	411	equī	ī	ī	ī	ī	i	i	i	i	i	i	i
1266	equus:Gen.Pl	2	m	Gen.Pl	Gen	Pl	411	equōrum	ōrum	oerum	erum	u	mu	mu	mu	mu	mu	mu	mu
1267	equus:Abl.Sg	2	m	Abl.Sg	Abl	Sg	411	equō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1268	equus:Nom.Pl	2	m	Nom.Pl	Nom	Pl	411	equī	ī	s	s	s	s	s	is	is	is	is	is
1269	equus:Acc.Sg	2	m	Acc.Sg	Acc	Sg	411	equum	um	um	um	um	um	um	um	um	um	um	um
1270	equus:Dat.Pl	2	m	Dat.Pl	Dat	Pl	411	equīs	īs	ē	s	u	u	u	u	mu	mu	mu	mu
1271	error:Nom.Sg	3	m	Nom.Sg	Nom	Sg	127	error											
1272	error:Abl.Pl	3	m	Abl.Pl	Abl	Pl	127	errōribus	ibus	ibus	ibus	is	is	is	is	is	is	is	is
1273	error:Dat.Sg	3	m	Dat.Sg	Dat	Sg	127	errōrī	ī	ī	i	i	i	es	i	i	is	is	is
1274	error:Acc.Pl	3	m	Acc.Pl	Acc	Pl	127	errōrēs	ēs	ēs	ēs	es	es	es	is	is	is	is	is
1275	error:Gen.Sg	3	m	Gen.Sg	Gen	Sg	127	errōris	is	is	is	is	is	is	is	is	is	is	is
1276	error:Gen.Pl	3	m	Gen.Pl	Gen	Pl	127	errōrum	um	m	mu	mu	mu	mu	mu	mu	mu	mu	mu
1277	error:Abl.Sg	3	m	Abl.Sg	Abl	Sg	127	errōre	e	e	e	e	e	e	e	e	e	e	e
1278	error:Nom.Pl	3	m	Nom.Pl	Nom	Pl	127	errōrēs	ēs	ēs	ēs	s	s	s	s	is	is	is	is
1279	error:Acc.Sg	3	m	Acc.Sg	Acc	Sg	127	errōrem	em	em	em	em	em	em	em	em	em	em	em
1280	error:Dat.Pl	3	m	Dat.Pl	Dat	Pl	127	errōribus	ibus	ibus	iu	u	mu	mu	mu	mu	mu	mu	mu
1281	exemplum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	286	exemplum	um	um	um	um	um	um	um	um	um	um	um
1282	exemplum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	286	exemplīs	īs	īs	is	is	is	is	is	is	is	is	is
1283	exemplum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	286	exemplō	ō	um	um	um	um	u	um	um	um	um	um
1284	exemplum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	286	exempla	a	a	a							i	i
1285	exemplum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	286	exemplī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1286	exemplum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	286	exemplōrum	ōrum	omrum	emrum	mru	mu	mu	mu	mu	mu	mu	mu
1287	exemplum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	286	exemplō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1288	exemplum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	286	exempla	a	a	a						i	i	is
1289	exemplum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	286	exemplum	um	um	um	um	um	um	um	um	um	um	um
1290	exemplum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	286	exemplīs	īs	i		mu	mu	mu	mu	mu	mu	mu	mu
1291	exiguus:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	124	exiguus	us	u	um	um	um	um	um	um	um	um	um
1292	exiguus:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	124	exiguīs	īs	ies	is	is	is	is	is	is	is	is	is
1293	exiguus:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	124	exiguō	ō	u	um	u	um	u	u	um	um	um	um
1294	exiguus:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	124	exiguōs	ōs	ōs	s	s	s	s	s	s	i	i	i
1295	exiguus:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	124	exiguī	ī	ī	ī	ī	i	i	i	i	i	i	i
1296	exiguus:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	124	exiguōrum	ōrum	oerum	emrum	mu	mu	mu	mu	mu	mu	mu	mu
1297	exiguus:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	124	exiguō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1298	exiguus:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	124	exiguī	ī	s	as	s	s	s	is	is	is	is	is
1299	exiguus:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	124	exiguum	um	um	um	um	um	um	um	um	um	um	um
1300	exiguus:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	124	exiguīs	īs	ē	s	u		u	u	mu	mu	mu	mu
1301	exitium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	122	exitium	um	um	um	um	um	um	um	um	um	um	um
1302	exitium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	122	exitiīs	īs	īs	is	is	is	is	is	is	is	is	is
1303	exitium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	122	exitiō	ō	um	um	um	um	um	um	um	um	um	um
1304	exitium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	122	exitia	a	a	a							i	i
1305	exitium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	122	exitiī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1306	exitium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	122	exitiōrum	ōrum	omrum	mrum	mu	mu	mu	mu	mu	mu	mu	mu
1307	exitium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	122	exitiō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1308	exitium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	122	exitia	a	a	a						i	i	is
1309	exitium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	122	exitium	um	um	um	um	um	um	um	um	um	um	um
1310	exitium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	122	exitiīs	īs	i		mu	mu	mu	mu	mu	mu	mu	mu
1311	exitus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	146	exitus	us	u	u	u	um	um	um	um	um	um	um
1312	exitus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	146	exitibus	ibus	ibus	ibus	is	s	s	s	s	is	is	i
1313	exitus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	146	exituī	uī	u	u	u	um	um	um	um	um	um	um
1314	exitus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	146	exitūs	ūs	uos	ō	ō	ō	ō	ō	o	um	um	um
1315	exitus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	146	exitūs	ūs	us	i	i	u	u	u	um	um	um	um
1316	exitus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	146	exituum	uum	umu	imu	iu	iu	mu	mu	mu	mu	mu	mu
1317	exitus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	146	exitū	ū	u	ō	ō	ō	ō	ō	ō	ō	ō	ō
1318	exitus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	146	exitūs	ūs	s	s	s	s	s	s		i	i	i
1319	exitus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	146	exitum	um	um	um	um	um	um	um	um	um	um	um
1320	exitus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	146	exitibus	ibus	ibus	ibus	iu	iu	u	mu	mu	mu	mu	mu
1321	exsilium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	165	exsilium	um	um	um	um	um	um	um	um	um	um	um
1322	exsilium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	165	exsiliīs	īs	īs	is	is	is	is	is	is	is	is	is
1323	exsilium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	165	exsiliō	ō	um	um	um	um	u	um	um	um	um	um
1324	exsilium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	165	exsilia	a	a	a							i	i
1325	exsilium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	165	exsiliī	ī	ī	ī	ī	ī	i	i	i	i	i	i
1326	exsilium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	165	exsiliōrum	ōrum	omrum	emrum	mu	mu	mu	mu	mu	mu	mu	mu
1327	exsilium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	165	exsiliō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō	ō
1328	exsilium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	165	exsilia	a	a	a						i	i	is
1329	exsilium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	165	exsilium	um	um	um	um	um	um	um	um	um	um	um
1330	exsilium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	165	exsiliīs	īs			mu	mu	mu	mu	mu	mu	mu	mu
1331	exsul:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	81	exsul											
1332	exsul:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	81	exsulibus	ibus	ibus	ibus	is	is	is	is	is	is	is	is
1333	exsul:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	81	exsulī	ī	ī	i	i	i	e	i	i	is	is	is
1334	exsul:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	81	exsulēs	ēs	ēs	ēs	es	es	es	is	is	is	is	is
1335	exsul:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	81	exsulis	is	is	is	is	is	is	is	is	is	is	is
1336	exsul:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	81	exsulum	um	m	mu	mu	mu	mu	mu	mu	mu	mu	mu
1337	exsul:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	81	exsule	e	e	e	e	e	e	e	e	e	e	e
1338	exsul:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	81	exsulēs	ēs	ēs	ēs	s	s	s	s	is	is	is	is
1339	exsul:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	81	exsulem	em	em	em	em	em	em	em	em	em	em	em
1340	exsul:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	81	exsulibus	ibus	ibus	u	u	mu	mu	mu	mu	mu	mu	mu
1341	fabula:Nom.Sg	1	f	Nom.Sg	Nom	Sg	64	fābula	a	a	a	a	a	a	a	a	a	a	a
1342	fabula:Abl.Pl	1	f	Abl.Pl	Abl	Pl	64	fābulīs	īs	s	as	as	as	as	as	a	a	a	a
1343	fabula:Dat.Sg	1	f	Dat.Sg	Dat	Sg	64	fābulae	ae	a	a	a	a	a	a	a	a	a	a
1344	fabula:Acc.Pl	1	f	Acc.Pl	Acc	Pl	64	fābulās	ās	as	as	as	as	as	a	a	a	a	a
1345	fabula:Gen.Sg	1	f	Gen.Sg	Gen	Sg	64	fābulae	ae	ae	ae	ae	a	a	a	a	a	a	a
1346	fabula:Gen.Pl	1	f	Gen.Pl	Gen	Pl	64	fābulārum	ārum	aemrum	aemrum	aemrum	amu	amu	amu	amu	amu	amu	amu
