Word	Declension	Gender	Case	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	328	aciēs	ēs	ēs	ē	r	r	r	r	r	r	r	r
acies:Abl.Pl	5	f	Abl.Pl	328	aciēbus	ēbus	ē	ēs	ers	e	e	e	e	e	e	e
acies:Dat.Sg	5	f	Dat.Sg	328	aciēī	ēī	ē	ie	i	e	e	e	e	e	e	e
acies:Acc.Pl	5	f	Acc.Pl	328	aciēs	ēs	ēs	ē	er	e	e	e	e	e	e	e
acies:Gen.Sg	5	f	Gen.Sg	328	aciēī	ēī	ies	ies	is	is	is	is	is	is	rs	es
acies:Gen.Pl	5	f	Gen.Pl	328	aciērum	ērum	ieu	ies	is	is	is	is	is	es	e	e
acies:Abl.Sg	5	f	Abl.Sg	328	aciē	ē	er	ē	e	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	328	aciēs	ēs	ēs	ēs	ers	e	es	e	rs	es	es	e
acies:Acc.Sg	5	f	Acc.Sg	328	aciem	em	erm	em	em	em	em	em	ebm	em	em	em
acies:Dat.Pl	5	f	Dat.Pl	328	aciēbus	ēbus	ie	i	e	e	e	e	e	e	e	e
aditus:Nom.Sg	4	m	Nom.Sg	107	aditus	us	ur	u	u	u	u	um	um	u	u	u
aditus:Abl.Pl	4	m	Abl.Pl	107	aditibus	ibus	ū	ōs	ōs	ōs	ōs	ors	urs	urs	urs	urs
aditus:Dat.Sg	4	m	Dat.Sg	107	adituī	uī	ur	ur	urs	urs	urs	urs	urs	urs	urs	urs
aditus:Acc.Pl	4	m	Acc.Pl	107	aditūs	ūs	urs	urs	urs	urs	ur	ur	urs	urs	urs	urs
aditus:Gen.Sg	4	m	Gen.Sg	107	aditūs	ūs	urs	urs	urs	urs	urs	urs	urs	urs	urs	urs
aditus:Gen.Pl	4	m	Gen.Pl	107	adituum	uum	ūu	urs	urs	urs	urs	urs	urs	urs	urs	urs
aditus:Abl.Sg	4	m	Abl.Sg	107	aditū	ū	ou	ō	ō	ō	ō	or	urs	urs	urs	urs
aditus:Nom.Pl	4	m	Nom.Pl	107	aditūs	ūs	urs	urs	urs	urs	urs	urs	urs	urs	urs	urs
aditus:Acc.Sg	4	m	Acc.Sg	107	aditum	um	um	um	um	um	um	um	um	um	um	u
aditus:Dat.Pl	4	m	Dat.Pl	107	aditibus	ibus	ū	urs	urs	urs	urs	urs	urs	urs	urs	urs
adulter:Nom.Sg	2	mh	Nom.Sg	55	adulter		u	u	u	u	um	um	um	um	um	um
adulter:Abl.Pl	2	mh	Abl.Pl	55	adulterīs	īs	rrs	rrs	ōs	ōs	ōs	ors	urs	urs	urs	urs
adulter:Dat.Sg	2	mh	Dat.Sg	55	adulterō	ō	ur	ur	urs	ur	ur	ur	ur	ur	ur	urs
adulter:Acc.Pl	2	mh	Acc.Pl	55	adulterōs	ōs	rrs	rr	rr	rr	or	or	ur	ur	ur	ur
adulter:Gen.Sg	2	mh	Gen.Sg	55	adulterī	ī	urs	urs	urs	urs	urs	urs	urs	urs	urs	urs
adulter:Gen.Pl	2	mh	Gen.Pl	55	adulterōrum	ōrum	ur	urs	urs	urs	urs	urs	urs	urs	urs	urs
adulter:Abl.Sg	2	mh	Abl.Sg	55	adulterō	ō	ō	ō	ō	ō	ō	or	ur	ur	ur	urs
adulter:Nom.Pl	2	mh	Nom.Pl	55	adulterī	ī	rrs	urs	urs	urs	urs	urs	urs	urs	urs	urs
adulter:Acc.Sg	2	mh	Acc.Sg	55	adulterum	um	um	um	um	um	um	um	um	um	um	um
adulter:Dat.Pl	2	mh	Dat.Pl	55	adulterīs	īs	rrs	rrs	rrs	urs	urs	urs	urs	urs	urs	urs
adventus:Nom.Sg	4	m	Nom.Sg	112	adventus	us	ur	u	u	u	u	um	um	u	u	u
adventus:Abl.Pl	4	m	Abl.Pl	112	adventibus	ibus	ū	ors	ōs	ōs	ors	ors	urs	urs	urs	urs
adventus:Dat.Sg	4	m	Dat.Sg	112	adventuī	uī	ur	ur	urs	urs	urs	urs	urs	urs	urs	urs
adventus:Acc.Pl	4	m	Acc.Pl	112	adventūs	ūs	urs	urs	urs	urs	ur	urs	urs	urs	urs	urs
adventus:Gen.Sg	4	m	Gen.Sg	112	adventūs	ūs	urs	urs	urs	urs	urs	urs	urs	urs	urs	urs
adventus:Gen.Pl	4	m	Gen.Pl	112	adventuum	uum	ūu	urs	urs	urs	urs	urs	urs	urs	urs	urs
adventus:Abl.Sg	4	m	Abl.Sg	112	adventū	ū	ou	ō	ō	ō	ō	or	urs	urs	urs	urs
adventus:Nom.Pl	4	m	Nom.Pl	112	adventūs	ūs	urs	urs	urs	urs	urs	urs	urs	urs	urs	urs
adventus:Acc.Sg	4	m	Acc.Sg	112	adventum	um	um	um	um	um	um	um	um	um	um	u
adventus:Dat.Pl	4	m	Dat.Pl	112	adventibus	ibus	ū	urs	urs	urs	urs	urs	urs	urs	urs	urs
aedes:Nom.Sg	3	f	Nom.Sg	68	aedēs	ēs	e	r	r	r	r	r	r	r	r	r
aedes:Abl.Pl	3	f	Abl.Pl	68	aedibus	ibus	i	e	e	e	e	e	e	e	e	e
aedes:Dat.Sg	3	f	Dat.Sg	68	aedī	ī	e	i	i	e	e	e	e	e	e	e
aedes:Acc.Pl	3	f	Acc.Pl	68	aedēs	ēs	ēs	e	e	e	e	e	e	e	e	e
aedes:Gen.Sg	3	f	Gen.Sg	68	aedis	is	is	is	is	is	is	is	is	rs	rs	e
aedes:Gen.Pl	3	f	Gen.Pl	68	aedium	ium	iu	i	is	is	is	is	es	es	e	e
aedes:Abl.Sg	3	f	Abl.Sg	68	aede	e	e	e	e	e	e	e	e	e	e	e
aedes:Nom.Pl	3	f	Nom.Pl	68	aedēs	ēs	ēs	ers	er	e	es	e	e	es	e	e
aedes:Acc.Sg	3	f	Acc.Sg	68	aedem	em	em	em	em	em	em	em	em	em	em	em
aedes:Dat.Pl	3	f	Dat.Pl	68	aedibus	ibus	i	i	e	e	e	e	e	e	e	e
aer:Nom.Sg	3	m	Nom.Sg	78	āēr		r	r	r	r	r	r	r	r	r	r
aer:Abl.Pl	3	m	Abl.Pl	78	āeribus	ibus	i	e	e	e	e	e	e	e	e	e
aer:Dat.Sg	3	m	Dat.Sg	78	āerī	ī	i	i	i	e	e	e	e	e	e	e
aer:Acc.Pl	3	m	Acc.Pl	78	āerēs	ēs	ēs	e	e	e	e	e	e	e	e	e
aer:Gen.Sg	3	m	Gen.Sg	78	āeris	is	is	is	is	is	is	is	is	rs	rs	e
aer:Gen.Pl	3	m	Gen.Pl	78	āerum	um	iu	is	is	is	is	is	e	e	e	e
aer:Abl.Sg	3	m	Abl.Sg	78	āere	e	e	e	e	e	e	e	e	e	e	e
aer:Nom.Pl	3	m	Nom.Pl	78	āerēs	ēs	ēs	ers	es	e	es	e	e	e	e	e
aer:Acc.Sg	3	m	Acc.Sg	78	āera	a	em	em	em	em	em	em	em	em	em	em
aer:Dat.Pl	3	m	Dat.Pl	78	āeribus	ibus	i	i	e	e	e	e	e	e	e	e
aes:Nom.Sg	3	n	Nom.Sg	141	aes		r	r	r	r	r	r	r	r	r	r
aes:Abl.Pl	3	n	Abl.Pl	141	aeribus	ibus	i	e	e	e	e	e	e	e	e	e
aes:Dat.Sg	3	n	Dat.Sg	141	aerī	ī	e	i	i	e	e	e	e	e	e	e
aes:Acc.Pl	3	n	Acc.Pl	141	aera	a	es	e	e	e	e	e	e	e	e	e
aes:Gen.Sg	3	n	Gen.Sg	141	aeris	is	is	is	is	is	is	is	is	rs	r	e
aes:Gen.Pl	3	n	Gen.Pl	141	aerum	um	iu	is	is	is	is	is	e	e	e	e
aes:Abl.Sg	3	n	Abl.Sg	141	aere	e	e	e	e	e	e	e	e	e	e	e
aes:Nom.Pl	3	n	Nom.Pl	141	aera	a	rs	ers	er	e	es	e	e	e	e	e
aes:Acc.Sg	3	n	Acc.Sg	141	aes		em	em	em	em	em	em	em	em	em	em
aes:Dat.Pl	3	n	Dat.Pl	141	aeribus	ibus	i	i	e	e	e	e	e	e	e	e
aestas:Nom.Sg	3	f	Nom.Sg	89	aestās		e	r	r	r	r	r	r	r	r	r
aestas:Abl.Pl	3	f	Abl.Pl	89	aestātibus	ibus	i	e	e	e	e	e	e	e	e	e
aestas:Dat.Sg	3	f	Dat.Sg	89	aestātī	ī	e	i	e	e	e	e	e	e	e	e
aestas:Acc.Pl	3	f	Acc.Pl	89	aestātēs	ēs	ēs	e	e	e	e	e	e	e	e	e
aestas:Gen.Sg	3	f	Gen.Sg	89	aestātis	is	is	is	is	is	is	is	rs	rs	rs	e
aestas:Gen.Pl	3	f	Gen.Pl	89	aestātum	um	iu	es	is	is	is	is	e	e	e	e
aestas:Abl.Sg	3	f	Abl.Sg	89	aestāte	e	e	e	e	e	e	e	e	e	e	e
aestas:Nom.Pl	3	f	Nom.Pl	89	aestātēs	ēs	ēs	ers	e	e	es	e	e	e	e	e
aestas:Acc.Sg	3	f	Acc.Sg	89	aestātem	em	em	em	em	em	em	em	em	em	em	em
aestas:Dat.Pl	3	f	Dat.Pl	89	aestātibus	ibus	i	i	e	e	e	e	e	e	e	e
