Word	Declension	Gender	Case	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
acies:Nom.Sg	5	f	Nom.Sg	328	aciēs	ēs	ē	e	e	e	e	e	e	e	e	e
acies:Abl.Pl	5	f	Abl.Pl	328	aciēbus	ēbus	īsbs	ir	ers	ers	er	ers	er	e	e	e
acies:Dat.Sg	5	f	Dat.Sg	328	aciēī	ēī	ē	ēm	e	e	e	e	e	e	e	e
acies:Acc.Pl	5	f	Acc.Pl	328	aciēs	ēs	ēs	er	ers	er	er	e	e	e	e	e
acies:Gen.Sg	5	f	Gen.Sg	328	aciēī	ēī	ē	re	e	e	e	e	e	e	e	e
acies:Gen.Pl	5	f	Gen.Pl	328	aciērum	ērum	ē	ie	ir	er	er	ers	er	e	e	e
acies:Abl.Sg	5	f	Abl.Sg	328	aciē	ē	ē	ē	e	e	e	e	e	e	e	e
acies:Nom.Pl	5	f	Nom.Pl	328	aciēs	ēs	ēs	rr	ers	ers	ers	ers	er	e	e	e
acies:Acc.Sg	5	f	Acc.Sg	328	aciem	em	em	em	em	em	em	em	em	em	em	e
acies:Dat.Pl	5	f	Dat.Pl	328	aciēbus	ēbus	ies	re	ir	er	er	er	e	e	e	e
aditus:Nom.Sg	4	m	Nom.Sg	107	aditus	us	us	u	u	ur	u	u	u	u	u	u
aditus:Abl.Pl	4	m	Abl.Pl	107	aditibus	ibus	iubus	i	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
aditus:Dat.Sg	4	m	Dat.Sg	107	adituī	uī	ū	ur	rr	rr	rr	rrs	rrs	rrs	rrs	rrs
aditus:Acc.Pl	4	m	Acc.Pl	107	aditūs	ūs	ūs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
aditus:Gen.Sg	4	m	Gen.Sg	107	aditūs	ūs	ūs	ur	rr	rr	rrs	rrs	rrs	rrs	rrs	rrs
aditus:Gen.Pl	4	m	Gen.Pl	107	adituum	uum	iu	ir	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs
aditus:Abl.Sg	4	m	Abl.Sg	107	aditū	ū	ū	ur	ur	rr	rr	rr	rrs	rr	ur	u
aditus:Nom.Pl	4	m	Nom.Pl	107	aditūs	ūs	ū	ir	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
aditus:Acc.Sg	4	m	Acc.Sg	107	aditum	um	um	um	um	um	um	um	um	um	um	um
aditus:Dat.Pl	4	m	Dat.Pl	107	aditibus	ibus	i	ir	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adulter:Nom.Sg	2	mh	Nom.Sg	55	adulter		u	u	u	ur	u	u	u	u	u	u
adulter:Abl.Pl	2	mh	Abl.Pl	55	adulterīs	īs	irss	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adulter:Dat.Sg	2	mh	Dat.Sg	55	adulterō	ō	rr	rr	rr	rr	rr	rrs	rrs	rrs	rrs	rrs
adulter:Acc.Pl	2	mh	Acc.Pl	55	adulterōs	ōs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adulter:Gen.Sg	2	mh	Gen.Sg	55	adulterī	ī	ī	rr	rr	rr	rrs	rrs	rrs	rrs	rrs	rrs
adulter:Gen.Pl	2	mh	Gen.Pl	55	adulterōrum	ōrum	eru	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adulter:Abl.Sg	2	mh	Abl.Sg	55	adulterō	ō	ō	or	rr	rr	rr	rr	urs	rrs	rr	u
adulter:Nom.Pl	2	mh	Nom.Pl	55	adulterī	ī	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adulter:Acc.Sg	2	mh	Acc.Sg	55	adulterum	um	um	um	um	um	um	um	um	um	um	um
adulter:Dat.Pl	2	mh	Dat.Pl	55	adulterīs	īs	ē	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adventus:Nom.Sg	4	m	Nom.Sg	112	adventus	us	u	u	u	u	u	u	u	u	u	u
adventus:Abl.Pl	4	m	Abl.Pl	112	adventibus	ibus	ibus	i	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adventus:Dat.Sg	4	m	Dat.Sg	112	adventuī	uī	ū	ur	rr	rr	rr	rrs	rrs	rrs	rrs	rrs
adventus:Acc.Pl	4	m	Acc.Pl	112	adventūs	ūs	ūs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adventus:Gen.Sg	4	m	Gen.Sg	112	adventūs	ūs	ūs	ur	rr	rr	rrs	rrs	rrs	rrs	rrs	rrs
adventus:Gen.Pl	4	m	Gen.Pl	112	adventuum	uum	iu	i	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adventus:Abl.Sg	4	m	Abl.Sg	112	adventū	ū	ū	ur	ur	rr	rr	rr	rr	rr	r	u
adventus:Nom.Pl	4	m	Nom.Pl	112	adventūs	ūs	ū	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs	rrs
adventus:Acc.Sg	4	m	Acc.Sg	112	adventum	um	um	um	um	um	um	um	um	um	um	um
adventus:Dat.Pl	4	m	Dat.Pl	112	adventibus	ibus	i	ir	rr	rrs	rrs	rrs	rrs	rrs	rrs	rrs
