Word	Declension	Gender	CaseNum	Case	Num	TotFreq	Declined	0	1	2	3	4	5	6	7	8	9	10
806	collum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	122	collōrum	ōrum	mrum		e	es	es	es	es	es	es	es
807	collum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	122	collō	ō	ō	ō	ō	ō	ō					
808	collum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	122	colla	a	s	s	s	s	s	s	s	s	s	s
809	collum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	122	collum	um	um	um	um	um	um	um	um	um	um	um
810	collum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	122	collīs	īs	i	e	e	e	e	e	e	e	es	e
811	color:Nom.Sg	3	m	Nom.Sg	Nom	Sg	128	color											
812	color:Abl.Pl	3	m	Abl.Pl	Abl	Pl	128	colōribus	ibus	is	is	es	es	es	es	es	es	es	es
813	color:Dat.Sg	3	m	Dat.Sg	Dat	Sg	128	colōrī	ī	e	e	em	em	em	em	em	em	em	em
814	color:Acc.Pl	3	m	Acc.Pl	Acc	Pl	128	colōrēs	ēs	es	es	es	e	e	e	e	e	e	e
815	color:Gen.Sg	3	m	Gen.Sg	Gen	Sg	128	colōris	is	is	is	e	e	e	e	e	e	e	e
816	color:Gen.Pl	3	m	Gen.Pl	Gen	Pl	128	colōrum	um	u	e	es	e	es	es	es	es	es	es
817	color:Abl.Sg	3	m	Abl.Sg	Abl	Sg	128	colōre	e	e	e	e	e	e	e	e	e	e	e
818	color:Nom.Pl	3	m	Nom.Pl	Nom	Pl	128	colōrēs	ēs	is	is	es	es	es	es	es	es	es	es
819	color:Acc.Sg	3	m	Acc.Sg	Acc	Sg	128	colōrem	em	em	em	em	em	m	m	m	m	m	m
820	color:Dat.Pl	3	m	Dat.Pl	Dat	Pl	128	colōribus	ibus	is	e	e	e	e	e	e	e	e	e
821	coma:Nom.Sg	1	f	Nom.Sg	Nom	Sg	163	coma	a	a	a	a	a	a	a	a	a	a	a
822	coma:Abl.Pl	1	f	Abl.Pl	Abl	Pl	163	comīs	īs	s	as	as	as	as	as	as	as	as	as
823	coma:Dat.Sg	1	f	Dat.Sg	Dat	Sg	163	comae	ae	a	am	am	am	am	am	am	am	am	am
824	coma:Acc.Pl	1	f	Acc.Pl	Acc	Pl	163	comās	ās	as	as	as	a	a	a	a	a	a	a
825	coma:Gen.Sg	1	f	Gen.Sg	Gen	Sg	163	comae	ae	a	a	a	a	a	a	a	a	a	a
826	coma:Gen.Pl	1	f	Gen.Pl	Gen	Pl	163	comārum	ārum	amrum	a	as	as	as	as	as	as	as	as
827	coma:Abl.Sg	1	f	Abl.Sg	Abl	Sg	163	comā	ā	a	a	a	a	a	a	a	a	a	a
828	coma:Nom.Pl	1	f	Nom.Pl	Nom	Pl	163	comae	ae	as	as	as	as	as	as	as	as	as	as
829	coma:Acc.Sg	1	f	Acc.Sg	Acc	Sg	163	comam	am	am	am	am	am	am	am	am	am	am	am
830	coma:Dat.Pl	1	f	Dat.Pl	Dat	Pl	163	comīs	īs		a	a	a	a	a	a	a	a	a
831	comes:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	185	comes			e	e	e	e	e	e	e	e	e
832	comes:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	185	comitibus	ibus	is	es	es	es	es	es	es	es	es	es
833	comes:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	185	comitī	ī	e	e	e	em	em	em	em	em	em	em
834	comes:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	185	comitēs	ēs	es	es	e	e	e	e	e	e	e	e
835	comes:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	185	comitis	is	i	is	e	e	e	e	e	e	e	e
836	comes:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	185	comitum	um	u	e	e	e	es	es	es	es	es	es
837	comes:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	185	comite	e	e	e	e	e	e	e	e	e	e	e
838	comes:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	185	comitēs	ēs	is	es	es	es	es	es	es	es	es	es
839	comes:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	185	comitem	em	em	em	em	em	em	em	em	em	em	em
840	comes:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	185	comitibus	ibus	is	e	e	e	e	e	e	e	e	e
841	concilium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	657	concilium	um	u	u	u	u	u	u	u	u	u	u
842	concilium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	657	conciliīs	īs	is	s	s	es	es	es	es	es	es	es
843	concilium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	657	conciliō	ō				m	m	m	m	m		m
844	concilium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	657	concilia	a	a									
845	concilium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	657	conciliī	ī	i	i								
846	concilium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	657	conciliōrum	ōrum	mrum		e	es	es	es	es	es	es	es
847	concilium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	657	conciliō	ō	ō	ō	ō	ō	ō					
848	concilium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	657	concilia	a	s	s	s	s	s	s	s	s	s	s
849	concilium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	657	concilium	um	um	um	um	um	um	um	um	um	um	um
850	concilium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	657	conciliīs	īs	i	e	e	e	e	e	e	e	es	e
851	coniux:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	351	coniūx		e	e	e	e	e	e	e	e	e	e
852	coniux:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	351	coniugibus	ibus	is	es	es	es	es	es	es	es	es	es
853	coniux:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	351	coniugī	ī	e	e	e	em	em	em	em	em	em	em
854	coniux:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	351	coniugēs	ēs	es	es	e	e	e	e	e	e	e	e
855	coniux:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	351	coniugis	is	i	i	e	e	e	e	e	e	e	e
856	coniux:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	351	coniugum	um	u	e	e	e	es	es	es	es	es	es
857	coniux:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	351	coniuge	e	e	e	e	e	e	e	e	e	e	e
858	coniux:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	351	coniugēs	ēs	is	es	es	es	es	es	es	es	es	es
859	coniux:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	351	coniugem	em	em	em	em	em	em	em	em	em	em	em
860	coniux:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	351	coniugibus	ibus	is	e	e	e	e	e	e	e	e	e
861	consul:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	480	cōnsul				e	e	e	e	e	e	e	e
862	consul:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	480	cōnsulibus	ibus	is	is	es	es	es	es	es	es	es	es
863	consul:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	480	cōnsulī	ī	e	e	e	em	em	em	em	em	em	em
864	consul:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	480	cōnsulēs	ēs	es	es	e	e	e	e	e	e	e	e
865	consul:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	480	cōnsulis	is	i	is	e	e	e	e	e	e	e	e
866	consul:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	480	cōnsulum	um	u	e	e	e	es	es	es	es	es	es
867	consul:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	480	cōnsule	e	e	e	e	e	e	e	e	e	e	e
868	consul:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	480	cōnsulēs	ēs	is	is	es	es	es	es	es	es	es	es
869	consul:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	480	cōnsulem	em	em	em	em	em	em	em	em	em	em	em
870	consul:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	480	cōnsulibus	ibus	is	e	e	e	e	e	e	e	e	e
871	convivium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	116	convīvium	um	um	u	u	u	u	u	u	u	u	u
872	convivium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	116	convīviīs	īs	is	s	s	es	es	es	es	es	es	es
873	convivium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	116	convīviō	ō				m	m	m	m	m		m
874	convivium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	116	convīvia	a	a									
875	convivium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	116	convīviī	ī										
876	convivium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	116	convīviōrum	ōrum	mrum		e	es	es	es	es	es	es	es
877	convivium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	116	convīviō	ō	ō	ō	ō	ō	ō					
878	convivium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	116	convīvia	a	s		s	s	s	s	s	s	s	s
879	convivium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	116	convīvium	um	um	um	um	um	um	um	um	um	um	um
880	convivium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	116	convīviīs	īs	i		e	e	e	e	e	e	es	e
881	copia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	469	cōpia	a	a	a	a	a	a	a	a	a	a	a
882	copia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	469	cōpiīs	īs	s	as	as	as	as	as	as	as	as	as
883	copia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	469	cōpiae	ae	a	am	am	am	am	am	am	am	am	am
884	copia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	469	cōpiās	ās	as	as	a	a	a	a	a	a	a	a
885	copia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	469	cōpiae	ae	ae	a	a	a	a	a	a	a	a	a
886	copia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	469	cōpiārum	ārum	amrum	a	as	as	as	as	as	as	as	as
887	copia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	469	cōpiā	ā	a	a	a	a	a	a	a	a	a	a
888	copia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	469	cōpiae	ae	as	as	as	as	as	as	as	as	as	as
889	copia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	469	cōpiam	am	am	am	am	am	am	am	am	am	am	am
890	copia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	469	cōpiīs	īs		a	a	a	a	a	a	a	a	a
891	cor:Nom.Sg	3	n	Nom.Sg	Nom	Sg	94	cor											
892	cor:Abl.Pl	3	n	Abl.Pl	Abl	Pl	94	cordibus	ibus	is	es	es	es	es	es	es	es	es	es
893	cor:Dat.Sg	3	n	Dat.Sg	Dat	Sg	94	cordī	ī	e	e	em	em	em	em	em	em	em	em
894	cor:Acc.Pl	3	n	Acc.Pl	Acc	Pl	94	corda	a	a		e	e	e	e	e	e	e	e
895	cor:Gen.Sg	3	n	Gen.Sg	Gen	Sg	94	cordis	is	i	i	e	e	e	e	e	e	e	e
896	cor:Gen.Pl	3	n	Gen.Pl	Gen	Pl	94	cordium	ium	u	e	e	e	es	es	es	es	es	es
897	cor:Abl.Sg	3	n	Abl.Sg	Abl	Sg	94	corde	e	e	e	e	e	e	e	e	e	e	e
898	cor:Nom.Pl	3	n	Nom.Pl	Nom	Pl	94	corda	a		s	es	es	es	es	es	es	es	es
899	cor:Acc.Sg	3	n	Acc.Sg	Acc	Sg	94	cor		m	m	m	m	m	m	m	m	m	m
900	cor:Dat.Pl	3	n	Dat.Pl	Dat	Pl	94	cordibus	ibus	i	e	e	e	e	e	e	e	e	e
901	cornu:Nom.Sg	4	n	Nom.Sg	Nom	Sg	168	cornū	ū	u	u	u	u	u	u	u	u	u	u
902	cornu:Abl.Pl	4	n	Abl.Pl	Abl	Pl	168	cornibus	ibus	is	is				s	s	s	es	s
903	cornu:Dat.Sg	4	n	Dat.Sg	Dat	Sg	168	cornū	ū	u	u	um	um	um	um	um	um	um	um
904	cornu:Acc.Pl	4	n	Acc.Pl	Acc	Pl	168	cornua	ua	u	u	u	u	u	u	u	u	u	u
905	cornu:Gen.Sg	4	n	Gen.Sg	Gen	Sg	168	cornūs	ūs	u	u	u	u	u	u	u	u	u	u
906	cornu:Gen.Pl	4	n	Gen.Pl	Gen	Pl	168	cornuum	uum	u	i	i			s	s	s	s	s
907	cornu:Abl.Sg	4	n	Abl.Sg	Abl	Sg	168	cornū	ū	ū	u	u	u	u	u	u	u	u	u
908	cornu:Nom.Pl	4	n	Nom.Pl	Nom	Pl	168	cornua	ua	us	u	u	u	u	us	us	us	u	us
909	cornu:Acc.Sg	4	n	Acc.Sg	Acc	Sg	168	cornū	ū	um	um	um	um	u	um	um	um	um	um
910	cornu:Dat.Pl	4	n	Dat.Pl	Dat	Pl	168	cornibus	ibus	is	i	i							
911	corona:Nom.Sg	1	f	Nom.Sg	Nom	Sg	96	corōna	a	a	a	a	a	a	a	a	a	a	a
912	corona:Abl.Pl	1	f	Abl.Pl	Abl	Pl	96	corōnīs	īs	s	as	as	as	as	as	as	as	as	as
913	corona:Dat.Sg	1	f	Dat.Sg	Dat	Sg	96	corōnae	ae	a	am	am	am	am	am	am	am	am	am
914	corona:Acc.Pl	1	f	Acc.Pl	Acc	Pl	96	corōnās	ās	as	as	a	a	a	a	a	a	a	a
915	corona:Gen.Sg	1	f	Gen.Sg	Gen	Sg	96	corōnae	ae	a	a	a	a	a	a	a	a	a	a
916	corona:Gen.Pl	1	f	Gen.Pl	Gen	Pl	96	corōnārum	ārum	amrum	a	a	as	as	as	as	as	as	as
917	corona:Abl.Sg	1	f	Abl.Sg	Abl	Sg	96	corōnā	ā	a	a	a	a	a	a	a	a	a	a
918	corona:Nom.Pl	1	f	Nom.Pl	Nom	Pl	96	corōnae	ae	as	as	as	as	as	as	as	as	as	as
919	corona:Acc.Sg	1	f	Acc.Sg	Acc	Sg	96	corōnam	am	am	am	am	am	am	am	am	am	am	am
920	corona:Dat.Pl	1	f	Dat.Pl	Dat	Pl	96	corōnīs	īs	a	a	a	a	a	a	a	a	a	a
921	corpus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	1174	corpus											
922	corpus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	1174	corporibus	ibus	is	es	es	es	es	es	es	es	es	es
923	corpus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	1174	corporī	ī	e	e	em	em	em	em	em	em	em	em
924	corpus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	1174	corpora	a	a		e	e	e	e	e	e	e	e
925	corpus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	1174	corporis	is	i	i	e	e	e	e	e	e	e	e
926	corpus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	1174	corporum	um	u		e	e	es	es	es	es	es	es
927	corpus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	1174	corpore	e	e	e	e	e	e	e	e	e	e	e
928	corpus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	1174	corpora	a			es	es	es	es	es	es	es	es
929	corpus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	1174	corpus		m	m	m	m	m	m	m	m	m	m
930	corpus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	1174	corporibus	ibus	i	e	e	e	e	e	e	e	e	e
931	crimen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	229	crīmen											
932	crimen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	229	crīminibus	ibus	is	es	es	es	es	es	es	es	es	es
933	crimen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	229	crīminī	ī	e	e	em	em	em	em	em	em	em	em
934	crimen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	229	crīmina	a	a		e	e	e	e	e	e	e	e
935	crimen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	229	crīminis	is	i	i	e	e	e	e	e	e	e	e
936	crimen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	229	crīminum	um	u		e	e	es	es	es	es	es	es
937	crimen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	229	crīmine	e	e	e	e	e	e	e	e	e	e	e
938	crimen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	229	crīmina	a			es	es	es	es	es	es	es	es
939	crimen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	229	crīmen		m	m	m	m	m	m	m	m	m	m
940	crimen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	229	crīminibus	ibus	i	e	e	e	e	e	e	e	e	e
941	crinis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	93	crīnis	is										
942	crinis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	93	crīnibus	ibus	is	is	es	es	es	es	es	es	es	es
943	crinis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	93	crīnī	ī	e	e	e	em	em	em	em	em	em	em
944	crinis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	93	crīnēs	ēs	es	es	e	e	e	e	e	e	e	e
945	crinis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	93	crīnis	is	i	i	e	e	e	e	e	e	e	e
946	crinis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	93	crīnium	ium	um	e	e	e	es	es	es	es	es	es
947	crinis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	93	crīne	e	e	e	e	e	e	e	e	e	e	e
948	crinis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	93	crīnēs	ēs	is	s	es	es	es	es	es	es	es	es
949	crinis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	93	crīnem	em	m	m	m	m	m	m	m	m	m	m
950	crinis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	93	crīnibus	ibus	is	e	e	e	e	e	e	e	e	e
951	cruor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	103	cruor											
952	cruor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	103	cruōribus	ibus	is	is	es	es	es	es	es	es	es	es
953	cruor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	103	cruōrī	ī	e	e	e	em	em	em	em	em	em	em
954	cruor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	103	cruōrēs	ēs	es	es	e	e	e	e	e	e	e	e
955	cruor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	103	cruōris	is	i	i	e	e	e	e	e	e	e	e
956	cruor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	103	cruōrum	um	um	e	e	e	es	es	es	es	es	es
957	cruor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	103	cruōre	e	e	e	e	e	e	e	e	e	e	e
958	cruor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	103	cruōrēs	ēs	is	s	es	es	es	es	es	es	es	es
959	cruor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	103	cruōrem	em	em		m	m	m	m	m	m	m	m
960	cruor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	103	cruōribus	ibus	is	e	e	e	e	e	e	e	e	e
961	cubile:Nom.Sg	3	n	Nom.Sg	Nom	Sg	56	cubīle	e										
962	cubile:Abl.Pl	3	n	Abl.Pl	Abl	Pl	56	cubīlibus	ibus	is	es	es	es	es	es	es	es	es	es
963	cubile:Dat.Sg	3	n	Dat.Sg	Dat	Sg	56	cubīlī	ī	e	e	em	em	em	em	em	em	em	em
964	cubile:Acc.Pl	3	n	Acc.Pl	Acc	Pl	56	cubīlia	ia			e	e	e	e	e	e	e	e
965	cubile:Gen.Sg	3	n	Gen.Sg	Gen	Sg	56	cubīlis	is	i	i	e	e	e	e	e	e	e	e
966	cubile:Gen.Pl	3	n	Gen.Pl	Gen	Pl	56	cubīlium	ium	rum	e	e	e	es	es	es	es	es	es
967	cubile:Abl.Sg	3	n	Abl.Sg	Abl	Sg	56	cubīlī	ī	e	e	e	e	e	e	e	e	e	e
968	cubile:Nom.Pl	3	n	Nom.Pl	Nom	Pl	56	cubīlia	ia		s	es	es	es	es	es	es	es	es
969	cubile:Acc.Sg	3	n	Acc.Sg	Acc	Sg	56	cubīle	e	m	m	m	m	m	m	m	m	m	m
970	cubile:Dat.Pl	3	n	Dat.Pl	Dat	Pl	56	cubīlibus	ibus	i	e	e	e	e	e	e	e	e	e
971	culpa:Nom.Sg	1	f	Nom.Sg	Nom	Sg	121	culpa	a	a	a	a	a	a	a	a	a	a	a
972	culpa:Abl.Pl	1	f	Abl.Pl	Abl	Pl	121	culpīs	īs	s	as	as	as	as	as	as	as	as	as
973	culpa:Dat.Sg	1	f	Dat.Sg	Dat	Sg	121	culpae	ae	a	am	am	am	am	am	am	am	am	am
974	culpa:Acc.Pl	1	f	Acc.Pl	Acc	Pl	121	culpās	ās	as	as	a	a	a	a	a	a	a	a
975	culpa:Gen.Sg	1	f	Gen.Sg	Gen	Sg	121	culpae	ae	ae	a	a	a	a	a	a	a	a	a
976	culpa:Gen.Pl	1	f	Gen.Pl	Gen	Pl	121	culpārum	ārum	amrum	a	a	as	as	as	as	as	as	as
977	culpa:Abl.Sg	1	f	Abl.Sg	Abl	Sg	121	culpā	ā	a	a	a	a	a	a	a	a	a	a
978	culpa:Nom.Pl	1	f	Nom.Pl	Nom	Pl	121	culpae	ae	as	as	as	as	as	as	as	as	as	as
979	culpa:Acc.Sg	1	f	Acc.Sg	Acc	Sg	121	culpam	am	am	am	am	am	am	am	am	am	am	am
980	culpa:Dat.Pl	1	f	Dat.Pl	Dat	Pl	121	culpīs	īs	s	a	a	a	a	a	a	a	a	a
981	cultus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	145	cultus	us	u	u	u	u	u	u	u	u	u	u
982	cultus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	145	cultibus	ibus	us	us	s	s		s	s	s	s	s
983	cultus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	145	cultuī	uī	u	u	u	um	um	um	um	um	um	um
984	cultus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	145	cultūs	ūs	ūs	us	u	u	u	u	u	u	u	u
985	cultus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	145	cultūs	ūs	us	u	u	u	u	u	u	u	u	u
986	cultus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	145	cultuum	uum	urum	i	i			s	s	s	s	s
987	cultus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	145	cultū	ū	ū	u	u	u	u	u	u	u	u	u
988	cultus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	145	cultūs	ūs	ūs	us	u	u	u	us	us	us	u	us
989	cultus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	145	cultum	um	um	um	um	um	u	um	um	um	um	um
990	cultus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	145	cultibus	ibus	is	i	i	e						
991	cupido:Nom.Sg	3	f	Nom.Sg	Nom	Sg	116	cupīdō			e	e	e	e	e	e	e	e	e
992	cupido:Abl.Pl	3	f	Abl.Pl	Abl	Pl	116	cupīdinibus	ibus	is	es	es	es	es	es	es	es	es	es
993	cupido:Dat.Sg	3	f	Dat.Sg	Dat	Sg	116	cupīdinī	ī	e	e	e	em	em	em	em	em	em	em
994	cupido:Acc.Pl	3	f	Acc.Pl	Acc	Pl	116	cupīdinēs	ēs	es	es	e	e	e	e	e	e	e	e
995	cupido:Gen.Sg	3	f	Gen.Sg	Gen	Sg	116	cupīdinis	is	i	i	e	e	e	e	e	e	e	e
996	cupido:Gen.Pl	3	f	Gen.Pl	Gen	Pl	116	cupīdinum	um	u	e	e	e	es	es	es	es	es	es
997	cupido:Abl.Sg	3	f	Abl.Sg	Abl	Sg	116	cupīdine	e	e	e	e	e	e	e	e	e	e	e
998	cupido:Nom.Pl	3	f	Nom.Pl	Nom	Pl	116	cupīdinēs	ēs	is	es	es	es	es	es	es	es	es	es
999	cupido:Acc.Sg	3	f	Acc.Sg	Acc	Sg	116	cupīdinem	em	em	e	e	e	em	em	em	em	em	em
1000	cupido:Dat.Pl	3	f	Dat.Pl	Dat	Pl	116	cupīdinibus	ibus	is	e	e	e	e	e	e	e	e	e
1001	cura:Nom.Sg	1	f	Nom.Sg	Nom	Sg	492	cūra	a	a	a	a	a	a	a	a	a	a	a
1002	cura:Abl.Pl	1	f	Abl.Pl	Abl	Pl	492	cūrīs	īs	s	as	as	as	as	as	as	as	as	as
1003	cura:Dat.Sg	1	f	Dat.Sg	Dat	Sg	492	cūrae	ae	a	am	am	am	am	am	am	am	am	am
1004	cura:Acc.Pl	1	f	Acc.Pl	Acc	Pl	492	cūrās	ās	as	as	a	a	a	a	a	a	a	a
1005	cura:Gen.Sg	1	f	Gen.Sg	Gen	Sg	492	cūrae	ae	ae	a	a	a	a	a	a	a	a	a
1006	cura:Gen.Pl	1	f	Gen.Pl	Gen	Pl	492	cūrārum	ārum	amrum	a	a	as	as	as	as	as	as	as
1007	cura:Abl.Sg	1	f	Abl.Sg	Abl	Sg	492	cūrā	ā	a	a	a	a	a	a	a	a	a	a
1008	cura:Nom.Pl	1	f	Nom.Pl	Nom	Pl	492	cūrae	ae	as	as	as	as	as	as	as	as	as	as
1009	cura:Acc.Sg	1	f	Acc.Sg	Acc	Sg	492	cūram	am	am	am	am	am	am	am	am	am	am	am
1010	cura:Dat.Pl	1	f	Dat.Pl	Dat	Pl	492	cūrīs	īs		a	a	a	a	a	a	a	a	a
1011	currus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	177	currus	us	u	u	u	u	u	u	u	u	u	u
1012	currus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	177	curribus	ibus	is	is	s	s		s	s	s	s	s
1013	currus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	177	curruī	uī	u	u	u	um	um	um	um	um	um	um
1014	currus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	177	currūs	ūs	us	us	u	u	u	u	u	u	u	u
1015	currus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	177	currūs	ūs	us	u	u	u	u	u	u	u	u	u
1016	currus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	177	curruum	uum	um	i	i			s	s	s	s	s
1017	currus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	177	currū	ū	ū	u	u	u	u	u	u	u	u	u
1018	currus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	177	currūs	ūs	ūs	us	u	u	u	us	us	us	u	us
1019	currus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	177	currum	um	um	um	um	um	u	um	um	um	um	um
1020	currus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	177	curribus	ibus	is	i	i	e						
1021	cursus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	293	cursus	us	u	u	u	u	u	u	u	u	u	u
1022	cursus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	293	cursibus	ibus	is	is	s	s		s	s	s	s	s
1023	cursus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	293	cursuī	uī	u	u	u	um	um	um	um	um	um	um
1024	cursus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	293	cursūs	ūs	ūs	us	u	u	u	u	u	u	u	u
1025	cursus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	293	cursūs	ūs	us	u	u	u	u	u	u	u	u	u
1026	cursus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	293	cursuum	uum	uum	i	i			s	s	s	s	s
1027	cursus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	293	cursū	ū	ū	u	u	u	u	u	u	u	u	u
1028	cursus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	293	cursūs	ūs	ūs	us	u	u	u	us	us	us	u	us
