Word	Declension	Gender	CaseNum	Case	Num	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
881	copia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	469	a	cōpia	a	a	a	a	a	a	a	a	a	a	a
882	copia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	469	īs	cōpiīs	i	e	i	i	i	i	i	i	i	i	i
883	copia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	469	ae	cōpiae	e	i	i	i	i	i	i	i	i	i	i
884	copia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	469	ās	cōpiās	e	e	i	i	i	i	i	i	i	i	i
885	copia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	469	ae	cōpiae	e	i	i	i	i	i	i	i	i	i	i
886	copia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	469	ārum	cōpiārum	aro	eo	i								
887	copia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	469	ā	cōpiā	a	a	a	a	a	a	a	a	a	a	a
888	copia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	469	ae	cōpiae	e	e	i	i	i	i	i	i	i	i	i
889	copia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	469	am	cōpiam	a	a	a	a	a	a	a	a	a	a	a
890	copia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	469	īs	cōpiīs	i	e	i								
891	cor:Nom.Sg	3	n	Nom.Sg	Nom	Sg	94		cor											
892	cor:Abl.Pl	3	n	Abl.Pl	Abl	Pl	94	ibus	cordibus	ebo	e	i	i	i	i					
893	cor:Dat.Sg	3	n	Dat.Sg	Dat	Sg	94	ī	cordī	i	i	i	i	i	i					
894	cor:Acc.Pl	3	n	Acc.Pl	Acc	Pl	94	a	corda	a	i	i	i	i	i					
895	cor:Gen.Sg	3	n	Gen.Sg	Gen	Sg	94	is	cordis	i	i	i	i	i	i					
896	cor:Gen.Pl	3	n	Gen.Pl	Gen	Pl	94	ium	cordium	eo	o									
897	cor:Abl.Sg	3	n	Abl.Sg	Abl	Sg	94	e	corde	e	e	e	e	e						
898	cor:Nom.Pl	3	n	Nom.Pl	Nom	Pl	94	a	corda	a			i	i	i					
899	cor:Acc.Sg	3	n	Acc.Sg	Acc	Sg	94		cor											
900	cor:Dat.Pl	3	n	Dat.Pl	Dat	Pl	94	ibus	cordibus	ebo										
901	cornu:Nom.Sg	4	n	Nom.Sg	Nom	Sg	168	ū	cornū	u	o	o	o	o	o	o	o	o	o	o
902	cornu:Abl.Pl	4	n	Abl.Pl	Abl	Pl	168	ibus	cornibus	ebo	eo									
903	cornu:Dat.Sg	4	n	Dat.Sg	Dat	Sg	168	ū	cornū	u	u									
904	cornu:Acc.Pl	4	n	Acc.Pl	Acc	Pl	168	ua	cornua	oa										
905	cornu:Gen.Sg	4	n	Gen.Sg	Gen	Sg	168	ūs	cornūs	u	u									
906	cornu:Gen.Pl	4	n	Gen.Pl	Gen	Pl	168	uum	cornuum	u	u									
907	cornu:Abl.Sg	4	n	Abl.Sg	Abl	Sg	168	ū	cornū	u	o	o	o	o	o	o	o	o	o	o
908	cornu:Nom.Pl	4	n	Nom.Pl	Nom	Pl	168	ua	cornua	oa	u									
909	cornu:Acc.Sg	4	n	Acc.Sg	Acc	Sg	168	ū	cornū	u	o	o	o	o	o	o	o	o	o	o
910	cornu:Dat.Pl	4	n	Dat.Pl	Dat	Pl	168	ibus	cornibus	ebo										
911	corona:Nom.Sg	1	f	Nom.Sg	Nom	Sg	96	a	corōna	a	a	a	a	a	a	a	a	a	a	a
912	corona:Abl.Pl	1	f	Abl.Pl	Abl	Pl	96	īs	corōnīs	i	e	i	i	i	i	i	i	i	i	i
913	corona:Dat.Sg	1	f	Dat.Sg	Dat	Sg	96	ae	corōnae	e	i	i	i	i	i	i	i	i	i	i
914	corona:Acc.Pl	1	f	Acc.Pl	Acc	Pl	96	ās	corōnās	e	e	i	i	i	i	i	i	i	i	i
915	corona:Gen.Sg	1	f	Gen.Sg	Gen	Sg	96	ae	corōnae	e	i	i	i	i	i	i	i	i	i	i
916	corona:Gen.Pl	1	f	Gen.Pl	Gen	Pl	96	ārum	corōnārum	aro	e	i								
917	corona:Abl.Sg	1	f	Abl.Sg	Abl	Sg	96	ā	corōnā	a	a	a	a	a	a	a	a	a	a	a
918	corona:Nom.Pl	1	f	Nom.Pl	Nom	Pl	96	ae	corōnae	e	i	i	i	i	i	i	i	i	i	i
919	corona:Acc.Sg	1	f	Acc.Sg	Acc	Sg	96	am	corōnam	a	a	a	a	a	a	a	a	a	a	a
920	corona:Dat.Pl	1	f	Dat.Pl	Dat	Pl	96	īs	corōnīs	i	e	i								
921	corpus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	1174		corpus											
922	corpus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	1174	ibus	corporibus	ebo	e	i	i	i	i					
923	corpus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	1174	ī	corporī	i	i	i	i	i	i					
924	corpus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	1174	a	corpora	a	i		i	i	i					
925	corpus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	1174	is	corporis	i	i	i	i	i	i					
926	corpus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	1174	um	corporum	o										
927	corpus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	1174	e	corpore	e	e	e	e	e						
928	corpus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	1174	a	corpora	a			i	i	i					
929	corpus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	1174		corpus											
930	corpus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	1174	ibus	corporibus	ebo										
931	crimen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	229		crīmen											
932	crimen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	229	ibus	crīminibus	ebo	e	i	i	i	i					
933	crimen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	229	ī	crīminī	i	i	i	i	i	i					
934	crimen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	229	a	crīmina	a	i	i	i	i	i					
935	crimen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	229	is	crīminis	i	i	i	i	i	i					
936	crimen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	229	um	crīminum	o										
937	crimen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	229	e	crīmine	e	e	e	e	e						
938	crimen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	229	a	crīmina	a			i	i	i					
939	crimen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	229		crīmen											
940	crimen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	229	ibus	crīminibus	ebo										
941	crinis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	93	is	crīnis	i	e	e	e	e	e	e	e	e	e	e
942	crinis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	93	ibus	crīnibus	ebo	e	i	i	i	i	i	i	i	i	i
943	crinis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	93	ī	crīnī	i	i	i	i	i	i	i	i	i	i	i
944	crinis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	93	ēs	crīnēs	i	i	i	i	i	i	i	i	i	i	i
945	crinis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	93	is	crīnis	i	i	i	i	i	i	i	i	i	i	i
946	crinis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	93	ium	crīnium	eo	o									
947	crinis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	93	e	crīne	e	e	e	e	e	e	e	e	e	e	e
948	crinis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	93	ēs	crīnēs	i		i	i	i	i	i	i	i	i	i
949	crinis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	93	em	crīnem	e	e	e	e	e	e	e	e	e	e	e
950	crinis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	93	ibus	crīnibus	ebo										
951	cruor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	103		cruor		e	e	e	e	e	e	e	e	e	e
952	cruor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	103	ibus	cruōribus	ebo	e	i	i	i	i	i	i	i	i	i
953	cruor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	103	ī	cruōrī	i	i	i	i	i	i	i	i	i	i	i
954	cruor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	103	ēs	cruōrēs	i	i	i	i	i	i	i	i	i	i	i
955	cruor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	103	is	cruōris	i	i	i	i	i	i	i	i	i	i	i
956	cruor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	103	um	cruōrum	o	o									
957	cruor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	103	e	cruōre	e	e	e	e	e	e	e	e	e	e	e
958	cruor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	103	ēs	cruōrēs	i		i	i	i	i	i	i	i	i	i
959	cruor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	103	em	cruōrem	e	e	e	e	e	e	e	e	e	e	e
960	cruor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	103	ibus	cruōribus	ebo										
961	cubile:Nom.Sg	3	n	Nom.Sg	Nom	Sg	56	e	cubīle	e										
962	cubile:Abl.Pl	3	n	Abl.Pl	Abl	Pl	56	ibus	cubīlibus	ebo	e	i	i	i	i					
963	cubile:Dat.Sg	3	n	Dat.Sg	Dat	Sg	56	ī	cubīlī	i	i	i	i	i	i					
964	cubile:Acc.Pl	3	n	Acc.Pl	Acc	Pl	56	ia	cubīlia	ea				i	i					
965	cubile:Gen.Sg	3	n	Gen.Sg	Gen	Sg	56	is	cubīlis	i	i	i	i	i	i					
966	cubile:Gen.Pl	3	n	Gen.Pl	Gen	Pl	56	ium	cubīlium	eo										
967	cubile:Abl.Sg	3	n	Abl.Sg	Abl	Sg	56	ī	cubīlī	i	e	e	e	e						
968	cubile:Nom.Pl	3	n	Nom.Pl	Nom	Pl	56	ia	cubīlia	ea				i	i					
969	cubile:Acc.Sg	3	n	Acc.Sg	Acc	Sg	56	e	cubīle	e										
970	cubile:Dat.Pl	3	n	Dat.Pl	Dat	Pl	56	ibus	cubīlibus	ebo										
971	culpa:Nom.Sg	1	f	Nom.Sg	Nom	Sg	121	a	culpa	a	a	a	a	a	a	a	a	a	a	a
972	culpa:Abl.Pl	1	f	Abl.Pl	Abl	Pl	121	īs	culpīs	i	e	i	i	i	i	i	i	i	i	i
973	culpa:Dat.Sg	1	f	Dat.Sg	Dat	Sg	121	ae	culpae	e	i	i	i	i	i	i	i	i	i	i
974	culpa:Acc.Pl	1	f	Acc.Pl	Acc	Pl	121	ās	culpās	e	e	i	i	i	i	i	i	i	i	i
975	culpa:Gen.Sg	1	f	Gen.Sg	Gen	Sg	121	ae	culpae	e	i	i	i	i	i	i	i	i	i	i
976	culpa:Gen.Pl	1	f	Gen.Pl	Gen	Pl	121	ārum	culpārum	aro	e	i								
977	culpa:Abl.Sg	1	f	Abl.Sg	Abl	Sg	121	ā	culpā	a	a	a	a	a	a	a	a	a	a	a
978	culpa:Nom.Pl	1	f	Nom.Pl	Nom	Pl	121	ae	culpae	e	i	i	i	i	i	i	i	i	i	i
979	culpa:Acc.Sg	1	f	Acc.Sg	Acc	Sg	121	am	culpam	a	a	a	a	a	a	a	a	a	a	a
980	culpa:Dat.Pl	1	f	Dat.Pl	Dat	Pl	121	īs	culpīs	i	e	i								
981	cultus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	145	us	cultus	o	o	o	o	o	o	o	o	o	o	o
982	cultus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	145	ibus	cultibus	ebo	io									
983	cultus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	145	uī	cultuī	o	i									
984	cultus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	145	ūs	cultūs	u	u									
985	cultus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	145	ūs	cultūs	u	u									
986	cultus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	145	uum	cultuum	u	u									
987	cultus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	145	ū	cultū	u	o	o	o	o	o	o	o	o	o	o
988	cultus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	145	ūs	cultūs	u	u									
989	cultus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	145	um	cultum	o	o	o	o	o	o	o	o	o	o	o
990	cultus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	145	ibus	cultibus	ebo										
991	cupido:Nom.Sg	3	f	Nom.Sg	Nom	Sg	116		cupīdō		e	e	e	e	e	e	e	e	e	e
992	cupido:Abl.Pl	3	f	Abl.Pl	Abl	Pl	116	ibus	cupīdinibus	ebo	e	i	i	i	i	i	i	i	i	i
993	cupido:Dat.Sg	3	f	Dat.Sg	Dat	Sg	116	ī	cupīdinī	i	i	i	i	i	i	i	i	i	i	i
994	cupido:Acc.Pl	3	f	Acc.Pl	Acc	Pl	116	ēs	cupīdinēs	i	i	i	i	i	i	i	i	i	i	i
995	cupido:Gen.Sg	3	f	Gen.Sg	Gen	Sg	116	is	cupīdinis	i	i	i	i	i	i	i	i	i	i	i
996	cupido:Gen.Pl	3	f	Gen.Pl	Gen	Pl	116	um	cupīdinum	o	o									
997	cupido:Abl.Sg	3	f	Abl.Sg	Abl	Sg	116	e	cupīdine	e	e	e	e	e	e	e	e	e	e	e
998	cupido:Nom.Pl	3	f	Nom.Pl	Nom	Pl	116	ēs	cupīdinēs	i		i	i	i	i	i	i	i	i	i
999	cupido:Acc.Sg	3	f	Acc.Sg	Acc	Sg	116	em	cupīdinem	e	e	e	e	e	e	e	e	e	e	e
1000	cupido:Dat.Pl	3	f	Dat.Pl	Dat	Pl	116	ibus	cupīdinibus	ebo		i								
1001	cura:Nom.Sg	1	f	Nom.Sg	Nom	Sg	492	a	cūra	a	a	a	a	a	a	a	a	a	a	a
1002	cura:Abl.Pl	1	f	Abl.Pl	Abl	Pl	492	īs	cūrīs	i	e	i	i	i	i	i	i	i	i	i
1003	cura:Dat.Sg	1	f	Dat.Sg	Dat	Sg	492	ae	cūrae	e	i	i	i	i	i	i	i	i	i	i
1004	cura:Acc.Pl	1	f	Acc.Pl	Acc	Pl	492	ās	cūrās	e	e	i	i	i	i	i	i	i	i	i
1005	cura:Gen.Sg	1	f	Gen.Sg	Gen	Sg	492	ae	cūrae	e	i	i	i	i	i	i	i	i	i	i
1006	cura:Gen.Pl	1	f	Gen.Pl	Gen	Pl	492	ārum	cūrārum	aro	e									
1007	cura:Abl.Sg	1	f	Abl.Sg	Abl	Sg	492	ā	cūrā	a	a	a	a	a	a	a	a	a	a	a
1008	cura:Nom.Pl	1	f	Nom.Pl	Nom	Pl	492	ae	cūrae	e	e	i	i	i	i	i	i	i	i	i
1009	cura:Acc.Sg	1	f	Acc.Sg	Acc	Sg	492	am	cūram	a	a	a	a	a	a	a	a	a	a	a
1010	cura:Dat.Pl	1	f	Dat.Pl	Dat	Pl	492	īs	cūrīs	i	e	i								
1011	currus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	177	us	currus	o	o	o	o	o	o	o	o	o	o	o
1012	currus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	177	ibus	curribus	ebo	i									
1013	currus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	177	uī	curruī	o	i									
1014	currus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	177	ūs	currūs	u	u									
1015	currus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	177	ūs	currūs	u	u									
1016	currus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	177	uum	curruum	u	u									
1017	currus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	177	ū	currū	u	o	o	o	o	o	o	o	o	o	o
1018	currus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	177	ūs	currūs	u	u									
1019	currus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	177	um	currum	o	o	o	o	o	o	o	o	o	o	o
1020	currus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	177	ibus	curribus	ebo										
1021	cursus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	293	us	cursus	o	o	o	o	o	o	o	o	o	o	o
1022	cursus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	293	ibus	cursibus	ebo	io									
1023	cursus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	293	uī	cursuī	o	i									
1024	cursus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	293	ūs	cursūs	u	u									
1025	cursus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	293	ūs	cursūs	u	u									
1026	cursus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	293	uum	cursuum	u	u									
1027	cursus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	293	ū	cursū	u	o	o	o	o	o	o	o	o	o	o
1028	cursus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	293	ūs	cursūs	u	u									
1029	cursus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	293	um	cursum	o	o	o	o	o	o	o	o	o	o	o
1030	cursus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	293	ibus	cursibus	ebo										
1031	custodia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	104	a	custōdia	a	a	a	a	a	a	a	a	a	a	a
1032	custodia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	104	īs	custōdiīs	i	e	i	i	i	i	i	i	i	i	i
1033	custodia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	104	ae	custōdiae	e	i	i	i	i	i	i	i	i	i	i
1034	custodia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	104	ās	custōdiās	e	e	i	i	i	i	i	i	i	i	i
1035	custodia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	104	ae	custōdiae	e	i	i	i	i	i	i	i	i	i	i
1036	custodia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	104	ārum	custōdiārum	aro	e	i								
1037	custodia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	104	ā	custōdiā	a	a	a	a	a	a	a	a	a	a	a
1038	custodia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	104	ae	custōdiae	e	i	i	i	i	i	i	i	i	i	i
1039	custodia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	104	am	custōdiam	a	a	a	a	a	a	a	a	a	a	a
1040	custodia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	104	īs	custōdiīs	i	e	i								
1041	custos:Nom.Sg	3	m	Nom.Sg	Nom	Sg	165		custōs		e	e	e	e	e	e	e	e	e	e
1042	custos:Abl.Pl	3	m	Abl.Pl	Abl	Pl	165	ibus	custōdibus	ebo	e	i	i	i	i	i	i	i	i	i
1043	custos:Dat.Sg	3	m	Dat.Sg	Dat	Sg	165	ī	custōdī	i	i	i	i	i	i	i	i	i	i	i
1044	custos:Acc.Pl	3	m	Acc.Pl	Acc	Pl	165	ēs	custōdēs	i	i	i	i	i	i	i	i	i	i	i
1045	custos:Gen.Sg	3	m	Gen.Sg	Gen	Sg	165	is	custōdis	i	i	i	i	i	i	i	i	i	i	i
1046	custos:Gen.Pl	3	m	Gen.Pl	Gen	Pl	165	um	custōdum	o	o									
1047	custos:Abl.Sg	3	m	Abl.Sg	Abl	Sg	165	e	custōde	e	e	e	e	e	e	e	e	e	e	e
1048	custos:Nom.Pl	3	m	Nom.Pl	Nom	Pl	165	ēs	custōdēs	i		i	i	i	i	i	i	i	i	i
1049	custos:Acc.Sg	3	m	Acc.Sg	Acc	Sg	165	em	custōdem	e	e	e	e	e	e	e	e	e	e	e
1050	custos:Dat.Pl	3	m	Dat.Pl	Dat	Pl	165	ibus	custōdibus	ebo	o									
1051	damnum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	109	um	damnum	o	o	o	o	o	o	o	o	o	o	o
1052	damnum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	109	īs	damnīs	i	e									
1053	damnum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	109	ō	damnō	o										
1054	damnum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	109	a	damna	a										
1055	damnum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	109	ī	damnī	i										
1056	damnum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	109	ōrum	damnōrum	oro										
1057	damnum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	109	ō	damnō	o	o	o	o	o	o	o	o	o	o	o
1058	damnum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	109	a	damna	a										
1059	damnum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	109	um	damnum	o	o	o	o	o	o	o	o	o	o	o
1060	damnum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	109	īs	damnīs	i										
1061	dea:Nom.Sg	1	fh	Nom.Sg	Nom	Sg	138	a	dea	a	a	a	a	a	a	a	a	a	a	a
1062	dea:Abl.Pl	1	fh	Abl.Pl	Abl	Pl	138	ābus	deābus	abo	e	i	i	i	i	i	i	i	i	i
1063	dea:Dat.Sg	1	fh	Dat.Sg	Dat	Sg	138	ae	deae	e	i	i	i	i	i	i	i	i	i	i
1064	dea:Acc.Pl	1	fh	Acc.Pl	Acc	Pl	138	ās	deās	e	e	i	i	i	i	i	i	i	i	i
1065	dea:Gen.Sg	1	fh	Gen.Sg	Gen	Sg	138	ae	deae	e	i	i	i	i	i	i	i	i	i	i
1066	dea:Gen.Pl	1	fh	Gen.Pl	Gen	Pl	138	ārum	deārum	aro	o									
1067	dea:Abl.Sg	1	fh	Abl.Sg	Abl	Sg	138	ā	deā	a	a	a	a	a	a	a	a	a	a	a
1068	dea:Nom.Pl	1	fh	Nom.Pl	Nom	Pl	138	ae	deae	e	e	i	i	i	i	i	i	i	i	i
1069	dea:Acc.Sg	1	fh	Acc.Sg	Acc	Sg	138	am	deam	a	a	a	a	a	a	a	a	a	a	a
1070	dea:Dat.Pl	1	fh	Dat.Pl	Dat	Pl	138	ābus	deābus	abo	e									
1071	decus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	183		decus											
1072	decus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	183	ibus	decoribus	ebo	e	i	i	i	i					
1073	decus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	183	ī	decorī	i	i	i	i	i	i					
1074	decus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	183	a	decora	a	i		i	i	i					
1075	decus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	183	is	decoris	i	i	i	i	i	i					
1076	decus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	183	um	decorum	o	o									
1077	decus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	183	e	decore	e	e	e	e	e						
1078	decus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	183	a	decora	a				i	i					
1079	decus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	183		decus											
1080	decus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	183	ibus	decoribus	ebo										
1081	delicia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	54	a	dēlicia	a	a	a	a	a	a	a	a	a	a	a
1082	delicia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	54	īs	dēliciīs	i	e	i	i	i	i	i	i	i	i	i
1083	delicia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	54	ae	dēliciae	e	i	i	i	i	i	i	i	i	i	i
1084	delicia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	54	ās	dēliciās	e	e	i	i	i	i	i	i	i	i	i
1085	delicia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	54	ae	dēliciae	e	i	i	i	i	i	i	i	i	i	i
1086	delicia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	54	ārum	dēliciārum	aro	e									
1087	delicia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	54	ā	dēliciā	a	a	a	a	a	a	a	a	a	a	a
1088	delicia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	54	ae	dēliciae	e	e	i	i	i	i	i	i	i	i	i
1089	delicia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	54	am	dēliciam	a	a	a	a	a	a	a	a	a	a	a
1090	delicia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	54	īs	dēliciīs	i	e	i								
1091	dens:Nom.Sg	3	m	Nom.Sg	Nom	Sg	105		dēns		e	e	e	e	e	e	e	e	e	e
1092	dens:Abl.Pl	3	m	Abl.Pl	Abl	Pl	105	ibus	dentibus	ebo	e	i	i	i	i	i	i	i	i	i
1093	dens:Dat.Sg	3	m	Dat.Sg	Dat	Sg	105	ī	dentī	i	i	i	i	i	i	i	i	i	i	i
1094	dens:Acc.Pl	3	m	Acc.Pl	Acc	Pl	105	ēs	dentēs	i	i	i	i	i	i	i	i	i	i	i
1095	dens:Gen.Sg	3	m	Gen.Sg	Gen	Sg	105	is	dentis	i	i	i	i	i	i	i	i	i	i	i
1096	dens:Gen.Pl	3	m	Gen.Pl	Gen	Pl	105	ium	dentium	eo										
1097	dens:Abl.Sg	3	m	Abl.Sg	Abl	Sg	105	e	dente	e	e	e	e	e	e	e	e	e	e	e
1098	dens:Nom.Pl	3	m	Nom.Pl	Nom	Pl	105	ēs	dentēs	i		i	i	i	i	i	i	i	i	i
1099	dens:Acc.Sg	3	m	Acc.Sg	Acc	Sg	105	em	dentem	e	e	e	e	e	e	e	e	e	e	e
1100	dens:Dat.Pl	3	m	Dat.Pl	Dat	Pl	105	ibus	dentibus	ebo										
1101	deus:Nom.Sg	2	mh	Nom.Sg	Nom	Sg	1507	us	deus	o	o	o	o	o	o	o	o	o	o	o
1102	deus:Abl.Pl	2	mh	Abl.Pl	Abl	Pl	1507	īs	dīs	i	e									
1103	deus:Dat.Sg	2	mh	Dat.Sg	Dat	Sg	1507	ō	deō	o										
1104	deus:Acc.Pl	2	mh	Acc.Pl	Acc	Pl	1507	ōs	deōs	o										
1105	deus:Gen.Sg	2	mh	Gen.Sg	Gen	Sg	1507	ī	deī	i	i									
1106	deus:Gen.Pl	2	mh	Gen.Pl	Gen	Pl	1507	ōrum	deōrum	oro										
1107	deus:Abl.Sg	2	mh	Abl.Sg	Abl	Sg	1507	ō	deō	o	o	o	o	o	o	o	o	o	o	o
1108	deus:Nom.Pl	2	mh	Nom.Pl	Nom	Pl	1507	ī	dī	i										
1109	deus:Acc.Sg	2	mh	Acc.Sg	Acc	Sg	1507	um	deum	o	o	o	o	o	o	o	o	o	o	o
1110	deus:Dat.Pl	2	mh	Dat.Pl	Dat	Pl	1507	īs	dīs	i	i									
1111	dictum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	126	um	dictum	o	o	o	o	o	o	o	o	o	o	o
1112	dictum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	126	īs	dictīs	i	e									
1113	dictum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	126	ō	dictō	o										
1114	dictum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	126	a	dicta	a										
1115	dictum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	126	ī	dictī	i										
1116	dictum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	126	ōrum	dictōrum	oro										
1117	dictum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	126	ō	dictō	o	o	o	o	o	o	o	o	o	o	o
1118	dictum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	126	a	dicta	a										
1119	dictum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	126	um	dictum	o	o	o	o	o	o	o	o	o	o	o
1120	dictum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	126	īs	dictīs	i										
