Word	Declension	Gender	TotFreq	Declined	0	1
eques:Acc.Pl	3	m	526	equitēs	ēs	ēs
eques:Gen.Sg	3	m	526	equitis	is	is
eques:Gen.Pl	3	m	526	equitum	um	um
eques:Abl.Sg	3	m	526	equite	e	e
eques:Nom.Pl	3	m	526	equitēs	ēs	ēs
eques:Acc.Sg	3	m	526	equitem	em	em
eques:Dat.Pl	3	m	526	equitibus	ibus	ibus
equus:Nom.Sg	2	m	411	equus	us	ūs
equus:Abl.Pl	2	m	411	equīs	īs	īs
equus:Dat.Sg	2	m	411	equō	ō	ō
equus:Acc.Pl	2	m	411	equōs	ōs	
equus:Gen.Sg	2	m	411	equī	ī	ī
equus:Gen.Pl	2	m	411	equōrum	ōrum	ō
equus:Abl.Sg	2	m	411	equō	ō	ō
equus:Nom.Pl	2	m	411	equī	ī	ī
equus:Acc.Sg	2	m	411	equum	um	um
equus:Dat.Pl	2	m	411	equīs	īs	īs
error:Nom.Sg	3	m	127	error		
error:Abl.Pl	3	m	127	errōribus	ibus	ibus
error:Dat.Sg	3	m	127	errōrī	ī	ī
error:Acc.Pl	3	m	127	errōrēs	ēs	ēs
error:Gen.Sg	3	m	127	errōris	is	is
error:Gen.Pl	3	m	127	errōrum	um	um
error:Abl.Sg	3	m	127	errōre	e	e
error:Nom.Pl	3	m	127	errōrēs	ēs	ēs
error:Acc.Sg	3	m	127	errōrem	em	em
error:Dat.Pl	3	m	127	errōribus	ibus	ibus
exemplum:Nom.Sg	2	n	286	exemplum	um	um
exemplum:Abl.Pl	2	n	286	exemplīs	īs	īs
exemplum:Dat.Sg	2	n	286	exemplō	ō	ō
exemplum:Acc.Pl	2	n	286	exempla	a	a
exemplum:Gen.Sg	2	n	286	exemplī	ī	ī
exemplum:Gen.Pl	2	n	286	exemplōrum	ōrum	ōrum
exemplum:Abl.Sg	2	n	286	exemplō	ō	ō
exemplum:Nom.Pl	2	n	286	exempla	a	a
exemplum:Acc.Sg	2	n	286	exemplum	um	um
exemplum:Dat.Pl	2	n	286	exemplīs	īs	īs
exiguus:Nom.Sg	2	m	124	exiguus	us	ī
exiguus:Abl.Pl	2	m	124	exiguīs	īs	īs
exiguus:Dat.Sg	2	m	124	exiguō	ō	ō
exiguus:Acc.Pl	2	m	124	exiguōs	ōs	
exiguus:Gen.Sg	2	m	124	exiguī	ī	ī
exiguus:Gen.Pl	2	m	124	exiguōrum	ōrum	ōrum
exiguus:Abl.Sg	2	m	124	exiguō	ō	ō
exiguus:Nom.Pl	2	m	124	exiguī	ī	ī
exiguus:Acc.Sg	2	m	124	exiguum	um	um
exiguus:Dat.Pl	2	m	124	exiguīs	īs	īs
exitium:Nom.Sg	2	n	122	exitium	um	um
exitium:Abl.Pl	2	n	122	exitiīs	īs	īs
exitium:Dat.Sg	2	n	122	exitiō	ō	ō
exitium:Acc.Pl	2	n	122	exitia	a	a
exitium:Gen.Sg	2	n	122	exitiī	ī	ī
exitium:Gen.Pl	2	n	122	exitiōrum	ōrum	ōrum
exitium:Abl.Sg	2	n	122	exitiō	ō	ō
exitium:Nom.Pl	2	n	122	exitia	a	a
exitium:Acc.Sg	2	n	122	exitium	um	um
exitium:Dat.Pl	2	n	122	exitiīs	īs	īs
exitus:Nom.Sg	4	m	146	exitus	us	ūs
exitus:Abl.Pl	4	m	146	exitibus	ibus	ibus
exitus:Dat.Sg	4	m	146	exituī	uī	um
exitus:Acc.Pl	4	m	146	exitūs	ūs	ūs
exitus:Gen.Sg	4	m	146	exitūs	ūs	ūs
exitus:Gen.Pl	4	m	146	exituum	uum	um
exitus:Abl.Sg	4	m	146	exitū	ū	ū
exitus:Nom.Pl	4	m	146	exitūs	ūs	ūs
exitus:Acc.Sg	4	m	146	exitum	um	um
exitus:Dat.Pl	4	m	146	exitibus	ibus	ibus
exsilium:Nom.Sg	2	n	165	exsilium	um	um
exsilium:Abl.Pl	2	n	165	exsiliīs	īs	īs
exsilium:Dat.Sg	2	n	165	exsiliō	ō	ō
exsilium:Acc.Pl	2	n	165	exsilia	a	a
exsilium:Gen.Sg	2	n	165	exsiliī	ī	ī
exsilium:Gen.Pl	2	n	165	exsiliōrum	ōrum	ōrum
exsilium:Abl.Sg	2	n	165	exsiliō	ō	ō
exsilium:Nom.Pl	2	n	165	exsilia	a	a
exsilium:Acc.Sg	2	n	165	exsilium	um	um
exsilium:Dat.Pl	2	n	165	exsiliīs	īs	īs
exsul:Nom.Sg	3	m	81	exsul		
exsul:Abl.Pl	3	m	81	exsulibus	ibus	ibus
exsul:Dat.Sg	3	m	81	exsulī	ī	ī
exsul:Acc.Pl	3	m	81	exsulēs	ēs	ēs
exsul:Gen.Sg	3	m	81	exsulis	is	is
exsul:Gen.Pl	3	m	81	exsulum	um	um
exsul:Abl.Sg	3	m	81	exsule	e	e
exsul:Nom.Pl	3	m	81	exsulēs	ēs	ēs
exsul:Acc.Sg	3	m	81	exsulem	em	em
exsul:Dat.Pl	3	m	81	exsulibus	ibus	ibus
fabula:Nom.Sg	1	f	64	fābula	a	a
fabula:Abl.Pl	1	f	64	fābulīs	īs	īs
fabula:Dat.Sg	1	f	64	fābulae	ae	ae
fabula:Acc.Pl	1	f	64	fābulās	ās	ās
fabula:Gen.Sg	1	f	64	fābulae	ae	ae
fabula:Gen.Pl	1	f	64	fābulārum	ārum	ārum
fabula:Abl.Sg	1	f	64	fābulā	ā	ās
fabula:Nom.Pl	1	f	64	fābulae	ae	a
fabula:Acc.Sg	1	f	64	fābulam	am	am
fabula:Dat.Pl	1	f	64	fābulīs	īs	īs
facies:Nom.Sg	5	f	202	faciēs	ēs	ēs
facies:Abl.Pl	5	f	202	faciēbus	ēbus	
facies:Dat.Sg	5	f	202	faciēī	ēī	ē
facies:Acc.Pl	5	f	202	faciēs	ēs	ēs
facies:Gen.Sg	5	f	202	faciēī	ēī	
facies:Gen.Pl	5	f	202	faciērum	ērum	a
facies:Abl.Sg	5	f	202	faciē	ē	e
facies:Nom.Pl	5	f	202	faciēs	ēs	ēs
facies:Acc.Sg	5	f	202	faciem	em	em
facies:Dat.Pl	5	f	202	faciēbus	ēbus	
facinus:Nom.Sg	3	n	191	facinus		
facinus:Abl.Pl	3	n	191	facinoribus	ibus	ibus
facinus:Dat.Sg	3	n	191	facinorī	ī	ū
facinus:Acc.Pl	3	n	191	facinora	a	a
facinus:Gen.Sg	3	n	191	facinoris	is	ērum
facinus:Gen.Pl	3	n	191	facinorum	um	um
facinus:Abl.Sg	3	n	191	facinore	e	e
facinus:Nom.Pl	3	n	191	facinora	a	a
facinus:Acc.Sg	3	n	191	facinus		
facinus:Dat.Pl	3	n	191	facinoribus	ibus	ibus
factum:Nom.Sg	2	n	188	factum	um	um
factum:Abl.Pl	2	n	188	factīs	īs	īs
factum:Dat.Sg	2	n	188	factō	ō	ō
factum:Acc.Pl	2	n	188	facta	a	a
factum:Gen.Sg	2	n	188	factī	ī	ī
factum:Gen.Pl	2	n	188	factōrum	ōrum	ōrum
factum:Abl.Sg	2	n	188	factō	ō	ō
factum:Nom.Pl	2	n	188	facta	a	a
factum:Acc.Sg	2	n	188	factum	um	um
factum:Dat.Pl	2	n	188	factīs	īs	īs
fama:Nom.Sg	1	f	425	fāma	a	a
fama:Abl.Pl	1	f	425	fāmīs	īs	ēs
fama:Dat.Sg	1	f	425	fāmae	ae	e
fama:Acc.Pl	1	f	425	fāmās	ās	ās
fama:Gen.Sg	1	f	425	fāmae	ae	e
fama:Gen.Pl	1	f	425	fāmārum	ārum	ārum
fama:Abl.Sg	1	f	425	fāmā	ā	ās
fama:Nom.Pl	1	f	425	fāmae	ae	a
fama:Acc.Sg	1	f	425	fāmam	am	am
fama:Dat.Pl	1	f	425	fāmīs	īs	īs
fames:Nom.Sg	3	f	127	famēs	ēs	ēs
fames:Abl.Pl	3	f	127	famibus	ibus	ibus
fames:Dat.Sg	3	f	127	famī	ī	ū
fames:Acc.Pl	3	f	127	famēs	ēs	ēs
fames:Gen.Sg	3	f	127	famis	is	is
fames:Gen.Pl	3	f	127	famum	um	um
fames:Abl.Sg	3	f	127	fame	e	e
fames:Nom.Pl	3	f	127	famēs	ēs	ēs
fames:Acc.Sg	3	f	127	famem	em	em
fames:Dat.Pl	3	f	127	famibus	ibus	ibus
fastigium:Nom.Sg	2	n	93	fastīgium	um	um
fastigium:Abl.Pl	2	n	93	fastīgiīs	īs	īs
fastigium:Dat.Sg	2	n	93	fastīgiō	ō	ō
fastigium:Acc.Pl	2	n	93	fastīgia	a	a
fastigium:Gen.Sg	2	n	93	fastīgiī	ī	ī
fastigium:Gen.Pl	2	n	93	fastīgiōrum	ōrum	ōrum
fastigium:Abl.Sg	2	n	93	fastīgiō	ō	ō
fastigium:Nom.Pl	2	n	93	fastīgia	a	a
fastigium:Acc.Sg	2	n	93	fastīgium	um	um
fastigium:Dat.Pl	2	n	93	fastīgiīs	īs	īs
fatum:Nom.Sg	2	n	424	fātum	um	um
fatum:Abl.Pl	2	n	424	fātīs	īs	īs
fatum:Dat.Sg	2	n	424	fātō	ō	ō
fatum:Acc.Pl	2	n	424	fāta	a	a
fatum:Gen.Sg	2	n	424	fātī	ī	ī
fatum:Gen.Pl	2	n	424	fātōrum	ōrum	ōrum
fatum:Abl.Sg	2	n	424	fātō	ō	ō
fatum:Nom.Pl	2	n	424	fāta	a	a
fatum:Acc.Sg	2	n	424	fātum	um	um
fatum:Dat.Pl	2	n	424	fātīs	īs	īs
favor:Nom.Sg	3	m	56	favor		
favor:Abl.Pl	3	m	56	favōribus	ibus	ibus
favor:Dat.Sg	3	m	56	favōrī	ī	ī
favor:Acc.Pl	3	m	56	favōrēs	ēs	ēs
favor:Gen.Sg	3	m	56	favōris	is	is
favor:Gen.Pl	3	m	56	favōrum	um	um
favor:Abl.Sg	3	m	56	favōre	e	e
favor:Nom.Pl	3	m	56	favōrēs	ēs	ēs
favor:Acc.Sg	3	m	56	favōrem	em	em
favor:Dat.Pl	3	m	56	favōribus	ibus	ibus
fax:Nom.Sg	3	f	147	fax		
fax:Abl.Pl	3	f	147	facibus	ibus	ibus
fax:Dat.Sg	3	f	147	facī	ī	ū
fax:Acc.Pl	3	f	147	facēs	ēs	ēs
fax:Gen.Sg	3	f	147	facis	is	ērum
fax:Gen.Pl	3	f	147	facum	um	um
fax:Abl.Sg	3	f	147	face	e	e
fax:Nom.Pl	3	f	147	facēs	ēs	ēs
fax:Acc.Sg	3	f	147	facem	em	em
fax:Dat.Pl	3	f	147	facibus	ibus	ibus
femina:Nom.Sg	1	f	238	fēmina	a	a
femina:Abl.Pl	1	f	238	fēminīs	īs	īs
femina:Dat.Sg	1	f	238	fēminae	ae	a
femina:Acc.Pl	1	f	238	fēminās	ās	ās
femina:Gen.Sg	1	f	238	fēminae	ae	a
femina:Gen.Pl	1	f	238	fēminārum	ārum	ārum
femina:Abl.Sg	1	f	238	fēminā	ā	ā
femina:Nom.Pl	1	f	238	fēminae	ae	a
femina:Acc.Sg	1	f	238	fēminam	am	am
femina:Dat.Pl	1	f	238	fēminīs	īs	īs
fera:Nom.Sg	1	f	218	fera	a	a
fera:Abl.Pl	1	f	218	ferīs	īs	ēs
fera:Dat.Sg	1	f	218	ferae	ae	e
fera:Acc.Pl	1	f	218	ferās	ās	ās
fera:Gen.Sg	1	f	218	ferae	ae	e
fera:Gen.Pl	1	f	218	ferārum	ārum	ārum
fera:Abl.Sg	1	f	218	ferā	ā	ās
fera:Nom.Pl	1	f	218	ferae	ae	a
fera:Acc.Sg	1	f	218	feram	am	am
fera:Dat.Pl	1	f	218	ferīs	īs	īs
ferrum:Nom.Sg	2	n	352	ferrum	um	um
ferrum:Abl.Pl	2	n	352	ferrīs	īs	īs
ferrum:Dat.Sg	2	n	352	ferrō	ō	ō
ferrum:Acc.Pl	2	n	352	ferra	a	a
ferrum:Gen.Sg	2	n	352	ferrī	ī	ī
ferrum:Gen.Pl	2	n	352	ferrōrum	ōrum	ōrum
ferrum:Abl.Sg	2	n	352	ferrō	ō	ō
ferrum:Nom.Pl	2	n	352	ferra	a	a
ferrum:Acc.Sg	2	n	352	ferrum	um	um
ferrum:Dat.Pl	2	n	352	ferrīs	īs	īs
fetus:Nom.Sg	4	m	57	fētus	us	ūs
fetus:Abl.Pl	4	m	57	fētibus	ibus	ibus
fetus:Dat.Sg	4	m	57	fētuī	uī	um
fetus:Acc.Pl	4	m	57	fētūs	ūs	ūs
fetus:Gen.Sg	4	m	57	fētūs	ūs	ūs
fetus:Gen.Pl	4	m	57	fētuum	uum	um
fetus:Abl.Sg	4	m	57	fētū	ū	ū
fetus:Nom.Pl	4	m	57	fētūs	ūs	ūs
fetus:Acc.Sg	4	m	57	fētum	um	um
fetus:Dat.Pl	4	m	57	fētibus	ibus	ibus
fides:Nom.Sg	5	f	581	fidēs	ēs	ēs
fides:Abl.Pl	5	f	581	fidēbus	ēbus	e
fides:Dat.Sg	5	f	581	fideī	eī	a
fides:Acc.Pl	5	f	581	fidēs	ēs	ēs
fides:Gen.Sg	5	f	581	fideī	eī	a
fides:Gen.Pl	5	f	581	fidērum	ērum	a
fides:Abl.Sg	5	f	581	fidē	ē	e
fides:Nom.Pl	5	f	581	fidēs	ēs	ēs
fides:Acc.Sg	5	f	581	fidem	em	em
fides:Dat.Pl	5	f	581	fidēbus	ēbus	a
filia:Nom.Sg	1	f	129	fīlia	a	a
filia:Abl.Pl	1	f	129	fīliīs	īs	ēs
filia:Dat.Sg	1	f	129	fīliae	ae	e
filia:Acc.Pl	1	f	129	fīliās	ās	ās
filia:Gen.Sg	1	f	129	fīliae	ae	e
filia:Gen.Pl	1	f	129	fīliārum	ārum	ārum
filia:Abl.Sg	1	f	129	fīliā	ā	ās
filia:Nom.Pl	1	f	129	fīliae	ae	a
filia:Acc.Sg	1	f	129	fīliam	am	am
filia:Dat.Pl	1	f	129	fīliīs	īs	īs
filius:Nom.Sg	2	m	446	fīlius	us	us
filius:Abl.Pl	2	m	446	fīliīs	īs	īs
filius:Dat.Sg	2	m	446	fīliō	ō	ō
filius:Acc.Pl	2	m	446	fīliōs	ōs	
filius:Gen.Sg	2	m	446	fīliī	ī	ī
filius:Gen.Pl	2	m	446	fīliōrum	ōrum	ōrum
filius:Abl.Sg	2	m	446	fīliō	ō	ō
filius:Nom.Pl	2	m	446	fīliī	ī	ī
filius:Acc.Sg	2	m	446	fīlium	um	um
filius:Dat.Pl	2	m	446	fīliīs	īs	īs
finis:Nom.Sg	3	m	529	fīnis	is	ērum
finis:Abl.Pl	3	m	529	fīnibus	ibus	ibus
finis:Dat.Sg	3	m	529	fīnī	ī	ī
finis:Acc.Pl	3	m	529	fīnēs	ēs	ēs
finis:Gen.Sg	3	m	529	fīnis	is	is
finis:Gen.Pl	3	m	529	fīnium	ium	us
finis:Abl.Sg	3	m	529	fīne	e	e
finis:Nom.Pl	3	m	529	fīnēs	ēs	ēs
finis:Acc.Sg	3	m	529	fīnem	em	em
finis:Dat.Pl	3	m	529	fīnibus	ibus	ibus
flamma:Nom.Sg	1	f	237	flamma	a	a
flamma:Abl.Pl	1	f	237	flammīs	īs	īs
flamma:Dat.Sg	1	f	237	flammae	ae	ae
flamma:Acc.Pl	1	f	237	flammās	ās	ās
flamma:Gen.Sg	1	f	237	flammae	ae	a
flamma:Gen.Pl	1	f	237	flammārum	ārum	ārum
flamma:Abl.Sg	1	f	237	flammā	ā	ās
flamma:Nom.Pl	1	f	237	flammae	ae	a
flamma:Acc.Sg	1	f	237	flammam	am	am
flamma:Dat.Pl	1	f	237	flammīs	īs	īs
fletus:Nom.Sg	4	m	83	flētus	us	us
fletus:Abl.Pl	4	m	83	flētibus	ibus	ibus
fletus:Dat.Sg	4	m	83	flētuī	uī	um
fletus:Acc.Pl	4	m	83	flētūs	ūs	ī
fletus:Gen.Sg	4	m	83	flētūs	ūs	ūs
fletus:Gen.Pl	4	m	83	flētuum	uum	um
fletus:Abl.Sg	4	m	83	flētū	ū	ū
fletus:Nom.Pl	4	m	83	flētūs	ūs	ī
fletus:Acc.Sg	4	m	83	flētum	um	um
fletus:Dat.Pl	4	m	83	flētibus	ibus	ibus
flos:Nom.Sg	3	m	91	flōs		
flos:Abl.Pl	3	m	91	flōribus	ibus	ibus
flos:Dat.Sg	3	m	91	flōrī	ī	ī
flos:Acc.Pl	3	m	91	flōrēs	ēs	ēs
flos:Gen.Sg	3	m	91	flōris	is	ērum
flos:Gen.Pl	3	m	91	flōrum	um	um
flos:Abl.Sg	3	m	91	flōre	e	e
flos:Nom.Pl	3	m	91	flōrēs	ēs	ēs
flos:Acc.Sg	3	m	91	flōrem	em	em
flos:Dat.Pl	3	m	91	flōribus	ibus	ibus
fluctus:Nom.Sg	4	m	167	fluctus	us	ūs
fluctus:Abl.Pl	4	m	167	fluctibus	ibus	ibus
fluctus:Dat.Sg	4	m	167	fluctuī	uī	um
fluctus:Acc.Pl	4	m	167	fluctūs	ūs	ōs
fluctus:Gen.Sg	4	m	167	fluctūs	ūs	ūs
fluctus:Gen.Pl	4	m	167	fluctuum	uum	um
fluctus:Abl.Sg	4	m	167	fluctū	ū	ū
fluctus:Nom.Pl	4	m	167	fluctūs	ūs	ī
fluctus:Acc.Sg	4	m	167	fluctum	um	um
fluctus:Dat.Pl	4	m	167	fluctibus	ibus	ibus
flumen:Nom.Sg	3	n	380	flūmen		
flumen:Abl.Pl	3	n	380	flūminibus	ibus	ibus
flumen:Dat.Sg	3	n	380	flūminī	ī	ū
flumen:Acc.Pl	3	n	380	flūmina	a	a
flumen:Gen.Sg	3	n	380	flūminis	is	ērum
flumen:Gen.Pl	3	n	380	flūminum	um	um
flumen:Abl.Sg	3	n	380	flūmine	e	e
flumen:Nom.Pl	3	n	380	flūmina	a	a
flumen:Acc.Sg	3	n	380	flūmen		
flumen:Dat.Pl	3	n	380	flūminibus	ibus	ibus
focus:Nom.Sg	2	m	65	focus	us	us
focus:Abl.Pl	2	m	65	focīs	īs	īs
focus:Dat.Sg	2	m	65	focō	ō	ō
focus:Acc.Pl	2	m	65	focōs	ōs	
focus:Gen.Sg	2	m	65	focī	ī	ī
focus:Gen.Pl	2	m	65	focōrum	ōrum	ōrum
focus:Abl.Sg	2	m	65	focō	ō	ō
focus:Nom.Pl	2	m	65	focī	ī	ī
focus:Acc.Sg	2	m	65	focum	um	um
focus:Dat.Pl	2	m	65	focīs	īs	īs
foedus:Nom.Sg	3	n	82	foedus		
foedus:Abl.Pl	3	n	82	foederibus	ibus	ibus
foedus:Dat.Sg	3	n	82	foederī	ī	ū
foedus:Acc.Pl	3	n	82	foedera	a	a
foedus:Gen.Sg	3	n	82	foederis	is	is
foedus:Gen.Pl	3	n	82	foederum	um	um
foedus:Abl.Sg	3	n	82	foedere	e	e
foedus:Nom.Pl	3	n	82	foedera	a	a
foedus:Acc.Sg	3	n	82	foedus		
foedus:Dat.Pl	3	n	82	foederibus	ibus	ibus
fons:Nom.Sg	3	m	127	fōns		
fons:Abl.Pl	3	m	127	fontibus	ibus	ibus
fons:Dat.Sg	3	m	127	fontī	ī	ī
fons:Acc.Pl	3	m	127	fontēs	ēs	ēs
fons:Gen.Sg	3	m	127	fontis	is	is
fons:Gen.Pl	3	m	127	fontium	ium	us
fons:Abl.Sg	3	m	127	fonte	e	e
fons:Nom.Pl	3	m	127	fontēs	ēs	ēs
fons:Acc.Sg	3	m	127	fontem	em	em
fons:Dat.Pl	3	m	127	fontibus	ibus	ibus
foris:Nom.Sg	3	f	94	foris	is	ērum
foris:Abl.Pl	3	f	94	foribus	ibus	ibus
foris:Dat.Sg	3	f	94	forī	ī	ū
foris:Acc.Pl	3	f	94	forēs	ēs	ēs
foris:Gen.Sg	3	f	94	foris	is	ērum
foris:Gen.Pl	3	f	94	forium	ium	a
foris:Abl.Sg	3	f	94	fore	e	e
foris:Nom.Pl	3	f	94	forēs	ēs	ēs
foris:Acc.Sg	3	f	94	forem	em	em
foris:Dat.Pl	3	f	94	foribus	ibus	ibus
forma:Nom.Sg	1	f	249	fōrma	a	a
forma:Abl.Pl	1	f	249	fōrmīs	īs	ēs
forma:Dat.Sg	1	f	249	fōrmae	ae	e
forma:Acc.Pl	1	f	249	fōrmās	ās	ās
forma:Gen.Sg	1	f	249	fōrmae	ae	e
forma:Gen.Pl	1	f	249	fōrmārum	ārum	ārum
forma:Abl.Sg	1	f	249	fōrmā	ā	ās
forma:Nom.Pl	1	f	249	fōrmae	ae	a
forma:Acc.Sg	1	f	249	fōrmam	am	am
forma:Dat.Pl	1	f	249	fōrmīs	īs	īs
formido:Nom.Sg	3	f	82	formīdo		
formido:Abl.Pl	3	f	82	formīdinibus	ibus	ibus
formido:Dat.Sg	3	f	82	formīdinī	ī	ū
formido:Acc.Pl	3	f	82	formīdinēs	ēs	uum
formido:Gen.Sg	3	f	82	formīdinis	is	ērum
formido:Gen.Pl	3	f	82	formīdinum	um	um
formido:Abl.Sg	3	f	82	formīdine	e	e
formido:Nom.Pl	3	f	82	formīdinēs	ēs	uum
formido:Acc.Sg	3	f	82	formīdinem	em	em
formido:Dat.Pl	3	f	82	formīdinibus	ibus	ibus
fortuna:Nom.Sg	1	f	886	fortūna	a	a
fortuna:Abl.Pl	1	f	886	fortūnīs	īs	īs
fortuna:Dat.Sg	1	f	886	fortūnae	ae	ae
fortuna:Acc.Pl	1	f	886	fortūnās	ās	ās
fortuna:Gen.Sg	1	f	886	fortūnae	ae	ae
fortuna:Gen.Pl	1	f	886	fortūnārum	ārum	ārum
fortuna:Abl.Sg	1	f	886	fortūnā	ā	ās
fortuna:Nom.Pl	1	f	886	fortūnae	ae	a
fortuna:Acc.Sg	1	f	886	fortūnam	am	am
fortuna:Dat.Pl	1	f	886	fortūnīs	īs	īs
forum:Nom.Sg	2	n	171	forum	um	um
forum:Abl.Pl	2	n	171	forīs	īs	īs
forum:Dat.Sg	2	n	171	forō	ō	ō
forum:Acc.Pl	2	n	171	fora	a	a
forum:Gen.Sg	2	n	171	forī	ī	ī
forum:Gen.Pl	2	n	171	forōrum	ōrum	ōrum
forum:Abl.Sg	2	n	171	forō	ō	ō
forum:Nom.Pl	2	n	171	fora	a	a
forum:Acc.Sg	2	n	171	forum	um	um
forum:Dat.Pl	2	n	171	forīs	īs	īs
frater:Nom.Sg	3	m	426	frāter		
frater:Abl.Pl	3	m	426	frātribus	ibus	ibus
frater:Dat.Sg	3	m	426	frātrī	ī	ū
frater:Acc.Pl	3	m	426	frātrēs	ēs	ēs
frater:Gen.Sg	3	m	426	frātris	is	ēs
frater:Gen.Pl	3	m	426	frātrum	um	um
frater:Abl.Sg	3	m	426	frātre	e	e
frater:Nom.Pl	3	m	426	frātrēs	ēs	ēs
frater:Acc.Sg	3	m	426	frātrem	em	em
frater:Dat.Pl	3	m	426	frātribus	ibus	ibus
fraus:Nom.Sg	3	f	120	fraus		
fraus:Abl.Pl	3	f	120	fraudibus	ibus	ibus
fraus:Dat.Sg	3	f	120	fraudī	ī	ū
fraus:Acc.Pl	3	f	120	fraudēs	ēs	ēs
fraus:Gen.Sg	3	f	120	fraudis	is	ēs
fraus:Gen.Pl	3	f	120	fraudum	um	um
fraus:Abl.Sg	3	f	120	fraude	e	e
fraus:Nom.Pl	3	f	120	fraudēs	ēs	ēs
fraus:Acc.Sg	3	f	120	fraudem	em	em
fraus:Dat.Pl	3	f	120	fraudibus	ibus	ibus
fremitus:Nom.Sg	4	m	54	fremitus	us	ūs
fremitus:Abl.Pl	4	m	54	fremitibus	ibus	ibus
fremitus:Dat.Sg	4	m	54	fremituī	uī	um
fremitus:Acc.Pl	4	m	54	fremitūs	ūs	ōs
fremitus:Gen.Sg	4	m	54	fremitūs	ūs	ūs
fremitus:Gen.Pl	4	m	54	fremituum	uum	um
fremitus:Abl.Sg	4	m	54	fremitū	ū	ī
fremitus:Nom.Pl	4	m	54	fremitūs	ūs	ōs
fremitus:Acc.Sg	4	m	54	fremitum	um	um
fremitus:Dat.Pl	4	m	54	fremitibus	ibus	ibus
frenum:Nom.Sg	2	n	62	frēnum	um	um
frenum:Abl.Pl	2	n	62	frēnīs	īs	īs
frenum:Dat.Sg	2	n	62	frēnō	ō	ō
frenum:Acc.Pl	2	n	62	frēna	a	a
frenum:Gen.Sg	2	n	62	frēnī	ī	ī
frenum:Gen.Pl	2	n	62	frēnōrum	ōrum	ōrum
frenum:Abl.Sg	2	n	62	frēnō	ō	ō
frenum:Nom.Pl	2	n	62	frēna	a	a
frenum:Acc.Sg	2	n	62	frēnum	um	um
frenum:Dat.Pl	2	n	62	frēnīs	īs	īs
fretum:Nom.Sg	2	n	107	fretum	um	um
fretum:Abl.Pl	2	n	107	fretīs	īs	īs
fretum:Dat.Sg	2	n	107	fretō	ō	ō
fretum:Acc.Pl	2	n	107	freta	a	a
fretum:Gen.Sg	2	n	107	fretī	ī	ī
fretum:Gen.Pl	2	n	107	fretōrum	ōrum	ōrum
fretum:Abl.Sg	2	n	107	fretō	ō	ō
fretum:Nom.Pl	2	n	107	freta	a	a
fretum:Acc.Sg	2	n	107	fretum	um	um
fretum:Dat.Pl	2	n	107	fretīs	īs	īs
frigus:Nom.Sg	3	n	105	frīgus		
frigus:Abl.Pl	3	n	105	frīgoribus	ibus	ibus
frigus:Dat.Sg	3	n	105	frīgorī	ī	ī
frigus:Acc.Pl	3	n	105	frīgora	a	a
frigus:Gen.Sg	3	n	105	frīgoris	is	ērum
frigus:Gen.Pl	3	n	105	frīgorum	um	um
frigus:Abl.Sg	3	n	105	frīgore	e	e
frigus:Nom.Pl	3	n	105	frīgora	a	a
frigus:Acc.Sg	3	n	105	frīgus		
frigus:Dat.Pl	3	n	105	frīgoribus	ibus	ibus
frons:Nom.Sg	3	f	180	frōns		
frons:Abl.Pl	3	f	180	frontibus	ibus	ibus
frons:Dat.Sg	3	f	180	frontī	ī	ū
frons:Acc.Pl	3	f	180	frontēs	ēs	ēs
frons:Gen.Sg	3	f	180	frontis	is	ērum
frons:Gen.Pl	3	f	180	frontium	ium	a
frons:Abl.Sg	3	f	180	fronte	e	e
frons:Nom.Pl	3	f	180	frontēs	ēs	ēs
frons:Acc.Sg	3	f	180	frontem	em	em
frons:Dat.Pl	3	f	180	frontibus	ibus	ibus
frons:Nom.Sg	3	f	75	frons		
frons:Abl.Pl	3	f	75	frondibus	ibus	ibus
frons:Dat.Sg	3	f	75	frondī	ī	ū
frons:Acc.Pl	3	f	75	frondēs	ēs	ēs
frons:Gen.Sg	3	f	75	frondis	is	em
frons:Gen.Pl	3	f	75	frondium	ium	a
frons:Abl.Sg	3	f	75	fronde	e	e
frons:Nom.Pl	3	f	75	frondēs	ēs	ēs
frons:Acc.Sg	3	f	75	frondem	em	em
frons:Dat.Pl	3	f	75	frondibus	ibus	ibus
fructus:Nom.Sg	4	m	116	fructus	us	ūs
fructus:Abl.Pl	4	m	116	fructibus	ibus	ibus
fructus:Dat.Sg	4	m	116	fructuī	uī	um
fructus:Acc.Pl	4	m	116	fructūs	ūs	ōs
fructus:Gen.Sg	4	m	116	fructūs	ūs	ūs
fructus:Gen.Pl	4	m	116	fructuum	uum	um
fructus:Abl.Sg	4	m	116	fructū	ū	ū
fructus:Nom.Pl	4	m	116	fructūs	ūs	ī
fructus:Acc.Sg	4	m	116	fructum	um	um
fructus:Dat.Pl	4	m	116	fructibus	ibus	ibus
frumentum:Nom.Sg	2	n	122	frūmentum	um	um
frumentum:Abl.Pl	2	n	122	frūmentīs	īs	īs
frumentum:Dat.Sg	2	n	122	frūmentō	ō	ō
frumentum:Acc.Pl	2	n	122	frūmenta	a	a
frumentum:Gen.Sg	2	n	122	frūmentī	ī	ī
frumentum:Gen.Pl	2	n	122	frūmentōrum	ōrum	ōrum
frumentum:Abl.Sg	2	n	122	frūmentō	ō	ō
